geneName,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04
"npl-4,1",15.3533,15.878,15.612,15.8577,15.699,15.5009,15.4044,15.2495
"C25H3,9",15.5824,15.3693,15.6927,16.1428,15.1454,15.1985,15.2274,14.9778
"C18C4,5",15.0881,15.0856,14.7068,15.4808,14.3795,14.3287,14.0439,14.1578
ppw-1,15.6145,15.9363,15.7921,15.8372,16.3645,15.3547,15.2463,15.4412
"C23H3,2",16.6052,16.7625,16.7526,16.533,16.2133,16.2221,16.1527,16.1688
"C23H5,8",14.5323,14.8104,14.1397,14.7867,15.6309,15.6883,15.3762,15.5851
frm-4,15.6377,15.4503,15.3092,15.1234,14.1687,13.9262,14.1617,14.295
"CELE_F55A12,2",13.2133,12.7644,12.8743,13.1865,12.9969,13.8617,14.1126,14.1291
"CELE_T05C3,6",16.4474,16.5894,15.3578,16.3244,13.3667,13.7854,14.4188,13.4879
clec-266,17.9001,17.7904,17.2632,17.7183,15.1234,15.2774,15.2876,14.9906
ampd-1,18.1295,18.0155,17.7875,17.9246,17.7302,17.8838,17.6064,17.828
wip-1,16.8512,16.4635,16.5181,16.6916,16.2834,16.8418,15.7868,16.5676
"C27H5,2",13.278,13.3156,12.711,12.4885,12.6212,13.0832,13.3032,13.5068
hpo-10,13.3267,12.927,12.9891,13.0416,11.6511,11.7933,12.1511,11.578
tat-4,17.384,16.7611,18.0727,17.571,17.7654,18.0726,17.697,17.68
"C30F12,5",16.8037,16.1356,15.3917,16.2793,14.5297,14.4418,14.4699,14.6552
mrpl-14,14.4893,14.5528,14.0064,14.6685,13.7505,13.2598,13.6881,13.582
skpo-3,16.1091,16.3774,16.0795,16.3351,14.6018,14.7559,14.4651,14.4221
clec-88,17.235,17.4004,17.0124,16.8798,15.0277,14.901,15.1525,14.8891
"CELE_ZC477,3",14.7107,14.6588,13.6233,13.6027,14.0057,14.6768,14.4722,13.6661
noah-1,15.6959,15.6624,14.5746,14.2463,13.6687,14.5796,14.8483,14.6524
col-107,13.3455,13.2022,12.6058,12.7237,11.9657,11.8271,11.7043,11.8232
"CELE_R02F11,3",13.0494,13.1225,12.7681,12.6056,13.5075,13.5055,12.8519,13.1967
"CELE_Y48G9A,9",15.5836,14.6555,15.8696,15.9652,15.0218,14.8914,14.9582,14.7047
"C41G11,1",18.9732,19.1817,18.4993,18.3681,16.0633,16.1586,16.012,16.1995
"CELE_F38A5,2",16.8835,16.3778,16.1214,16.5436,15.3241,15.7165,15.5737,15.5504
"CELE_R148,3",15.3588,15.2297,15.1589,15.0681,15.8157,15.8374,15.4495,15.5413
"CELE_R148,5",15.8643,15.2462,15.3976,15.598,14.9206,14.8996,14.5947,14.2768
"CELE_M01B12,4",15.0277,15.4704,15.5185,15.4968,18.6117,14.1868,19.5796,13.987
"CELE_ZK154,6",13.2913,13.2572,12.8003,13.2725,12.0163,12.009,11.733,11.8375
"CELE_F58F9,3",13.0891,13.1138,12.663,13.1009,11.5551,12.0533,11.8786,10.7122
"CELE_F53C3,13",16.5496,16.3104,16.3086,16.4403,16.4063,15.8332,15.5506,15.5661
csr-1,15.9021,15.8513,16.1368,15.8928,15.6934,15.7648,15.7139,15.7633
"CELE_F48D6,4",15.0413,14.5443,14.43,15.5083,13.1735,13.6402,13.7498,13.8111
"C53B7,3",17.1199,17.1533,16.3769,16.2547,15.7106,15.5565,15.5423,15.5784
pmt-1,15.2495,15.8183,15.2454,15.3871,15.1923,15.2649,15.0981,15.0409
test-1,13.341,13.1546,12.1996,13.2576,14.5252,14.9449,14.707,14.807
"CELE_T23F2,2",13.2173,13.1569,12.7423,12.9553,14.487,12.5958,13.6176,14.2269
acdh-1,14.21,15.0011,14.6705,14.0263,14.8084,14.7426,15.4778,15.0614
"CELE_F09F7,5",14.8301,13.72,14.6712,15.2158,14.1791,13.9295,13.866,14.0076
glrx-3,17.2037,17.205,16.2387,16.7967,16.647,16.397,16.5321,16.4645
praf-3,16.1749,14.8668,15.7561,15.1122,15.5879,15.5368,15.5922,15.5525
dpf-3,16.4504,16.2685,15.9668,15.9679,15.804,15.8069,15.662,15.7682
"CELE_Y54F10AL,1",13.7677,15.0988,13.4315,16.9716,15.0035,14.4532,14.5564,14.3649
"CELE_W04B5,3",15.8506,15.9017,15.7839,15.9757,15.8612,16.1165,15.9309,16.0319
yars-2,13.1699,13.0722,12.446,13.3456,12.0099,11.9141,11.8522,11.811
"CELE_ZK1055,6",15.0471,15.1995,14.745,15.2409,13.1434,13.7411,14.2303,12.9221
"CELE_F08F1,4",18.1136,17.3421,18.3306,18.6999,17.269,17.0455,16.9273,17.0796
wrk-1,18.0934,18.3395,17.4573,17.6725,15.2638,15.6814,15.5878,15.6616
"CELE_K06A9,1",16.3198,16.3378,15.9723,16.313,14.3359,13.7111,13.9861,13.6813
"CELE_ZK470,2",13.2755,15.6591,14.4588,13.2518,12.1992,12.8487,13.5682,12.7006
ugt-39,15.1544,11.9218,12.8793,12.2644,15.4883,14.6369,14.9205,14.8398
"CELE_F11D5,1",14.3011,13.9431,14.531,13.9075,14.6386,13.3058,13.5865,13.6387
"CELE_F13B9,1",15.3062,15.8428,15.4697,15.2279,13.7441,13.4747,13.5348,13.5625
unc-96,15.365,15.935,15.3721,14.7989,14.1067,13.9345,13.7895,13.6114
"CELE_T23E7,2",19.4116,19.4802,19.2264,19.3892,18.7393,19.011,18.5903,18.677
larp-5,13.2854,13.1301,12.9618,13.2377,14.2676,14.3044,14.0317,14.0163
svh-2,20.2045,19.8781,20.2423,19.9315,18.2523,18.2,17.8601,18.2639
"CELE_F23H11,4",13.1932,12.9775,12.7093,12.8473,11.9926,11.9068,11.7389,11.769
"CELE_T21H3,1",18.219,18.5618,18.7515,18.223,20.0981,19.9998,19.8881,20.1645
mlp-1,18.3572,18.6702,18.3422,18.4552,17.2039,16.8506,17.1501,17.3772
"CELE_Y38C1AA,1",14.5556,14.4816,13.4117,13.2993,14.1868,13.7031,14.0072,14.1074
flap-1,15.507,14.808,15.1255,14.4435,13.9889,14.4355,14.9782,15.0211
"CELE_T13C2,6",16.2428,16.0392,15.5876,15.9137,14.3894,14.6356,14.5676,14.6071
"CELE_F47B7,2",13.1218,13.0409,12.4625,13.3365,13.0153,13.2265,12.8225,12.7099
marg-1,15.553,16.0584,16.0018,16.0672,14.5509,14.7961,14.6647,14.693
hlh-30,16.5993,16.6127,16.5922,17.219,14.6864,14.6251,17.5385,14.4601
lmd-3,16.3694,16.0705,15.9269,16.142,15.4376,15.3138,15.217,15.2655
cas-1,13.3395,13.2367,12.7194,13.159,16.5618,15.7528,16.5503,16.7062
tag-153,13.1821,11.6398,12.7657,13.0369,14.9015,15.0471,14.7496,14.1752
pmp-5,14.5687,14.2258,14.6129,14.079,14.685,14.5116,14.4067,14.4303
pqn-52,18.0247,17.8828,17.3446,17.568,16.5391,16.2261,16.2198,16.3477
"CELE_F46H5,7",17.2894,17.6733,17.3169,17.306,16.9028,17.1127,16.9217,17.1099
mex-3,13.1969,12.9994,12.8803,13.0481,11.9171,11.976,11.7057,11.8519
"CELE_H14E04,2",15.7618,15.7367,15.4325,15.8494,14.7271,14.6858,14.9052,14.6014
"CELE_H05C05,1",13.4234,14.2604,14.8464,13.892,17.9192,13.9653,18.1557,18.061
"CELE_R12C12,9",14.7572,14.5074,14.1453,15.0672,13.7985,13.4992,13.3941,13.1833
emc-1,16.2606,15.8408,15.4652,15.3919,15.3058,15.4072,15.2799,15.3624
"CELE_T02B11,3",14.9653,14.3063,14.6547,14.181,14.1686,14.0929,14.8457,14.8892
ugt-29,16.4648,16.9784,16.2026,16.5537,16.4767,16.5218,16.3902,16.4638
"CELE_H28G03,2",13.256,12.4952,12.9001,13.3466,12.5456,12.3202,12.6343,12.368
lron-7,14.9485,14.5639,14.8771,15.1785,15.9376,15.7167,15.7821,15.7022
"CELE_Y47G6A,19",12.885,13.1685,12.97,13.3047,12.3863,12.8281,12.6433,12.6065
"CELE_K04C2,3",13.2875,13.1936,12.9053,12.8649,15.6486,14.5616,14.4918,14.6677
mct-4,15.5942,15.6332,14.9887,15.115,15.576,15.5186,15.3396,15.3511
gei-4,11.7013,12.902,12.9167,12.29,14.3755,13.4191,14.0897,13.3831
"CELE_M01H9,3",17.0467,16.8608,16.328,16.5326,14.5789,14.6558,14.526,14.3584
chat-1,15.908,16.1532,14.9886,15.1491,14.7939,14.3445,14.1381,14.0977
wapl-1,16.746,15.9636,14.2986,16.4161,16.059,14.0919,16.6123,15.5534
lfi-1,15.8748,15.2031,15.1769,15.2718,17.7202,16.6482,16.5829,17.6623
lfi-1,20.0656,19.8897,19.9044,20.0378,18.8755,18.6957,18.7222,18.7335
hum-8,13.5957,13.6312,13.1849,13.5728,13.5386,13.3119,13.528,13.4845
"CELE_T06F4,1",13.2885,13.309,12.8867,13.2612,11.7828,12.0355,11.812,11.7107
"CELE_Y45G5AL,1",17.3054,17.0382,16.2838,16.6896,15.1247,15.1668,15.126,15.0871
seu-1,12.9369,13.257,12.6789,13.2711,14.0789,13.8311,14.2371,13.9738
"CELE_Y37E3,17",18.3602,18.2539,17.9399,18.0988,17.8879,17.8917,17.7976,17.8242
"CELE_ZK6,11",16.3214,14.9476,16.0736,16.3096,15.9914,15.9785,15.7914,16.0152
ral-1,16.7284,16.806,16.1822,16.2365,16.3037,16.3251,16.2519,16.2481
"CELE_Y71H2AM,20",12.4228,13.0886,12.79,12.569,11.9374,11.9907,11.8365,11.8601
"CELE_Y71H2AM,15",13.0941,13.334,12.4709,13.3251,11.9142,11.9512,11.8774,11.84
"CELE_Y119D3B,12",14.3885,14.3862,14.365,13.7182,14.7364,14.4523,13.9568,14.2672
cyld-1,13.2262,13.3428,12.768,13.2662,13.0875,13.2738,13.315,13.3594
"CELE_F40F8,11",15.6947,16.6563,15.3882,15.2033,15.2448,14.8291,14.6778,14.6758
"CELE_F40F8,5",18.7987,18.6202,17.8368,18.2622,16.3725,16.1641,16.042,16.0955
"CELE_F19B6,1",15.5545,14.2361,15.7755,15.7766,15.4607,15.3514,14.6962,14.9884
atn-1,14.2426,14.6316,14.7577,14.8211,13.0727,12.8885,12.7017,13.0972
tba-1,22.2945,21.2021,21.1434,21.0433,21.2077,20.8372,20.6449,20.6478
hmp-2,12.0602,12.9619,13.738,14.6894,15.1045,13.8242,14.2783,13.4873
"CELE_R05A10,1",16.9336,14.1424,13.7709,14.4156,13.0375,12.1097,11.9268,11.9933
sms-1,14.0674,13.7407,13.5781,13.5112,11.967,11.9084,11.8281,11.5063
"CELE_Y11D7A,10",13.048,13.0619,12.7014,13.2937,16.935,17.0334,15.9089,17.0693
"CELE_Y59A8B,19",13.1903,13.1568,12.8358,13.0893,10.9152,11.6213,11.7493,11.5109
"frm-5,1;frm-5,1;frm-5,2",13.2132,13.3484,12.9938,12.7136,11.1647,11.8889,10.5632,11.8929
"CELE_F08B12,4",17.761,18.2083,16.7634,17.2386,14.8345,14.854,15.2027,15.0068
idh-1,18.9074,18.7795,18.7198,18.9396,19.1541,19.1826,19.1401,19.1402
dur-1,13.2754,13.0188,12.8503,13.1962,11.9632,11.557,11.7347,11.0031
kin-20,15.9996,16.1681,14.8385,15.84,13.239,13.284,13.3255,13.4039
mdt-28,13.1464,12.8904,12.8358,13.3186,11.8612,12.003,11.8547,11.8689
"CELE_R13H4,2",18.938,18.6198,19.0986,19.221,17.6277,17.5293,17.7949,17.6588
mpst-3,16.6474,16.4663,15.9542,16.0876,15.9178,16.0381,16.0294,16.0515
"CELE_F54B8,4",17.1904,16.9599,16.8092,16.7341,16.051,16.5755,15.6983,16.1211
acl-2,17.4009,17.2477,17.4827,17.8614,17.9492,17.5657,17.6178,17.3957
"CELE_F28C6,8",16.6416,15.9998,16.0719,16.4086,14.8245,14.4279,14.3019,14.5671
col-184,16.7694,15.1156,15.4818,14.8899,13.2469,14.5604,13.6871,14.6325
pah-1,17.6059,17.3237,17.4737,17.6267,17.3922,17.2801,17.0614,17.1344
"CELE_F01G4,4",13.2434,13.3495,12.8659,13.3371,12.9366,13.4289,12.9293,13.1064
brp-1,17.7327,17.667,17.4451,17.6687,16.35,16.5015,16.2131,16.3259
lec-3,18.4975,18.274,18.5696,18.4809,17.966,18.0549,17.9163,17.9925
"C23H5,15",12.9351,13.3591,12.608,13.2795,11.9634,12.0182,11.7801,11.7543
"CELE_K07F5,15",16.1988,15.4767,14.6253,15.1897,13.1928,13.4486,14.0185,13.0973
"CELE_F54D11,4",15.643,17.6779,15.4752,16.3016,14.2128,18.721,17.6678,18.0505
his-57;his-57;his-3;his-35,19.8775,19.741,19.6009,21.0602,19.2093,19.1971,19.6339,19.358
let-526,13.0693,13.3246,12.8888,13.1524,12.0029,12.0239,11.2419,11.6247
"CELE_Y9C9A,16",13.2764,13.094,12.8533,13.0017,14.3859,14.3394,12.651,15.4096
his-40,13.3035,13.0348,12.9786,13.2411,11.7189,12.0054,11.8462,11.8004
hpo-27,15.9705,15.5095,16.8848,16.4587,16.5493,16.0611,16.1556,16.1028
"CELE_F42A6,6",12.7857,13.0542,12.5413,13.2007,13.4024,12.8211,13.6517,13.1674
tnt-4,17.6339,17.8188,16.5822,17.3779,15.7947,15.7061,15.7209,15.7343
"CELE_F13E9,11",12.7464,12.957,12.9714,13.3145,13.5831,13.1358,13.1955,13.6592
"CELE_Y105E8A,1",13.1207,13.2418,12.9471,13.3367,11.9637,12.0317,11.7673,11.8682
lev-11,22.6177,22.7961,23.2562,22.7347,22.6176,22.7141,22.4429,22.489
"atg-4,1",14.5312,14.5302,14.3529,14.9107,14.7405,13.0322,14.0226,13.7667
cth-1,18.0266,18.2292,17.219,17.5217,17.7587,17.4293,17.2832,17.3313
"CELE_F13D2,1",25.2963,24.4566,26.3518,25.9913,20.7881,21.0712,20.7654,20.1171
"CELE_Y16B4A,2",16.1671,16.3163,16.0027,16.258,15.572,15.5861,15.495,15.4092
"CELE_W07E11,1",14.0055,14.1922,12.9429,14.0499,13.4935,13.4303,13.6927,13.6084
"CELE_Y73F8A,24",15.1252,12.8844,13.4425,13.7518,13.7704,13.721,14.0202,13.8829
"CELE_Y69H2,7",15.3668,15.0627,14.6305,14.7209,13.9436,13.6355,13.6003,13.2378
hpo-34,17.9557,17.9132,17.9383,17.9406,17.2009,17.2568,17.2095,17.3653
"C07E3,3",16.1392,15.6761,14.4187,14.2283,12.9147,13.6714,12.8307,12.7741
zbp-1,15.2876,14.3567,15.6628,15.7931,15.8117,15.7961,15.6912,15.7547
"CELE_T16G12,7",13.1804,13.3088,12.8259,13.3404,12.0142,12.0324,11.8553,11.8008
"CELE_Y54G2A,75",14.7161,15.086,13.9115,13.4386,12.0617,11.6657,11.7341,11.8642
"CELE_T23E7,2",13.0686,13.2896,12.9639,13.3597,12.0601,12.0381,11.8783,11.8259
"CELE_Y69H2,3",19.1222,19.1027,18.7582,18.8078,17.6296,17.6435,17.6535,17.5907
"C09G9,1",13.2785,13.2954,12.9639,12.3051,13.4166,13.1295,13.7342,13.358
"CELE_F55F10,1",13.2331,12.7471,12.9498,13.3303,12.6594,13.2129,13.1689,13.158
"C34D10,2",14.6279,15.0046,13.5522,13.5413,15.0744,14.7286,14.2459,14.7004
"C54F6,18",16.5433,16.5512,15.3897,15.6717,11.8922,11.9868,11.6715,11.8092
"CELE_W05H9,1",16.9551,17.2722,16.4613,16.5866,14.8587,14.6872,14.8785,14.6603
"CELE_F42H10,3;F42H10,3",16.3951,16.2874,15.7128,15.6603,15.5653,15.5025,15.4934,15.4858
"CELE_ZK688,5;ZK688,5",13.2733,14.3065,13.0586,12.3242,13.3249,13.8541,13.0507,13.1713
ifb-2,18.8663,18.7294,18.6112,18.7754,18.4501,18.3614,18.2699,18.241
npp-8,13.0698,13.3365,12.8943,13.0896,11.9713,11.8703,11.818,11.8141
pud-4,14.8256,14.869,14.6501,15.5563,15.3035,15.2932,15.2077,18.2043
"CELE_Y69A2AR,16",13.1735,13.2789,12.9607,13.3477,14.4715,14.3143,14.6791,14.1781
spk-1,15.172,15.9328,14.7188,14.3837,13.7758,13.9915,13.6559,14.0609
afd-1,13.263,13.1347,12.7568,13.3512,13.7288,14.3552,13.9112,14.4422
glo-2,13.0382,13.3193,12.9425,13.3291,11.9818,11.2142,11.7464,11.9129
"CELE_Y24F12A,1",13.3192,13.3129,12.9848,13.3482,11.9028,12.0355,11.8719,11.8698
"C14C10,5",16.1493,16.2055,16.5073,16.4545,16.2632,18.7618,18.2471,18.5837
"CELE_F08H9,4",13.2819,13.1596,12.6587,13.2375,12.0472,11.9058,11.4757,11.7847
"CELE_F17C11,4",13.2652,13.3034,12.9277,13.2857,11.9727,11.8599,11.809,11.7121
lst-4,15.8471,16.6068,15.9412,15.9101,14.6032,14.8417,15.3675,15.2415
rsp-7,16.423,16.4803,15.5498,15.8646,16.4213,15.927,15.1558,15.6696
"CELE_T20D3,2",18.2594,18.7976,18.515,18.9895,17.5978,17.9192,18.0706,17.7838
"CELE_T20D3,6",16.4554,15.7952,15.7776,15.8527,16.0769,15.9826,15.9589,15.9043
"hsp-12,1",16.3647,15.6441,15.6885,16.2261,14.4196,14.0828,12.5347,14.3576
"CELE_F09C8,1",16.1294,15.8217,15.1988,15.5394,15.7757,15.546,15.4268,15.4805
cest-1,15.3108,15.0081,13.8352,16.6754,14.2194,13.9743,14.3105,13.9055
"CELE_F02E9,1",13.3268,12.815,12.9883,13.0016,14.5799,14.6861,14.4612,13.977
csn-2,15.3578,13.5433,13.6816,15.1234,14.1502,14.4551,14.3073,14.3434
"B0207,6",16.4315,16.1558,16.1039,16.1559,15.2775,15.7117,15.2962,15.6699
air-2,16.5093,16.6204,16.3035,16.1894,11.5032,12.7655,12.4936,13.2132
"B0261,7",13.2592,13.1143,12.7581,12.8994,11.6325,11.98,11.8809,12.5154
"C03G6,5",17.6322,17.3953,15.9493,16.3815,16.1732,16.078,16.1196,15.9454
"C03G6,17",16.3912,16.2316,16.3608,16.7059,14.9562,14.9088,14.89,14.8845
unc-94,17.4012,15.5764,15.3547,16.7409,14.93,14.5997,14.7738,14.6499
tyr-4,16.8744,16.7349,16.0389,16.408,15.2259,15.5395,15.5285,15.517
stam-1,14.7926,15.7808,15.0368,15.0825,14.92,14.9437,14.808,14.8671
rpa-2,19.7777,20.2355,20.0455,20.5713,20.7058,20.2959,20.3398,20.3849
"C48B6,2",14.1613,15.1423,14.2951,14.4069,14.2067,14.259,14.2719,13.6377
"CELE_F19F10,3",16.6979,16.8502,17.3756,17.5564,16.152,15.9879,15.941,15.952
ttr-10,13.1177,13.0933,12.9295,13.3247,11.9738,12.0222,11.7058,11.8565
"CELE_F19F10,9",15.7322,16.2989,14.5451,15.6818,14.3627,14.238,13.9308,14.1447
asp-6,18.5629,18.353,19.1504,18.8645,17.7167,17.6716,17.6959,17.6691
asp-12,13.228,13.3311,12.8078,13.0516,12.3543,12.3374,12.5781,12.678
asp-5,18.9605,19.0197,18.3817,18.8637,17.8217,17.6534,17.6655,17.8029
aars-2,19.1322,19.0914,18.7887,19.0213,18.5743,18.6269,18.432,18.5422
cpn-3,21.0141,21.0551,20.9138,20.726,21.3747,21.2787,21.3249,21.3238
mage-1,15.7213,16.3165,14.7407,15.3855,13.9159,13.7499,13.7301,13.4822
"CELE_F48C1,5",13.1529,13.3226,12.9435,13.1454,11.9455,11.9782,11.7951,11.8767
"CELE_F48C1,6",16.103,16.0164,15.9655,15.8001,15.7554,15.8397,15.6941,15.7053
npp-11,17.0491,16.8787,15.8092,18.2128,15.5061,15.4905,15.4397,15.4628
unc-108,19.3007,19.2873,18.2465,18.7387,17.4245,17.5233,17.3497,17.4067
"F53F10,3",14.5798,14.0045,14.7144,15.023,15.7523,15.6408,15.0753,15.5356
"CELE_K09H11,1",13.2694,12.6962,12.6994,13.0076,13.7871,13.4831,13.6008,13.5277
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",13.0558,13.081,12.9855,12.6313,11.9061,11.8218,11.7139,11.8356
cysl-3,18.2025,17.6026,18.3094,18.3097,17.955,17.7827,17.538,17.7852
"CELE_R08E5,3",16.2719,16.3964,17.9806,18.2552,17.1479,17.2012,17.1149,17.1847
nuo-2,19.6501,19.9474,19.0977,19.1559,17.2815,17.4043,17.434,17.4183
"CELE_T10E9,3",13.3364,13.3046,12.9765,13.2823,12.0591,11.9568,11.6112,11.849
ugt-12,15.0023,15.1683,14.567,13.9388,14.9068,14.7049,14.2136,14.6831
"T19H12,2",18.8007,17.8448,19.4071,19.3619,19.0762,19.7325,19.2247,19.4388
inx-12,17.4073,17.2036,17.1188,17.3875,15.7433,16.2988,15.7197,15.63
jmjc-1,21.8207,20.377,20.7731,20.4435,20.7506,20.844,21.5877,20.5441
hmg-3,14.5965,14.3956,14.7735,15.4235,14.3818,14.6619,13.9314,14.0842
"C32F10,8",18.071,18.2738,18.1332,18.1609,17.8094,17.8883,17.873,17.7612
obr-4,15.1445,15.1257,14.1731,14.8291,14.2831,13.9066,13.656,13.9307
rps-17,18.3855,18.4825,18.1418,18.044,17.6245,18.3829,18.3243,18.4154
ddo-3,18.5245,18.4264,18.9877,18.9151,17.0233,16.8438,17.2999,17.0181
apm-1,14.2655,15.3665,14.3064,14.9438,15.1782,14.8629,15.0511,14.5543
"CELE_F55A12,5",13.8956,14.335,13.9401,14.0622,13.7247,13.927,13.9649,14.2191
nath-10,16.8507,15.7116,15.901,16.2251,14.6252,14.3628,14.3525,14.5168
dhs-2,13.2094,13.3286,12.8415,13.2342,12.0313,11.8779,11.888,11.7533
ppk-1,14.4684,14.926,14.0452,13.3365,15.003,15.9878,15.1701,15.4002
unc-89,17.7239,17.7098,17.5076,17.855,16.7484,16.733,16.5755,16.6336
ncbp-1,16.2494,16.5449,16.2345,16.0404,15.0375,15.2678,15.131,15.0982
ule-1,20.4338,20.3986,19.9925,19.8067,17.964,18.0282,17.9717,17.9748
him-1,14.9573,15.1444,14.6014,15.1557,14.9517,14.5967,14.7318,14.2549
rpl-7,19.1484,19.5231,19.0291,18.8745,19.507,19.5803,19.4751,19.4604
"rab-11,1",19.69,19.7624,19.741,19.4773,18.9682,18.9207,18.6225,18.7235
"got-2,1",16.9587,17.1056,16.7353,17.2333,15.0618,15.4989,15.1727,15.4439
acbp-1,19.621,19.1793,19.6298,19.4781,20.2084,20.1747,19.6583,19.9312
"C44E4,4",19.8057,19.739,19.5898,19.6006,19.3959,19.3211,19.1672,19.2344
lbp-6,19.0064,19.1695,19.3713,19.0266,20.0033,19.8925,19.7988,19.798
"ant-1,2",22.669,21.4378,23.7525,23.6507,24.0848,23.8318,23.6921,23.6586
lbp-5,17.2762,16.8027,16.701,17.0555,17.0885,16.9858,16.9324,17.0039
dhod-1,15.6034,15.7307,15.6282,15.8107,15.3065,15.0402,14.7951,14.9439
"cytb-5,2",17.5172,17.8039,17.9008,18.1037,17.6924,17.193,17.0926,17.0629
htp-3,13.0561,13.2609,12.1313,13.1586,12.9294,12.4032,12.431,12.5155
"C53H9,2",16.4265,16.4154,15.8307,16.1296,16.3924,17.2912,16.5605,16.4386
hil-5,15.267,15.192,14.5969,14.2499,14.6384,14.883,14.3028,14.3485
"CELE_T05E7,1",13.1158,13.1996,12.9387,12.6759,12.0149,11.9423,11.5816,11.7207
nrd-1,25.3404,24.3541,25.1484,25.3924,21.2174,21.5024,20.7501,20.555
"rpl-24,1",17.8402,17.8239,16.6105,17.3421,18.6004,18.6564,18.595,18.6111
rps-10,20.1871,20.1255,19.842,20.0032,20.5157,20.1638,20.0631,20.0978
"CELE_D1007,5",12.8361,13.308,12.6732,13.0803,11.97,11.9383,11.7651,11.741
pqn-24,17.5181,17.9725,16.9655,17.1072,16.7125,16.736,16.6642,16.6788
acl-14,16.3862,16.5141,15.956,15.9679,15.3768,15.312,15.4374,15.3283
coq-6,12.5414,13.1329,13.8303,13.3277,15.0418,14.5499,14.4723,14.5283
"CELE_R08F11,4",12.8849,12.9528,12.9747,13.3074,11.9383,11.9773,11.8887,11.7413
"CELE_R08F11,1",13.337,8.85319,12.6662,13.0593,14.7427,14.4849,14.2249,14.4647
bra-2,14.1257,15.1366,14.6525,15.8506,11.5635,12.0269,11.847,11.7049
mboa-6,18.4953,17.3276,17.9911,18.3427,15.8593,16.1219,15.9531,15.7985
tag-96,12.7584,13.1503,12.9395,13.2774,13.0542,12.9344,12.989,12.8445
emr-1,17.4274,17.4991,16.9466,17.1723,16.2042,16.1279,16.2597,16.1302
"eif-3,H",17.7799,17.2764,17.4603,17.6996,17.6923,17.2654,17.3009,17.2534
"CELE_T23C6,4",13.2652,13.3456,12.969,12.7608,11.9921,11.9622,11.8606,11.7163
san-1,15.3992,14.686,15.3319,14.5957,14.9979,14.926,14.5873,14.5892
rpl-4,17.7972,18.5661,17.6842,18.873,18.5149,18.6306,18.4897,18.5816
ptps-1,15.8814,16.3945,14.3217,15.4573,14.6523,13.3605,14.6901,14.3617
smz-2,16.2138,16.5479,15.8527,14.9238,15.2288,14.1951,14.5524,15.4582
"CELE_F19B10,10",13.3404,13.1006,12.868,13.1582,13.3386,12.8855,12.8746,12.8509
"C48E7,1",18.9898,19.0387,18.8334,19.0013,18.2583,18.902,18.9008,18.8882
haf-2,14.209,14.4225,13.0031,14.0264,13.6152,13.3728,13.6416,13.4975
msra-1,15.9808,15.7262,15.0306,15.3674,15.3079,15.2313,15.067,15.2853
rpb-4,17.5743,17.5057,17.0157,17.5736,15.4687,16.5959,16.8208,16.6312
"C18E3,5",13.3271,13.2162,12.8859,12.763,11.7651,11.9916,11.5015,11.8393
"swsn-2,2",16.5219,16.095,15.0015,14.834,13.6182,13.8001,13.8669,13.8737
mlt-8,13.2616,13.1033,12.3726,13.1971,13.544,13.1694,13.5979,13.1033
cdc-37,17.5166,17.4984,18.2225,17.4781,16.4403,16.4023,16.2306,16.4694
"CELE_W08F4,3",17.3339,16.0336,18.3076,18.4098,16.5229,16.386,16.2878,16.4052
pcn-1,18.2727,18.2462,19.1812,19.2279,18.2586,18.3115,18.1968,18.3042
"CELE_E03H12,7",12.8583,13.1149,12.9813,13.1936,12.0626,11.6665,11.7873,0
"C46G7,2",16.5479,15.7117,15.3698,15.0857,14.5107,14.8053,14.5092,14.4145
grd-14,15.4364,16.1111,14.8917,15.245,12.7404,12.8413,13.2832,12.9905
grd-4,13.3422,12.3001,12.7916,12.8781,12.0229,11.9518,11.4318,11.7237
"CELE_T09B4,5",17.8019,17.4969,16.7132,17.3955,16.5436,16.4978,16.5004,16.5296
"CELE_T09B4,8",17.888,17.6717,17.8766,17.7206,18.0529,17.9016,17.7792,18.0189
tin-44,15.9296,15.7393,15.1573,15.2023,15.5899,15.6796,15.525,15.546
pigv-1,14.6824,15.5773,15.0083,15.4459,14.3178,14.2387,13.2723,13.883
aakg-2,15.9235,16.3145,16.0479,15.3778,14.2625,14.1241,13.9237,14.1036
oxa-1,13.1946,13.0076,12.9056,13.2563,16.1517,16.0791,16.165,16.2984
"C01A2,4",16.4051,16.7853,16.2536,15.7585,14.6861,14.8441,14.5125,14.8008
tads-1,16.0862,16.1982,15.8633,16.3669,12.2546,13.8006,12.4458,12.6121
cbl-1,15.679,15.4417,14.5534,15.2206,15.6707,15.5555,15.5001,15.5784
mrpl-34,13.2847,13.1613,12.1444,13.1751,14.3609,14.5234,14.5188,14.1552
gln-6,17.9326,17.5874,18.0808,17.867,15.9455,15.8701,15.8458,15.7868
"C54C8,3;CELE_E03H4,11",12.8346,13.1058,12.9321,13.3383,11.9342,11.956,11.8643,11.7982
pqn-27,16.6048,16.7127,16.3713,16.4476,16.1815,16.2113,16.3444,16.1303
