geneName,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
"CELE_F19F10,3",15.9702,16.0772,16.2339,16.196,15.2219,15.1831,15.0709,15.1861
ttr-10,13.3918,13.0003,12.2721,12.5598,11.4423,12.9602,12.7148,12.6578
"CELE_F19F10,9",15.3639,15.2331,15.0578,15.5179,13.9314,13.769,13.8326,14.0258
asp-6,19.5872,18.9609,18.843,19.2581,18.4653,18.9771,19.2215,18.6124
asp-12,7.40849,9.54216,7.71065,11.6954,6.13764,10.2271,8.89301,7.53135
asp-5,19.2819,19.2572,19.4347,19.5206,18.3512,18.3669,18.4061,18.5677
aars-2,18.459,18.7547,18.595,18.5149,17.7794,17.7724,17.9436,17.9963
cpn-3,20.7267,20.6046,20.355,20.1432,20.6162,20.6053,20.7876,20.597
mage-1,14.1596,14.5444,13.9473,13.1772,13.31,12.7573,12.8337,12.1734
"CELE_F48C1,5",11.9138,12.9626,12.5541,12.7589,12.2926,12.3239,12.7716,12.5131
"CELE_F48C1,6",15.6751,15.6943,15.7914,16.1049,15.7501,15.6755,15.7473,15.9387
npp-11,16.8696,17.0801,17.6983,16.5826,15.48,14.4859,14.8638,15.2209
unc-108,17.8921,17.503,17.5193,18.2479,16.2848,16.1367,16.2977,16.3867
"F53F10,3",14.6193,14.4543,14.6463,14.2728,14.9587,15.461,15.3902,15.4286
"CELE_K09H11,1",12.4684,12.0979,12.854,12.9979,13.8619,13.6505,13.8191,14.0362
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",11.422,11.1495,11.2105,8.97464,11.9723,12.9848,12.8961,12.769
cysl-3,17.7895,17.6904,17.6241,18.1754,17.3833,17.3595,17.2557,17.2116
"CELE_R08E5,3",17.9501,16.2684,15.8285,17.5991,16.2056,17.1799,16.7753,16.9275
nuo-2,17.6359,17.4606,17.5957,17.8265,17.5615,17.1641,17.2802,17.3892
"CELE_T10E9,3",13.7584,13.0525,12.7201,14.7598,13.6972,13.5394,14.0427,13.4479
ugt-12,13.5624,13.029,12.8336,13.3368,14.4564,13.8674,14.2165,14.2099
"T19H12,2",18.8947,19.1919,19.2779,19.1777,17.3506,18.2712,18.2122,17.96
inx-12,14.8426,14.4066,14.7426,14.5972,15.2314,15.6277,15.7167,15.6453
jmjc-1,17.1232,17.8879,13.468,15.1995,12.4529,12.2353,13.7934,13.6389
hmg-3,14.0633,14.3441,13.5491,14.7525,13.6201,13.4846,14.016,13.7742
"C32F10,8",17.2745,17.4901,17.5583,17.4472,17.3973,18.0736,17.9188,17.6964
obr-4,13.5553,11.7607,13.2773,11.8081,13.1776,13.0941,12.5409,13.2676
rps-17,19.0997,18.9805,18.8769,19.2029,19.3171,18.4526,18.9742,18.4912
ddo-3,17.0874,16.6515,17.141,17.2414,15.3254,15.4457,15.5742,15.7136
apm-1,14.3074,14.3623,14.169,14.376,15.0327,14.6034,14.812,15.1231
"CELE_F55A12,5",14.4668,13.7598,14.226,14.6945,13.7142,13.743,13.9334,13.8767
nath-10,14.4268,14.0344,13.869,14.8556,14.3963,14.0367,14.2523,13.4094
dhs-2,13.5039,12.8617,12.517,14.2093,13.8872,14.3391,14.212,13.8669
ppk-1,14.162,13.8288,13.6579,14.3822,13.5962,13.5839,13.6544,13.4043
unc-89,16.3272,16.2659,16.0643,16.5201,16.4926,16.4144,16.4779,16.3757
ncbp-1,14.2167,14.1563,14.4791,14.6264,14.8114,14.6796,14.7267,14.7372
ule-1,16.8724,16.5521,16.3776,16.6834,15.7929,15.4056,16.0724,16.1256
him-1,14.0744,14.6279,14.6335,14.7717,14.3447,13.9627,13.8814,14.0821
rpl-7,18.633,18.982,18.6626,18.491,19.4776,19.9695,19.8267,19.4367
"rab-11,1",18.8028,18.9373,18.7652,18.7239,17.7752,16.9335,17.4711,17.9142
"got-2,1",16.0611,16.2266,15.6846,16.1597,15.4889,15.3508,15.4205,15.7031
acbp-1,20.7894,20.6453,20.2309,20.472,19.6201,19.5727,19.4071,19.485
"C44E4,4",19.4167,19.6437,19.2013,19.2352,18.5234,17.9795,18.5459,18.5245
lbp-6,20.0458,20.3423,20.1943,20.0511,19.6626,20.0523,19.9244,19.3357
"ant-1,2",22.5926,23.0802,22.9037,22.4585,22.4417,23.3232,23.2488,22.425
lbp-5,16.953,17.0406,17.1345,16.8994,16.9671,17.0074,17.0458,17.0702
dhod-1,14.4594,14.701,14.0392,14.2583,15.106,15.0171,14.8712,15.2337
"cytb-5,2",16.2054,16.5588,16.819,16.2979,16.7157,16.0391,16.0974,17.1151
htp-3,12.8358,12.5675,12.5972,13.0329,13.1142,13.5186,14.6686,13.4627
"C53H9,2",15.4297,14.6885,14.9933,15.2431,15.3805,15.3371,15.2378,15.4778
hil-5,14.0299,14.5144,13.8306,14.399,16.6845,16.2,16.0329,16.3909
"CELE_T05E7,1",11.0841,11.1695,11.2315,11.5666,14.1359,13.2003,13.8495,13.8944
nrd-1,18.957,18.8386,17.0068,18.2597,13.9578,13.9282,13.8777,13.4697
"rpl-24,1",17.9303,18.7812,18.2609,17.8649,19.047,19.4409,19.1593,19.5187
rps-10,20.5084,20.4953,20.2795,20.4292,20.8847,20.8408,20.814,20.7305
"CELE_D1007,5",11.1647,11.227,11.0402,11.6368,12.686,12.3382,12.2717,12.3867
pqn-24,16.9287,16.6641,17.0409,16.7066,16.5862,15.6721,15.7343,15.6179
acl-14,14.4852,14.8555,15.1189,15.0227,14.8496,14.8974,14.7198,14.5371
coq-6,13.8592,13.3142,13.4293,14.3369,14.1569,14.6545,14.6222,14.416
"CELE_R08F11,4",11.3331,11.144,11.1477,11.6539,12.8231,12.7771,13.0102,12.0347
"CELE_R08F11,1",14.0963,13.8005,13.7038,13.6925,12.7218,12.5267,12.1478,13.029
bra-2,11.4659,11.0366,11.0309,11.4951,13.3824,14.1142,14.5501,12.1224
mboa-6,15.6393,15.7449,15.5934,16.1109,15.7348,15.7329,15.9656,15.9211
tag-96,11.3114,12.1432,10.8312,11.7436,11.635,12.8828,12.5072,12.72
emr-1,16.3134,16.0736,16.0403,16.1598,15.4249,15.0181,15.2759,15.3793
"eif-3,H",16.8715,16.8817,16.7999,17.2358,17.251,17.2405,17.2713,17.0004
"CELE_T23C6,4",13.527,12.8966,12.0878,13.8823,11.5652,10.718,11.9863,11.4764
san-1,15.6746,14.0049,14.1757,13.9077,11.7503,13.4982,13.2394,12.8677
rpl-4,17.7559,18.209,17.7819,18.7885,18.448,18.8167,18.7463,18.6231
ptps-1,14.8736,13.9019,13.1988,14.6347,13.9154,12.6716,12.957,13.4282
smz-2,16.0191,15.7698,16.3059,15.4976,15.1859,15.4681,15.3535,15.3031
"CELE_F19B10,10",11.2771,11.2359,11.2364,11.707,9.11973,8.90108,9.2473,8.52495
"C48E7,1",17.7529,17.492,17.071,17.438,16.9634,17.4986,18.0697,17.5492
haf-2,12.8667,12.3082,13.0968,13.784,13.0348,12.4937,12.6295,13.1223
msra-1,15.0257,14.7741,14.1304,14.6253,14.9247,14.5521,14.8097,14.7032
rpb-4,16.7314,15.3927,14.8556,16.3089,14.8038,15.5342,15.0362,14.8464
"C18E3,5",12.8616,12.3614,12.1584,13.5428,12.4981,11.3917,11.6621,11.8679
"swsn-2,2",14.7028,13.899,13.7335,14.4284,14.0496,13.4769,13.934,14.7285
mlt-8,12.7571,13.2546,13.581,12.5469,13.382,13.0052,13.0884,13.8337
cdc-37,17.6279,17.5833,17.7338,17.4095,17.6865,17.4694,17.3017,17.7554
"CELE_W08F4,3",15.2292,15.3007,15.034,15.4524,15.2102,15.172,15.4696,15.4522
pcn-1,18.452,18.6488,18.8897,18.8368,17.0061,17.8915,17.9407,17.487
"CELE_E03H12,7",11.3624,11.2335,11.2421,11.718,11.9727,11.7857,12.0724,11.9187
"C46G7,2",14.2125,15.1988,15.2972,14.5477,15.7373,16.1688,15.7677,16.2892
grd-14,14.0403,13.5534,13.5513,14.838,14.2111,14.2727,14.3127,13.8124
grd-4,11.2183,11.1506,11.0069,11.6562,9.96312,9.92728,9.95559,9.88935
"CELE_T09B4,5",16.3915,16.5093,16.9784,16.9642,17.092,16.4242,16.2318,16.7557
"CELE_T09B4,8",18.199,18.107,17.9867,18.1434,16.7552,17.1308,17.1802,16.9027
tin-44,15.0635,15.2203,15.0302,14.8942,15.1012,15.0867,15.2953,15.4801
pigv-1,12.5282,12.5624,13.0401,13.2411,13.8377,11.6652,13.482,13.6574
aakg-2,14.49,14.2607,12.2444,14.3602,14.707,15.1333,14.8378,14.4235
oxa-1,13.5844,14.2598,13.7207,13.5125,15.0508,12.1438,13.8561,13.2535
"C01A2,4",15.4635,15.8034,15.26,15.3558,14.4933,14.3955,14.2133,13.9812
tads-1,13.4024,12.8071,12.3484,13.7137,14.0116,13.6084,13.3505,11.4043
cbl-1,15.9491,15.5006,15.3869,16.1424,15.5069,15.1313,15.2427,15.3389
mrpl-34,15.1327,14.332,14.2054,14.1589,13.9797,13.9582,14.334,13.8882
gln-6,16.1506,16.3556,16.3219,16.1125,15.214,16.0649,15.8313,15.5103
"C54C8,3;CELE_E03H4,11",11.6975,11.1409,11.2373,11.6188,12.7549,14.0841,14.6094,14.5648
pqn-27,16.0656,15.6707,15.6388,15.8659,15.7215,15.3483,15.4283,15.4808
pcp-3,15.8107,15.6647,15.6044,16.1891,16.5119,16.3381,16.545,16.3533
alh-7,15.6521,15.5258,15.6607,15.8016,15.9537,15.9507,15.9679,15.9987
"CELE_F45H10,3",19.3888,18.657,18.5077,19.4834,18.5139,18.0929,18.0824,18.4071
drr-1,14.282,15.5175,16.5766,14.7799,14.1786,16.4716,15.2561,15.8526
pck-2,19.2605,19.4895,19.1477,19.2514,19.5197,19.6897,19.3469,19.2954
lbp-7,16.1343,16.3719,16.4692,16.3047,16.8006,16.6993,16.7938,16.6161
prmt-9,12.4281,13.471,12.6891,13.9979,13.5709,13.9364,13.9132,13.6674
"T23D8,3",15.4796,15.2336,14.976,14.9809,14.6642,14.2136,14.1872,14.2911
"eif-3,C",16.0421,16.345,16.2132,16.1314,16.3281,16.6802,16.4942,16.6222
lron-9,14.3178,14.2452,14.045,14.4537,13.8354,14.308,14.3534,13.585
pri-2,12.5835,12.3322,13.2325,11.5999,11.5255,12.8977,12.7971,12.0557
clec-186,13.4699,13.8206,13.8434,15.2154,13.7747,14.039,13.5421,13.1882
nstp-5,15.5262,14.8277,14.7865,16.2034,14.5682,14.9747,14.9798,15.3645
irg-5,15.3435,15.1645,14.6246,14.6354,11.8325,12.8494,12.6724,11.767
"CELE_F35E12,6",15.9103,16.0824,16.1005,16.3523,15.3597,15.2799,15.335,15.5561
dct-17,15.4104,15.5571,15.4325,15.6459,16.3384,15.8325,15.9438,16.388
"CELE_F35E12,10",15.9484,15.9402,15.6818,16.0734,14.5949,14.766,14.6109,14.4868
ifa-2,19.0255,19.2143,18.913,19.0102,17.6763,17.7805,17.6662,17.6951
unc-37,14.747,14.6954,14.5955,14.6254,14.2149,14.7331,15.0237,14.4531
"ZK1073,1",14.938,15.1543,15.2232,14.8403,14.8864,15.0505,14.9606,15.0555
snb-1,16.9621,17.1102,17.2328,16.4252,17.2239,16.4368,16.5836,17.1132
gpx-1,15.7835,15.8001,15.7065,15.8207,14.3044,13.8174,14.0527,14.3024
aex-3,16.2039,15.5353,16.4798,17.039,14.1888,14.9109,14.9152,13.4424
cyp-35a2,14.7075,15.0023,13.775,15.172,11.6694,10.5583,11.7098,11.2034
cah-6,12.7326,13.5474,14.1025,13.9202,14.4174,14.5197,14.6469,14.3883
rpl-19,18.6255,18.6522,18.8854,18.4965,19.9247,20.097,19.9333,19.812
mdh-2,20.3331,20.8522,20.8363,20.3564,20.0705,20.583,20.466,20.2597
cyp-33c8,11.3945,11.1721,11.2015,11.6932,13.0232,11.4998,13.1229,13.0894
sucl-2,17.0832,17.0375,16.8553,17.284,17.0883,17.2665,17.2539,17.1253
gsp-3;gsp-4,11.42,11.1887,11.0227,11.528,13.1064,13.948,12.8823,12.2976
unc-64,14.6743,13.4828,13.7061,14.4022,13.9075,13.0953,13.4703,13.4989
gst-33,11.4639,10.6062,10.9161,11.5978,14.1297,15.2829,10.9985,15.7297
lys-7,18.2743,18.0861,18.4081,18.5474,14.5529,14.6871,14.6144,15.0309
"CELE_F17A9,4",12.3533,13.9775,13.5335,13.5415,14.24,14.0128,14.0747,14.3622
"CELE_F17A9,5",13.3704,14.2054,13.1244,13.8834,13.8263,13.8917,13.8196,13.7997
"F17A9,2",18.9519,16.8379,16.1033,18.1064,16.097,18.1187,18.1096,16.5459
phat-3,17.6746,17.0664,17.267,17.3849,17.0502,16.3928,16.3978,16.3203
"C49G7,3",19.3575,19.2415,19.1017,19.8719,18.8381,18.0967,18.2679,18.4427
"djr-1,2",11.4719,11.2175,11.2029,11.7032,10.2283,10.5684,10.5355,10.2725
"CELE_F44E7,4",16.4912,16.6024,16.413,16.5972,16.3422,16.6155,16.5852,16.3146
"CELE_F44E7,9",16.4109,16.0407,16.1316,17.3363,15.7502,15.2358,15.3829,15.7123
sti-1,17.9455,17.5328,17.5332,17.9542,18.2039,17.7295,17.8072,17.9921
"CELE_F40A3,2",13.7314,14.6496,14.7149,14.2911,14.7339,14.5788,14.7141,14.7168
"CELE_F40A3,6",17.1934,17.318,17.1061,17.5728,16.838,16.9358,17.0267,17.0679
ugt-61,12.3046,13.6188,12.6456,12.4064,14.0966,13.3409,12.5466,14.1106
"CELE_F59A7,2",14.2752,15.2105,16.0199,14.7291,14.069,12.6734,13.2815,13.757
cysl-4,17.6472,16.4724,16.9692,17.8985,15.7978,15.1598,15.1611,15.82
"CELE_F32D1,7",15.0672,15.5577,15.6924,14.7426,13.2438,14.1106,13.3844,12.5624
"F32D1,5",16.9817,18.087,17.2705,17.1342,17.4185,18.26,17.984,17.7569
mcm-7,16.0112,15.5922,15.6122,16.3182,14.8894,14.8824,14.3294,14.846
hpo-18,19.493,20.6805,18.0476,20.0037,20.1386,19.4805,19.4775,19.3144
dnj-19,15.9074,15.6489,15.4595,15.7859,16.1344,15.8407,15.6852,15.7673
cmd-1,19.9556,19.8848,19.7693,20.0074,18.6483,18.8324,18.8385,18.8503
fkb-3,15.1852,15.7978,15.0734,15.1061,16.2445,15.6288,15.7474,16.1828
"C05C8,2",11.1298,11.1724,11.1927,11.4868,13.121,13.236,13.3074,13.7175
"C05C8,1",14.1151,14.4303,14.447,13.4293,14.422,14.4489,14.362,14.5691
"C05C8,7",11.4703,11.1895,11.0673,11.7105,12.9461,13.1319,13.2822,13.5502
"C10B5,3",15.5842,15.7074,15.9719,16.0274,15.3115,15.2981,15.3922,15.6047
irg-1,13.8921,13.6651,14.0462,13.974,11.6033,12.1634,12.4737,12.3696
catp-3,14.3678,14.667,14.8262,14.9699,13.2644,13.6701,13.9742,13.6234
asp-8,12.4983,13.5081,12.8131,12.7554,13.1948,13.4986,13.5054,13.4676
rpt-2,15.8858,16.3314,15.9256,15.6993,16.2478,16.3849,16.3132,15.9964
aps-1,12.9914,14.0288,13.5589,12.585,15.0077,15.9714,15.6978,14.9571
"CELE_M03F8,6",14.2898,13.4036,14.842,14.4337,14.7172,13.0841,13.948,15.0207
"C36C5,5",14.9829,14.3239,14.0569,15.211,13.6955,13.4555,13.2131,13.4892
"C36C5,12",15.1714,14.7649,14.6498,15.0394,14.0294,13.7345,13.7206,14.2152
phat-5,14.8191,13.8367,14.389,14.7662,13.5077,14.5233,14.6343,14.003
phat-4,15.2242,15.0404,15.2554,15.7194,15.9982,15.5786,15.8223,16.0907
ftn-1,11.3311,10.9977,11.2458,11.5906,9.697,9.8985,9.91262,9.99166
tag-196,16.5065,15.8404,15.6852,16.2544,16.0387,15.6429,15.5578,15.8191
vps-60,16.7291,16.1096,16.4522,16.3611,15.2178,15.1651,15.0682,15.4248
grd-5,17.7186,18.0862,18.4213,17.913,18.2921,18.5886,17.9189,18.7961
"CELE_F41E6,12",16.1346,16.0281,15.2283,15.612,14.3722,14.4215,14.4403,14.8093
cyp-33c9,14.2874,13.6688,13.8721,13.9556,14.3001,14.0309,14.3978,14.7294
natc-2,13.2239,13.6111,13.0884,13.8347,13.655,13.5385,13.4537,13.9263
"B0238,11",15.3303,15.2846,15.5185,15.4218,14.8489,15.1384,15.0479,15.4316
"B0238,1",17.0512,18.0962,18.6798,19.403,14.4363,18.1876,15.205,17.6164
atp-4,21.1595,21.1192,20.9398,21.0028,20.4442,20.2968,20.3855,20.4219
alh-4,16.1299,16.1489,16.1072,16.2621,16.5592,16.6003,16.5098,16.6766
gad-1,14.6026,13.7458,13.5108,14.27,12.85,13.0628,12.6793,13.1161
erfa-1,16.2027,16.539,16.3524,16.7186,16.3826,16.458,16.5642,16.6474
hpo-19,16.3479,16.782,16.524,16.232,17.1736,17.2934,17.3206,17.0914
gba-1,16.3572,15.681,15.6963,16.0404,15.0663,15.1703,15.0842,15.2045
mtq-2,14.3527,14.7197,14.1342,12.0873,13.3046,14.4195,14.2526,13.4499
"C33C12,10",14.8125,14.5546,13.3876,14.1539,13.1147,13.5162,13.539,13.2738
dhs-13,14.0776,14.1568,14.2557,14.2928,15.4712,16.1095,15.9471,15.5946
"CELE_K02F6,7",14.336,13.5062,12.6309,13.5732,13.7116,11.9496,11.7659,12.607
apd-3,12.9035,13.3763,12.9572,13.1746,12.4926,12.7417,13.2083,13.3665
"C03H5,3",16.0904,16.0865,16.3596,15.4076,15.7437,15.3047,15.6032,15.3907
nstp-4,15.4399,15.5277,15.5544,15.8387,15.6102,15.742,15.8647,15.7737
sdz-24,12.3718,10.025,14.0802,12.1662,14.059,13.6959,14.0355,14.3813
alg-2,15.2587,16.079,16.3509,16.0181,16.0156,15.5192,15.0567,15.0508
"CELE_T21D12,12",15.9047,15.4567,15.5989,15.7511,15.6836,15.1107,15.2225,15.0389
pat-6,15.6217,16.0017,16.0084,15.6651,16.3908,15.8437,15.9731,16.2805
"pqbp-1,1",14.2289,13.21,12.9181,14.3721,12.722,12.9123,13.87,13.0367
cpg-4,15.2197,14.5642,14.5315,15.6083,13.7866,13.3562,13.3167,13.944
"C29G2,6",14.6433,14.8287,14.7019,15.1161,14.2562,13.8675,14.0533,14.1684
ugt-41,14.2674,14.8443,13.8415,13.1517,14.8369,14.7547,14.9516,14.9686
"F25G6,8",15.8814,15.1083,15.3199,15.6206,15.2356,14.3545,14.4928,15.1889
"CELE_F25G6,9",12.1639,12.8866,13.3281,11.9467,12.9858,12.5692,12.5361,12.9742
symk-1,10.5665,12.0511,12.163,10.9958,13.0604,12.9249,12.8455,13.0796
sftb-2,14.4291,14.4658,14.5679,14.4199,14.9194,15.0417,14.6364,14.775
"W03F9,1",15.2842,15.2876,15.0719,15.7537,15.4437,14.5954,14.7222,15.381
dnj-22,12.9778,13.3659,13.6621,13.3155,13.668,12.8635,12.1802,12.6678
natc-1,14.6692,13.9339,13.7845,14.3224,14.3197,13.8802,14.0702,14.416
mrps-2,14.1987,13.8598,14.2418,14.386,14.5529,14.2117,13.9802,13.9013
mrpl-4,14.3622,12.957,14.3142,13.3546,14.5584,13.647,14.0391,14.8483
col-143,17.4067,16.7795,16.3548,18.0417,14.766,15.8514,16.654,16.6313
hpo-8,17.4051,16.708,17.0416,17.2108,17.4489,17.5168,16.8564,17.1956
flp-24,14.398,13.8464,14.7107,15.3058,14.0073,13.0015,13.4942,13.3333
"CELE_F23F1,4",13.2277,12.7628,12.4976,12.8163,11.5293,11.1516,11.5452,12.0318
"CELE_F23F1,5",14.2232,13.6828,13.8695,14.6634,13.705,13.0693,13.1504,13.3508
rpt-4,16.679,16.5108,17.2381,16.7738,16.8188,16.6283,16.6559,16.6712
ugt-42,11.4396,11.1034,11.2765,11.6005,12.83,12.5837,13.3317,13.5914
"C24H12,4",13.566,13.7448,12.7401,13.5415,15.1127,14.8723,15.2113,14.5733
fum-1,19.3077,19.2911,19.254,19.5102,18.8187,19.064,19.1586,19.319
rps-22,19.9942,19.8837,19.9207,19.8423,20.4511,21.0005,20.9264,20.678
mnat-1,13.9549,14.0076,14.4066,14.5584,14.0051,14.0677,14.148,14.3313
lmtr-5,16.9854,15.9247,15.9832,16.7162,15.3323,15.0543,15.2015,15.0119
heh-1,17.9617,17.7954,17.9706,18.3614,16.5743,17.3595,17.0465,16.8942
lgc-34,16.5854,16.8298,16.4146,16.865,16.3199,16.076,16.116,16.3492
tomm-22,16.819,16.4096,15.3905,16.909,16.3034,15.6448,16.3248,16.6399
mct-6,16.0083,15.9329,15.8763,16.4365,16.6981,16.801,16.8919,16.7707
ttr-6,18.1366,17.9576,17.9324,18.3624,16.9583,16.9603,16.9731,17.0995
aagr-4,15.1112,14.7044,14.9614,14.8083,15.8118,15.4919,15.4301,15.5946
srp-2,15.7467,15.5784,15.4961,16.0178,15.1757,15.0588,14.8849,14.8977
pho-14,15.6533,15.2909,15.6718,15.6598,14.889,15.3961,15.2568,14.7513
spp-13,14.152,13.9043,13.3276,14.4215,13.4014,14.7244,14.8241,13.9508
tag-123,15.2262,15.8188,15.8891,15.8048,14.6563,14.3845,14.5003,14.8566
tth-1,19.0385,19.4762,19.1726,19.4711,17.7396,17.5988,17.6432,17.7626
"F52H2,6",11.4292,11.1951,11.2286,11.5753,12.2899,13.1458,13.0542,13.5697
"F09G2,8",14.6772,14.239,15.4229,14.6359,13.1177,12.7011,13.2764,13.106
attf-2,19.0445,18.881,18.3289,18.943,17.2551,16.9848,16.8918,17.1041
"CELE_F09G2,2",11.3473,11.191,11.1027,11.7003,10.0197,9.80673,9.77604,9.77964
"CELE_W02D7,5",15.6905,15.2919,14.1983,14.9713,14.549,13.7095,13.736,14.5949
sel-9,17.0621,17.1883,17.7589,16.6873,16.5673,17.0436,16.697,17.0975
hil-4,12.8856,13.9543,14.1516,13.7659,15.5612,16.1771,15.955,15.7343
clec-223,14.3419,14.1563,13.7005,13.9446,13.3488,13.2182,13.2629,13.4919
rpl-38,18.0126,17.9711,18.1397,18.7576,18.8695,18.6115,18.4322,18.7817
pro-2,12.7204,12.6662,13.5344,12.3837,13.7787,13.8744,13.9106,14.6405
pas-1,17.5829,17.667,17.6193,17.5826,17.4709,18.2012,18.0238,17.9304
"C16C2,4",15.1791,15.4084,14.4944,15.3127,14.0592,13.096,14.5916,14.9834
"C25A1,1",14.287,14.2692,14.2428,14.4345,13.3512,12.5667,12.4434,12.9258
"C27H6,8",16.2572,16.3449,16.4539,16.5061,16.2007,16.57,16.3902,16.2584
ruvb-1,15.9695,15.7931,16.2367,15.4251,15.8506,15.9478,15.9022,16.069
"C29F3,7",14.6042,14.5572,14.4799,15.1214,15.2144,14.9327,15.225,15.3063
"C29F7,1",13.7176,13.5242,13.465,13.6259,13.8426,13.6452,13.9007,14.6926
"C29F7,2",15.4519,15.2484,15.195,15.6123,16.2768,16.017,16.0731,16.1674
"C29F7,3",15.7091,15.8115,15.6809,16.0656,15.9913,16.2342,16.1229,16.3004
"C31C9,2",19.4059,19.6179,19.2647,20.1176,17.9889,17.9547,17.8745,18.2353
ethe-1,15.1377,14.756,14.7613,14.9487,13.8319,13.6011,13.711,14.2264
col-179,15.9616,18.1609,15.4929,17.7358,17.4915,17.7666,13.4529,16.7925
idh-2,16.5506,16.2757,16.1846,16.566,16.5042,16.29,16.5168,16.6064
aspm-1,12.0549,12.2454,12.4997,8.92943,11.4217,11.98,11.7981,12.1366
sams-1,19.3515,19.659,19.0352,19.4281,19.8494,19.8182,19.6458,19.7457
"C49F5,7",16.7866,15.8833,15.4968,17.0042,16.8622,15.3717,15.8162,16.3363
nasp-2,18.4516,18.1893,18.1956,18.569,15.8815,16.063,16.1509,16.4102
ril-1,18.299,17.852,17.8619,18.2367,18.3898,18.4061,18.4077,17.9919
hda-1,14.2597,14.8183,14.7361,14.944,14.594,14.7855,14.7017,14.8149
"CELE_D1086,3",16.712,16.5304,16.5163,16.6304,14.8306,15.3015,15.3905,15.2473
"CELE_D1086,1",17.048,17.5208,16.7405,17.5643,14.5003,13.7724,13.7371,14.4889
"CELE_D1086,6",16.4026,15.9949,16.4131,16.3855,16.427,16.296,15.7347,15.8097
mpst-1,15.5158,15.3483,16.0509,16.0066,16.5751,16.4676,16.4305,16.7073
"CELE_D2023,4",16.7669,16.5672,15.4674,16.785,16.3438,15.9965,16.2351,15.5238
pyc-1,16.2309,16.5304,16.4688,16.361,16.7658,17.1648,17.0859,17.0033
"CELE_D2023,6",11.7402,12.3886,12.9679,12.2992,13.8885,12.9178,13.6256,13.7313
clec-17,13.0451,13.6904,14.0834,12.945,10.9501,11.2568,10.746,11.3278
egl-21,14.2076,14.2363,14.0691,14.1034,14.2317,14.0222,14.0237,13.913
tkt-1,19.4816,19.623,19.6915,19.7138,19.8986,20.5459,20.3371,20.0529
ech-8,11.4444,11.0734,11.2569,11.7253,13.5492,12.8512,12.4088,12.3451
lipl-7,12.1306,12.8615,13.1724,13.9281,12.7112,13.0379,13.2757,12.899
pes-7,12.0007,11.1497,11.27,11.578,13.5015,12.642,12.6948,13.0091
col-98,14.7074,14.9636,14.4834,14.468,11.8678,12.9824,12.98,12.8368
"CELE_F15A4,6",13.8958,14.1508,14.269,15.3865,12.8204,11.9816,13.0938,13.2903
"CELE_F21A3,3",11.3451,10.9554,11.1808,11.7399,14.1499,13.0191,13.2245,12.4716
pyk-1,15.6711,15.3311,15.3821,16.0587,15.1897,14.1895,15.0093,15.5503
mrpl-54,16.3058,15.9117,15.6538,16.1805,16.9305,17.2044,16.5881,16.9696
"F37H8,5",19.7338,19.7059,19.7551,19.7649,17.7229,18.0193,17.9804,17.9545
"CELE_F55B11,4",15.0879,13.9597,14.6448,15.6734,14.1263,14.3148,14.922,14.9717
"CELE_F55B11,2",18.4843,18.0198,17.931,18.6044,17.3312,17.4596,17.3693,17.5024
xhd-1,16.4806,16.4792,15.7994,15.0649,16.2084,16.3202,16.432,16.35
"CELE_F55B11,3",17.5396,17.0109,17.6102,17.5556,16.7908,18.0754,17.4116,17.3075
haf-3,14.3921,14.1205,13.4455,14.0577,14.5805,14.3266,14.4313,14.0928
copz-1,17.1218,16.929,16.687,17.4741,16.2161,16.4276,16.5085,16.7633
ctg-1,14.5345,13.8029,13.724,14.4067,14.5714,14.2546,14.2723,14.6757
ran-1,19.4085,19.4613,19.357,19.5814,18.8839,19.0785,19.051,19.0566
"K01G5,5",15.1658,14.8253,15.122,15.2277,16.7655,16.7881,16.7701,16.6558
tbb-1,18.1691,18.5878,18.5288,19.0873,18.0293,18.7187,17.7909,17.6483
aipl-1,15.008,15.5352,15.1943,15.0241,14.8441,15.1645,15.0926,14.8217
"CELE_K10C3,5",14.2701,14.5761,14.6966,14.3608,14.3929,14.2708,14.5781,14.1716
dld-1,18.6723,18.7052,18.6978,18.8509,17.8077,18.066,18.2413,18.0937
"CELE_LLC1,2",17.8094,17.4367,17.5801,18.3062,17.312,16.637,16.8472,17.215
top-1,11.2854,10.0397,10.2577,11.7049,12.9214,13.229,11.9037,13.1691
arrd-14,14.5803,14.7708,14.439,14.9649,14.0666,13.7602,14.3554,14.1581
pes-9,19.2799,19.2102,19.2136,19.2009,18.6849,19.1101,18.8162,18.6623
"CELE_R11H6,4",15.0886,15.6137,14.6305,15.6927,14.2633,14.0162,14.1921,15.3784
pde-12,16.5725,13.6453,13.606,15.6356,13.9519,14.3412,15.4501,14.7445
grl-7,13.7002,13.0033,13.3187,13.4779,15.5819,13.5518,14.501,15.4833
igdb-2,14.394,14.4893,13.6664,13.9702,12.9618,13.3336,13.3405,13.2279
dhs-4,14.0959,13.6479,13.5246,13.6965,13.1386,11.9865,12.2325,12.8879
pfd-3,16.1022,15.9229,16.0974,16.5303,16.3568,16.364,16.4546,16.3983
