geneName,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04
asp-5,19.3568,19.498,19.025,19.8781,18.7941,18.8639,18.7716,18.8204
aars-2,17.7205,17.7946,18.2777,17.7368,18.0161,17.8155,18.0055,18.2524
cpn-3,20.1814,20.1071,20.4886,20.8136,20.883,20.8445,20.8187,20.8934
mage-1,13.8229,15.0268,13.8777,14.2257,13.6787,13.9481,13.1123,13.2359
"CELE_F48C1,5",13.8698,14.1582,12.8419,13.3377,12.0901,12.336,12.0339,12.0642
"CELE_F48C1,6",15.8856,16.0009,16.0623,15.7247,15.7464,15.6323,15.9303,16.1244
npp-11,16.3182,16.1463,16.0126,16.141,15.3521,15.5343,15.6313,15.1002
unc-108,18.1658,18.5614,17.8863,18.4681,17.3382,17.7059,17.1071,17.5863
"F53F10,3",14.1883,13.1338,14.1678,14.2957,14.1234,13.9462,14.5008,14.374
"CELE_K09H11,1",13.4681,14.9336,13.5409,13.876,12.4153,11.7967,12.6475,13.0877
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",12.2424,11.5116,11.68,11.8752,10.5861,10.7946,10.7362,10.8073
cysl-3,17.3879,17.7159,18.0054,17.126,16.9571,16.8331,16.8928,16.7207
"CELE_R08E5,3",16.5962,16.5883,15.4319,15.497,16.6658,15.741,15.8376,15.7713
nuo-2,17.8608,17.8494,17.6733,17.7856,17.8938,17.8623,17.1719,17.5466
"CELE_T10E9,3",12.1968,11.9522,11.7579,12.1129,12.8216,12.7507,11.8607,12.4385
ugt-12,12.7381,12.7386,13.5252,13.3248,12.3672,13.0011,12.4092,12.8841
"T19H12,2",18.4403,17.8949,18.3468,18.5369,17.1434,16.435,17.9664,17.9819
inx-12,16.1413,16.1759,15.8353,15.6017,15.6411,15.4226,15.3793,15.7037
jmjc-1,12.258,12.2234,11.5171,11.902,13.286,13.4616,13.3234,13.3791
hmg-3,14.9427,14.1829,14.8707,15.2512,14.0628,13.7536,13.6088,13.8433
"C32F10,8",16.8089,16.7118,16.9251,17.215,16.6635,16.5571,16.7856,17.046
obr-4,14.555,14.6275,13.1996,14.3991,13.5957,13.7746,13.3271,13.496
rps-17,18.1562,18.1742,18.2837,18.3133,18.3573,18.4865,18.1703,18.4812
ddo-3,16.9351,16.9194,17.1542,17.4484,15.414,15.6194,15.5831,15.5748
apm-1,14.5085,14.2594,14.4574,14.8497,15.0223,14.942,14.8896,14.9776
"CELE_F55A12,5",14.4607,14.0541,14.0821,14.5221,14.5021,14.6664,14.2049,14.1453
nath-10,13.4844,12.4551,11.9971,12.921,13.6822,14.5048,13.751,13.8108
dhs-2,12.0389,11.6332,11.4495,11.9754,13.3015,12.7923,13.4656,13.2784
ppk-1,15.5632,15.2007,14.8481,14.9762,13.7284,13.865,13.9986,13.8356
unc-89,16.7528,16.6234,16.7246,17.0437,16.6267,16.5539,16.5592,16.8816
ncbp-1,14.5959,13.9058,14.6247,14.9405,14.5686,14.6577,14.5245,14.7584
ule-1,20.4517,19.9366,19.4768,19.924,19.4722,19.5785,19.2786,19.1009
him-1,12.7534,13.2645,14.0609,14.6399,14.1218,14.4406,13.8573,14.6425
rpl-7,17.9791,17.9807,18.371,18.4169,17.9298,17.8886,18.0915,18.0219
"rab-11,1",18.15,18.5645,18.3166,18.2712,18.2672,18.2553,18.1853,18.2725
"got-2,1",15.8094,16.0642,15.9346,16.229,14.3895,14.803,14.3185,14.9514
acbp-1,19.6985,19.5246,19.8999,19.9058,19.067,18.811,19.0753,19.1363
"C44E4,4",19.3983,19.3796,19.4256,19.4119,19.4566,19.5144,19.1815,19.4734
lbp-6,19.3658,19.0373,19.4767,19.7204,18.9294,18.6853,19.1756,19.228
"ant-1,2",22.0884,21.2419,22.2691,22.547,21.9114,21.4425,22.4149,22.5951
lbp-5,17.3661,17.4986,17.7438,17.8724,16.5668,16.0017,15.7957,16.1296
dhod-1,14.2854,14.6321,14.5692,14.9031,13.9363,14.1017,14.0115,14.2087
"cytb-5,2",16.4265,16.7931,16.7321,17.1559,16.2543,15.9574,15.9801,16.7595
htp-3,13.3846,14.6073,11.3792,11.9488,12.4171,12.882,12.3676,12.1478
"C53H9,2",15.7619,15.2687,15.1122,15.9403,15.6764,15.599,15.4326,15.6043
hil-5,13.3282,13.3018,13.3946,14.541,15.8386,14.1421,13.8772,14.1369
"CELE_T05E7,1",11.9751,12.0046,11.7397,11.9879,10.55,10.7479,10.4938,10.6603
nrd-1,17.7552,18.6832,18.1847,19.4949,15.2499,13.7403,15.3893,15.6661
"rpl-24,1",17.1121,16.4073,16.8052,16.6997,16.4075,17.1077,17.6066,17.4245
rps-10,19.7385,20.0177,19.6904,19.9353,19.8552,19.8295,19.3783,19.8808
"CELE_D1007,5",12.0653,12.0033,11.6898,11.8613,12.6876,12.8895,12.5533,13.2082
pqn-24,17.7304,17.6049,17.3771,17.4894,17.2027,17.2131,16.661,17.2481
acl-14,14.8053,14.6834,14.8131,14.6899,14.905,14.6757,14.3825,14.8563
coq-6,14.0538,14.749,14.5532,13.5726,13.8223,13.3143,13.4554,14.2998
"CELE_R08F11,4",12.2239,12.0304,11.7218,11.8037,14.7159,14.7074,14.6468,14.2764
"CELE_R08F11,1",14.6105,14.7896,14.1252,14.4868,14.0606,14.8053,13.5902,14.6269
bra-2,14.6513,15.4253,13.1048,13.436,13.5425,14.4408,13.453,14.0024
mboa-6,15.7583,16.7677,15.4782,16.6272,15.4625,15.5934,15.2962,15.3056
tag-96,12.2295,12.0654,11.8014,12.0266,8.26072,10.8686,10.5659,10.7573
emr-1,17.3278,16.7988,16.189,16.9197,16.285,16.3374,15.9658,16.0706
"eif-3,H",16.5969,16.8086,16.9375,16.8108,16.7961,16.5821,16.799,16.9454
"CELE_T23C6,4",13.4922,13.4909,13.3689,13.73,12.4796,11.9267,11.3219,12.1103
san-1,14.2338,12.8507,12.9216,14.3365,14.191,14.3565,14.0319,14.7724
rpl-4,17.5843,17.9233,18.8634,17.8471,17.8768,17.9144,18.0527,17.808
ptps-1,12.2576,11.9708,11.4238,12.0831,14.76,15.1124,13.9232,13.9412
smz-2,15.3366,15.3977,15.7697,15.8488,15.4576,16.167,16.2628,15.8032
"CELE_F19B10,10",12.2941,12.0861,11.4722,12.1087,10.7014,10.6629,10.8036,10.8169
"C48E7,1",18.2305,18.0239,17.2506,17.7156,18.7071,18.6209,19.0362,18.4392
haf-2,14.353,14.3789,13.5144,11.1517,13.8711,13.6781,12.9593,12.9685
msra-1,15.2658,15.0493,15.2428,16.0113,14.6955,14.8275,14.4346,14.7416
rpb-4,15.2405,14.391,15.5882,15.1591,14.5046,14.8725,14.805,15.5484
"C18E3,5",12.1369,12.0908,11.7083,11.8639,10.7319,10.7712,10.7524,10.7038
"swsn-2,2",14.8072,14.3758,13.7976,13.7647,13.4596,13.8856,13.3856,13.2099
mlt-8,12.2904,11.4072,11.4716,11.9029,12.4036,12.6563,12.9642,12.5301
cdc-37,18.2341,17.8592,18.1976,18.1623,18.0432,17.8458,18.4061,18.3973
"CELE_W08F4,3",15.4599,15.7526,15.5009,16.0423,15.3291,15.2315,14.8287,15.0666
pcn-1,18.1422,17.972,18.372,18.4769,17.5028,17.4462,18.1121,18.0133
"CELE_E03H12,7",12.1833,11.9964,11.6428,11.814,10.2789,10.7874,10.749,10.419
"C46G7,2",14.9304,15.9731,14.6323,15.7626,16.2644,16.3694,15.9363,16.3165
grd-14,13.9088,13.0621,14.5554,13.933,13.6519,11.5443,13.1839,12.3257
grd-4,15.8134,16.1229,15.4779,15.6858,13.2748,14.0861,13.5056,13.7139
"CELE_T09B4,5",17.0513,17.814,17.0999,17.5611,17.1199,17.3097,17.2705,17.0694
"CELE_T09B4,8",16.9443,16.8593,17.2753,17.7432,16.2377,16.0344,16.6318,16.7239
tin-44,14.6809,14.3132,14.8454,14.6965,14.2551,13.8919,14.429,14.5568
pigv-1,13.711,14.1048,13.5697,13.8794,12.7282,12.6623,13.4791,13.4445
aakg-2,14.6712,14.9933,14.1685,15.4628,13.9764,13.9738,14.2178,14.1521
oxa-1,12.3217,11.6052,11.7505,11.7943,12.9675,14.0379,12.2037,14.3159
"C01A2,4",15.96,16.1805,15.9139,16.5206,15.0345,15.1468,14.8326,15.2236
tads-1,12.221,11.8694,11.5871,11.523,12.2542,14.1957,14.1556,13.935
cbl-1,15.5218,16.2854,15.8895,15.4841,15.9019,15.933,15.5937,15.9453
mrpl-34,13.7904,14.3204,14.2007,13.9078,14.8849,14.6751,13.1882,13.8444
gln-6,16.3823,15.9459,16.3559,16.5133,15.4968,15.5892,14.7086,13.6112
"C54C8,3;CELE_E03H4,11",16.0764,15.289,16.4834,16.1296,13.3015,13.5158,13.7548,14.4364
pqn-27,15.5539,15.9196,15.3617,15.2304,15.8308,16.0331,15.6594,15.7115
pcp-3,15.4534,15.3572,15.6342,15.9473,15.5665,15.6773,15.5597,15.857
alh-7,16.4778,16.5692,16.2789,16.348,16.8341,16.8185,16.6189,16.8972
"CELE_F45H10,3",19.0373,19.2592,18.6427,19.0872,18.6083,18.7763,18.3517,18.5952
drr-1,14.9876,15.4021,14.7591,15.0476,15.3957,15.2389,16.5556,15.8677
pck-2,19.9059,19.4583,19.6791,19.8192,19.7658,19.7611,19.7256,19.7377
lbp-7,16.2212,15.6488,15.6677,16.3207,16.4386,16.3532,16.0762,16.5418
prmt-9,13.9025,12.1967,13.6994,13.6971,13.5262,13.4975,12.9812,13.821
"T23D8,3",13.9523,14.769,14.061,14.3394,14.7545,14.3619,14.5261,14.3425
"eif-3,C",15.7242,15.77,15.8682,15.9962,16.3059,16.5835,16.0693,16.074
lron-9,14.9382,14.4306,13.6439,14.5365,14.9634,15.9719,14.0399,14.5641
pri-2,9.82062,12.2209,11.9796,12.0612,12.2003,12.1327,11.2359,11.4196
clec-186,15.4205,15.0801,12.6633,14.0001,14.3384,14.1848,12.7933,13.2751
nstp-5,16.4229,16.6569,15.5701,16.6513,15.9986,15.849,14.1786,16.7513
irg-5,12.2609,11.8201,11.6494,12.0976,16.4161,16.2899,15.8431,16.1129
"CELE_F35E12,6",17.1275,17.3468,17.1167,17.2866,16.77,17.0789,16.6373,16.6567
dct-17,16.4447,16.0869,15.4195,15.9733,16.2701,16.3609,15.9872,15.9118
"CELE_F35E12,10",16.0001,16.2525,15.8255,16.1188,15.5291,15.5978,15.3629,15.5912
ifa-2,18.6352,18.4544,18.8949,19.2697,18.6365,18.1904,18.9272,19.1259
unc-37,16.1607,16.0314,15.1831,16.6878,14.8283,14.305,14.6475,14.4869
"ZK1073,1",15.8945,16.2011,15.7232,16.0723,16.1036,16.1703,16.132,16.2557
snb-1,17.8095,17.9838,17.3489,17.4035,17.2665,17.3583,17.0791,17.8927
gpx-1,16.7589,16.1642,16.3532,16.1795,15.5907,15.7383,15.0323,15.8477
aex-3,14.2002,13.2668,13.3482,15.0627,13.8547,14.0092,13.7688,13.2108
cyp-35a2,12.2422,11.8927,11.6689,12.057,10.6722,0,10.7806,12.0708
cah-6,14.4835,15.1725,15.3538,14.7247,15.0965,15.4979,15.4732,15.443
rpl-19,17.6782,17.6218,17.4242,17.4008,17.7737,17.9084,17.7029,17.8918
mdh-2,19.7359,19.4749,19.8247,20.0378,19.6232,19.3276,19.9539,19.7021
cyp-33c8,12.2932,11.8545,11.3432,12.039,14.0096,13.9651,13.7766,12.6416
sucl-2,17.4542,17.2059,17.3446,17.3854,16.3261,16.2831,16.4596,16.6399
gsp-3;gsp-4,14.0622,12.9546,12.2756,12.806,11.7129,11.4496,11.2338,10.7443
unc-64,15.3048,15.1291,14.4689,14.6848,15.0886,15.0266,14.2801,14.9018
gst-33,12.1821,12.0225,11.7803,11.6189,10.6218,10.7512,10.7979,10.7551
lys-7,18.1819,18.0366,18.2556,18.5478,17.2499,17.1715,17.4365,17.5428
"CELE_F17A9,4",12.2539,11.8348,11.5764,11.9707,12.6357,12.9226,13.0932,13.0046
"CELE_F17A9,5",15.6912,14.794,15.6216,14.6322,12.1898,12.134,12.4942,10.9661
"F17A9,2",16.91,16.714,17.3362,17.3435,14.3661,15.6373,15.8043,15.8899
phat-3,17.5717,18.1651,16.8985,17.2271,17.9438,18.0973,17.2372,17.3531
"C49G7,3",19.7606,20.4284,18.539,19.99,20.0938,20.3112,18.4208,18.9661
"djr-1,2",17.811,17.9515,17.6519,18.2095,17.0957,17.3771,17.2078,17.6505
"CELE_F44E7,4",15.9852,16.2816,15.7937,15.7247,15.8039,16.2605,16.0017,16.0922
"CELE_F44E7,9",17.0705,16.6901,16.899,17.4681,16.232,16.4795,16.439,16.9591
sti-1,17.9032,18.0685,17.5681,17.9183,17.6886,17.9221,17.2636,17.5047
"CELE_F40A3,2",15.0771,15.2648,15.2775,14.286,14.0919,14.2743,14.1065,14.6738
"CELE_F40A3,6",17.4591,17.4211,17.5107,17.6502,17.2742,17.3224,17.3294,17.4795
ugt-61,13.5858,13.8597,13.4974,14.4887,10.7269,10.8388,8.37215,13.352
"CELE_F59A7,2",15.9864,16.0219,15.6104,15.8542,15.9284,16.2796,15.8617,15.9795
cysl-4,17.705,17.822,17.0797,17.663,16.18,16.594,15.9523,15.7408
"CELE_F32D1,7",14.5474,14.9079,15.4016,15.4167,14.0554,14.2556,13.8513,13.4293
"F32D1,5",16.4755,16.8894,17.9238,17.6391,16.7429,16.6066,17.1366,17.2024
mcm-7,15.5323,15.8046,14.9886,15.6676,15.1685,15.1523,14.7274,15.2648
hpo-18,18.4143,18.3069,19.747,20.0037,19.7667,19.8798,19.7922,19.968
dnj-19,16.1811,15.71,16.0088,16.0659,15.6896,15.6201,15.409,15.4244
cmd-1,19.6627,19.4781,19.8109,19.9069,18.7856,18.5656,19.082,19.3812
fkb-3,13.9385,14.3824,13.8504,14.504,14.9956,14.9333,14.444,14.7402
"C05C8,2",14.4602,14.1437,14.0632,16.0021,13.0747,13.082,12.9031,13.0209
"C05C8,1",14.9503,15.5708,14.1055,13.9761,14.6285,14.9168,14.6328,14.559
"C05C8,7",12.2834,12.0727,11.7217,11.6372,10.5569,10.7919,10.7396,10.5878
"C10B5,3",16.2997,16.5065,16.4427,16.799,15.8606,15.6421,15.678,16.0148
irg-1,13.4647,13.5675,12.6825,13.1449,14.1012,13.9742,13.7647,13.8342
catp-3,14.8162,14.9393,15.0902,15.1927,14.066,14.2975,13.8507,14.0304
asp-8,12.2672,12.0226,12.3505,11.8871,13.3128,13.031,12.3235,13.3148
rpt-2,15.8313,16.0327,15.4731,15.6621,15.8524,15.8164,15.7459,15.5558
aps-1,12.9894,10.8502,13.6963,12.8938,10.2577,0,12.7605,13.0747
"CELE_M03F8,6",14.0584,14.1639,15.1598,15.4385,17.2797,17.13,15.9908,17.1598
"C36C5,5",15.0666,15.2086,14.1878,14.3776,12.9933,13.3421,12.9086,13.1563
"C36C5,12",15.7131,15.8391,15.5023,15.7924,15.0267,15.0939,14.1105,14.6307
phat-5,12.0917,14.3238,15.0817,14.2547,14.6689,14.8401,14.776,15.1497
phat-4,15.2453,14.6924,15.5988,14.9936,15.2958,15.2441,15.1564,15.4631
ftn-1,13.6355,15.1622,14.0405,14.3058,15.5535,15.6047,15.1225,15.4045
tag-196,18.0228,18.3261,17.0549,17.5114,16.2561,16.6918,15.7912,15.8084
vps-60,16.3701,16.2897,16.0016,17.1068,16.2552,16.5879,16.1457,16.1632
grd-5,18.8665,18.9159,19.2279,19.2395,17.8875,18.5334,18.3058,18.586
"CELE_F41E6,12",15.1138,15.7383,16.1554,14.5118,15.13,15.6276,15.1102,14.5913
cyp-33c9,13.3526,15.4474,12.665,12.4178,14.4275,13.8538,12.6055,13.4839
natc-2,14.0241,13.6909,13.5205,13.2232,13.9456,14.073,13.8083,14.373
"B0238,11",14.9008,15.4997,14.8378,15.1335,15.6885,15.6327,15.911,15.5218
"B0238,1",14.743,14.6123,15.1498,15.3014,15.1726,14.8012,15.6997,15.7699
atp-4,20.8361,20.6485,20.6571,20.8186,20.2532,19.9988,20.3313,20.3824
alh-4,16.1745,16.4569,16.3547,16.7969,16.1235,16.119,16.0618,16.1752
gad-1,14.3767,15.171,13.3268,14.8239,13.5632,14.1154,13.2685,14.001
erfa-1,15.8624,15.7613,16.1301,16.0244,16.2022,16.1554,16.1388,15.9624
hpo-19,16.0866,15.7334,16.2089,15.7019,16.3846,16.3304,16.3915,16.3058
gba-1,14.6902,13.1044,14.3891,14.3646,14.7746,14.4961,14.3836,14.6796
mtq-2,11.1779,11.5456,12.5585,11.9562,11.9119,12.2799,12.486,10.1608
"C33C12,10",14.5386,14.1823,14.0976,14.9859,14.6343,14.8382,14.4679,14.517
dhs-13,14.8089,14.2938,14.5504,15.2044,14.1255,13.6974,14.4006,14.3876
"CELE_K02F6,7",12.0583,11.8349,11.742,11.7185,12.2809,12.726,12.1591,13.0351
apd-3,12.222,11.5372,0,12.0156,12.9088,13.2649,13.7072,13.5544
"C03H5,3",14.6846,15.5053,14.2427,14.3848,16.129,16.1884,14.9472,15.106
nstp-4,15.7827,15.3466,15.6446,15.7647,15.188,15.3902,15.2264,15.4798
sdz-24,14.734,15.0566,14.1192,15.0941,15.247,15.083,14.9244,15.3248
alg-2,14.8929,15.5105,14.9245,14.9851,15.5358,15.5132,15.6668,15.9059
"CELE_T21D12,12",17.6311,17.7528,16.947,17.0088,16.538,16.8045,15.9558,15.9942
pat-6,16.3374,16.3696,16.0577,16.1531,16.5555,16.7291,16.5725,16.7175
"pqbp-1,1",13.9108,13.2363,13.047,15.0965,13.193,13.9483,12.5992,13.8535
cpg-4,13.0678,13.8732,13.7834,14.4626,14.1582,14.3474,13.6471,13.3381
"C29G2,6",14.8732,14.8235,14.9714,15.0387,14.0716,13.9315,14.3849,14.224
ugt-41,14.036,13.9787,14.2335,14.8077,15.2758,14.2061,14.6849,15.8089
"F25G6,8",16.7125,17.1668,15.4464,16.7061,15.8555,16.1046,14.6961,15.7714
"CELE_F25G6,9",11.7008,9.78164,11.8382,11.7534,11.5706,11.2111,12.0964,11.9449
symk-1,7.26065,11.8452,11.1238,11.9399,12.3452,11.723,12.2544,12.3188
sftb-2,13.5466,12.7546,13.3945,14.5046,14.8004,14.5421,14.6703,15.0129
"W03F9,1",15.0635,15.3048,14.964,14.8102,15.4726,15.5113,15.1321,15.0194
dnj-22,12.1721,12.0973,12.1933,11.8615,12.2168,12.7239,12.6522,11.5602
natc-1,14.1559,12.6383,13.6729,13.9489,14.5376,14.8923,13.8196,14.3021
mrps-2,14.6776,14.401,14.2213,14.4887,13.9745,14.3234,13.3701,14.0559
mrpl-4,13.9437,13.0864,16.3568,14.28,13.0991,13.4126,13.1389,13.5753
col-143,15.289,17.3012,15.7946,18.1288,15.9868,15.9475,16.6841,18.5458
hpo-8,16.9015,16.9803,16.6832,16.6129,16.4197,16.299,16.2764,16.5445
flp-24,14.3212,15.2102,13.7354,14.3213,15.2908,15.0073,14.3737,14.6863
"CELE_F23F1,4",12.4356,11.932,11.6283,12.0158,12.35,12.8155,11.8497,12.117
"CELE_F23F1,5",14.7914,15.0412,14.9909,14.9282,14.2598,14.5354,13.7984,14.262
rpt-4,16.6027,16.7206,16.7704,17.0275,16.2845,16.1657,16.3905,16.3524
ugt-42,12.1382,12.0077,11.6482,12.0555,10.5935,10.7813,10.4922,10.7987
"C24H12,4",13.0111,13.2984,13.725,13.5469,14.2796,14.415,14.1939,13.0827
fum-1,19.3362,19.3769,19.3378,19.7781,18.5564,18.4988,18.7602,18.9976
rps-22,18.8728,19.3557,19.0342,19.5386,19.0291,18.8844,19.4724,19.506
mnat-1,14.4585,14.8405,14.5086,14.7738,14.753,15.0024,14.4573,14.6582
lmtr-5,16.65,17.158,16.5914,16.6886,16.1827,16.4499,15.7568,15.9317
heh-1,18.8452,18.6426,18.7686,18.5413,17.4021,17.2121,16.4212,17.4604
lgc-34,16.8668,16.7415,16.7471,16.9042,16.6365,16.8356,16.8688,17.2421
tomm-22,16.8153,16.737,16.3732,16.5147,16.2622,16.2375,15.8118,16.205
mct-6,15.8271,14.9513,16.0871,16.6307,15.3893,15.5108,15.6728,15.5516
ttr-6,19.7538,19.8535,19.7592,19.8908,19.0382,18.8897,19.0991,19.2167
aagr-4,13.8603,13.7594,12.2568,12.0277,13.5871,13.6422,13.6241,13.7502
srp-2,16.5906,16.1483,16.3735,16.9268,15.8843,15.9734,15.6865,15.9497
pho-14,16.7176,16.7375,16.597,16.6707,16.1378,16.255,16.1067,16.3442
spp-13,13.6257,13.736,15.1321,14.1775,13.5469,13.5961,14.6192,13.9264
tag-123,15.257,14.7715,15.3201,15.7314,14.8536,14.7457,15.5033,15.8189
tth-1,20.2063,19.7173,20.0551,20.5358,19.2232,19.3087,19.1722,19.348
"F52H2,6",12.3228,11.8017,11.5843,11.9969,13.0113,13.3724,13.5479,15.0545
"F09G2,8",14.1497,14.5831,13.9295,14.3368,14.3996,14.8039,14.2056,13.9875
attf-2,18.5797,18.786,18.446,18.3633,17.705,17.8972,17.6463,17.6316
"CELE_F09G2,2",13.5895,13.3288,13.6463,13.4016,10.6252,10.8013,10.6498,10.8193
"CELE_W02D7,5",15.2547,14.8103,15.5545,15.4409,14.9203,15.1487,15.2486,15.1943
sel-9,16.7644,16.6648,17.2776,16.4439,16.132,16.5258,16.6644,16.8155
hil-4,11.369,10.7597,12.3921,11.168,13.1644,13.4166,13.0347,12.6943
clec-223,15.0126,14.9869,14.5595,14.6385,13.2907,13.1305,12.5488,12.7948
rpl-38,17.2813,16.3458,17.5811,18.0207,18.062,16.9422,17.8118,17.6971
pro-2,12.1593,11.9246,12.3146,11.8075,12.8248,13.8524,12.2592,13.6587
pas-1,16.8834,17.0834,17.3609,17.6113,17.144,17.0854,17.4613,17.4149
"C16C2,4",16.1388,16.0835,15.2443,15.2953,14.3459,14.4299,14.1994,14.5736
"C25A1,1",12.3346,13.7427,13.9161,13.1008,13.6342,14.1116,13.622,13.7781
"C27H6,8",16.1362,16.0283,16.4812,16.5657,15.9085,15.6287,15.8741,16.0285
ruvb-1,15.5048,15.2309,15.6591,15.2016,15.9838,15.6658,15.8876,15.9148
"C29F3,7",13.4736,12.3075,13.9685,13.9397,14.2533,14.137,14.3538,14.2401
"C29F7,1",12.924,11.0933,0,11.9596,13.8044,13.9735,13.5721,13.5904
"C29F7,2",14.9653,15.3797,15.2238,14.8108,15.5916,15.4027,15.5155,15.4858
"C29F7,3",15.7309,16.0383,15.5315,15.8005,15.732,15.6035,15.1761,15.9304
"C31C9,2",19.1349,19.7582,19.1827,19.4318,18.0588,18.1783,17.9485,17.8108
ethe-1,16.128,16.24,16.094,16.4397,15.5935,15.7286,15.1399,15.4675
col-179,18.1869,17.6105,18.331,19.0244,16.4614,17.0738,17.4085,17.5212
idh-2,16.2142,16.493,16.2056,16.4287,16.1624,16.3267,15.9825,16.3609
aspm-1,13.0294,13.3978,11.9882,12.4324,13.6034,13.2825,12.9086,12.5449
sams-1,17.6233,17.2393,17.8656,18.1236,17.6296,17.4586,17.8768,18.0223
"C49F5,7",17.9487,18.1135,17.4295,17.9466,17.6721,17.5498,17.1696,17.4932
nasp-2,17.2857,17.2968,17.0375,17.2314,15.8313,16.2199,16.3357,16.518
ril-1,18.2144,18.4032,18.4011,18.3192,18.1665,18.2967,18.1843,18.5122
hda-1,14.6979,15.1929,15.5539,15.1171,15.1358,15.0549,14.9602,15.4097
"CELE_D1086,3",16.5424,16.1367,16.732,16.7626,15.9363,15.7956,16.5168,16.5189
"CELE_D1086,1",18.7381,19.1562,18.64,18.8751,17.4694,17.5047,17.4768,17.8374
"CELE_D1086,6",17.3965,17.685,17.208,17.7291,16.0126,16.0167,15.041,14.8835
mpst-1,15.4313,15.6643,15.3168,15.7036,15.4564,15.4828,15.4831,15.5216
"CELE_D2023,4",15.8936,16.3331,16.6055,15.546,14.7573,14.8209,14.8979,15.4481
pyc-1,16.0786,15.9181,16.3177,16.3236,15.9448,15.9423,16.4358,16.2356
"CELE_D2023,6",12.2232,11.711,11.6138,11.3339,12.0442,12.2615,12.4835,12.6816
clec-17,12.8007,13.2889,12.9449,13.1387,15.2997,15.7451,14.3387,15.8963
egl-21,15.0317,15.2881,14.7877,15.0111,14.8505,15.0111,14.6559,14.7925
tkt-1,19.3717,19.5361,19.8192,19.9936,19.2196,19.0896,19.7079,19.7538
ech-8,13.3837,14.2344,14.7256,14.0213,14.7455,12.3229,16.3345,13.0771
lipl-7,12.6283,13.2422,15.1921,13.0601,12.496,13.0691,13.077,13.1351
pes-7,11.7897,12.0426,11.727,12.0844,11.1336,11.8726,11.0748,11.2504
col-98,12.2249,11.6286,11.3833,12.052,9.32899,9.68149,10.8421,10.739
"CELE_F15A4,6",12.0973,11.4074,11.7587,12.0886,14.6649,15.0363,14.8451,15.2355
"CELE_F21A3,3",12.9332,13.1237,12.7224,12.7085,14.5461,14.5406,14.6733,13.8911
pyk-1,15.8147,15.9384,15.9469,16.1368,15.7887,16.7427,15.5286,16.3482
mrpl-54,15.9244,18.0611,16.0989,16.2648,15.5786,15.1139,15.9701,16.1971
"F37H8,5",19.5737,19.3419,19.6355,19.8439,18.8634,18.7123,19.1439,19.1873
"CELE_F55B11,4",16.71,16.0838,15.9303,16.628,16.5085,16.4666,16.0703,16.8503
"CELE_F55B11,2",20.3979,20.0834,19.7454,19.8687,18.539,18.765,18.3808,18.3921
xhd-1,14.3714,14.7493,14.5594,14.6036,15.2647,14.9998,15.4589,15.3773
"CELE_F55B11,3",18.0765,18.0081,18.0404,18.1253,16.8356,16.9094,17.2451,17.3701
haf-3,13.9866,15.1376,14.237,13.6951,14.3249,14.3974,14.1336,14.1955
copz-1,16.4214,15.5575,16.7822,17.1018,15.831,15.7963,16.443,16.9831
ctg-1,15.812,15.7011,15.237,15.2341,14.9964,14.8527,14.4841,15.1088
ran-1,18.6217,18.9742,19.4543,19.4598,18.7533,18.7183,18.6282,18.9842
"K01G5,5",14.7595,14.0308,15.2868,15.7288,15.4812,15.5881,15.276,15.3199
tbb-1,18.912,18.2899,18.9342,19.2908,17.5078,17.781,18.0357,18.0035
aipl-1,15.176,14.9777,15.3607,15.576,14.9206,15.1011,15.0694,15.3696
"CELE_K10C3,5",14.7365,15.2933,14.427,14.7552,14.7986,14.5089,14.5733,14.5431
dld-1,18.5901,18.6767,18.5919,18.6272,17.7782,17.8711,18.0003,17.9905
"CELE_LLC1,2",17.4056,17.6003,16.9508,17.0939,17.2866,17.3853,16.8709,17.1067
top-1,12.175,11.8353,11.5736,11.9576,11.351,12.2283,10.1692,10.7656
arrd-14,15.1061,15.0694,14.9989,15.2097,15.2256,15.5665,15.3306,15.545
pes-9,18.6109,18.353,18.5971,18.306,18.5697,18.4604,18.3449,18.5021
"CELE_R11H6,4",15.7667,16.5073,15.1466,15.5633,13.6049,15.0818,13.3206,13.6379
pde-12,12.9392,14.2655,13.1611,13.6694,14.1767,14.9034,14.5089,14.2376
grl-7,12.2803,12.0729,11.2334,11.723,10.6696,10.8195,10.5108,10.8087
igdb-2,14.3923,14.8974,14.3794,14.478,14.1949,14.3199,13.9302,14.2766
dhs-4,15.7186,16.0118,15.4666,15.7939,14.9569,15.5088,14.4966,14.8416
pfd-3,16.1398,16.367,16.2616,16.047,16.2381,16.3016,16.1484,16.1601
"CELE_T13F3,6",16.0594,16.1868,16.1574,15.9187,14.6403,14.5838,14.6801,14.8707
"CELE_T20F10,2",15.9409,15.4422,16.617,15.8971,13.5136,13.2141,13.3119,13.7488
"CELE_T26E3,4",15.1143,15.4147,14.9121,15.3462,14.6759,14.8551,15.0025,14.3652
tba-7,18.6347,19.0495,18.6699,19.2358,18.5745,17.9194,18.2515,18.6129
