geneName;Leading.proteins,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04
lev-11;A0A0K3AQT4;A0A0K3AUC2;A0A0K3AWP0;K8FDX2;Q22866,21.3553,20.8135,19.1609,20.4094,17.9544,20.3465,16.8071,19.5737
lev-11;A0A0K3AQT4;A0A0K3AUC2;A0A0K3AWP0;K8FDX2;Q22866,23.4273,25.6183,23.5469,25.7808,22.6691,22.8951,25.3383,23.8506
;A0A0K3AUF2,24.989,25.0697,25.7064,25.695,17.039,19.5895,18.5096,20.9444
lev-11;A0A0K3ARB5;Q27249,21.4239,18.5816,17.1574,20.7084,20.9408,18.3172,20.52,16.9115
lev-11;A0A0K3ARB5;Q27249,18.1528,21.1239,20.0021,20.3468,18.8849,18.4124,17.5616,19.8779
lev-11;A0A0K3ARB5;Q27249,18.9491,21.0836,19.6106,20.2593,18.536,18.0205,21.1036,20.2126
egl-8;A0A0K3AS90,21.8841,23.3941,23.9261,21.9732,19.881,17.3405,19.4837,18.6014
ubxn-3;A0A0K3AWX1,18.5279,20.4503,19.7802,18.1208,19.2196,18.3801,18.4417,21.354
ubxn-3;A0A0K3AWX1,19.6015,18.2769,19.8578,20.4266,18.8563,19.7672,17.2134,20.5817
;A0A0K3AVS5,19.2328,21.4122,18.5684,18.7992,17.4075,19.0627,16.5892,19.7017
fln-2;A0A0K3AW96,19.2064,18.6786,18.9338,20.2821,17.0466,18.3825,17.123,17.3559
fln-2;A0A0K3AW96,18.0195,19.2893,19.6365,19.7068,19.7025,18.7605,18.238,16.5241
fln-2;A0A0K3AW96,24.8451,24.9791,24.6071,24.6526,16.9213,17.1014,16.9828,17.8156
fln-2;A0A0K3AW96,21.5887,21.6373,19.3148,18.6676,20.5155,18.3212,18.2259,17.1078
oac-14;A0A0K3AWB0,24.6823,24.4977,22.9433,23.3859,21.2405,17.61,19.591,17.5333
oac-14;A0A0K3AWB0,24.4477,24.918,24.3882,25.4792,19.3238,18.6485,16.7509,18.2313
;A0A0K3AWM6,22.1893,22.7417,22.4606,22.9553,24.3182,23.8309,23.624,23.8596
lsy-13;A0A0K3AXE0,23.3135,23.6569,22.9244,23.761,19.1827,20.9926,18.2206,18.4044
;A0A0K3AXT9,22.8458,24.3326,25.3286,23.9543,20.0365,18.1778,17.9622,18.7099
;A0A0K3AXT9,24.5952,25.5464,24.8092,25.0119,16.5713,18.6699,15.6548,21.9286
;A0A0K3AXT9,23.2431,22.989,24.3828,21.292,21.7815,18.3722,17.4835,17.7571
;A0A0K3AXT9,24.6719,25.561,26.1103,24.7853,21.474,21.7121,20.9384,22.1027
;A0A0K3AY44;O44557,23.1223,24.6297,23.0697,24.6748,20.6445,18.7418,18.2268,18.4764
;A0A0K3AY44;O44557,19.8204,19.5473,19.4607,19.7054,18.0391,19.2965,20.0072,19.8983
oig-6;A0A0K3AY85;Q9BPN5,23.2743,24.0641,22.5811,24.3463,22.5305,22.4355,21.8409,22.5664
oig-6;A0A0K3AY85;Q9BPN5,19.0112,19.4806,18.4926,20.359,17.9369,19.0789,18.4545,20.3351
;A0A0K3AYE8,25.8169,25.5543,26.3048,24.9971,27.0043,25.7892,23.7527,24.7778
;A0A0M7RFG7,18.7192,18.4608,19.2622,20.5113,18.279,17.1109,18.839,19.5352
;A0A0S4XRR1,19.7892,19.8407,21.4249,21.3841,18.383,18.8496,19.1691,20.1564
;A0A0T7CIX3,19.8783,19.0894,19.6309,19.0376,19.0703,17.7684,18.0017,21.3331
;A0A0T7CIX3,22.4476,23.5894,22.6929,22.9612,19.8083,18.61,17.6294,18.241
;A0A0T7CIX3,18.2339,19.4477,20.3417,20.6335,16.6254,17.3712,18.3318,18.0732
rpl-11.1;A0A131MBQ6;Q94300,19.7154,19.1922,19.439,19.0004,23.085,23.843,23.8493,23.9922
mdt-18;A0A131MCJ5,18.7225,18.876,17.3808,18.9988,16.8112,19.2175,17.8232,20.7702
rnf-5;A0A131MD51,19.5739,21.4356,19.0641,19.958,15.6383,17.2765,20.4582,20.3217
fipp-1;O16293,19.1007,21.2447,19.289,19.7215,20.4965,17.461,18.4456,20.8863
;O02147,18.6832,19.1102,20.6793,18.719,17.6753,20.5418,20.7526,20.047
spat-2;F3Y5Q3,16.6789,20.1247,20.0422,18.748,25.0103,25.9812,23.979,25.2222
;Q9N350,19.1539,20.3531,20.2152,20.2314,18.6843,18.4944,16.3741,18.5412
;Q9N350,18.8699,18.4687,20.1066,19.228,26.0506,24.1159,23.8858,23.7103
;A0A1N7SYR3,19.6278,19.8636,20.2616,21.3335,15.4637,19.776,19.0483,18.9576
;A1IMB7,20.4523,22.2048,22.1832,21.3616,23.842,21.8753,21.3635,25.2033
;A3QMB7,17.6319,18.2987,18.4044,18.7888,18.4943,17.9493,18.4404,20.374
;J7SF86,19.0076,20.0814,20.6708,19.6542,19.07,17.8528,15.9237,18.4128
;U4PRJ1;Q95ZL3,20.6165,20.7691,19.0239,21.702,17.4956,19.1253,20.5276,18.5927
dhs-3;A5JYX4,18.7163,20.0395,19.5082,19.2127,19.0347,18.3722,17.9498,17.9467
dhs-3;A5JYX4,25.44,25.662,25.8266,24.9303,25.1179,24.7363,28.4675,25.764
dhs-3;A5JYX4,20.132,21.7808,18.9932,19.2551,20.4409,17.8599,18.6158,16.5709
dhs-3;A5JYX4,16.0522,20.3897,19.817,19.9238,17.7355,20.8947,18.7167,19.7196
dhs-3;A5JYX4,18.5103,21.7444,19.5785,19.3377,16.8127,17.8255,18.3202,17.4077
;A5PEY0,25.0144,26.2196,26.6622,25.2368,24.0885,22.7041,24.1687,24.9735
;I2HA81,26.1084,25.2943,24.7101,27.3164,24.822,25.496,25.6175,24.0186
;A5Z2W7,24.85,26.1873,25.1369,25.3771,24.2428,23.907,24.9455,23.5612
;A5Z2W7,17.2929,20.6773,19.6286,20.7095,20.2105,14.3474,17.9709,18.8384
;A6PVA5,17.8576,20.0067,20.2908,18.2716,20.8349,17.6821,17.1269,18.2947
;Q20621,21.1221,21.2677,21.1657,22.8519,19.1263,16.5937,17.5827,18.7088
tag-296;A7DT41,20.1947,19.2356,20.6366,20.3541,20.0296,15.0793,18.7321,18.674
tag-296;A7DT41,22.6025,22.2099,23.0785,21.3064,21.1173,18.8486,15.9781,18.392
tag-296;A7DT41,18.2015,18.3157,18.3216,18.69,16.7221,18.8498,21.0873,18.8114
tag-296;A7DT41,22.9246,23.9797,23.2708,22.5694,21.6784,21.8198,22.3841,20.8957
tag-296;A7DT41,21.6223,21.3458,19.3817,18.9936,19.8239,17.6665,18.8585,17.2972
tag-296;A7DT41,19.8265,18.5372,16.9959,20.3545,17.9234,19.2442,19.9297,18.7569
mrg-1;Q9XWW2,20.4138,20.6969,18.6047,19.3115,19.2714,18.2567,17.4975,16.6185
mrg-1;Q9XWW2,18.2866,19.8391,21.5308,20.9095,19.697,17.1417,17.8927,18.2445
igcm-3;A7LPD6,20.8021,18.6108,21.4502,19.943,19.0002,19.8925,15.6092,20.0064
igcm-3;A7LPD6,22.5658,23.7734,23.3864,24.543,17.4404,20.4334,14.4332,15.3696
gpdh-2;A7LPE6,17.7102,19.6702,19.2313,19.1203,19.3542,18.0642,17.03,17.5164
;Q5FC71,19.8956,19.9982,19.3812,20.4882,19.7067,17.1465,17.943,18.0799
;Q5FC71,18.2681,18.1544,19.9249,17.3854,18.7688,16.6564,18.0709,16.9071
;Q5FC71,20.9254,20.1818,20.987,18.1146,23.9384,25.3617,23.8403,24.2831
;Q5FC71,26.1607,25.7528,26.0474,26.7204,27.855,28.1488,28.5958,28.1301
;Q5FC71,27.1809,28.337,30.6158,29.3041,29.4493,30.9056,30.3057,30.0428
;Q5FC71,20.2073,20.0412,19.5822,18.7399,20.2914,17.1102,18.526,17.7471
;A8WFH7,23.3037,24.2573,24.3991,24.1401,23.9877,22.8495,23.6823,22.8308
;A8WFH7,26.8728,24.5494,23.3343,26.4388,22.9005,24.0089,23.7107,23.8066
;A8WFH7,20.0259,21.6593,20.1693,19.1683,18.9813,19.3075,18.9286,18.4037
;H2KYH9,18.8725,17.3345,19.6855,21.5193,18.6498,17.7428,16.4725,15.2186
mdt-28;A8WHP8;Q65ZB1,22.8864,23.2635,23.3742,24.8535,26.0294,24.7471,24.907,23.8113
mdt-28;A8WHP8;Q65ZB1,18.645,21.2241,20.125,21.0957,15.5163,17.5576,17.6535,19.4812
mdt-28;A8WHP8;Q65ZB1,24.3083,24.876,23.5463,23.2606,20.2686,18.3918,14.7708,19.9943
mdt-28;A8WHP8;Q65ZB1,18.0383,18.5571,21.2864,18.0249,20.6282,18.4059,16.4887,17.2777
mdt-28;A8WHP8;Q65ZB1,18.8674,19.2016,18.9095,20.8581,21.0153,18.0229,18.6256,20.412
mdt-28;A8WHP8;Q65ZB1,19.7459,21.7575,18.216,17.467,16.5976,17.2555,19.7883,16.6368
mdt-28;A8WHP8;Q65ZB1,22.4921,22.6352,23.1711,21.9737,25.0651,26.5482,23.9107,25.0196
mdt-28;A8WHP8;Q65ZB1,20.4846,20.8112,20.4014,19.4404,24.8824,23.3085,21.8038,23.8712
mdt-28;A8WHP8;Q65ZB1,20.5093,19.9838,20.6276,18.1366,20.0211,16.5059,19.6575,18.4134
mdt-28;A8WHP8;Q65ZB1,19.1594,19.6987,20.5422,20.1382,19.5366,18.9367,16.8134,18.2423
;A9UJN7;Q7YXB8;Q18494,20.6753,21.1221,18.6594,19.9755,18.9089,16.6535,17.3624,19.9964
;A9UJN7;Q7YXB8;Q18494,20.0487,21.1655,20.9676,19.7518,20.1647,18.6402,17.7242,18.8989
;A9UJP1,19.2747,18.6067,19.4322,21.4711,17.9283,21.3924,18.0323,19.5474
;A9UJP1;Q95ZR6;Q9XVL1,19.8878,20.8049,19.208,19.1284,17.4413,20.1311,16.9306,17.3385
;A9UJP1;Q95ZR6,23.8331,23.0792,22.2913,23.8028,19.8127,17.8057,19.3341,20.2748
;A9UJP1;Q95ZR6;Q9XVL1,22.5704,22.2897,24.597,21.7233,17.9886,17.778,18.324,17.9868
;A9Z1K9,20.758,19.4392,19.2736,18.3697,18.1301,20.0545,18.6864,19.4421
hsp-43;B0M0L8;H2KYS1,23.1719,23.0548,23.6366,21.5808,18.0832,16.4154,17.3837,19.1975
hsp-43;B0M0L8;H2KYS1,27.1923,27.8825,26.3383,23.7252,24.6997,22.9772,24.0043,23.8997
hsp-43;B0M0L8;H2KYS1,21.5333,19.4082,19.8641,19.915,19.7149,17.9595,18.0715,18.7319
hsp-43;B0M0L8;H2KYS1,26.6421,26.3261,25.1795,25.3638,17.4149,18.5739,18.5097,19.7088
;B0M0N4,19.1738,20.5474,19.5135,16.1275,18.4716,16.5904,17.2929,21.5418
;B0M0N4,18.0847,18.9521,20.2411,17.3731,23.3067,22.962,20.647,23.3457
;B0M0N4,19.5514,20.8068,19.826,16.4835,19.4698,19.3389,19.1964,20.0044
aat-6;B2D6M4,22.7578,23.1097,24.3148,22.9021,25.2964,24.643,23.4756,23.7722
aat-6;B2D6M4,17.253,18.1076,20.2682,18.1702,20.0384,18.987,18.634,18.2785
rmd-2;B2D6P1,18.2705,21.3844,18.7737,19.5105,18.8033,18.9855,17.1526,18.3365
rmd-2;B2D6P1,20.158,20.9217,20.3969,20.0411,16.4583,17.7869,16.6166,19.8956
urm-1;B3CKG1,20.266,21.0645,20.6188,20.4849,22.1512,22.4292,23.1817,22.2618
;B3WFT8,18.4821,19.8177,20.006,19.644,23.7907,23.3437,22.6138,24.1685
;E1B6S9,19.9847,18.3855,19.8987,19.0092,20.0604,18.5421,18.2087,17.9884
abts-1;G5EC65,20.3845,19.0909,20.7047,19.6353,17.6085,21.5815,18.2598,20.1804
;B3WFW7,19.7862,20.9401,20.1099,19.6194,16.9503,18.0369,19.4504,19.9794
;B3WFY5,23.4149,23.7315,27.1289,24.315,16.5449,18.2842,18.7127,20.5999
;B3WFY5,19.3582,20.4076,20.0051,18.2451,18.7586,19.4052,18.8725,19.8658
;B3WFY5,21.9279,21.1901,21.2037,22.1223,19.9826,18.4677,18.3284,16.243
ifg-1;B5BM23,17.7966,19.0075,19.8149,20.4367,26.1089,25.7739,28.2667,27.87
ret-1;B5U8N2,19.3527,18.7334,19.0145,19.3477,17.2964,19.4821,17.8265,21.8554
ret-1;B5U8N2;Q23187;Q23188;Q7JLB0,20.2633,18.4588,20.4388,17.5074,19.7921,18.4121,19.3331,21.5999
ret-1;B5U8N2;Q23187;Q23188;Q7JLB0,20.5519,19.1668,21.1441,18.3377,18.0863,16.8069,18.4124,16.8285
pgp-5;B6VQ78,19.6435,19.7078,19.4343,20.7515,19.2295,18.3622,18.3819,18.3734
pgp-5;B6VQ78,19.0605,19.6628,21.3169,19.7396,19.0642,20.5474,18.8067,18.1017
pgp-5;B6VQ78,18.7448,19.4361,20.5701,19.7201,16.8218,19.9147,18.4577,19.9625
pgp-5;B6VQ78,20.5243,22.2868,22.6806,21.9646,16.7263,16.0561,19.4134,21.0679
;D9PTN8,18.5618,19.1817,19.889,19.9538,19.72,18.6937,15.0437,19.828
T05H10.4;B7WN71,18.3699,20.2467,18.182,19.4032,20.1295,18.1714,16.6277,18.0424
rpl-32;B7WN95;Q22716,20.4706,19.6986,18.1941,19.7211,18.6603,20.1285,18.2966,20.4123
;B7WNA1,19.2965,18.9987,19.1889,19.6038,16.8647,19.0305,16.9214,17.6808
ztf-18;B9ZSG9,19.674,20.0255,18.6412,18.8489,20.5432,18.5417,16.7774,17.5947
uba-1;C1P636,27.7008,26.7488,27.4769,27.3912,17.3157,18.8478,18.1833,21.483
uba-1;C1P636,22.9692,26.3648,25.376,24.413,18.7508,19.4518,18.9647,18.3812
uba-1;C1P636,25.8866,25.6956,26.2341,24.5328,25.1877,25.0023,23.1957,25.4774
uba-1;C1P636,19.2177,20.1429,19.4047,20.8035,18.2157,17.5293,18.0968,18.5673
uba-1;C1P636,17.9553,21.2553,16.7793,21.7272,18.1637,16.9372,18.2516,18.6327
;C6KRI9,20.7414,21.158,19.3679,21.1913,20.1961,17.7619,16.2799,16.1577
;C6KRJ1,22.949,22.8606,24.4534,24.4054,22.8552,24.3563,24.4903,25.2138
;C6KRJ1,21.2327,21.8295,18.2657,17.4938,17.9909,18.3753,18.5884,18.469
;C6KRL2,21.0431,20.7774,19.4863,20.2261,18.5573,19.2276,18.4827,18.1175
;C6KRL2,17.5634,20.2593,20.2766,20.7387,18.0508,19.8054,17.1838,19.3248
;C6KRL2,19.5013,20.1225,18.5821,19.3218,21.1684,19.499,17.901,19.3144
sao-1;C6KRN1,20.4915,21.1809,20.6294,18.8108,18.4859,16.9813,17.0374,21.0926
sao-1;C6KRN1,18.7834,21.633,19.4782,20.5855,16.6547,18.5443,16.0815,17.7385
;C7GIK1,22.2957,22.4606,23.6504,22.941,22.2257,21.9651,21.0796,22.2299
fln-1;D0IMZ5;U4PM01,17.2497,19.7816,18.6444,18.6436,23.3442,22.874,23.689,23.8896
fln-1;D0IMZ5;U4PM01,20.4579,18.016,20.0986,16.2599,18.0171,17.2613,18.8579,20.5255
laf-1;D0PV95,19.026,18.8259,19.7958,20.6101,18.456,19.6768,17.2619,17.5595
sql-1;D0Z5P0,19.0256,19.215,18.7473,20.3153,20.0418,18.9095,19.3082,18.7228
sql-1;D0Z5P0,17.7092,20.7841,18.4649,19.1874,21.092,16.867,20.6727,19.494
sql-1;D0Z5P0,19.2621,19.6182,17.6342,18.4357,17.5716,16.7928,19.0841,19.1684
;Q22832,23.0937,23.0485,24.3155,23.4028,22.2082,20.8246,22.7351,21.787
;Q22832,19.5397,19.2291,20.6574,16.6171,23.3504,23.7692,24.3282,21.7121
;Q22832,19.6961,20.9385,20.2637,19.0692,24.3427,24.89,26.2767,24.6906
;Q8WQB8,18.7886,18.4448,21.4132,19.2394,19.0928,19.653,20.7014,19.2429
tag-349;D3NQB5,20.3307,20.9601,19.4805,18.2813,18.6507,19.1449,18.6933,18.5377
cfp-1;D3YT77,24.1438,24.3426,22.5823,23.975,18.895,18.6118,18.0457,18.1619
cfp-1;D3YT77,21.8203,22.5435,24.0178,22.5739,16.7591,19.3226,19.0201,18.46
dct-16;D4YWC3;Q9XX57,18.9142,20.1141,19.4961,19.7609,16.022,19.0653,18.9861,20.6764
dct-16;D4YWC3;Q9XX57,23.2902,25.0463,23.4214,24.1096,24.0681,23.6399,22.6042,25.1474
dct-16;D4YWC3;Q9XX57,25.9447,26.3349,26.0917,25.0399,24.2521,21.9631,22.8151,24.209
dct-16;D4YWC3;Q9XX57,18.6027,18.8599,16.9611,18.9917,18.2788,19.6474,18.75,17.5209
dct-16;D4YWC3;Q9XX57,24.7816,26.302,25.8095,24.7181,26.5906,26.2906,23.7506,27.1432
dct-16;D4YWC3;Q9XX57,18.081,19.5854,18.5083,19.1319,23.4818,24.1974,23.928,24.2857
dct-16;D4YWC3;Q9XX57,20.3074,18.3537,18.1087,19.952,26.0116,25.8555,24.1559,24.3014
larp-1;D5MCN2,21.1467,19.5556,19.0781,18.9934,17.2313,20.6695,18.3591,19.5717
sup-26;D5MCQ2,18.8687,19.5902,20.3204,20.0103,17.9227,19.9393,19.5391,17.3401
;O17698,18.7278,20.6151,17.9973,19.6184,23.0391,22.009,20.2045,23.8427
mdt-9;D5SGZ9,19.629,20.1536,18.6924,18.8233,17.8236,16.838,17.7001,18.4325
mdt-9;D5SGZ9,21.2519,20.2825,19.9894,20.569,18.5782,19.1054,18.9314,19.7368
mdt-9;D5SGZ9,18.5031,21.0808,19.748,20.0726,19.2124,18.363,19.9581,18.6648
nstp-10;C50F4.14;D6R8W5,18.7895,19.6993,19.6063,21.8178,18.6919,16.7921,18.383,17.8697
math-38;D6VPA0,18.5305,18.1271,20.5708,18.6003,18.6233,17.6865,16.5484,19.3795
;D7SFI3,19.3525,18.9399,18.8102,17.7072,19.2424,20.1849,18.4733,19.7762
gsto-1;D7SFI3;P34345,25.0042,24.7764,26.0137,25.5909,23.9188,24.2242,21.5644,24.1572
;D7SFI3,20.0314,19.9788,20.57,20.0117,16.7408,19.3416,20.1922,17.1592
;D7SFP5,19.2452,20.4627,18.8628,21.1228,19.9629,15.9795,19.2029,19.7663
;D7SFP5,18.698,19.2478,21.2026,20.6352,18.4406,18.876,19.9751,19.434
cup-5;D7UU24,19.3703,21.7601,19.0059,20.1663,18.7199,20.1057,19.7472,17.1511
cup-5;D7UU24,21.2234,17.7946,19.5148,20.2606,20.6186,16.3164,19.3272,19.9648
myrf-2;Q9U3I3,21.0144,17.4525,20.1776,20.5172,17.917,17.5194,19.6139,19.1015
snx-6;D9PTP5,19.6057,19.7345,20.7807,19.4985,18.9501,17.4877,17.3676,18.2004
snx-6;D9PTP5,21.5702,18.5996,19.8316,18.8321,18.1982,17.1095,17.5436,18.7706
snx-6;D9PTP5,19.1157,20.9234,19.1571,20.6332,20.1563,20.0681,17.6404,19.7356
;E0AHE1,19.9896,19.5121,19.4418,18.0267,19.4613,20.0602,20.3536,18.6439
ent-7;Q20396,23.9415,23.2762,24.6398,24.7561,20.207,18.4441,19.9087,18.6184
;E1B6S4,19.254,16.5689,19.9233,21.1081,19.3829,16.8624,17.6904,18.9784
C27A7.1;E1B6U2,18.7058,20.7953,17.9807,18.6959,19.5296,21.1591,17.6789,19.306
rsd-2;E1B6W0,25.0146,25.102,26.5504,26.5668,24.9551,24.1159,23.5002,25.2381
hpo-34;E3W743;Q93636;Q93637,19.5499,21.6473,18.6618,20.9563,19.547,19.9962,20.2106,19.1675
hpo-34;E3W743;Q93636,19.9794,20.2368,19.4848,19.1537,18.0582,19.2922,16.0016,19.4036
hpo-34;E3W743;Q93636,18.396,19.0015,20.027,19.0836,19.2044,16.8807,20.7064,18.7964
hpo-34;E3W743;Q93636,17.5359,21.2635,21.499,15.8072,19.3432,17.6381,17.5407,18.7316
hpo-34;E3W743;Q93636,19.8804,18.3062,20.1295,18.8133,19.7452,16.765,17.7615,20.667
hpo-34;E3W743;Q93636,19.3468,20.1755,20.9784,20.2805,18.9018,19.1844,18.8953,19.7013
hpo-34;E3W743;Q93637,21.4912,20.587,20.5222,18.9356,17.3879,16.4346,17.9881,19.1527
hpo-34;E3W743;Q93637,19.5206,21.0762,20.2064,20.29,19.8213,18.8827,17.538,17.9822
hpo-34;E3W743;Q93637,21.0054,18.6208,20.1056,21.2682,20.517,15.8201,17.3967,17.0359
hpo-34;E3W743;Q93636,18.6865,19.8835,21.5346,18.9204,18.1945,19.3613,16.6316,19.4901
hpo-34;E3W743;Q93636,21.1284,19.3044,17.7394,21.4766,19.0073,19.0653,19.073,19.9532
hpo-34;E3W743;Q93636,18.3581,19.8799,19.9208,19.2471,19.2338,19.1613,19.0069,19.3654
hpo-34;E3W743;Q93636;Q93637,17.9663,21.1354,17.0379,21.597,24.9826,25.381,25.0634,25.6682
hpo-34;E3W743;Q93636,20.5544,20.0705,20.3062,19.4749,18.7811,20.5743,16.772,17.5605
;E3W759,23.0788,23.7842,23.5999,23.6614,18.844,19.4638,17.8415,16.8116
dnj-14;Q21162,17.8676,19.9636,20.303,21.3869,17.7303,18.5051,18.7712,15.91
dnj-14;Q21162,21.4918,20.1998,20.3549,19.7311,19.632,18.302,16.8884,19.3154
dnj-14;Q21162,23.6846,24.1238,22.4931,24.9414,23.2891,23.9078,21.9115,22.8533
dnj-14;Q21162,21.7689,21.9148,22.5964,22.9578,22.0779,22.4879,22.419,23.7866
mca-1;F5GU98,18.4269,19.0028,21.1149,20.5721,19.2045,18.361,17.1598,17.9293
mca-1;F5GU98,26.9491,25.9999,26.1526,25.8082,20.2586,21.1184,18.8919,19.4559
mca-1;F5GU98,23.4423,23.7714,23.2042,23.9621,24.2671,25.8131,22.7794,24.4152
mca-1;F5GU98,18.7056,18.9468,17.2448,20.6488,19.6186,19.7369,17.9234,20.1187
mca-1;F5GU98,19.7189,20.4488,17.1987,18.8627,19.8305,17.5601,17.6381,19.0328
;F5GUH0,20.1698,19.8744,19.3804,21.0512,23.2868,22.652,20.3721,24.2007
;F5GUH0,24.1658,24.5072,23.6697,24.2302,19.0757,17.1763,17.5026,19.1344
;F5GUH0,18.9796,18.4124,21.3902,20.7015,23.9683,22.2842,22.7994,23.0311
lea-1;F5GUH5;H2FLK8;H2FLK9,18.5171,21.1316,19.7788,20.392,16.1282,19.0328,18.3836,17.9764
lea-1;F5GUH5,24.7026,23.7067,22.6129,23.8248,22.7953,21.1132,21.2569,23.2775
lea-1;F5GUH5;H2FLK8;H2FLK9,19.7152,19.9118,17.7812,18.2245,21.2695,18.3834,17.4933,19.8233
lea-1;F5GUH5,19.1642,21.0579,19.0703,19.428,18.0157,16.3623,15.3168,18.8944
lea-1;F5GUH5,23.8943,24.171,23.9042,24.0252,23.3963,23.632,24.8505,24.2734
lea-1;F5GUH5,18.6259,18.3051,21.0723,19.0431,19.3429,19.1755,20.7787,18.059
lea-1;F5GUH5;H2FLK8,18.7506,20.7393,20.2374,18.1614,20.0131,19.4438,17.116,16.232
lea-1;F5GUH5;H2FLK8,19.2348,19.1243,20.9028,19.877,20.7027,15.6207,19.2839,18.6435
lea-1;F5GUH5,22.2501,23.3514,23.4734,22.6677,28.2664,26.0812,23.9666,26.3468
lea-1;F5GUH5;H2FLK8;H2FLK9,18.6415,20.6048,18.9005,18.9321,19.5464,16.61,18.3565,20.6507
lea-1;F5GUH5;H2FLK8,24.0202,24.2891,24.2304,23.7033,24.53,24.7951,26.9555,25.8081
lea-1;F5GUH5;H2FLK8,20.0296,19.3506,20.352,21.8211,21.8704,20.0192,17.3414,17.6734
