geneName;Leading.proteins,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04
;U4PC11,18.6319,18.7081,20.971,19.0677,17.4993,17.9159,18.7609,18.0569
tba-1;tba-2;O18688;P34690,21.1111,20.4117,18.8389,19.5857,16.4855,18.5476,20.8887,19.3482
tba-1;tba-2;O18688;P34690,20.0794,18.3683,18.0696,19.6815,17.6673,17.9513,17.4007,17.4775
;H8W3X0,17.2929,20.1062,18.1022,19.212,17.9651,15.8837,17.8961,18.4149
F08B12.4;H9G2R5;Q19191,19.0605,20.6535,18.4693,21.3727,16.7614,14.5429,17.9447,17.2888
F08B12.4;H9G2R5;Q19191,18.7187,21.6855,21.7513,21.1413,19.2387,15.9745,18.8686,19.1197
idh-1;Q21032,19.6112,19.3953,20.3228,18.0168,15.5605,18.2706,18.6903,18.7624
idh-1;Q21032,20.121,21.0517,19.8951,20.5015,25.1564,26.5874,22.8812,25.1547
pah-1;I2HA98,17.3074,20.4318,19.9319,18.3599,16.4383,18.5604,17.5132,18.7412
pah-1;I2HA98,17.597,19.4804,20.6119,17.3448,17.6489,18.4075,18.0949,18.5595
pah-1;I2HA98,20.5473,18.8435,18.053,18.9717,16.6281,17.4241,15.327,18.9072
brp-1;I2HAF4,26.7085,26.1172,28.2031,27.1608,25.393,27.2783,22.7335,24.3727
brp-1;I2HAF4,28.9706,28.2156,28.718,28.1642,26.9368,28.0148,26.7471,26.58
brp-1;I2HAF4,25.7919,26.5525,25.3806,24.3415,25.5696,25.9589,26.9243,24.7389
rpl-30;I2HAJ2;Q9XWS4,19.7503,21.0624,18.8677,20.182,21.2689,22.6614,23.7459,22.1193
rpl-30;I2HAJ2,19.6513,18.8552,20.6306,20.6512,16.918,19.195,18.2714,18.8972
his-40;his-2;his-74;K7ZUH9;Q27532,20.5848,20.1837,17.4635,19.4018,20.9566,22.6853,21.3553,22.0734
his-40;his-2;K7ZUH9,20.0058,18.5912,21.2942,20.108,19.0802,19.5438,19.3456,19.051
zbp-1;Q6A582,19.8313,21.0607,21.4521,20.4679,19.463,18.8203,17.5991,16.6906
cdh-12;K8F801,21.5608,19.7274,19.3446,19.6352,17.4755,16.3765,19.5453,16.7342
lev-11;K8FDX2,22.0351,22.9814,22.9758,23.7478,17.6079,16.2086,19.3952,17.9106
;K8FDZ1,22.5571,23.333,22.9381,21.3822,19.1513,15.8925,18.6004,15.3918
;K8FDZ1,24.8659,23.333,25.7644,24.2423,19.6846,17.8622,19.8014,18.248
;L8E833;Q23179,20.5389,18.8528,21.2348,19.6844,17.7133,16.7528,20.6471,18.308
;L8E833;Q23179,27.1259,26.7992,29.6651,26.9343,23.3004,25.1067,24.0948,23.412
;L8E833;Q23179,20.9631,21.231,23.1787,21.6061,16.2429,19.2575,17.9088,15.0339
;L8E833;Q23179,18.2113,19.5225,20.1327,18.6987,14.7161,18.2722,20.3592,17.6627
;L8E833;Q23179,17.9375,20.987,18.2636,18.8988,19.0691,16.9277,17.4944,18.331
;L8E833;Q23179,25.5862,25.6882,25.6748,24.1669,18.8389,19.1093,20.9569,18.0508
;L8E833;Q23179,23.1896,24.1011,24.7018,23.1269,15.3566,19.4793,15.2977,17.3227
;L8E833;Q23179,24.2722,23.5014,23.9247,25.3675,17.4235,18.9563,18.2771,17.4563
ZK688.5;L8EC34,20.6149,19.3024,19.5213,19.9032,24.0465,25.2426,24.6879,23.7889
ifb-2;M1Z854,25.1895,24.7598,25.5455,25.1568,24.2221,23.1047,25.147,24.0479
ifb-2;M1Z854,18.6301,21.6789,20.3209,17.99,19.6243,16.6075,18.8958,18.1654
ifb-2;M1Z854,21.2938,20.9688,20.7148,17.9281,20.8332,21.7708,22.495,22.2044
;N1NSD4,19.1466,17.7644,19.7001,20.1994,18.1713,16.2923,17.6451,17.8765
;O01477,17.8276,19.5994,18.9222,21.7293,19.5789,18.538,18.7728,19.3965
soap-1;O01485,17.8106,16.7332,18.6135,21.4923,18.2919,18.3645,17.1713,17.861
stam-1;O01498,27.5408,27.2395,28.5219,26.1973,26.2055,28.3988,25.5189,26.486
stam-1;O01498,21.312,18.7563,20.2194,20.276,19.5015,19.0224,17.4226,18.9738
stam-1;O01498,24.8328,23.286,26.0296,23.3069,23.4307,25.0411,23.9705,23.614
rpa-2;O01504,19.2768,20.6323,20.8261,17.2254,19.0816,19,19.1719,16.1688
rpa-2;O01504,23.3432,23.1364,22.4133,24.4269,17.0296,17.2964,16.0747,17.3306
rpa-2;O01504,24.0772,23.8915,23.3848,23.9612,15.2427,22.1244,17.8416,16.6588
rpa-2;O01504,24.0665,23.6812,24.5275,25.5855,22.0812,23.3749,21.6463,21.2007
aars-2;O01541,19.5918,19.8774,17.8566,21.7037,18.8459,18.1623,18.5843,19.8062
cpn-3;O01542,19.0435,18.8856,21.1955,19.7271,15.0999,18.3006,18.9739,20.6597
npp-11;O01576,17.7468,18.1646,20.2337,20.0547,22.4916,23.4014,22.4202,21.9366
npp-11;O01576,17.2742,20.6414,19.4443,18.3208,17.6546,15.7423,17.7536,19.1668
unc-108;O01577,24.3031,25.3551,23.5707,24.3356,18.3084,19.6996,16.5898,19.3151
;O01591,18.906,19.5773,19.6912,17.4782,16.498,16.8156,18.3071,18.1112
T19H12.2;O01615,20.5826,17.3538,20.7006,20.6452,19.0418,17.7415,17.2982,19.4166
T19H12.2;O01615,20.6603,20.1709,18.5043,20.8045,14.8376,18.3792,18.5208,17.0794
T19H12.2;O01615,17.0964,18.7545,19.6975,19.0239,19.099,19.4895,21.2283,17.1295
inx-12;O01634,20.2048,19.1306,21.2786,18.7128,19.0593,18.5133,16.9377,16.7784
inx-12;O01634,24.3214,23.8748,25.0342,23.9473,16.8675,18.4491,16.6766,19.9752
inx-12;O01634,20.0942,20.4529,19.9388,18.2986,17.5666,15.5218,17.5174,20.0873
;O01681,25.54,25.7674,27.0761,25.598,24.3715,26.8723,25.4784,25.726
rps-17;O01692,19.9877,19.8691,20.5275,21.5646,16.7885,17.9056,16.3767,18.4491
rps-17;O01692,17.5535,19.2789,18.8905,18.5078,20.7621,17.0588,19.0265,19.205
rps-17;O01692,18.8391,20.4063,17.7527,18.9448,19.2238,20.9329,18.1362,20.5946
rps-17;O01692,18.2178,20.747,19.9952,18.4592,18.6727,15.5125,18.1503,17.7526
rps-17;O01692,24.1537,25.0774,25.2885,24.0625,24.4964,27.1592,25.3675,26.7973
unc-89;O01761,19.6394,20.1769,18.4869,18.0473,16.6726,18.2939,18.0244,15.751
rpl-7;O01802,25.7174,25.0883,24.8953,23.0581,19.7949,15.8387,17.6746,18.8719
rpl-7;O01802,20.2126,20.6117,21.2374,22.8969,16.98,19.2983,20.1226,19.7096
rpl-7;O01802,19.2749,19.4952,20.8533,19.6049,16.5846,18.2674,16.7071,16.7368
rpl-7;O01802,18.6627,19.4475,19.481,19.2243,19.7014,18.8941,16.0073,18.3288
rpl-7;O01802,20.5597,18.827,20.3649,19.9784,16.5938,19.9217,17.3139,17.1057
rpl-7;O01802,17.1176,20.7777,19.408,18.0395,16.7887,16.4349,19.4733,16.7028
rpl-7;O01802,19.7197,19.5836,19.9798,19.2245,19.5,18.0515,19.7095,18.952
acbp-1;O01805,21.333,20.7183,18.5259,16.9833,18.3233,18.8017,18.0737,19.8314
acbp-1;O01805,19.6182,21.4388,20.7977,19.7249,18.2452,18.8926,17.5481,17.7361
acbp-1;O01805,18.0796,16.7021,15.968,21.1013,18.7042,18.4103,21.0739,16.1857
;O01806,21.6218,18.2613,19.1105,20.0553,17.6858,18.0219,15.0572,17.8905
;O01806,20.2578,20.4109,17.8118,20.1862,18.9919,18.4574,16.0533,18.9987
;O01806,23.1567,23.0038,23.1959,22.0599,19.524,19.6679,21.0185,16.4646
lbp-6;O01812,18.6646,19.232,18.578,20.6791,20.1808,16.9773,16.9297,18.2847
lbp-6;O01812,19.423,19.1538,20.3945,20.1443,20.3591,19.4959,21.0088,17.8807
rpl-24.1;O01868,20.4789,18.9312,21.912,18.5602,18.7068,17.147,17.8956,18.4351
rps-10;O01869,24.2387,22.1634,22.1998,23.5108,20.4279,17.1577,19.4351,18.3807
rps-10;O01869,19.7913,20.6018,20.257,21.5233,23.3599,23.615,24.997,24.3815
rps-10;O01869,20.1833,21.341,19.6391,19.5986,18.5519,15.5157,19.0045,19.0158
rps-10;O01869,32.3373,33.198,32.3204,31.6386,32.3398,31.3218,30.3447,31.9062
rps-10;O01869,19.9533,19.1906,19.5653,18.7293,19.1448,15.7151,18.1405,19.0996
rps-10;O01869,25.2633,27.7465,24.7326,23.559,18.5715,19.7799,19.4575,19.3004
rps-10;O01869,21.2404,18.4433,19.3286,19.9048,17.3851,16.9733,19.5555,18.9825
rps-10;O01869,19.434,18.3659,21.6377,20.5506,19.1141,18.9418,18.0558,17.1246
;O01893,19.0218,17.2163,20.2807,20.2837,16.9121,18.7947,19.216,20.3125
;O01893,24.6787,24.1093,24.8984,24.5967,18.7798,17.7733,19.6741,17.8811
spin-1;O01927,18.6081,19.8598,19.318,20.6521,16.597,18.2413,19.0191,18.1727
spin-1;O01927,24.1857,23.0415,25.415,24.6071,24.0568,24.9485,24.7838,23.9581
spin-1;O01927,24.8982,24.0738,24.2662,24.4787,23.6504,23.7521,25.7485,24.0073
;O01963,20.08,19.302,18.8666,19.3975,20.1986,18.9987,17.3571,15.8193
cuti-1;O02051,19.851,21.443,20.8359,19.5312,19.3411,16.2305,19.2471,17.2718
rpl-4;O02056,19.5375,20.1813,20.4221,20.8184,17.6874,18.6252,17.7171,18.1578
rpl-4;O02056,20.5031,18.8466,20.1856,18.5213,19.9421,15.0442,19.2856,19.782
rpl-4;O02056,19.5254,20.8956,19.0308,19.4721,16.8616,19.1263,19.1,18.1903
rpl-4;O02056,22.0888,22.1918,21.3351,21.3635,19.7486,16.049,17.3347,17.2681
;O02082,26.2049,26.0806,27.5625,26.2979,25.1773,26.0703,26.3598,26.118
rpb-4;O02092,17.291,20.1999,18.148,19.0724,17.9424,18.0625,17.0056,17.5785
pcn-1;O02115,20.8637,19.4851,19.122,18.6099,17.9961,20.1441,16.4688,18.1518
pcn-1;O02115,18.9882,20.407,20.6758,18.1602,19.7213,15.0436,18.8767,18.6706
;O02155,17.4675,20.1359,18.4717,20.1666,17.8087,18.786,19.3911,14.7334
;O02155,23.9557,23.0809,22.7866,22.5035,17.4149,20.2072,19.3917,16.5935
pck-2;O02286,21.791,19.6611,20.7658,20.6975,24.3827,25.3445,22.3125,24.9083
pck-2;O02286,16.9636,18.4327,21.8406,21.1815,18.1824,17.4306,18.2778,15.5597
eif-3.C;O02328,20.2315,18.0604,16.5824,18.9358,17.5586,16.8451,18.1399,19.1649
nstp-5;O02345,19.7211,20.2833,20.5499,18.8813,18.6707,19.1001,18.212,18.1105
nstp-5;O02345,17.3694,18.715,20.3564,19.0052,24.1829,22.3785,24.0844,24.4134
ifa-2;O02365,20.4346,20.173,18.8041,20.0457,17.8581,17.5516,19.2406,18.4334
ifa-2;ifa-3;O02365;Q21065,21.2521,21.1586,18.3777,19.5651,16.8138,15.9149,17.1925,18.6738
ifa-2;O02365,23.4766,25.4963,23.4715,26.3174,18.1604,17.0269,18.9889,17.9341
snb-1;O02495,29.4656,29.8004,30.573,28.8015,28.6253,30.4449,29.2032,29.5263
snb-1;O02495,22.8648,24.2147,24.0936,22.842,16.7756,17.3538,15.8909,19.9417
snb-1;O02495,27.1705,27.8202,27.8131,28.1966,26.2178,25.5029,25.6609,26.529
snb-1;O02495,25.8526,25.3807,25.9838,24.4132,18.3968,19.659,19.1099,20.452
snb-1;O02495,26.0409,25.984,27.0563,27.6962,21.2955,24.0167,20.9994,20.3312
snb-1;O02495,20.6044,19.4455,22.6264,22.1646,17.1198,18.8845,17.1332,19.8819
gpx-1;gpx-2;O02621;O62327,19.9312,17.944,20.1456,19.509,18.4222,17.7215,19.7227,18.7539
cyp-35a2;O02628,18.467,17.6272,19.2838,18.6559,16.8573,17.3356,20.3534,16.4525
rpl-19;O02639,21.6884,20.066,21.3809,20.826,18.1722,18.4047,17.2732,16.5008
rpl-19;O02639,20.3289,19.3747,19.0895,19.8994,16.2968,17.6714,17.8192,19.4168
mdh-2;O02640,17.6859,20.5602,18.8954,20.5573,16.7885,14.6204,16.8286,17.9718
mdh-2;O02640,19.9576,21.293,20.7356,19.0147,17.4967,16.8007,18.7371,18.4409
cyp-33c8;O02641,20.0354,19.3504,21.0142,21.6801,20.952,16.2983,20.3988,19.5429
cyp-33c8;O02641,20.6813,19.4734,20.934,17.9308,16.4636,18.4616,19.7111,16.4217
unc-64;O16000,20.2137,19.4555,19.4775,17.6395,17.659,16.1635,17.0212,18.9089
unc-64;O16000,19.5034,19.6951,20.7666,19.3251,17.2888,16.9955,18.0895,17.1453
;Q8MXK1,19.835,20.9209,19.1875,18.2808,20.4397,22.8043,21.4307,20.112
mcm-7;O16297,19.6131,18.3889,18.9912,20.621,17.3872,18.4393,15.9374,18.4489
dnj-19;O16303,20.1206,19.0741,18.8822,19.3342,13.8135,17.7644,18.7974,16.5657
dnj-19;O16303,19.7039,20.3573,19.9366,19.3428,18.4855,18.2925,18.7341,17.6797
dnj-19;O16303,22.2272,22.6938,22.2416,22.8826,18.627,20.221,19.6498,16.9458
cmd-1;O16305,21.2423,19.6266,20.9125,19.2641,16.0173,18.61,18.1393,20.5059
cmd-1;O16305,20.6908,19.9101,19.0269,19.9331,18.2513,19.3532,19.2967,18.6608
cmd-1;O16305,18.4235,20.3022,18.7031,19.5088,18.7724,14.2701,17.5071,18.041
cmd-1;O16305,19.5534,20.3244,19.8018,21.7641,17.4443,17.8506,19.6404,17.3268
cmd-1;O16305,23.9579,22.0438,24.3681,24.0502,16.9399,18.6688,18.0478,18.9849
catp-3;O16331,19.6631,19.0881,20.5538,17.5965,18.1342,19.675,18.8583,17.4169
catp-3;O16331,24.1653,24.3051,24.6319,23.4716,24.1336,25.3787,26.1615,24.6021
rpt-2;O16368,18.2476,17.5856,20.14,19.494,19.0673,18.6414,18.7466,19.0422
rpt-2;O16368,16.9639,18.5839,19.6798,21.5093,17.2834,19.0684,20.5149,18.4703
C36C5.12;O16406,20.3883,19.5559,18.8212,20.2084,19.8658,18.6544,21.1782,20.3343
tag-196;O16454,19.7456,18.8249,20.893,21.5346,17.1972,17.9779,17.5756,19.9487
atp-4;O16517,19.5032,19.9534,18.5334,20.9107,18.1788,18.3902,18.733,17.4868
atp-4;O16517,20.0363,18.1882,20.0405,19.0793,19.1674,18.437,18.4081,17.3271
atp-4;O16517,18.9389,17.6134,20.9456,20.3858,17.9011,17.0492,19.4129,19.4034
alh-4;Q8MXJ7,18.2866,17.2842,20.1947,19.485,19.4393,19.9072,16.6143,18.6956
fbxc-50;O16541,20.6452,18.8968,18.0645,21.4131,18.7562,19.6217,18.708,20.6846
;O16547,25.3715,25.4839,26.4799,22.3655,27.4227,25.3101,23.4052,26.4476
;O16547,20.3012,16.7565,16.9534,19.5778,19.3552,16.4625,18.3467,14.8583
;O16547,19.7167,21.0709,17.2983,21.441,16.5089,15.8253,18.6652,20.0486
;O16680,18.6852,19.1549,19.7282,19.0255,18.1521,21.3719,19.951,20.2583
;O16682,21.277,20.1901,19.3535,20.9125,18.9281,17.4385,16.5922,20.2097
;O16682,23.4252,23.8315,23.3751,24.2387,16.1835,16.218,21.3306,18.329
;O16682,19.888,17.7968,20.132,18.2688,17.3432,18.3111,20.1748,19.5754
;O16682,20.0991,17.8198,18.473,19.2873,17.0909,17.752,16.7381,19.2523
;O16682,19.4292,17.1836,19.1926,17.5685,24.2381,25.7554,24.1942,24.9664
;O16682,19.9701,19.5213,19.469,19.7279,20.2307,19.4921,17.8459,19.066
;O16682,23.6854,23.6631,24.0486,23.6343,25.2463,23.7889,23.804,25.4361
;O16682,18.9124,20.2879,18.3177,19.1812,25.0398,26.7735,24.6983,24.5378
;O16682,18.5507,19.7523,19.3576,17.6708,18.0753,18.9174,18.6245,18.1453
;O16682,20.5867,17.2147,21.7406,18.3136,19.6886,16.3271,17.2624,16.2879
;O16682,19.0805,19.317,20.4117,19.8942,15.9804,17.1464,19.0464,16.0766
;O16684,25.9101,25.2389,26.2005,25.2203,25.4695,26.1669,25.0106,24.5119
;O16697,19.2605,19.0834,21.1688,19.2447,17.6561,18.8565,16.1478,19.8946
;O16697,16.7736,19.8356,19.6441,19.0682,17.1967,20.5767,18.0442,18.0993
pat-6;O16785,20.256,17.3679,18.362,21.7688,16.9694,13.6094,18.8671,18.3444
ugt-41;O16922,19.4233,17.5649,19.2942,20.5133,19.3963,16.6361,16.376,19.5919
ugt-41;O16922,19.9444,19.1506,19.1008,19.6711,19.4161,20.2496,21.1742,18.2702
;O16997,19.5714,19.2604,19.1236,20.0259,18.3882,18.0928,15.1579,18.7122
;O16997,20.1312,21.6197,19.3078,19.0527,17.4089,19.8122,16.8792,18.9033
;O17069,25.6357,24.4815,26.4834,24.2817,20.1452,22.2017,21.0367,20.9867
;O17069,17.8176,20.465,18.7749,21.4097,20.8509,21.0959,19.8422,21.1201
rpt-4;O17071,17.3362,20.1515,19.4123,20.2966,18.8544,21.4139,19.4453,17.9834
rpt-4;O17071,19.8516,18.4319,19.2604,19.6488,16.3646,19.338,18.3853,17.1791
;O17167,19.1412,18.6146,19.076,20.7749,14.3585,19.2606,20.0668,19.3883
;O17168,19.491,19.4004,17.6381,21.2006,16.6233,16.8826,19.9947,20.0002
fbxa-165;O17199,21.0902,18.6587,17.5372,18.1891,17.26,20.1209,17.2328,17.9208
rps-22;O17218,20.4362,21.4251,19.9304,19.6719,16.8267,17.7648,18.1735,18.4292
rps-22;O17218,23.5185,23.4081,23.7015,22.1148,22.4174,21.2021,20.2064,22.4512
rps-22;O17218,23.4368,23.8409,24.3546,23.5438,22.6014,24.7122,22.6895,21.8364
mct-6;O17328,21.6628,22.6149,21.7319,20.3031,16.5977,18.95,16.4996,18.9481
mct-6;O17328,21.3658,22.3254,23.5907,23.2136,23.1476,23.8551,25.1468,23.4052
mct-6;O17328,19.2263,18.1062,18.391,19.6301,17.8949,17.812,16.7462,18.7412
mct-6;O17328,20.963,17.6426,19.7108,20.6188,19.2573,18.9159,17.7219,17.3157
mct-6;O17328,18.4808,20.8006,17.6658,19.7786,17.861,18.6751,19.5956,17.1205
mct-6;O17328,19.3566,16.0657,20.7753,17.7811,16.8079,15.3162,17.2552,18.5763
tth-1;O17389,18.3244,19.1703,17.2105,18.6304,15.8482,19.0893,17.4124,19.5019
tth-1;O17389,19.2811,19.6049,17.9443,19.7804,19.8367,19.5504,18.9034,16.6749
tth-1;O17389,20.5109,19.25,19.9946,20.702,17.3057,17.1664,16.1331,18.1254
tth-1;O17389,20.2566,18.3185,20.156,18.6512,16.3952,18.7592,18.2867,18.5677
tth-1;O17389,19.4887,17.7465,21.2374,21.0121,20.1051,19.2429,19.519,18.1716
;O17390,20.0873,20.0398,21.3124,19.4371,17.1485,15.3356,20.1106,17.0712
F52H2.6;O17397,21.6094,20.1196,18.2807,19.0162,23.7791,23.9288,25.4364,24.3346
F52H2.6;O17397,22.6206,24.6973,24.1582,23.9588,24.5658,25.6661,27.326,23.3081
F52H2.6;O17397,20.7214,20.898,21.3627,19.103,17.8137,17.4111,20.4794,18.435
attf-2;O17406,20.5951,18.1376,18.9672,19.3526,19.3486,20.7049,19.2101,16.2904
attf-2;O17406,18.9554,18.6423,20.3197,19.4028,15.5289,17.9264,20.0019,20.7368
attf-2;O17406,16.3136,21.4401,19.5602,20.1049,18.1664,17.4487,17.7406,19.4351
attf-2;O17406,18.9888,17.0985,18.7822,17.0477,18.7257,16.557,15.3884,16.0497
attf-2;O17406,20.0057,18.3382,19.0887,19.8404,14.4734,18.9619,20.5665,20.5588
attf-2;O17406,21.0098,19.2888,20.9523,19.2308,15.4808,17.2566,20.4157,17.6792
attf-2;O17406,18.3561,20.6673,20.2072,19.7442,17.8906,17.8303,20.5053,19.221
attf-2;O17406,20.0852,18.9125,20.4602,18.6545,19.4254,19.8725,15.4738,16.4145
;O17524,21.0816,18.7748,20.6767,21.6595,18.6259,20.789,17.5451,19.4596
rap-2;O17599,19.6331,20.8222,16.8664,17.6951,18.0549,17.4846,20.1389,18.6
ruvb-1;O17607,21.4854,22.6981,20.6307,21.0122,15.5531,17.0446,19.1812,18.2139
sams-1;O17680,21.564,18.6634,20.1623,21.5159,17.0622,16.7158,21.3092,19.5264
;O17682,20.9381,18.8606,19.9424,17.8356,17.692,18.5812,17.4013,16.4052
nasp-2;O17687,17.7002,17.8958,20.3755,18.0192,20.063,18.341,17.9452,19.7721
nasp-2;O17687,21.7981,18.5147,18.6677,19.4157,17.8169,20.3948,19.5006,17.3714
nasp-2;O17687,18.8437,17.5911,19.5762,21.0867,23.3478,24.5406,24.6776,23.4408
nasp-2;O17687,20.7595,17.6505,18.0829,17.4657,18.8884,19.5648,18.7698,15.1432
nasp-2;O17687,21.0026,18.5136,20.3572,20.9757,19.3818,17.3074,19.1075,17.369
nasp-2;O17687,20.7682,19.8858,20.017,17.5003,20.388,20.8163,18.8557,19.7312
nasp-2;O17687,24.8892,26.0467,24.6876,24.3825,18.3661,14.9227,16.7918,18.1901
nasp-2;O17687,18.7769,18.7725,18.2524,17.892,18.0876,17.4911,16.0635,17.238
nasp-2;O17687,25.7963,24.6588,23.8436,26.2701,16.4374,16.7289,20.3152,18.5744
nasp-2;O17687,23.6607,23.8825,25.6205,22.26,22.1401,21.7247,23.7034,22.0815
nasp-2;O17687,17.4245,19.5921,18.4521,19.3419,16.8788,19.4073,20.6724,21.2012
nasp-2;O17687,21.1339,18.2895,21.758,17.7962,17.7564,19.0381,16.2001,20.4148
nasp-2;O17687,21.2284,20.5109,20.1825,19.483,17.4272,19.2845,17.7199,17.9533
nasp-2;O17687,18.0042,19.095,17.0033,16.0797,15.0947,19.747,17.4366,17.2432
nasp-2;O17687,19.4604,19.3986,20.6686,17.2884,17.9388,18.5779,16.9041,14.2586
hda-1;O17695,21.8621,19.5504,21.2023,19.9231,20.4798,17.8336,18.2133,16.2776
;O17742,19.1879,18.9635,18.9008,17.6487,16.5375,16.7445,19.0074,16.6764
tkt-1;O17759,20.5276,18.3016,20.2172,19.9356,18.0934,21.1001,19.4749,19.6726
tkt-1;O17759,21.6622,18.3165,19.2398,20.8549,17.3578,17.8116,20.7465,18.5774
;O17773,17.3611,17.549,18.1672,19.2043,17.6181,16.7491,19.3739,17.3363
;O17785,19.5447,19.9773,18.1771,18.6045,23.4624,23.3007,21.8736,24.002
;O17785,20.6443,18.4771,19.0924,18.5803,19.566,18.2815,18.8702,18.5264
;O17893,18.4672,19.3148,20.5988,20.0479,27.559,27.1753,23.35,27.0685
ctg-1;O17907,18.7079,17.369,16.8197,18.4309,16.2153,18.5091,18.6052,19.1453
ctg-1;O17907,20.0752,21.3696,19.0363,18.752,17.037,20.9074,19.252,17.3816
ctg-1;O17907,18.7519,19.492,20.2571,20.2702,16.2639,15.2885,18.5957,15.9869
ctg-1;O17907,22.1951,22.7658,23.0618,22.499,19.3749,17.0098,18.8043,18.7396
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3;O17914,23.9905,25.0868,25.9912,23.77,24.6439,25.6952,25.8389,25.8114
ran-1;O17915,22.2271,21.6238,24.001,21.9383,18.5791,21.0588,18.8469,18.6777
ran-1;O17915,20.621,20.159,19.3967,17.3375,20.5962,17.7352,17.3704,16.1345
ran-1;O17915,18.0864,20.9328,20.3768,20.3156,17.5511,18.599,16.2625,18.4725
K01G5.5;O17919,20.9317,19.1173,17.8848,18.9139,18.7705,20.0392,18.0461,18.4256
tbb-1;O17921,19.6724,19.7419,20.6088,21.7256,20.7822,18.978,17.1395,18.3692
tbb-1;tbb-2;O17921;P52275,23.5686,23.1084,23.5415,21.3977,19.0964,16.9669,15.0914,16.7418
tbb-1;ben-1;O17921;Q18817,20.6906,20.7959,18.0109,20.0669,18.1888,19.7224,18.9293,17.6465
arrd-11;O17981,24.3927,25.7489,23.9621,24.1964,16.2805,18.3428,15.8166,17.9479
;O18131,18.564,19.6772,19.7831,21.3884,16.2073,19.6038,17.2005,14.6884
ogt-1;O18158,24.7834,23.288,25.4898,26.1777,16.5133,16.8503,16.8558,16.6189
ogt-1;O18158,19.8696,21.3532,20.5662,20.3395,18.2791,17.8542,19.4286,16.7895
maea-1;O18188,20.6022,20.4094,19.0609,19.4491,18.9118,17.9397,17.4988,16.2071
;O18224,18.2157,20.9752,20.9782,20.143,18.8925,18.1763,14.8226,19.1626
;O18224,19.4801,20.2047,18.9648,19.4906,19.0882,15.7766,18.6001,18.7183
Y57G11C.3;O18229,18.5167,21.291,19.7311,21.0004,18.6653,17.9895,16.2292,17.5086
rps-18;O18240,16.1807,18.7195,19.254,17.5494,16.9588,17.3392,19.1302,20.5772
rps-18;O18240,21.0626,19.5913,20.1793,16.8435,22.418,24.6481,24.1557,24.9181
;O18307,24.5033,22.868,24.1348,24.0468,17.3112,19.164,19.7146,19.2634
;O18307,19.9229,18.2607,18.7048,18.0791,19.3519,16.3521,17.0238,17.7435
;O18307,19.6919,21.5668,18.0894,21.0799,19.2185,20.9612,17.2796,21.4094
;O18307,20.8146,18.325,19.0323,19.2124,19.3147,18.7129,21.4601,15.8341
;O18307,18.2028,20.2743,21.3851,19.594,17.6192,19.7114,19.485,19.0994
rps-19;O18650,20.9912,18.8771,20.3369,18.8841,18.1893,18.2803,16.2676,19.2439
rps-19;O18650,24.0224,24.6624,23.8549,22.9614,24.8742,26.4219,24.8956,25.3042
rps-19;O18650,19.6334,21.1807,18.0903,19.5862,16.0199,15.1544,19.1517,16.4555
rps-19;O18650,24.1608,23.9521,21.808,25.2557,24.0125,23.7296,22.9839,23.6842
rps-19;O18650,20.1587,19.2395,18.3471,18.6592,18.8737,17.6836,16.9179,18.2881
rps-19;O18650,18.9459,20.6956,19.3337,21.1836,17.9415,16.4368,18.3092,17.7543
;U4PF18,21.6822,18.0111,18.1063,18.6349,16.4825,19.1232,20.5475,18.0312
perm-4;O44144,18.367,21.0965,20.4538,17.9963,15.9099,17.8074,17.6717,19.7271
perm-2;O44145,22.1327,22.6758,21.4063,23.3699,19.1273,18.2899,21.5563,19.0405
;O44154,19.9634,19.9134,17.8062,20.9992,23.231,24.5051,23.9707,24.1087
rfc-2;O44175,19.7741,19.4521,20.3914,17.7348,17.1668,16.6379,17.2076,15.4829
rme-2;V6CIR8,22.5888,22.1712,22.3712,22.33,19.3511,17.8544,19.3831,17.5375
F37C4.5;O44400,24.3179,24.947,24.5334,22.482,22.4301,23.7716,21.2973,22.9765
F37C4.5;O44400,24.8807,24.6436,25.1363,23.0757,18.6692,19.2617,17.7816,18.4291
F37C4.5;O44400,18.3511,20.211,19.8672,18.5736,16.5077,15.7099,18.6382,19.4665
otub-4;U4PEY4,23.7996,25.578,26.9525,26.463,25.3312,26.7307,26.0251,27.5535
May-02;O44441,18.3613,20.1695,20.6683,21.6752,19.0403,18.2271,19.6784,19.3534
May-02;O44441,20.2937,19.5846,20.6936,19.0042,25.8784,24.4989,26.7794,24.914
;O44444,19.7257,21.1446,21.859,19.178,19.1392,16.5269,18.2026,17.7522
snpn-1;O44445,20.5548,19.0082,21.7166,16.9412,17.7734,17.4378,20.0989,17.1564
snpn-1;O44445,22.6021,23.1082,23.0357,23.9579,22.4414,23.3233,23.0881,22.3654
rpl-20;O44480,18.4835,20.6139,20.8117,20.4087,18.6657,19.572,18.2533,18.3377
rpl-20;O44480,23.2389,24.8167,23.1314,22.9462,24.7901,26.821,25.9511,25.216
rpl-20;O44480,19.2367,21.0212,20.7745,21.1058,22.6735,23.7885,22.8679,22.6427
