geneName,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
"F52H2,6",12.539,11.7904,12.331,12.5551,11.4292,11.1951,11.2286,11.5753
"F09G2,8",14.9701,13.5754,13.4694,14.335,14.6772,14.239,15.4229,14.6359
attf-2,18.3519,18.0016,17.9063,18.2777,19.0445,18.881,18.3289,18.943
"CELE_F09G2,2",12.4087,12.0476,12.3189,12.8026,11.3473,11.191,11.1027,11.7003
"CELE_W02D7,5",14.2929,14.3381,14.2642,15.2834,15.6905,15.2919,14.1983,14.9713
sel-9,16.702,17.5113,16.4972,17.373,17.0621,17.1883,17.7589,16.6873
hil-4,15.8313,16.0005,15.898,15.943,12.8856,13.9543,14.1516,13.7659
clec-223,14.8633,14.741,15.0644,14.776,14.3419,14.1563,13.7005,13.9446
rpl-38,15.9083,17.7451,17.7555,15.3725,18.0126,17.9711,18.1397,18.7576
pro-2,14.9238,15.5147,15.1571,15.0962,12.7204,12.6662,13.5344,12.3837
pas-1,16.6781,17.1199,17.2606,17.1137,17.5829,17.667,17.6193,17.5826
"C16C2,4",15.7602,14.2805,14.6516,15.2564,15.1791,15.4084,14.4944,15.3127
"C25A1,1",13.8731,13.0113,13.8672,12.6917,14.287,14.2692,14.2428,14.4345
"C27H6,8",16.3009,15.8751,16.2346,16.122,16.2572,16.3449,16.4539,16.5061
ruvb-1,16.2029,16.1049,16.543,15.8081,15.9695,15.7931,16.2367,15.4251
"C29F3,7",15.1675,15.5131,15.3773,15.2001,14.6042,14.5572,14.4799,15.1214
"C29F7,1",12.4422,11.8861,12.1579,12.578,13.7176,13.5242,13.465,13.6259
"C29F7,2",15.928,15.6032,15.7418,15.8173,15.4519,15.2484,15.195,15.6123
"C29F7,3",15.1956,15.5431,15.3099,15.8033,15.7091,15.8115,15.6809,16.0656
"C31C9,2",18.6649,18.4063,18.1936,19.2083,19.4059,19.6179,19.2647,20.1176
ethe-1,14.9061,15.6916,15.2676,14.9297,15.1377,14.756,14.7613,14.9487
col-179,17.9691,18.5086,13.9494,18.9082,15.9616,18.1609,15.4929,17.7358
idh-2,15.9651,15.6916,16.0306,15.9437,16.5506,16.2757,16.1846,16.566
aspm-1,12.1732,12.972,13.1822,13.4426,12.0549,12.2454,12.4997,8.92943
sams-1,18.4576,18.6735,18.6237,18.9392,19.3515,19.659,19.0352,19.4281
"C49F5,7",17.8266,17.3323,17.3437,18.2427,16.7866,15.8833,15.4968,17.0042
nasp-2,17.2626,17.835,17.4691,18.2335,18.4516,18.1893,18.1956,18.569
ril-1,18.5038,18.1685,18.3255,18.4774,18.299,17.852,17.8619,18.2367
hda-1,15.7072,15.4009,15.482,15.938,14.2597,14.8183,14.7361,14.944
"CELE_D1086,3",15.4721,16.1283,16.1603,15.9766,16.712,16.5304,16.5163,16.6304
"CELE_D1086,1",18.0342,17.5439,17.6085,17.8552,17.048,17.5208,16.7405,17.5643
"CELE_D1086,6",17.7278,17.4082,17.3149,17.9114,16.4026,15.9949,16.4131,16.3855
mpst-1,16.1192,15.639,15.4355,15.653,15.5158,15.3483,16.0509,16.0066
"CELE_D2023,4",15.9925,15.6773,11.5779,16.0728,16.7669,16.5672,15.4674,16.785
pyc-1,16.5359,16.5803,16.9779,17.2472,16.2309,16.5304,16.4688,16.361
"CELE_D2023,6",15.3601,15.4172,13.3166,15.2167,11.7402,12.3886,12.9679,12.2992
clec-17,13.6286,13.834,14.2927,14.298,13.0451,13.6904,14.0834,12.945
egl-21,14.8533,13.9228,14.6765,14.6056,14.2076,14.2363,14.0691,14.1034
tkt-1,19.0294,19.1176,19.3112,19.3078,19.4816,19.623,19.6915,19.7138
ech-8,13.7067,13.9421,14.4526,13.4481,11.4444,11.0734,11.2569,11.7253
lipl-7,14.2675,13.8845,14.7543,15.1596,12.1306,12.8615,13.1724,13.9281
pes-7,12.4141,9.77746,9.00913,12.4725,12.0007,11.1497,11.27,11.578
col-98,12.4498,11.8712,12.3026,12.7815,14.7074,14.9636,14.4834,14.468
"CELE_F15A4,6",12.4806,12.0447,12.223,12.6749,13.8958,14.1508,14.269,15.3865
"CELE_F21A3,3",12.4875,12.0356,12.3183,12.1551,11.3451,10.9554,11.1808,11.7399
pyk-1,15.7484,15.5224,15.9179,16.4632,15.6711,15.3311,15.3821,16.0587
mrpl-54,15.6507,17.8965,16.9683,17.4887,16.3058,15.9117,15.6538,16.1805
"F37H8,5",19.1039,19.5801,19.5104,19.7727,19.7338,19.7059,19.7551,19.7649
"CELE_F55B11,4",16.8097,16.1301,16.2997,16.8055,15.0879,13.9597,14.6448,15.6734
"CELE_F55B11,2",20.3374,19.8587,19.6158,20.0138,18.4843,18.0198,17.931,18.6044
xhd-1,14.9979,15.2229,15.227,15.446,16.4806,16.4792,15.7994,15.0649
"CELE_F55B11,3",18.7594,18.7359,18.8028,18.9283,17.5396,17.0109,17.6102,17.5556
haf-3,14.7231,14.4495,14.1994,15.4785,14.3921,14.1205,13.4455,14.0577
copz-1,17.5846,16.834,17.2287,17.0865,17.1218,16.929,16.687,17.4741
ctg-1,15.2646,14.4066,14.3092,14.7991,14.5345,13.8029,13.724,14.4067
ran-1,19.5354,19.5898,19.6413,19.7008,19.4085,19.4613,19.357,19.5814
"K01G5,5",16.0147,15.8389,15.4971,15.8026,15.1658,14.8253,15.122,15.2277
tbb-1,18.1612,18.1168,19.0912,18.1545,18.1691,18.5878,18.5288,19.0873
aipl-1,15.9858,16.0196,16.3255,16.3076,15.008,15.5352,15.1943,15.0241
"CELE_K10C3,5",15.2966,15.3708,15.6354,15.5301,14.2701,14.5761,14.6966,14.3608
dld-1,17.605,17.6208,17.7654,17.7313,18.6723,18.7052,18.6978,18.8509
"CELE_LLC1,2",18.2711,17.5239,17.4246,18.3225,17.8094,17.4367,17.5801,18.3062
top-1,12.5221,13.6245,7.2904,12.5998,11.2854,10.0397,10.2577,11.7049
arrd-14,15.2677,15.2803,14.9122,15.0967,14.5803,14.7708,14.439,14.9649
pes-9,18.3405,17.929,18.0966,17.775,19.2799,19.2102,19.2136,19.2009
"CELE_R11H6,4",14.1469,13.8407,14.0932,13.6037,15.0886,15.6137,14.6305,15.6927
pde-12,15.4764,14.9947,14.8461,15.6015,16.5725,13.6453,13.606,15.6356
grl-7,12.395,12.0314,12.1417,12.5278,13.7002,13.0033,13.3187,13.4779
igdb-2,14.934,14.2858,14.7261,14.1774,14.394,14.4893,13.6664,13.9702
dhs-4,15.0584,13.4428,14.2774,13.0483,14.0959,13.6479,13.5246,13.6965
pfd-3,16.7012,16.2544,16.7331,16.8165,16.1022,15.9229,16.0974,16.5303
"CELE_T13F3,6",15.7913,15.4513,15.7359,15.59,16.4883,16.4521,16.3645,16.4807
"CELE_T20F10,2",15.2743,15.3063,15.047,15.1868,13.7468,13.6617,13.6886,14.1256
"CELE_T26E3,4",14.5582,15.2786,14.4105,15.3369,14.6525,14.4654,15.1729,14.0407
tba-7,18.7313,19.2528,19.438,19.1597,19.3293,18.7195,19.0501,19.7084
"CELE_T28D6,3",12.0841,11.7377,12.3362,12.6452,11.9652,11.4513,11.0802,11.7183
ogt-1,12.3176,14.2284,14.3355,12.0418,11.4125,12.8042,12.6614,12.2649
pptr-1,16.1807,16.2658,16.2058,16.6401,15.2686,15.6652,15.65,15.4256
mrpl-12,17.6841,16.6531,17.3071,16.2328,18.2423,16.9959,16.7717,17.6183
"CELE_W09D10,1",13.698,13.1166,13.9003,13.1624,14.3549,13.8597,14.2398,14.1348
"CELE_W09D10,5",16.9549,15.4466,15.3696,15.4146,16.0366,14.7021,13.9451,15.8321
mrpl-37,13.7009,14.1347,13.6909,14.1895,13.7412,14.0051,13.8211,13.4411
"mop-25,2",13.7254,14.7474,14.5199,14.5352,13.5203,13.9047,13.6891,13.6402
"CELE_Y53C12B,1",14.7188,14.933,14.7669,14.5607,13.7034,14.1946,12.8927,14.5143
pno-1,13.3993,13.5832,13.4776,13.5058,12.3885,12.2206,11.5493,12.5131
nos-3,15.1399,15.2499,15.3987,15.9872,16.5909,15.9686,16.0816,16.6727
"CELE_Y57G11A,4",12.4269,12.0334,12.2712,12.5309,13.3411,12.155,12.4618,12.7743
"CELE_Y57G11B,5",19.5792,19.4504,19.5244,19.7725,18.4284,18.1161,18.3786,18.9483
"Y57G11C,3",15.6702,15.5841,15.5001,16.298,16.2334,15.9664,16.2133,16.3017
coq-3,14.7709,14.8165,15.0955,15.1949,14.03,14.6449,14.4738,14.2033
nuo-3,15.9379,15.0914,15.5304,16.2509,16.2751,16.1395,15.8775,15.9772
rps-18,18.8715,18.7914,18.8049,18.8291,20.2969,20.0106,19.7027,19.7446
"CELE_Y7A9A,1",14.3708,13.7159,14.232,13.9465,12.729,11.7576,11.897,12.5187
frg-1,13.9036,13.9299,14.2404,14.388,14.1018,13.5393,14.2004,14.0241
"CELE_ZK909,3",15.2878,14.9159,14.9663,16.4964,15.9319,15.1436,15.2954,15.7679
rps-19,18.5799,19.0235,18.661,18.8797,18.6659,19.0873,18.8806,18.5551
"CELE_F26E4,2",12.4112,11.8707,11.9723,12.4943,12.052,12.0619,11.7314,11.471
"CELE_F26E4,6",16.1336,15.0665,16.7175,15.3728,14.8572,13.8691,14.8238,14.7171
acs-2,14.5336,12.7133,13.9805,13.557,13.5547,13.8788,14.2717,14.1123
lsm-5,14.9479,13.5072,14.3745,15.6438,15.1191,14.8709,15.1529,15.5584
"C24D10,6",14.1146,19.194,14.7742,14.6674,14.8781,15.1432,14.4142,15.1788
perm-4,22.6398,22.4081,22.1771,22.4185,20.0996,20.2171,20.0666,20.3482
perm-2,22.5899,22.7165,22.8451,22.4464,20.5746,20.8057,20.9762,20.9754
pas-6,17.333,16.5812,17.2381,17.1304,17.4412,16.9609,17.1713,17.5277
vps-37,14.6851,14.502,14.5327,14.4192,14.8727,15.6403,15.6248,15.4712
"CD4,3",14.9854,14.4099,14.627,14.808,14.9767,14.9744,14.8797,15.9484
"CELE_F15B10,3",11.3027,11.7013,11.8441,12.7124,10.815,12.3379,11.9436,9.9062
rfc-2,16.3067,15.5289,14.9496,17.6462,14.8501,14.0619,14.1021,15.0438
"CELE_ZC416,6",12.3197,10.2687,11.9884,12.7246,13.3764,13.3415,13.0899,12.3844
"F33D4,4",13.0465,13.4387,13.8283,13.3305,15.1323,14.8889,15.7219,15.1561
rme-2,13.1961,12.4875,13.1537,14.6143,13.9652,12.8707,12.645,13.3798
"CELE_ZK185,3",14.9619,15.9343,16.1605,15.1295,14.6009,14.4902,15.1171,14.9465
"F37C4,5",19.7499,19.7333,20.0929,20.0001,19.6804,19.5061,19.2602,19.6415
kgb-1,15.5417,14.7164,15.021,16.1237,14.7652,14.0139,13.9318,14.8241
"T07A9,8",15.6218,15.0079,14.5783,15.3919,14.4244,11.4001,11.899,15.0371
nog-1,16.8335,16.8509,16.9048,17.1903,15.3374,15.9365,15.6598,16.0963
"CELE_T07A9,10",13.0728,13.0481,13.9794,12.3899,13.5911,11.8441,12.575,12.3662
May-02,20.8675,20.6085,20.891,20.864,21.8204,21.5896,21.265,21.0321
"B0546,5;CELE_F16D3,6",15.0243,15.4644,14.7389,15.311,11.3966,11.1382,11.2663,11.707
"C02B10,3",17.1673,17.0247,16.112,16.6981,15.3603,14.7126,14.6517,15.5616
"C02B10,4",15.5904,15.5442,15.7036,15.4802,16.0589,16.4306,15.7633,16.3333
snpn-1,15.8411,20.4235,20.4775,16.5303,16.7667,16.7576,16.4902,16.8916
pdhb-1,17.0915,17.4847,17.2141,16.7039,17.0642,17.2472,16.9711,16.6753
grd-10,16.5033,15.5604,15.4971,16.3836,15.4592,14.9073,14.8644,15.8685
hoe-1,16.0249,15.8013,15.4902,16.0505,16.3838,16.0762,16.075,16.7229
tim-17,12.4791,11.6695,12.3268,12.7657,11.4621,11.1898,11.1135,11.2566
rpl-20,17.754,17.596,17.8874,17.3542,17.7023,17.9331,17.7871,18.0275
set-9,15.6722,14.9165,15.1425,15.4663,11.6085,11.6024,12.4048,10.8723
fnta-1,15.8644,15.906,15.9113,15.788,15.2092,15.8911,14.9343,14.7019
cogc-8,13.6564,12.0784,11.5575,12.7755,12.017,11.6894,12.05,10.9901
"CELE_R02D3,1",16.0567,16.8937,16.9382,17.3326,16.2729,16.6379,16.6867,16.5452
"CELE_F42G8,10",17.1777,17.4258,17.0576,17.8788,16.0315,15.8919,15.7416,15.8876
moc-3,14.1121,17.671,16.4686,16.4583,11.4373,11.2373,11.2601,11.3633
sph-1,15.168,15.1767,15.1694,15.3122,13.5447,13.3019,13.9185,13.8169
isp-1,19.0782,19.6732,19.999,19.7375,19.7536,20.0224,19.7868,20.0026
"CELE_F56A11,5",14.9722,14.4885,17.1393,14.8436,14.2444,15.0523,14.364,15.2913
gex-2,14.8612,14.2253,14.6098,14.9176,13.9457,14.1877,13.098,14.0091
acdh-3,17.2942,17.4711,17.3941,17.7899,17.6703,17.9121,17.5968,18.0131
"CELE_K06A5,2",14.4098,14.4823,13.617,15.2494,12.4228,12.8282,12.8626,12.0032
alh-5,12.1937,11.9527,12.5756,0,14.6198,14.8207,14.3616,14.6225
"CELE_T22B11,4",15.8332,14.7512,14.9324,15.175,13.9659,13.9866,14.2299,14.0345
lam-1,17.6584,17.3456,17.4148,17.9828,17.1549,16.7168,16.7356,17.2775
"CELE_W03F8,4",16.7582,17.076,16.7384,16.1856,15.3421,15.7336,16.1635,15.2975
"W03F8,3",12.1933,12.0893,12.2347,12.7287,11.4003,9.52976,11.2701,11.6297
tni-4,15.2067,14.7051,14.9101,15.127,14.3521,14.3975,14.7188,14.5436
"CELE_F48G7,5;CELE_F48G7,8",12.4816,12.0007,12.239,12.6867,13.5991,13.4482,13.3248,13.679
hacd-1,12.5197,12.1546,12.3041,12.468,14.0659,14.158,14.752,15.0605
"CELE_K11D12,7",17.2709,17.0604,16.8879,17.0768,17.0379,17.0541,16.6465,16.9207
pqn-51,14.1516,14.4439,14.4683,14.5281,13.9187,13.9456,13.7621,14.3453
cyp-35a5,12.2862,11.9373,12.2304,11.848,11.4853,11.2313,11.1935,11.5699
cyp-34a8,12.9076,12.4766,13.2481,14.2034,11.8145,12.7338,13.5867,13.0148
nlp-31;nlp-29;nlp-28,13.7544,15.9382,14.92,14.1656,15.3975,14.4618,15.0976,15.449
"C14C6,6",16.2256,16.7077,16.0495,16.1628,11.4735,11.201,10.5556,11.6994
"C14C6,2",16.8666,17.0821,16.5831,16.2499,18.4282,17.9074,18.4408,18.672
cpn-4,15.8313,17.4619,17.5387,17.6602,16.7481,17.2969,17.1605,17.5421
prp-17,13.159,13.6013,13.8028,14.2823,13.5751,12.8786,12.844,14.5616
zig-7,15.7339,15.1968,16.2289,15.8534,15.1995,14.3308,14.1249,14.6343
"CELE_F54D7,2",17.238,17.1182,17.6245,17.3718,16.2463,16.8625,16.0978,16.161
"CELE_F57B10,8",14.2227,14.4268,13.7965,13.3657,12.7238,12.4999,12.863,12.5751
"CELE_F57B10,5",16.8539,15.7248,14.4702,13.3464,14.7192,13.407,13.6365,14.2587
bag-1,15.5638,15.808,16.0984,15.6839,16.159,15.6776,16.0224,16.4405
"CELE_F57B10,4",12.1253,12.0468,12.2542,12.741,11.4314,11.1373,11.0226,11.7343
app-1,16.178,15.8801,16.0788,16.6605,17.3229,17.1838,17.1533,17.424
"CELE_F33D11,10;CELE_Y65B4A,6",17.2481,17.1768,17.3601,17.5472,16.8148,16.9818,16.9658,17.2205
vpr-1,16.9788,16.59,16.6754,16.6777,16.279,15.9674,16.1862,16.1833
usp-39,15.9185,14.679,14.8228,15.536,15.2965,12.7751,14.3168,14.5468
bath-4,15.1741,16.671,16.0877,15.6181,16.2424,15.6155,15.6906,16.8318
fgt-1,16.7352,15.8114,16.6196,16.481,15.3211,15.1828,15.3576,15.7687
nep-2,14.4426,11.0849,12.0973,13.6932,11.2018,11.889,10.9095,12.4033
clec-150,13.9932,14.1562,13.6844,13.6382,15.1781,15.0029,14.5067,15.2691
inx-13,17.2068,16.981,17.1804,17.2331,15.7602,15.6309,15.5085,14.8966
"CELE_ZK484,3",15.7035,14.9072,15.0268,15.2294,15.404,15.1606,14.7535,15.1765
haf-9,16.1945,15.6826,15.8145,16.6059,14.842,14.7453,14.9002,15.3029
msrp-2,17.5182,16.9462,18.2234,17.6954,16.0358,15.6151,14.8825,16.0384
pck-1,18.449,18.6884,18.626,18.4182,18.0058,18.3499,17.8975,17.7758
"CELE_W10G11,19",12.0831,11.9366,12.326,12.5193,12.0588,12.9777,15.3716,13.3224
"C17F3,1",15.4576,15.338,15.5208,16.656,11.4789,11.0614,11.22,11.5672
"C34B2,5",18.6213,17.8551,16.9877,14.6027,15.2623,14.9712,14.882,15.7696
lonp-1,15.5258,15.6243,15.4568,15.6023,15.1125,15.1083,14.9385,15.4201
"C34B2,10",15.768,15.865,15.5307,16.0193,14.7933,14.4463,13.9835,14.3654
sdha-2,16.5843,16.3435,16.2102,16.6873,16.3434,16.2629,16.0897,16.3365
"C34B2,8",16.1726,16.1374,15.7636,16.2968,14.8961,15.4171,15.4434,15.0819
riok-1,14.9181,14.389,14.4705,14.1609,14.0751,14.1233,12.9431,12.693
"CELE_F56C11,3",15.5342,15.3529,15.19,14.1497,15.64,15.1505,15.0042,15.9514
"CELE_K02F2,5",15.3155,15.1911,16.0451,14.9219,15.4,14.859,15.1649,15.5294
teg-4,15.4521,15.2457,15.0899,16.0654,15.4197,15.325,15.4415,15.7146
"CELE_K09H9,8",13.711,13.4742,13.7316,14.3687,13.4098,13.0529,12.4923,13.381
lpd-6,15.0696,14.8789,15.0894,15.3413,14.2892,13.9571,14.1068,14.5972
"CELE_K09H9,2",12.5107,12.7111,12.1197,12.5296,11.9927,12.2461,12.3596,11.953
"CELE_K12C11,1",18.0203,18.2983,18.2942,18.5133,17.9314,18.0744,18.0931,17.9939
"CELE_W10C8,5",16.2601,16.3117,16.9457,16.5813,17.5486,17.3038,17.3285,17.5913
nol-5,18.1846,17.8996,18.0945,18.2781,17.0387,16.7471,16.5679,16.9693
"CELE_W01B11,6",13.5031,13.9867,14.0762,12.3805,15.4018,15.6422,14.9091,13.688
"C35B1,5",18.6026,18.4872,18.8623,18.9434,19.2747,19.1658,18.8203,19.0936
"C11D2,4",14.6615,12.6103,13.0866,13.9551,13.3182,12.4674,12.066,13.1957
"CELE_F53H1,3",13.4557,13.8497,14.4577,13.6854,14.1663,14.2879,13.6089,13.4572
"CELE_F53H1,4",13.6386,13.3602,13.8041,14.8792,14.2808,14.4123,14.0768,14.2875
"C17H12,8",14.8842,14.9874,15.1198,15.3175,15.3877,15.0379,15.4629,15.4855
"C17H12,11",16.759,16.1165,16.2427,16.982,14.2519,14.0826,14.3348,15.1407
"C17H12,4",14.4934,15.4418,15.2813,16.0703,12.9083,11.3104,12.1745,16.1902
"C17H12,2",12.5264,11.9615,12.219,12.5865,8.57231,10.7134,10.9201,11.2973
dyci-1,16.0175,15.5104,15.6159,15.7038,15.1331,15.2501,14.8728,15.3589
faah-3,12.5519,12.1583,12.51,12.266,14.1879,11.8259,11.8517,13.8134
"CELE_F57H12,6",15.3286,14.7962,14.8939,14.5814,15.8195,16.1499,15.8661,15.9046
mec-17,13.6145,14.208,14.2763,14.8208,13.4877,12.9555,13.0663,13.0283
ech-5,15.7703,16.2773,16.3098,15.9945,15.9681,16.42,16.8072,16.5622
mrpl-2,16.3181,15.0942,15.8563,14.3835,15.0998,14.799,14.6205,14.5881
"C05D2,8",14.5259,13.9437,14.6279,13.7748,14.3445,14.518,14.4074,14.8791
"C34H4,1",16.689,15.9746,16.729,16.0981,16.6992,16.2758,16.3328,16.7401
era-1,14.7106,14.3503,13.5579,13.6967,15.4253,15.0029,14.2248,14.0577
dlst-1,17.5042,18.507,17.4019,17.0862,19.2161,19.2155,18.128,18.5716
sna-1,16.5499,15.8653,14.9107,12.9054,15.4149,14.6348,14.6402,14.8832
fbxa-65,14.1441,13.4928,13.858,14.2366,13.474,14.0869,13.9262,14.1619
folt-2,12.4572,11.2125,9.70741,12.7763,15.7168,13.7273,13.6493,14.2794
ifc-1,18.1022,18.3805,18.3777,19.0709,15.2173,15.4599,15.6769,14.7487
"CELE_K07H8,10",17.4849,17.7909,17.6684,17.7382,16.4467,16.2746,15.9514,16.2883
ads-1,15.3691,15.7141,15.8478,15.9334,14.576,14.8768,14.6367,15.3275
rpl-29,12.5685,11.9331,12.2334,12.699,12.5293,12.5477,12.1021,11.699
"B0513,4",19.8448,20.6411,20.058,19.9823,19.0818,19.8116,19.6917,19.0307
"B0513,5",14.6826,14.1307,17.7764,18.1625,14.1098,14.1826,13.5868,14.5386
"C04H5,1",14.9772,14.4783,15.1005,15.1324,14.527,13.8797,13.7009,14.846
mog-4,13.3709,14.1168,14.148,14.1678,13.4924,12.6886,11.9305,13.3046
dlat-2,14.5689,15.3252,15.3708,15.1582,15.3494,15.4002,15.6008,15.3664
gly-8,14.9722,15.2496,15.1212,15.5814,14.1653,14.7538,14.9223,14.9322
ddo-1,15.1913,14.8209,14.0544,15.4161,12.6743,16.2042,15.5681,12.6156
"C49A1,10",16.5849,15.1339,16.1014,16.5491,15.316,14.9018,15.1716,15.6109
"C54E10,6",15.3989,16.4514,16.7209,16.6509,15.6069,16.1543,15.8012,15.6022
tin-13,18.0849,17.4044,17.148,17.6329,18.2512,17.7338,18.0081,18.4196
osm-11,18.4623,18.0469,17.836,18.4449,17.1854,16.5755,16.5177,16.9956
"CELE_F14H3,6",14.9833,14.0633,13.942,14.8885,14.5096,14.806,15.0061,14.4882
"CELE_F17B5,1",15.1843,14.1453,13.5509,15.9948,11.0461,12.705,13.3977,13.0189
tps-2,15.775,15.3572,15.5156,16.5833,13.5864,13.5628,13.9135,14.4344
mltn-9,12.5773,12.0575,11.9801,12.4473,11.4353,11.0611,11.1995,11.74
"CELE_F21H7,5",15.3727,15.0355,15.3846,15.8875,13.1339,13.3803,13.3581,14.1709
"CELE_F22B8,7",15.8649,15.534,15.5481,15.4749,15.6221,13.8466,14.8606,15.7252
"CELE_F22G12,4",14.8062,14.5388,13.946,15.4746,11.4267,9.25202,11.1157,11.7385
exl-1,14.2771,15.3916,15.2311,13.7458,12.5733,14.0889,13.2308,11.0732
kbp-3,12.452,12.0149,12.5151,12.4142,14.5154,14.276,14.6594,14.4123
"CELE_F31D4,2",14.0689,13.3953,13.2594,13.8736,13.1449,12.3665,12.7008,13.36
fkb-6,17.5968,17.9417,17.2864,17.8043,17.4958,17.8309,17.827,17.6142
mccc-1,16.5547,16.3532,16.6772,16.9618,16.6805,16.338,16.4888,16.8852
"CELE_F32B6,3",14.7834,13.6288,15.416,15.4185,13.8483,14.4775,14.5716,14.7989
clec-62,15.0728,14.8995,15.3503,13.7688,14.0725,14.7985,14.0468,12.3559
clec-65,18.285,17.3912,16.691,18.1458,19.4303,19.1116,18.942,19.4115
clec-63,20.783,20.5135,20.5612,20.8023,19.1487,19.2063,18.7913,19.108
clec-66,14.0454,13.3888,13.9215,14.0699,15.5229,15.1468,14.7968,15.6227
gst-38,15.6988,15.3057,15.5082,15.547,16.2615,15.9796,16.0366,16.3596
oac-20,12.4371,12.0885,13.3242,12.7188,13.2473,13.7412,13.5966,13.2784
uev-1,17.0648,17.0359,17.3562,17.445,16.4054,16.8888,17.1022,17.0341
"CELE_F39B2,3",14.9073,15.0603,15.6302,15.5587,15.1246,15.4628,15.5873,15.4644
rps-26,19.3351,20.2897,19.9838,20.2108,20.3487,20.4457,20.3246,20.1332
dnj-12,16.0975,15.9818,16.0901,16.4373,16.5493,16.2543,16.1353,16.4083
mtx-1,16.0121,16.2943,16.57,16.5169,15.493,15.5611,15.7423,15.4436
argk-1,15.9281,15.9056,16.1365,16.8601,15.9441,12.9649,11.6422,16.6071
"CELE_F45H10,2",17.976,18.1276,18.0924,18.2522,17.9123,18.3235,18.3462,18.4674
lsy-27,13.5766,12.7967,13.2815,12.5409,14.2669,14.1871,14.0991,14.3325
dro-1,15.0954,14.7047,13.3882,15.2532,15.1527,14.7974,14.4094,15.5776
ife-1,15.7053,15.4814,15.6022,16.0448,15.42,15.3141,15.1825,15.8537
acaa-2,17.5086,18.1259,17.7801,17.7418,18.8869,19.0303,19.2533,18.8272
nep-17,17.1647,16.9729,17.0072,17.4691,17.4103,17.1482,17.0842,17.4487
cpf-2,15.8836,14.4746,14.7004,15.1295,15.1005,16.6389,15.5126,16.2807
pot-2,12.1686,12.0105,12.1914,12.6776,11.3788,11.172,11.2687,11.6945
"CELE_F57C2,4",16.5774,16.3114,16.0517,16.7889,13.1566,13.1582,13.398,13.4235
cbd-1,17.553,17.1037,17.1856,18.0042,17.0743,16.9029,16.9631,17.2272
erfa-3,16.5165,17.1245,17.0638,17.3483,17.3331,16.7412,16.8451,17.0217
"CELE_H40L08,1",16.3436,16.1103,17.5703,16.5369,15.0924,15.7243,14.7068,14.6685
"CELE_K10D6,2",12.5097,12.1297,11.9944,12.6762,11.4411,11.1629,11.1441,11.4546
cysl-2,17.4866,16.8956,16.6528,17.5243,18.1215,18.0328,18.083,18.6031
asah-1,12.3075,12.1635,12.111,12.5896,12.5603,13.5598,13.4685,13.4005
"abhd-11,2",14.9605,15.2906,15.6196,15.5706,13.6593,13.6361,14.0691,14.5654
"CELE_R09B3,2",19.4009,17.879,18.6831,19.209,19.7065,18.3782,18.3783,19.3089
"CELE_R09B3,3",20.3705,21.0761,20.359,20.5655,21.5634,21.4944,21.8735,21.4366
nud-2,13.5612,13.5948,14.3545,14.6078,15.5768,14.8043,14.7085,15.4486
"CELE_R11H6,2",14.3117,13.651,14.5,14.3387,13.2387,13.7177,13.4046,13.4901
"CELE_R74,8",14.5489,14.7636,16.7771,15.6859,13.2981,14.5661,10.8696,13.0002
pmp-4,12.0872,12.5813,12.8897,12.1234,11.463,10.9882,11.1341,11.7432
cpl-1,20.0414,19.5858,19.38,20.152,20.2369,19.4883,19.4478,19.6321
"CELE_T06E6,1",14.9127,13.0706,13.6038,13.5566,15.8189,15.5396,15.4262,15.72
"CELE_T06E6,10",12.1576,12.0437,12.3339,12.7743,11.1699,11.2053,11.1924,11.6899
"T10C6,5",14.2739,15.589,15.5918,16.1112,16.1535,15.8793,15.9868,15.9625
drr-2,16.822,16.7556,16.712,17.6628,17.2577,16.9489,16.7867,16.6672
"CELE_T12D8,5",19.2797,19.2782,19.2584,19.947,19.6487,19.3355,19.2796,19.2238
"CELE_T23G11,7",16.5004,15.8069,15.2841,16.2654,16.032,14.5312,14.3558,15.8203
act-5,20.2106,19.8459,19.8813,20.1255,19.951,19.9932,19.7893,20.1443
gyg-2,15.9768,15.9694,15.9492,16.3114,16.5721,16.4025,16.5364,16.778
"CELE_T27E7,1",15.0894,15.0387,16.0059,13.1679,12.4753,14.0833,14.1138,13.4127
"CELE_T27E9,2",18.8642,18.6444,18.3251,19.0983,18.833,18.8092,19.064,19.0947
"ant-1,1",20.7959,20.9557,21.3009,20.785,21.2642,21.4532,21.1667,21.0436
pars-2,13.4522,13.0081,12.9781,13.3412,14.1619,13.7791,13.956,14.0585
"T27F6,6",12.3202,12.1952,12.3744,12.6825,12.2745,12.9191,12.0496,13.0223
"W09H1,5",16.1674,16.1094,16.2934,16.0112,15.4555,15.6792,15.6142,16.3478
lec-1,17.681,17.8745,17.898,17.6077,16.0982,16.6551,16.8555,16.9821
"Y39E4A,3;bckd-1a",16.8937,16.3314,16.5767,16.5537,16.4551,16.1107,16.0241,16.3993
npp-18,15.2971,15.1522,15.1357,15.4376,14.5893,14.5891,14.0336,15.1503
"CELE_Y43F4B,5",16.9135,16.6238,16.6537,17.3805,17.9388,17.95,17.9218,17.8592
