geneName;Leading.proteins,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
cas-1;H2L023,19.2094,20.9602,20.7318,21.9647,20.3611,20.8788,21.7122,20.2236
wht-7;H2L028,20.3298,19.9486,21.8419,21.5277,20.4789,21.6868,20.7691,20.6821
pmp-5;H2L034,20.2957,21.7308,20.1684,21.8052,19.2097,20.2984,20.845,20.7082
pmp-5;H2L034,23.3401,24.1541,24.1146,23.7274,25.6826,23.6107,25.1211,23.5141
pmp-5;H2L034,24.6452,24.9497,24.1731,26.1368,24.3872,24.9456,25.8803,24.8273
;H2L048,21.2332,21.6928,21.5493,20.9525,19.992,21.2485,20.7787,20.6536
;H2L048,23.5584,23.8561,23.6723,23.8486,23.0842,24.9164,24.8497,22.6516
;H2L048,21.7321,24.9867,24.4253,23.7869,24.1641,23.7792,24.957,24.2873
;H2L048,23.6556,23.6906,23.4016,25.0617,26.0417,25.2919,23.8222,24.004
;Q8MXS5,21.4181,20.767,21.7351,21.76,20.3765,20.3962,21.0285,19.9475
;H2L0B6,22.1514,24.7757,24.4142,23.9854,22.8254,25.8048,24.2622,25.8168
abts-4;H2L0C4,23.6431,24.5123,24.1896,24.0096,20.3818,22.8931,23.193,24.632
;H2L0D1,20.076,19.3771,21.0722,19.8519,19.7675,21.3634,21.2759,21.0502
;H2L0D3,20.8819,21.1,20.0132,21.8907,20.1963,21.9216,20.2898,21.0522
mis-12;H2L0D9,25.7046,26.8539,25.5665,26.8139,23.5994,23.7843,23.0513,24.5255
mis-12;H2L0D9,26.3037,26.8539,25.5665,26.8139,21.9124,23.7843,23.0513,22.5764
mct-4;H2L0E5,20.721,20.0166,21.2348,21.0576,20.8784,20.5797,21.3498,20.1445
mct-4;H2L0E5;H2L0E6,20.8704,20.7009,20.5838,21.0687,22.7359,24.8005,23.3918,23.6369
mct-4;H2L0E5;H2L0E6,19.5068,21.7649,21.3816,21.8072,20.2336,21.9185,19.9893,21.0112
;Q9N5G9,26.3871,25.3146,26.0423,26.3888,24.114,24.5014,25.6306,24.7334
ptc-3;H2L0G5,20.5098,23.7706,22.9772,23.9617,23.8465,24.2261,23.6051,23.9869
chat-1;H2L0H3,24.5838,23.125,22.6947,23.2173,23.57,24.1983,23.7977,23.2488
lfi-1;H2L0I2;H2L0I3,20.9623,20.7778,21.3891,21.9181,19.3626,21.3554,21.538,21.0834
lfi-1;H2L0I2;H2L0I3,20.3676,24.1114,21.9286,20.7528,23.384,23.9987,24.9932,23.8005
lfi-1;H2L0I2;H2L0I3,21.3092,23.6202,24.3197,23.088,23.3963,23.5986,22.5059,22.8924
lfi-1;H2L0I2;H2L0I3,20.7593,20.774,21.2292,20.8914,20.9287,21.8693,21.855,21.0838
lfi-1;H2L0I2;H2L0I3,22.5221,22.3123,22.0819,21.6325,21.637,23.0026,22.7406,24.0452
lfi-1;H2L0I2;H2L0I3,19.8979,21.2667,20.2003,19.4692,20.2887,21.5472,21.6251,20.2962
lfi-1;H2L0I2;H2L0I3,19.4346,20.6246,20.9264,21.5999,20.9448,21.1751,18.7902,21.425
;Q22095,23.6191,24.3059,24.0291,23.5475,21.0048,21.45,21.6938,21.3926
dhs-30;H2L0K8;Q65ZI3,21.502,20.1085,20.4427,21.7603,22.3384,25.8194,24.7962,25.2468
pod-2;Q9GZI3,23.9549,23.0286,23.1584,24.1307,25.0412,25.8465,24.3681,23.8175
;H2L0R6,22.4075,22.8086,23.4439,21.9885,22.0882,23.7775,23.0898,21.9665
;H2L0R6,23.1728,22.8758,22.494,22.7884,20.5679,22.5273,23.7873,21.7264
;H2L0R6,23.6918,23.4818,21.9608,23.7242,24.4806,23.2422,22.3582,23.4104
;U4PC11,19.9333,21.6795,20.475,21.5282,20.6731,21.6759,21.538,21.3181
tba-1;tba-2;O18688;P34690,21.8889,22.0886,21.3089,23.793,21.4067,22.7182,24.106,21.8145
tba-1;tba-2;O18688;P34690,24.2073,26.127,27.1713,25.7307,20.0791,21.9227,21.3173,20.7828
;H8W3X0,19.2652,21.719,20.664,19.3775,21.0923,19.8061,21.6101,21.0156
F08B12.4;H9G2R5;Q19191,22.7574,23.6222,23.2552,23.139,19.3973,20.5823,21.4311,21.2988
F08B12.4;H9G2R5;Q19191,21.0491,19.4871,21.2646,20.9177,20.6737,21.6349,21.4838,20.9857
idh-1;Q21032,19.4488,19.3218,21.1425,19.152,22.8158,25.0479,24.7306,25.0775
idh-1;Q21032,26.0423,26.2419,25.8518,25.7319,27.1673,28.3451,27.4722,26.9331
pah-1;I2HA98,20.0758,21.2014,21.7045,20.6375,19.8995,21.3518,19.9007,20.4654
pah-1;I2HA98,22.9527,23.3764,25.2068,23.395,24.0792,23.0795,23.072,23.0748
pah-1;I2HA98,20.3457,20.6766,21.776,20.7587,22.3596,23.6993,22.776,22.561
brp-1;I2HAF4,26.854,27.9714,26.9944,28.417,24.3792,26.1957,27.6707,26.9575
brp-1;I2HAF4,27.8223,29.2439,29.3906,30.0302,24.3792,27.7523,27.3571,25.7164
brp-1;I2HAF4,27.8577,28.3006,28.5043,28.1168,23.6279,26.086,26.1162,25.5906
rpl-30;I2HAJ2;Q9XWS4,22.7156,21.7667,22.6442,22.6085,24.6859,23.1444,24.0663,21.4611
rpl-30;I2HAJ2,20.6699,21.4007,21.842,20.7697,23.8163,24.001,24.2914,23.316
his-40;his-2;his-74;K7ZUH9;Q27532,20.0342,21.1804,21.1042,20.759,20.2914,21.7694,20.365,21.4274
his-40;his-2;K7ZUH9,20.1916,21.381,21.7793,20.8564,20.4444,21.0896,20.1402,21.2745
zbp-1;Q6A582,21.467,20.9794,21.8289,20.248,19.4055,21.3601,20.8273,20.9431
cdh-12;K8F801,21.179,21.2594,20.9791,21.4353,19.8629,21.7948,20.7729,20.0631
lev-11;K8FDX2,20.6473,21.7254,20.815,21.5275,21.0669,23.8302,23.3265,24.4414
;K8FDZ1,21.5182,21.6208,20.8988,21.0509,20.5856,20.915,21.8843,19.9897
;K8FDZ1,21.4921,21.7517,21.7704,20.3582,19.9873,20.6694,21.2909,21.3338
;L8E833;Q23179,21.4431,19.3805,20.9754,20.6615,20.5947,20.5409,20.8593,20.7012
;L8E833;Q23179,29.7726,30.0704,30.3741,30.1611,27.7529,28.7552,29.6103,27.4908
;L8E833;Q23179,21.6259,20.4105,21.8093,20.7984,20.2419,21.6968,21.3818,20.453
;L8E833;Q23179,19.8544,21.6202,19.6224,21.6001,20.3969,21.533,21.6475,21.0349
;L8E833;Q23179,23.8146,24.0948,22.8416,23.9538,18.9094,20.569,22.5222,19.3997
;L8E833;Q23179,24.5375,25.5771,25.0554,25.0386,20.6807,21.1631,21.7838,20.8636
;L8E833;Q23179,20.7139,21.16,21.5154,20.1984,20.3742,20.0289,21.6348,19.4459
;L8E833;Q23179,24.2392,22.9929,22.3461,23.195,20.9543,20.102,20.8099,20.7564
ZK688.5;L8EC34,20.9031,19.9837,19.7166,21.196,23.0518,22.2709,21.636,22.2345
ifb-2;M1Z854,24.7295,25.7908,26.2175,25.6102,23.8331,25.5165,26.3339,23.8051
ifb-2;M1Z854,19.0538,21.3738,20.8485,20.5515,26.0021,27.2265,25.1434,26.1452
ifb-2;M1Z854,19.7623,21.4897,20.4921,21.0179,20.3586,21.6822,21.6987,21.4203
;N1NSD4,23.3039,23.1275,24.6557,23.842,20.8821,20.852,21.2042,20.1598
;O01477,21.6079,21.2947,21.1674,20.8575,20.0853,21.2009,19.9191,19.5266
soap-1;O01485,22.9894,24.4355,24.5069,23.719,22.4665,25.2718,25.3415,24.2965
stam-1;O01498,29.0842,29.2091,29.5201,29.3054,27.5703,29.0807,28.809,28.3604
stam-1;O01498,21.3133,20.7093,21.087,20.3277,20.0788,20.9735,21.0147,21.2328
stam-1;O01498,19.5561,20.5116,21.4802,20.176,20.8103,21.7415,21.0008,18.5256
rpa-2;O01504,23.3255,26.0144,25.37,25.4326,22.3117,23.9356,23.1993,22.9862
rpa-2;O01504,23.3281,22.6804,21.9391,23.1042,23.1001,24.1566,24.0447,22.3687
rpa-2;O01504,20.4311,21.6983,20.8823,21.0436,20.1762,19.527,20.6863,20.7148
rpa-2;O01504,21.4761,21.5084,20.9051,21.0429,21.7288,22.3488,23.7327,22.7293
aars-2;O01541,19.837,21.8157,21.6208,21.6029,19.1462,21.2125,21.3788,20.3329
cpn-3;O01542,21.2198,21.027,20.18,21.7702,21.0733,21.5576,20.9913,20.6314
npp-11;O01576,19.6658,20.8288,21.1132,21.1283,20.9633,23.6041,23.1044,23.9566
npp-11;O01576,20.1059,20.715,20.2472,21.3962,20.9153,21.5555,20.539,20.9204
unc-108;O01577,24.5467,23.3258,24.106,23.1746,21.6202,24.5455,23.9554,23.2143
;O01591,20.4733,21.8123,21.2372,20.4362,23.4954,21.6635,21.1926,21.8029
T19H12.2;O01615,21.5541,20.5766,21.1713,20.4533,20.787,21.681,20.8638,20.6128
T19H12.2;O01615,21.1334,20.9052,20.1114,21.6304,20.6769,21.2226,19.9206,21.2233
T19H12.2;O01615,19.3359,20.951,20.8565,19.3457,20.5893,21.0484,21.029,21.2215
inx-12;O01634,21.2875,23.5842,23.0256,22.9187,20.8555,21.8006,22.6765,21.8913
inx-12;O01634,26.8012,25.9165,25.4101,26.6933,24.4065,24.6866,24.3517,24.0986
inx-12;O01634,22.2957,23.2967,22.5985,21.7705,21.3914,23.0195,22.4691,22.5246
;O01681,27.7512,26.8531,27.4766,27.5888,25.9869,26.0446,27.4155,26.0447
rps-17;O01692,21.7746,22.6447,23.6741,22.403,22.4123,25.6801,23.7763,24.4984
rps-17;O01692,20.1991,20.4451,20.7957,20.952,20.0695,21.3828,21.8284,20.3983
rps-17;O01692,22.2783,23.2043,22.5659,22.0421,19.955,23.9121,24.8141,22.2205
rps-17;O01692,20.1347,21.3961,21.3792,20.7187,20.4913,21.4265,21.1544,21.1393
rps-17;O01692,24.2365,24.0174,25.5593,24.1315,26.4436,28.504,29.4869,26.5031
unc-89;O01761,23.1249,24.7718,22.9084,23.968,22.6999,24.2102,24.7147,23.6159
rpl-7;O01802,24.0759,26.6529,26.1314,24.4472,25.2553,25.5641,25.5998,26.0364
rpl-7;O01802,21.3927,21.241,20.0175,21.2473,25.019,24.1438,22.5579,23.7331
rpl-7;O01802,19.2234,21.3032,21.2207,19.9568,22.6241,23.0848,23.0915,22.2391
rpl-7;O01802,21.4839,21.1134,19.5748,21.5208,20.624,21.042,21.6979,21.0571
rpl-7;O01802,21.4678,21.6599,21.5986,21.4124,22.1557,23.6126,24.2457,24.7269
rpl-7;O01802,23.5988,23.6767,23.0274,24.0573,20.9523,20.1834,21.2622,21.1579
rpl-7;O01802,21.4252,21.8317,21.4219,21.4554,23.588,25.7595,26.479,25.003
acbp-1;O01805,20.7648,21.8033,20.6268,21.449,20.5922,20.3811,21.1986,20.3134
acbp-1;O01805,18.9979,20.4534,19.6408,20.4355,19.1358,21.7818,20.7859,20.5683
acbp-1;O01805,23.1215,22.2467,22.8027,24.3503,19.6137,21.604,21.3053,21.1214
;O01806,23.6523,27.5535,25.7345,23.6173,21.0948,21.6745,20.5644,21.3426
;O01806,19.1149,21.3126,20.1562,21.3278,22.704,22.9508,22.2515,22.6394
;O01806,19.9123,20.3004,21.2036,21.6508,23.885,23.7506,22.1298,23.4003
lbp-6;O01812,21.2229,23.196,23.0478,21.8087,20.5145,20.6076,20.7705,19.7835
lbp-6;O01812,20.3145,19.9122,21.5653,21.582,20.0605,21.4889,21.663,21.2685
rpl-24.1;O01868,20.5707,21.7237,21.1725,21.2294,19.3655,20.861,21.3363,21.3795
rps-10;O01869,23.0442,23.9082,23.5041,25.3811,23.2393,25.0276,25.416,24.8351
rps-10;O01869,22.6043,22.5499,22.7706,21.3585,22.4256,25.7385,25.6341,24.1728
rps-10;O01869,23.1356,22.796,22.7072,22.5413,20.6486,21.7211,21.3627,21.2226
rps-10;O01869,32.6481,33.7624,33.9164,33.91,32.5198,34.39,34.1591,33.3558
rps-10;O01869,23.2147,23.9082,23.6063,23.7778,22.4023,24.2709,23.9266,22.6783
rps-10;O01869,23.7176,22.8944,23.9937,22.6388,24.7929,25.7304,26.5821,24.1701
rps-10;O01869,23.7465,21.797,21.5389,24.0382,25.2005,25.1259,25.833,23.5562
rps-10;O01869,20.6696,21.2684,21.3616,20.7356,20.8799,20.8418,21.5792,21.0357
;O01893,20.6966,20.6634,21.7764,21.5599,19.2232,21.4388,20.5629,19.8233
;O01893,26.1328,25.1371,25.4883,25.1139,21.318,23.0533,24.4132,22.3028
spin-1;O01927,21.8906,23.9056,22.5894,22.5355,23.4939,26.2836,25.5642,25.4619
spin-1;O01927,24.7411,25.6742,26.4118,26.2973,25.465,27.228,26.7096,26.2049
spin-1;O01927,24.4015,26.256,25.2016,25.0119,26.0247,27.2276,27.0918,26.1922
;O01963,20.7965,20.2657,21.5476,21.2743,19.9533,21.2177,21.1053,20.8626
cuti-1;O02051,21.1948,21.4106,21.7652,20.8187,20.9665,23.0181,22.6262,22.7752
rpl-4;O02056,21.2345,19.6809,21.3936,21.4881,24.165,24.8759,24.1504,23.3609
rpl-4;O02056,22.3534,23.9012,25.1309,24.6521,20.1721,21.1008,21.4453,21.4107
rpl-4;O02056,20.5217,20.6386,21.1152,21.1935,20.9326,20.3783,19.2257,20.638
rpl-4;O02056,21.4965,23.9364,24.7337,24.6763,22.8014,24.389,23.9452,23.9374
;O02082,19.6443,21.1954,21.3158,21.6938,24.3468,27.2879,28.6288,27.1834
rpb-4;O02092,19.7343,20.1413,20.813,21.8293,19.9798,21.3802,21.4675,20.9234
pcn-1;O02115,20.3134,21.6014,20.9661,21.4643,21.0943,21.0034,21.3272,21.2436
pcn-1;O02115,20.4945,20.5535,20.3493,21.4533,20.5405,21.5278,20.9636,20.4607
;O02155,20.4046,21.1364,20.1873,19.351,20.7227,21.3504,20.6667,20.8892
;O02155,20.9667,21.408,21.2427,19.0079,23.3242,24.3458,23.3045,23.9202
pck-2;O02286,24.467,23.9726,25.6843,26.5462,26.6839,26.6171,26.6129,25.5652
pck-2;O02286,18.9567,20.7604,21.2483,21.2847,20.7371,21.295,21.1091,19.693
eif-3.C;O02328,20.8909,19.9609,21.6072,19.8212,20.2066,19.9433,20.8045,20.3075
nstp-5;O02345,21.2201,20.9691,20.386,21.3172,20.7451,21.847,21.8381,20.4045
nstp-5;O02345,22.5615,24.1763,23.1029,23.577,23.2838,24.4637,24.4338,23.9138
ifa-2;O02365,21.385,21.8127,21.1246,21.7775,20.8547,21.4421,20.9888,19.6367
ifa-2;ifa-3;O02365;Q21065,20.594,20.807,21.3317,21.565,18.5656,21.8189,19.7827,21.0685
ifa-2;O02365,20.7149,21.7467,21.2417,20.5937,20.532,19.5953,20.375,20.0716
snb-1;O02495,29.4798,30.841,30.7816,30.6037,27.7836,29.9642,29.9941,28.9496
snb-1;O02495,27.7265,27.2754,23.9404,26.469,22.792,24.6457,24.097,23.7281
snb-1;O02495,28.7863,29.0671,29.0279,29.2612,26.6858,28.6487,27.7005,23.3472
snb-1;O02495,21.3107,21.5019,20.9275,20.8557,25.2098,27.004,26.9712,26.4569
snb-1;O02495,25.6822,27.5609,26.3409,27.2721,23.6962,26.6849,26.9928,25.8943
snb-1;O02495,20.5504,19.7534,21.106,21.4164,22.9909,23.8194,25.8555,23.5484
gpx-1;gpx-2;O02621;O62327,21.3687,20.5976,20.1578,20.7538,20.0592,21.0077,21.5777,20.7876
cyp-35a2;O02628,21.7988,23.0503,23.8274,22.7117,22.025,22.9976,22.5172,24.3256
rpl-19;O02639,22.5978,20.7751,21.9536,23.6137,19.7377,21.4889,20.7421,20.3772
rpl-19;O02639,20.5922,20.9335,21.7312,20.9201,22.3416,22.9818,23.5756,21.699
mdh-2;O02640,21.4799,21.2833,19.2595,19.8628,20.6558,21.4408,21.2083,21.1497
mdh-2;O02640,21.4401,19.8522,20.5768,20.9467,19.9964,21.1446,20.597,20.1618
cyp-33c8;O02641,20.2427,21.8353,21.4001,20.963,20.1004,21.9216,21.8535,21.3708
cyp-33c8;O02641,20.7498,21.307,20.1335,21.9153,20.4636,20.6936,20.9152,20.4206
unc-64;O16000,22.5848,23.8388,23.1496,22.3343,24.6875,23.1081,23.1981,22.6699
unc-64;O16000,23.4408,24.1088,23.6312,24.255,19.8358,21.3486,20.6292,19.5089
;Q8MXK1,22.0241,24.9756,24.4804,24.7011,23.8781,25.0621,24.4571,24.9293
mcm-7;O16297,21.2507,21.4433,21.6085,20.7842,19.0935,21.2335,20.6417,20.457
dnj-19;O16303,20.7791,20.7412,20.9079,20.9792,21.9528,23.3051,23.922,21.3546
dnj-19;O16303,20.5184,20.6484,20.4534,20.486,20.4339,21.3508,21.768,19.3389
dnj-19;O16303,23.6917,23.622,23.561,22.0566,21.2688,24.4093,24.1757,23.0143
cmd-1;O16305,20.3822,21.1304,20.8473,21.2044,21.6469,21.1124,21.5705,21.1594
cmd-1;O16305,22.1052,22.8471,23.1764,23.5014,22.3235,24.8537,25.3422,23.2584
cmd-1;O16305,23.7004,23.6328,23.5505,23.5098,19.934,21.7451,19.8527,21.1189
cmd-1;O16305,24.8238,26.118,25.247,26.5181,21.1745,24.3993,25.5178,22.2206
cmd-1;O16305,21.4898,20.132,19.7041,20.5783,19.944,19.2569,21.4515,21.0783
catp-3;O16331,21.2012,24.0454,23.8151,22.3674,22.6793,22.3923,23.4544,22.741
catp-3;O16331,30.3014,27.6178,27.2264,28.9333,20.9558,20.6974,21.7349,21.1235
rpt-2;O16368,21.1536,20.8962,19.1513,21.7825,19.3988,19.1526,21.276,19.3459
rpt-2;O16368,19.9647,21.1116,20.6974,19.8859,19.546,21.089,20.6338,21.3972
C36C5.12;O16406,26.0035,25.1513,23.5425,23.8318,25.5515,26.0766,24.8308,27.4018
tag-196;O16454,21.2782,21.8102,21.6932,21.1573,21.0738,20.0176,21.8192,21.355
atp-4;O16517,19.9084,20.7391,21.0948,20.3747,21.4086,23.4745,24.274,21.7651
atp-4;O16517,19.623,20.5229,21.5612,20.5982,20.5791,21.3979,21.013,20.9862
atp-4;O16517,19.9772,21.7421,21.1079,21.2628,20.4865,21.3359,21.261,21.131
alh-4;Q8MXJ7,22.3466,24.2568,23.3214,22.2677,25.1273,25.0977,25.4441,24.9072
fbxc-50;O16541,20.3191,21.3739,20.2313,21.3782,19.5596,21.3115,21.0091,20.0659
;O16547,27.5789,28.4372,27.6771,28.4088,25.4515,27.8561,27.8422,27.2132
;O16547,20.7434,18.8158,21.769,21.5937,19.0838,21.0557,21.5868,20.8316
;O16547,21.7823,22.4865,21.2514,22.1597,24.0206,23.8972,24.6879,23.3669
;O16680,23.3188,21.6593,23.7282,24.1372,23.0381,25.5229,25.8046,24.637
;O16682,19.9567,21.5707,20.7021,21.1777,26.4789,23.8158,22.1266,22.9617
;O16682,21.4907,20.2122,19.2071,19.6602,20.1324,21.2825,21.2522,20.1114
;O16682,20.3588,21.1677,21.0428,21.834,24.7003,23.7814,23.23,23.1237
;O16682,22.0039,22.5359,22.7761,22.4009,24.1696,24.1259,23.7345,22.6217
;O16682,23.128,24.344,23.8313,24.0034,24.4686,25.5108,24.8689,23.5159
;O16682,24.5255,25.1825,24.8012,25.7646,20.759,21.448,21.559,19.0668
;O16682,21.6208,21.0609,20.7232,21.4314,24.0075,27.0882,27.0472,25.7974
;O16682,23.1153,22.5712,22.342,22.9155,23.0581,24.3396,24.1344,23.2299
;O16682,21.244,21.3084,21.7243,21.6764,20.9868,21.4071,21.5322,20.844
;O16682,20.8122,21.2245,21.52,21.7539,20.5972,20.7465,21.8751,20.7044
;O16682,21.1149,21.0584,20.0157,21.4662,19.3177,20.6087,21.071,20.8735
;O16684,24.56,24.4617,24.3188,24.4416,26.5106,27.2745,26.7294,25.7272
;O16697,21.112,21.1522,20.3165,20.4328,22.5476,23.0412,22.2835,23.1807
;O16697,20.1242,21.0146,21.7419,19.4521,21.669,23.3181,22.2835,23.0599
pat-6;O16785,20.0623,19.2425,21.6347,20.9286,22.4351,21.9699,22.0413,20.847
ugt-41;O16922,21.9076,21.1562,21.0025,22.7561,20.5679,21.741,20.3051,20.1506
ugt-41;O16922,24.0433,23.6538,25.1584,25.3201,19.9157,23.4639,23.937,21.7932
;O16997,21.1834,20.6504,21.6315,21.1679,20.6741,20.8772,21.0576,20.9429
;O16997,19.3544,19.7433,20.6092,21.5767,22.051,21.6322,22.7168,21.4687
;O17069,26.484,23.87,25.0843,27.2201,20.3677,21.2278,21.0571,19.906
;O17069,20.8584,21.0047,20.9649,21.275,20.3186,21.2681,19.8131,20.8796
rpt-4;O17071,21.4743,21.4998,19.1415,21.2852,20.3676,21.8357,21.3054,20.3889
rpt-4;O17071,24.4391,24.0537,24.4792,24.5423,23.3716,23.8358,24.595,23.7757
;O17167,21.6767,23.4203,22.7552,23.7356,20.9004,20.1125,21.107,19.3936
;O17168,20.3769,19.3747,20.7372,21.7741,19.9043,21.0522,21.0834,20.248
fbxa-165;O17199,21.0422,21.8409,19.8439,21.5102,20.6885,20.8798,21.0258,20.4684
rps-22;O17218,23.7443,23.7546,23.3174,24.1503,20.5993,20.6396,20.0664,19.9241
rps-22;O17218,23.7523,25.6535,25.4352,24.9541,24.3168,23.4965,25.0045,24.5615
rps-22;O17218,22.4088,23.8563,22.8871,23.5855,25.3785,26.4431,24.0947,23.2292
mct-6;O17328,20.2325,21.2657,19.1994,21.0854,18.8558,19.8181,20.6706,21.199
mct-6;O17328,23.5947,23.7181,23.7444,23.9499,22.2412,24.4798,24.7354,23.8787
mct-6;O17328,20.3016,20.0076,20.7598,20.1225,23.3224,24.0699,24.0665,23.0577
mct-6;O17328,19.7754,21.134,21.1521,21.2933,19.7668,21.769,21.1384,20.1192
mct-6;O17328,22.9045,23.0663,22.4844,22.7245,23.3748,23.196,23.2144,22.6092
mct-6;O17328,25.2636,23.2458,24.4962,23.5844,23.3905,24.4342,24.3749,23.7594
tth-1;O17389,21.4907,21.2088,21.0136,20.322,18.8082,20.6345,20.7635,21.0318
tth-1;O17389,21.0299,21.6163,20.3243,21.4042,19.9515,20.9637,20.9157,21.212
tth-1;O17389,21.3755,20.4444,19.818,21.3708,20.428,21.3301,21.1329,21.3655
tth-1;O17389,20.7318,20.8993,20.5916,21.7848,20.7529,20.6697,21.3757,21.4375
tth-1;O17389,20.581,21.1129,20.2154,21.4471,20.7939,21.5695,19.5684,21.2256
;O17390,23.3372,23.6382,24.0626,22.8755,19.441,21.0452,20.8605,20.3978
F52H2.6;O17397,23.3395,21.9768,22.2401,22.4401,24.9207,23.8872,23.296,25.3224
F52H2.6;O17397,23.8335,25.8682,24.0555,24.1608,23.3593,24.6277,25.0971,22.8128
F52H2.6;O17397,20.434,23.8922,22.3473,22.6358,19.5122,21.6159,21.0936,20.6224
attf-2;O17406,19.5877,19.9235,20.917,21.5311,20.864,21.2223,21.6736,20.7041
attf-2;O17406,20.0185,21.7305,21.2028,21.4618,20.2329,21.629,21.695,20.7577
attf-2;O17406,21.6278,20.5099,21.2016,20.9796,21.0821,22.3347,23.0799,20.8449
attf-2;O17406,21.1501,21.3531,21.1738,21.4739,20.6953,20.1417,21.3379,20.2955
attf-2;O17406,18.9522,20.2863,21.5335,19.7026,19.6134,21.6762,21.8152,21.4342
attf-2;O17406,20.2116,20.2611,19.6819,20.9643,18.9973,21.8973,20.1587,21.4134
attf-2;O17406,21.5699,20.642,21.6879,21.4785,20.4615,20.8191,20.3942,20.9239
attf-2;O17406,21.2266,20.0761,21.3828,19.6515,20.7382,21.1916,21.7942,20.915
;O17524,20.7,21.4748,20.4159,19.1314,19.2866,21.5477,20.2655,21.4491
rap-2;O17599,21.2439,21.1809,20.9175,21.4843,19.3185,23.1852,23.1604,21.1444
ruvb-1;O17607,23.282,24.107,23.6965,23.226,24.8227,24.2603,23.3388,26.4654
sams-1;O17680,20.9941,20.8962,20.3499,21.9083,21.8033,23.4919,24.0382,23.3928
;O17682,23.456,23.4398,23.3856,21.9703,24.2003,24.8948,24.8334,24.4487
nasp-2;O17687,20.4378,20.6525,19.9951,20.6083,20.3108,21.5265,19.4872,21.2515
nasp-2;O17687,21.2023,20.6656,20.9132,20.7458,20.1139,21.3189,20.2601,20.709
nasp-2;O17687,20.9372,21.1067,21.1652,20.7791,20.7357,21.0465,21.5282,21.3245
nasp-2;O17687,20.093,21.3989,18.9256,21.5602,20.5964,20.9784,21.6735,20.6745
nasp-2;O17687,21.2922,21.7292,21.6115,20.9658,20.444,20.5435,21.5934,20.9934
nasp-2;O17687,22.8639,22.5687,21.065,22.4853,19.2943,21.4317,20.0584,21.2626
nasp-2;O17687,26.7305,25.6385,25.6871,26.5501,20.9476,21.6669,21.7965,20.3541
nasp-2;O17687,21.4066,21.5425,20.6735,20.8085,20.5219,21.7003,21.7123,20.8469
nasp-2;O17687,21.2867,18.619,18.9535,21.4054,20.2071,19.7877,20.8254,20.8567
nasp-2;O17687,20.8331,22.7576,24.4427,24.4339,23.4338,22.4799,21.2909,22.1552
nasp-2;O17687,20.0842,20.8416,20.7675,20.5191,19.0502,21.8301,21.6854,20.2244
nasp-2;O17687,21.4434,21.5034,20.4838,19.9405,19.5965,20.8504,20.4517,19.7316
nasp-2;O17687,20.5474,20.7239,21.3749,20.1995,20.6219,21.204,20.6039,20.9798
nasp-2;O17687,19.4146,19.7442,20.1549,20.8205,19.5392,21.4318,20.3981,19.9147
nasp-2;O17687,19.9977,21.7938,20.3835,20.5297,20.0371,19.3997,20.8709,21.3139
hda-1;O17695,24.271,23.6995,22.8122,22.9923,22.9543,23.7282,23.3969,22.2221
;O17742,19.831,22.2097,21.5638,23.0486,19.3307,22.2312,23.1235,22.0919
tkt-1;O17759,20.3954,19.814,20.0534,21.3201,26.4108,24.0887,25.5713,24.115
tkt-1;O17759,18.7618,20.067,20.5902,20.547,20.3162,21.458,20.3332,18.6312
;O17773,19.1154,20.9061,20.9458,20.1976,19.7971,20.5921,21.7801,19.2374
;O17785,24.5769,24.3931,25.0436,24.7725,23.8407,25.7497,25.9461,23.9729
;O17785,20.4564,20.3571,21.3588,21.3358,21.0711,20.9677,18.9165,19.9936
;O17893,20.8395,21.2421,21.7127,21.0357,20.3575,19.9467,21.1882,21.2399
ctg-1;O17907,20.6467,20.7856,21.4861,19.9353,20.835,21.0157,21.0176,21.0781
ctg-1;O17907,22.7985,22.8393,24.1768,22.7075,24.6999,23.6735,24.4702,22.1565
ctg-1;O17907,21.4349,20.4687,20.7158,21.6703,22.8815,24.8994,24.5321,24.3474
ctg-1;O17907,22.7771,22.0073,24.0108,23.3935,23.7862,25.6474,25.0744,24.5975
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3;O17914,22.4597,23.8527,23.8247,24.5736,23.9642,25.14,24.8376,24.2908
ran-1;O17915,20.1265,21.4939,19.8364,20.202,23.1383,24.2906,24.4149,24.7598
ran-1;O17915,21.4046,20.968,19.8771,21.7825,21.1891,22.782,21.9704,21.2653
ran-1;O17915,21.2957,21.2663,18.8079,21.9431,19.9423,21.0317,21.9704,19.0958
K01G5.5;O17919,20.9248,20.3924,21.2745,21.5924,24.8884,25.5666,25.6438,24.3193
tbb-1;O17921,21.3046,21.0881,20.838,21.0205,21.0954,21.1782,20.9925,20.5864
tbb-1;tbb-2;O17921;P52275,24.6839,24.729,24.273,25.4402,20.0486,21.2912,21.8522,19.8704
tbb-1;ben-1;O17921;Q18817,20.9968,20.355,21.4331,21.1902,19.8993,21.2536,20.7218,21.3374
arrd-11;O17981,20.5178,19.4651,20.6549,20.1278,24.099,24.6533,23.1306,24.8987
;O18131,21.5615,20.6981,21.5991,21.5757,20.8063,21.5001,21.8106,20.1511
