geneName,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04
"CELE_F15A4,6",14.6649,15.0363,14.8451,15.2355,12.3155,13.0309,13.173,13.4171
"CELE_F21A3,3",14.5461,14.5406,14.6733,13.8911,12.1,12.4952,12.5962,12.0223
pyk-1,15.7887,16.7427,15.5286,16.3482,15.8403,16.4249,16.9674,15.9365
mrpl-54,15.5786,15.1139,15.9701,16.1971,16.1524,16.047,16.004,15.5324
"F37H8,5",18.8634,18.7123,19.1439,19.1873,18.969,19.1371,19.1172,18.7174
"CELE_F55B11,4",16.5085,16.4666,16.0703,16.8503,16.0453,15.193,14.8587,15.0586
"CELE_F55B11,2",18.539,18.765,18.3808,18.3921,17.7626,17.6593,17.7206,17.6739
xhd-1,15.2647,14.9998,15.4589,15.3773,15.8354,15.4188,15.3255,15.6695
"CELE_F55B11,3",16.8356,16.9094,17.2451,17.3701,16.2632,16.2875,16.4685,16.3513
haf-3,14.3249,14.3974,14.1336,14.1955,14.1873,14.0735,13.8928,13.6895
copz-1,15.831,15.7963,16.443,16.9831,16.5389,16.3145,16.7857,16.6172
ctg-1,14.9964,14.8527,14.4841,15.1088,14.133,13.9301,13.9704,13.9912
ran-1,18.7533,18.7183,18.6282,18.9842,18.5569,18.4391,18.615,18.5767
"K01G5,5",15.4812,15.5881,15.276,15.3199,15.8363,15.3307,15.5846,15.2659
tbb-1,17.5078,17.781,18.0357,18.0035,18.5123,18.4055,18.4759,18.1282
aipl-1,14.9206,15.1011,15.0694,15.3696,14.8486,15.5531,14.5714,14.3598
"CELE_K10C3,5",14.7986,14.5089,14.5733,14.5431,14.1474,13.3814,13.4923,13.5129
dld-1,17.7782,17.8711,18.0003,17.9905,18.5882,18.5294,18.5312,18.5206
"CELE_LLC1,2",17.2866,17.3853,16.8709,17.1067,16.4231,16.2464,16.3595,16.0336
top-1,11.351,12.2283,10.1692,10.7656,12.4522,11.8878,12.5289,13.4445
arrd-14,15.2256,15.5665,15.3306,15.545,14.0262,13.6486,13.7711,13.2894
pes-9,18.5697,18.4604,18.3449,18.5021,18.4632,18.1202,18.0145,18.0948
"CELE_R11H6,4",13.6049,15.0818,13.3206,13.6379,15.2206,15.0413,15.1159,15.23
pde-12,14.1767,14.9034,14.5089,14.2376,14.4849,11.4298,12.3228,12.0415
grl-7,10.6696,10.8195,10.5108,10.8087,13.195,12.5457,12.161,12.5827
igdb-2,14.1949,14.3199,13.9302,14.2766,13.3965,13.156,13.1696,13.252
dhs-4,14.9569,15.5088,14.4966,14.8416,14.0159,14.2372,13.8342,14.0162
pfd-3,16.2381,16.3016,16.1484,16.1601,16.4458,16.2417,16.1233,16.3786
"CELE_T13F3,6",14.6403,14.5838,14.6801,14.8707,17.5895,17.5915,17.6157,17.4367
"CELE_T20F10,2",13.5136,13.2141,13.3119,13.7488,13.8117,13.5585,13.6595,14.4827
"CELE_T26E3,4",14.6759,14.8551,15.0025,14.3652,14.803,14.2919,14.4809,14.1472
tba-7,18.5745,17.9194,18.2515,18.6129,17.8023,18.0696,18.0429,17.7464
"CELE_T28D6,3",10.7356,10.7764,10.7739,10.7628,13.1963,12.5844,12.2421,12.7521
ogt-1,10.8978,12.1086,13.3074,12.1164,12.6035,12.4776,12.6198,13.062
pptr-1,16.0627,16.2388,16.2035,16.2029,15.7033,15.427,15.6134,15.6215
mrpl-12,17.6021,17.7545,17.3046,17.6244,18.0186,17.6599,18.2029,17.2511
"CELE_W09D10,1",14.6527,14.5841,13.7782,14.2406,14.1932,14.1261,14.7515,14.3519
"CELE_W09D10,5",10.5235,10.8691,10.3955,10.6447,11.0591,10.4695,10.65,10.6379
mrpl-37,13.7526,13.4717,13.9687,14.2495,14.3021,14.0533,14.0119,14.1744
"mop-25,2",12.1824,11.8404,13.1866,13.4429,14.736,15.3897,16.064,14.0619
"CELE_Y53C12B,1",13.5164,13.3593,13.7631,13.779,13.5575,13.2252,12.8937,13.6873
pno-1,13.1,12.7656,13.067,13.1069,12.3454,11.577,11.4946,11.6854
nos-3,15.1529,15.332,14.8774,15.1338,15.6728,15.6423,15.6402,15.1951
"CELE_Y57G11A,4",14.2845,14.0281,12.97,13.6305,12.1085,11.1786,12.2838,12.5852
"CELE_Y57G11B,5",17.6886,17.6831,17.6313,18.2653,16.472,16.3745,16.4665,16.2198
"Y57G11C,3",15.8086,15.9544,15.5288,16.0597,15.5024,15.8942,15.5255,15.5685
coq-3,14.3471,14.4766,14.6212,14.2213,14.6127,14.3261,14.2723,14.2575
nuo-3,15.9569,15.9059,15.8245,16.0898,16.2628,16.3734,16.4571,16.5195
rps-18,19.1293,19.0693,19.0347,19.1477,20.2671,20.2333,20.0934,19.831
"CELE_Y7A9A,1",13.9793,14.1158,13.9002,15.1013,12.8813,10.2916,11.4016,12.5407
frg-1,14.72,14.9496,13.9442,14.6013,12.7709,12.9907,13.0309,13.8797
"CELE_ZK909,3",15.945,15.8291,15.9225,16.0932,15.2712,15.1526,14.6239,14.7953
rps-19,18.3089,17.9905,18.5811,18.4263,20.2003,20.1815,20.2644,19.2018
"CELE_F26E4,2",11.3866,11.2256,10.5498,11.6861,10.9622,10.7242,10.7736,9.61831
"CELE_F26E4,6",15.2993,15.101,15.5126,16.042,15.1663,16.6818,16.0554,16.6487
acs-2,12.5307,13.373,13.1314,13.4937,14.6098,14.1245,14.0479,14.1427
lsm-5,14.7908,14.8258,14.419,15.4692,15.4523,14.5404,14.3971,14.2416
"C24D10,6",14.8352,16.1367,14.8321,15.243,15.1237,14.6613,14.9853,15.0056
perm-4,20.6811,20.6478,20.8678,20.7623,19.25,19.1298,19.0963,19.0275
perm-2,20.8599,20.8955,20.8945,20.9914,20.5869,20.4733,20.4542,20.5609
pas-6,17.1949,17.1339,16.8423,16.713,16.8819,16.7088,17.112,17.0071
vps-37,15.29,15.0825,15.1631,14.9325,14.8641,14.7818,14.9831,14.5713
"CD4,3",14.0579,14.4197,14.7181,15.0618,15.6167,14.4552,14.7916,14.8759
"CELE_F15B10,3",10.663,9.29595,9.6404,7.51643,12.7879,12.5972,12.9266,12.9657
rfc-2,14.5113,15.3645,14.3332,15.0784,14.8686,15.1372,15.102,14.6125
"CELE_ZC416,6",12.0662,12.0639,12.0474,11.3788,13.7239,13.226,13.5763,13.8258
"F33D4,4",10.6751,10.6757,10.6667,10.6643,14.1328,13.5561,13.9536,13.4595
rme-2,10.7095,9.86933,10.7145,12.2826,12.0796,12.0707,12.2169,12.9658
"CELE_ZK185,3",14.494,15.0188,15.0733,14.8515,14.2817,13.9612,13.7156,13.4881
"F37C4,5",19.5098,19.5107,19.6354,19.6357,19.6254,19.5117,19.5574,19.4118
kgb-1,14.7853,14.6822,14.2987,14.7195,13.8269,14.0054,14.162,13.6947
"T07A9,8",14.7251,14.9876,14.0479,15.3132,12.7974,12.5388,12.8903,13.5355
nog-1,15.6933,15.3515,16.0157,16.0357,15.2173,14.6212,14.8335,14.8611
"CELE_T07A9,10",10.1787,11.7221,11.5357,10.6987,10.413,10.6988,10.638,10.8293
May-02,20.9056,20.7378,20.8057,20.9507,21.8466,21.7095,21.8097,21.5053
"B0546,5;CELE_F16D3,6",11.6986,12.3552,10.904,12.4065,11.0715,10.7251,10.7743,10.7154
"C02B10,3",17.1433,17.6292,16.9695,17.0254,15.3058,15.27,15.2306,15.5059
"C02B10,4",16.5553,16.1496,16.5064,16.8076,16.379,16.5985,16.6649,16.4741
snpn-1,15.0517,15.3376,16.0981,15.7809,16.6126,16.2215,16.1091,14.1579
pdhb-1,16.5584,16.5351,16.401,16.4886,18.112,17.9416,17.9008,18.3932
grd-10,17.0409,17.3046,16.6365,16.9654,16.7949,16.8183,16.8563,17.3076
hoe-1,15.995,15.981,15.6443,16.0516,14.0656,13.8163,13.8798,12.9847
tim-17,10.4291,10.2337,11.3402,10.7408,14.1846,12.5868,12.4964,12.5316
rpl-20,17.1453,16.686,17.1299,17.5723,18.7723,18.5204,18.7429,18.6194
set-9,13.3489,13.2535,12.3291,12.7824,13.7378,13.3787,13.476,12.8024
fnta-1,14.4616,14.4244,14.8296,14.8189,14.7189,14.4024,14.8149,14.7844
cogc-8,11.6301,11.4082,10.4845,10.2879,11.0889,11.7891,11.276,11.5068
"CELE_R02D3,1",16.1336,16.2078,16.4285,16.7558,16.7483,16.718,16.8002,16.526
"CELE_F42G8,10",16.0168,16.2871,16.497,16.6908,16.7121,16.3977,16.3962,15.9506
moc-3,10.504,10.5808,10.674,10.5799,12.6889,11.5405,11.4976,11.7085
sph-1,15.9362,15.4237,16.0751,16.1687,16.4284,15.3394,16.0199,15.2983
isp-1,18.9932,18.9704,19.5734,19.7643,20.3234,20.1128,20.2554,20.0402
"CELE_F56A11,5",14.3006,14.5164,14.7462,14.3776,14.642,14.5533,14.4389,14.6586
gex-2,13.2918,13.1091,13.5236,10.8599,13.9378,13.3078,12.8167,12.8792
acdh-3,17.5762,17.46,17.5175,17.6205,17.609,17.4447,17.5438,17.2617
"CELE_K06A5,2",9.96791,10.8688,10.6818,10.6075,11.0108,10.6888,10.5239,10.8089
alh-5,14.0304,12.75,13.4869,12.7466,13.8857,14.1364,14.2567,13.784
"CELE_T22B11,4",14.1318,14.1551,13.7638,14.1265,13.5278,13.6224,13.8167,14.2319
lam-1,17.3144,17.4826,16.9655,17.3955,16.6377,16.7504,16.7072,16.649
"CELE_W03F8,4",15.8608,15.7224,15.997,15.9595,15.5686,15.2332,15.4584,15.1074
"W03F8,3",10.447,10.632,10.7341,10.7395,11.0317,10.6689,10.7953,10.7999
tni-4,14.5417,14.6361,14.3896,15.0858,13.9337,14.1199,14.4463,13.916
"CELE_F48G7,5;CELE_F48G7,8",13.3246,13.9128,13.6842,13.1874,14.5634,14.5127,14.5409,14.4374
hacd-1,11.5173,11.774,12.4021,12.3568,15.3403,15.6187,15.5776,15.3179
"CELE_K11D12,7",16.1052,16.1088,15.762,15.7018,16.3629,16.2394,16.3035,16.0454
pqn-51,13.7265,14.1591,13.5368,13.6135,13.6096,13.9032,14.4318,13.6544
cyp-35a5,9.52532,14.385,11.5126,11.1273,12.3022,12.5716,12.1889,12.5234
cyp-34a8,13.3872,13.7279,13.6865,13.481,13.6359,13.7728,13.5994,13.6625
nlp-31;nlp-29;nlp-28,17.0218,16.596,18.0584,17.7915,19.3225,17.9361,18.5577,18.4343
"C14C6,6",13.0853,13.7169,13.3126,12.0355,14.4561,14.9432,13.7246,13.9879
"C14C6,2",18.1358,18.0947,18.2109,18.3582,17.0143,16.4931,16.4445,17.076
cpn-4,15.9169,16.0773,16.6089,16.3121,17.0734,17.0944,17.2331,17.0906
prp-17,13.0064,12.9863,12.6842,15.3851,12.8315,12.5784,12.7344,13.3474
zig-7,14.5186,13.8993,14.1621,12.6164,14.3895,15.1949,14.425,14.411
"CELE_F54D7,2",15.564,15.0541,15.6455,16.0001,15.4269,15.4808,15.4294,15.0821
"CELE_F57B10,8",12.2122,12.9145,12.3936,13.3081,11.7832,12.224,11.4498,12.5737
"CELE_F57B10,5",13.4422,13.8506,12.7263,13.8522,14.0483,13.8553,13.6208,13.9709
bag-1,15.9308,15.3552,16.0986,15.6193,16.4674,15.9323,16.1373,16.2079
"CELE_F57B10,4",10.5922,11.3427,10.7832,10.741,11.0302,10.6599,10.7963,10.7647
app-1,16.3868,16.3531,16.2689,16.5825,15.8744,15.7924,15.9108,15.8546
"CELE_F33D11,10;CELE_Y65B4A,6",16.597,16.4044,16.7407,17.0386,16.4557,16.4621,16.1871,16.4416
vpr-1,16.3715,16.4676,16.5172,16.4859,16.5276,16.1632,16.2707,16.1985
usp-39,14.8395,14.5675,14.2555,14.6199,13.8165,13.5977,14.4196,13.4168
bath-4,12.3005,12.4578,12.7985,11.7361,14.6488,12.5588,12.8678,10.405
fgt-1,16.1965,16.9245,16.1398,16.5422,15.7947,15.6311,15.6086,15.4188
nep-2,13.9909,14.27,13.3517,13.9754,13.3947,13.5924,13.5765,13.4513
clec-150,14.8179,14.8669,14.1792,14.3095,16.5445,15.056,15.3711,15.1617
inx-13,16.3864,16.2764,16.6632,16.4819,16.2368,16.2485,16.3109,16.3249
"CELE_ZK484,3",15.0236,14.9874,14.5071,14.5622,15.1484,15.0987,15.1858,15.075
haf-9,15.72,15.8503,15.4268,15.8221,15.2587,15.1854,15.1015,15.1385
msrp-2,14.7568,15.3381,14.1393,15.1762,16.8414,16.48,16.5513,16.2684
pck-1,18.8189,18.666,18.9646,18.9546,19.5777,19.6203,19.5345,19.7096
"CELE_W10G11,19",13.4844,13.354,13.359,13.0013,11.8589,13.7125,12.9779,13.8991
"C17F3,1",10.718,10.847,10.7348,10.8167,13.9055,14.4281,14.4783,12.788
"C34B2,5",14.4121,14.6544,14.044,14.56,15.421,14.9578,15.2954,15.6385
lonp-1,14.53,14.3509,14.8004,14.8639,15.2621,15.1424,15.2824,14.96
"C34B2,10",14.5609,14.8225,14.5198,14.4137,15.0267,14.1442,14.946,14.5297
sdha-2,15.6538,15.6585,15.2447,15.5743,16.1441,15.9326,15.9666,15.9773
"C34B2,8",15.438,15.2022,15.438,15.691,15.8452,15.5562,15.5322,15.5276
riok-1,13.8507,14.048,13.6131,13.6894,14.8699,13.7014,14.1542,13.1862
"CELE_F56C11,3",14.6775,14.264,14.4312,14.9856,13.8994,13.711,12.9642,13.4447
"CELE_K02F2,5",15.445,15.3495,15.6384,15.5966,15.5335,15.3469,15.0717,16.3818
teg-4,14.9684,15.2935,15.1205,15.503,14.9646,14.6045,14.4438,14.5
"CELE_K09H9,8",14.312,14.1341,14.0807,14.1926,14.605,13.9002,14.5029,15.168
lpd-6,14.8647,15.1524,15.1267,14.9362,14.7789,14.1942,13.7094,14.0806
"CELE_K09H9,2",10.7077,10.8621,9.72534,10.4585,13.0967,13.0232,12.5747,12.6188
"CELE_K12C11,1",17.442,17.2468,17.7648,17.8637,17.4616,17.5745,17.4743,17.4882
"CELE_W10C8,5",16.9983,16.7607,16.9042,17.1773,18.2723,18.3582,18.0501,18.3441
nol-5,17.314,17.2517,16.9615,17.0447,16.6377,16.3704,16.5041,16.3445
"CELE_W01B11,6",15.1422,14.8062,15.6403,15.4936,16.8067,16.6723,16.6907,16.3186
"C35B1,5",18.4338,18.2844,18.4166,18.5504,19.0302,19.0272,18.9703,18.6163
"C11D2,4",13.2293,12.98,12.432,12.6543,13.491,12.761,12.6683,11.7772
"CELE_F53H1,3",12.1218,11.6956,12.2649,12.2672,10.8947,10.7027,10.2454,10.8295
"CELE_F53H1,4",13.7389,13.5509,13.3732,13.8643,13.9683,13.3522,13.6347,13.4191
"C17H12,8",13.6774,13.8907,12.8206,14.1656,13.6101,13.6749,13.5829,14.3257
"C17H12,11",15.9239,16.2015,15.1525,16.9338,13.4034,13.0502,13.0193,13.2697
"C17H12,4",14.9312,16.2533,15.1964,15.0928,14.1109,14.6582,14.9227,14.3954
"C17H12,2",11.5362,12.6948,10.3977,13.031,11.5594,12.5896,12.9135,12.8156
dyci-1,15.4791,15.587,15.3628,15.1928,14.9673,14.944,14.7716,14.8525
faah-3,11.2622,10.9637,10.4137,10.4085,13.6982,12.8099,11.9622,13.1774
"CELE_F57H12,6",14.9308,15.3607,15.5753,15.354,17.3133,17.2677,17.4194,16.9244
mec-17,14.5242,15.2785,13.6396,13.832,13.7397,13.9277,13.7175,13.6624
ech-5,16.3,16.3066,16.7907,16.8647,17.379,17.1363,17.1649,17.2299
mrpl-2,14.9163,15.1825,14.2288,14.6334,15.3252,15.142,15.8046,14.3254
"C05D2,8",12.9701,12.9628,13.0798,13.0414,13.9756,13.6521,14.2949,14.1686
"C34H4,1",17.328,17.4713,16.8386,16.9151,13.2709,12.157,12.936,12.6041
era-1,10.7296,10.855,10.5287,8.85817,13.4705,13.5621,13.7499,14.2484
dlst-1,17.5877,17.6922,17.3625,17.4023,18.4452,18.4825,18.4693,18.263
sna-1,13.4937,14.1252,13.9652,13.9778,14.696,14.7043,14.642,14.6445
fbxa-65,14.11,14.4795,14.0119,14.5735,13.6678,13.657,13.4666,13.4347
folt-2,12.6641,13.0232,12.6766,12.8708,14.596,14.5062,14.1092,14.3271
ifc-1,16.0667,16.153,16.3673,17.6554,15.1324,13.9226,14.0709,14.6252
"CELE_K07H8,10",17.1105,17.0368,17.3216,17.1868,16.351,16.047,16.0025,15.8416
ads-1,14.6344,14.8606,14.8549,14.8795,15.9758,15.7165,16.2481,15.5847
rpl-29,16.5119,15.7046,16.3104,16.2356,15.9709,15.1184,15.9793,15.7456
"B0513,4",18.9064,18.8005,19.1437,18.5787,17.8161,17.7072,17.7919,17.8322
"B0513,5",14.8747,14.5875,14.0667,14.9707,15.1828,14.9583,15.0428,15.1221
"C04H5,1",14.1545,14.3154,14.0625,14.2595,13.7099,13.8777,14.0719,13.5968
mog-4,13.2791,13.5863,12.7191,13.3292,13.0812,13.0325,12.1322,12.3443
dlat-2,16.5275,15.2048,15.2034,15.4382,16.135,15.7762,15.8565,15.772
gly-8,13.1393,13.3403,13.4661,13.9171,18.6201,15.6902,15.7575,15.5842
ddo-1,13.0605,13.2523,13.9626,13.9515,14.2111,13.816,14.5148,13.9572
"C49A1,10",16.4066,16.3873,16.0619,15.8762,15.2044,14.7789,15.0938,15.0965
"C54E10,6",13.5114,11.4775,14.2561,13.5277,13.5106,13.8646,13.4108,13.6965
tin-13,17.6455,17.795,17.2591,17.4364,17.3526,16.9113,16.9589,16.7322
osm-11,18.0198,18.0261,17.9328,18.0873,17.3064,17.206,17.1898,17.3705
"CELE_F14H3,6",13.964,13.6953,13.6399,13.9325,14.5221,14.0613,14.1738,14.5631
"CELE_F17B5,1",11.6673,12.6961,14.608,13.1895,15.8245,15.4038,14.8833,13.7657
tps-2,14.1732,14.2723,14.5924,14.8156,14.6561,14.8708,14.6857,14.1466
mltn-9,14.2128,13.4798,13.3846,12.0124,13.868,13.7168,13.2371,13.6285
"CELE_F21H7,5",15.2227,14.9031,12.8486,12.9619,14.4564,12.5851,13.7648,13.6209
"CELE_F22B8,7",15.6206,15.9522,15.181,16.3332,15.4382,15.4373,15.3505,15.2317
"CELE_F22G12,4",11.3845,10.5883,10.5493,10.7954,13.2668,12.2969,11.3471,11.7998
exl-1,13.8308,13.1419,13.9129,14.6861,17.3049,15.563,16.2309,13.9961
kbp-3,13.5637,13.1415,11.0806,13.5761,14.4044,13.3445,14.1835,13.5993
"CELE_F31D4,2",13.5597,13.3735,12.8337,12.8934,13.3392,13.6491,13.4469,13.2002
fkb-6,17.0803,16.8353,17.207,17.256,17.4421,17.3309,17.3409,17.023
mccc-1,16.5911,16.6221,16.3388,16.6905,17.2314,16.7707,16.5262,16.6201
"CELE_F32B6,3",14.5063,14.6539,13.9371,14.5791,14.0984,12.7504,13.1695,13.2866
clec-62,13.6447,12.9184,13.7416,14.3336,12.7324,12.6695,13.5397,12.7233
clec-65,18.2021,18.2545,17.6193,17.9373,16.6868,16.3969,16.8281,16.4085
clec-63,19.7445,19.7287,19.4049,19.5838,19.2763,19.146,19.4057,19.4214
clec-66,14.9107,14.7809,14.3321,14.7023,13.697,12.8987,13.7476,13.1994
gst-38,15.1288,15.0198,15.2406,15.5694,14.5768,13.9937,14.2684,13.5786
oac-20,10.6769,10.7364,10.6496,10.6678,13.1778,11.9762,12.4448,12.5457
uev-1,16.6963,16.8874,16.728,16.8939,16.9543,16.5676,16.6631,16.5998
"CELE_F39B2,3",15.7402,15.6059,15.8867,16.1737,15.8943,15.6144,15.8528,15.3328
rps-26,19.882,19.9008,20.2611,20.3766,21.2093,21.6212,21.7399,21.6628
dnj-12,15.5654,15.6203,15.5498,15.7197,16.1568,15.9798,15.9169,15.9489
mtx-1,15.1933,15.3382,15.447,15.8118,15.1,15.2382,15.538,14.8086
argk-1,15.1896,14.9254,16.1703,15.4794,15.2211,12.3699,14.5334,14.6302
"CELE_F45H10,2",18.5791,17.8489,18.2842,18.3837,19.4536,19.1745,19.4377,19.261
lsy-27,12.9086,12.5601,13.36,13.3716,13.4988,13.0098,13.4366,13.6051
dro-1,14.0799,14.1018,14.3451,13.9494,13.5383,13.071,12.9804,12.7429
ife-1,14.0057,15.0865,14.4046,14.5122,15.6449,14.8551,14.8201,15.2733
acaa-2,17.9889,17.9631,18.3363,18.3648,18.9083,18.8323,18.9238,18.8932
nep-17,16.8478,16.9773,16.7966,17.0004,17.0674,17.0044,16.9541,16.8969
cpf-2,15.2865,15.1455,14.9292,15.7561,15.4897,15.2004,15.3517,15.3216
pot-2,10.7311,10.78,10.6904,10.8119,10.6167,10.7216,10.6598,10.7799
"CELE_F57C2,4",13.9698,13.8603,14.7402,14.0233,11.0413,10.591,10.7785,10.6259
cbd-1,16.5289,16.4639,16.1739,16.4095,15.8376,15.8386,15.7772,15.4005
erfa-3,15.9331,15.727,16.0584,16.5446,16.5764,16.2164,16.4917,16.2448
"CELE_H40L08,1",14.8752,14.6783,14.9882,14.4435,14.2569,14.2683,14.3319,14.8047
"CELE_K10D6,2",15.1351,15.5276,14.4209,14.3131,13.799,13.2022,12.8192,13.5933
cysl-2,16.9129,16.9698,17.0491,17.2404,17.6198,17.458,17.7296,17.6363
asah-1,13.5027,13.5106,13.5425,13.8434,12.6895,12.9599,12.7824,13.3428
"abhd-11,2",14.3571,14.3759,14.2414,14.6367,14.8973,13.9179,14.0411,13.2299
"CELE_R09B3,2",18.0046,18.0249,16.6127,17.4596,17.916,17.5845,17.7515,18.0354
"CELE_R09B3,3",20.8736,20.7252,20.8544,20.3259,21.5716,21.3582,21.4898,21.3659
nud-2,14.1042,14.4266,13.814,13.7486,14.2173,13.6024,13.4748,13.2817
"CELE_R11H6,2",13.7678,13.7927,13.2603,13.7533,14.0338,14.0758,14.2036,12.7813
"CELE_R74,8",14.2154,14.6151,14.1434,15.368,14.4189,13.1675,10.217,12.452
pmp-4,14.1928,14.5033,13.9642,14.0627,13.3074,11.5269,13.3345,13.3058
cpl-1,19.1566,19.1597,18.949,18.9794,19.3678,19.2635,19.3439,19.0054
"CELE_T06E6,1",15.6522,15.7461,15.1864,14.9949,14.2531,14.4833,14.9888,14.3919
"CELE_T06E6,10",10.6788,10.7456,10.735,10.7832,10.7564,10.6176,10.6526,10.6844
"T10C6,5",14.9196,14.4191,15.5767,15.2517,15.7216,14.7531,14.5425,15.0918
drr-2,16.7331,16.6665,16.8206,16.8848,16.8522,16.6246,16.1062,16.6429
"CELE_T12D8,5",19.7675,19.6662,19.9777,19.9686,19.4103,19.3836,19.4387,19.0759
"CELE_T23G11,7",14.896,14.9127,14.099,15.1005,14.994,14.2174,14.3195,14.7899
act-5,19.6693,19.7076,19.5408,19.5291,19.372,19.3591,19.3639,19.5142
gyg-2,15.3151,15.1314,15.2661,15.4031,15.214,15.0921,15.2239,15.5087
"CELE_T27E7,1",12.3528,12.3342,12.7411,12.0697,13.648,13.1548,13.3644,13.5672
"CELE_T27E9,2",18.5078,18.6455,18.3101,18.7306,19.2736,18.9499,18.7388,18.671
"ant-1,1",19.9365,19.7153,20.5597,20.5156,22.2964,22.2793,22.2701,21.9466
pars-2,13.3362,13.4279,12.4323,12.8649,13.2794,13.2615,13.5145,13.7365
"T27F6,6",12.0593,11.5546,12.4624,12.6406,12.4377,13.2358,12.9164,12.5959
"W09H1,5",16.0878,15.9181,15.8738,16.2634,16.0928,15.9658,16.1812,15.5731
lec-1,18.2568,17.4244,18.3886,17.7303,17.5229,17.2327,17.4039,17.6057
"Y39E4A,3;bckd-1a",16.4155,16.4323,16.0542,16.2675,16.51,16.4185,16.7807,16.6077
npp-18,14.6665,14.0882,14.0654,14.8764,13.2403,12.9188,13.1635,13.8778
"CELE_Y43F4B,5",16.9262,16.9074,16.8452,17.0614,17.1507,17.1411,17.3569,17.338
klp-19,13.5903,16.9272,13.4668,13.3056,12.5887,12.2779,11.4467,12.14
"CELE_Y43F4B,7",15.0778,14.291,14.5069,15.7178,15.4471,13.7991,13.8766,13.3512
"Y45F10C,2;C08F11,12",19.2081,19.2123,19.2174,18.8694,16.9176,16.7871,16.8244,17.0745
"Y45F10C,4",17.7222,17.8403,17.569,17.6328,17.1846,16.6576,16.6657,16.1433
"CELE_Y45F10D,2",17.1348,17.102,16.6749,17.0647,16.505,15.7229,15.8897,15.9949
rpl-18,18.6525,18.3125,18.6492,18.8015,19.9548,19.8512,20.0125,20.0501
gly-10,11.5231,11.7152,12.5808,11.9855,12.5562,13.3546,12.4673,13.0911
"CELE_Y45F10D,4",16.1879,16.7145,17.2004,16.4054,16.0258,16.4296,16.1322,15.7007
csc-1,15.5748,15.7254,15.4324,15.8205,16.5113,16.3201,16.1267,15.9779
"CELE_Y6E2A,4",17.6011,17.8165,16.8736,17.8356,13.8234,13.6504,14.1714,14.3248
"CELE_ZK228,3",12.7446,13.1565,13.2142,12.9446,14.0787,13.2886,13.6366,11.3954
tep-1,16.8485,16.9472,16.567,16.8774,14.5583,14.5284,14.6994,14.6452
aqp-11,14.1058,14.2406,13.8116,13.5047,13.8232,14.5088,14.137,13.707
"CELE_F37C4,6",15.2873,15.5705,14.9231,15.6567,15.6145,15.8849,15.6182,15.4275
"CELE_F15E6,6",13.0541,13.9076,13.8103,14.3833,14.3526,14.0712,13.6416,13.9785
ogdh-1,18.1939,18.1314,18.1944,17.7559,18.5385,18.5097,18.4686,18.488
gip-1,12.8358,10.8742,10.3163,0,13.0337,12.3742,12.6531,12.5072
"CELE_H17B01,2;CELE_Y51H7C,1",14.1872,14.636,14.937,14.7863,16.4713,16.3564,16.4149,16.3249
"CELE_K02D7,1",16.4761,16.3855,16.4126,16.3098,16.8748,16.8163,16.875,16.8153
daf-31,14.9773,14.9561,14.7625,14.8296,14.7773,14.6328,14.7321,14.889
ctl-1,18.8662,18.9534,19.132,19.3468,18.5825,18.1462,18.5961,17.7932
"CELE_F17E9,5",15.8796,15.9586,15.4222,16.0442,17.3724,17.1105,17.2165,17.2392
"CELE_F17E9,4",17.918,17.6447,17.5429,17.9937,17.5193,17.4143,17.275,17.1939
"CELE_F17E9,2",14.2433,14.7011,13.9663,13.3015,12.5346,11.9483,12.0193,12.0491
pqn-59,17.8864,17.6404,17.6063,17.3389,18.3572,18.1715,18.2176,17.8754
"CELE_R119,3",13.289,13.5287,12.9053,13.5131,14.063,14.0973,14.0282,13.2701
"CELE_R119,2",10.5738,10.7798,12.8168,10.8418,13.0727,12.3708,12.3186,12.8355
rnp-8,15.0183,15.2938,11.5128,15.1505,13.7904,13.7829,13.7486,13.7309
"B0205,6",15.8606,15.7249,15.814,15.9078,15.819,15.7247,15.7283,15.4342
rpn-10,16.7588,16.7715,15.9943,17.2351,17.3466,16.9273,16.8412,16.7996
"B0205,8",14.5707,14.9894,15.1201,15.2025,13.604,13.8031,13.7124,14.0866
"B0205,10",10.2491,13.4729,10.8804,11.5502,11.818,13.8783,14.934,14.7089
"F37F2,2",15.1222,15.3778,16.1662,16.4879,15.6553,15.7576,15.8787,15.2911
inx-15,14.9479,14.9731,14.703,14.9234,14.7825,14.5817,14.8007,14.0173
inx-16,15.2702,15.1696,15.2441,15.484,14.6441,14.7924,14.3451,14.5353
inx-17,14.841,15.2167,14.3505,14.9495,13.6321,14.3258,14.0857,14.2397
"R12E2,11",15.2224,15.0829,15.2261,15.0183,15.6752,15.2518,15.32,15.3449
mrps-6,13.5607,13.4813,12.7997,14.3015,13.7694,14.5002,14.1996,13.9635
rpn-8,16.6302,16.6787,16.8299,16.9419,17.1116,17.0515,17.0394,16.7613
"CELE_R12E2,13",16.2034,16.3335,15.8802,16.1499,16.8674,16.5377,16.6033,16.6748
"CELE_H11E01,3",14.118,13.8145,13.7494,14.1622,14.3314,14.441,14.1022,14.1839
