geneName,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
pes-7,14.2689,14.3687,14.2699,15.143,12.0007,11.1497,11.27,11.578
col-98,14.2742,14.4109,14.4902,15.104,14.7074,14.9636,14.4834,14.468
"CELE_F15A4,6",14.4397,13.9003,14.4209,14.6681,13.8958,14.1508,14.269,15.3865
"CELE_F21A3,3",14.0268,14.2668,14.4078,14.4067,11.3451,10.9554,11.1808,11.7399
pyk-1,17.9598,17.6444,17.5239,18.4297,15.6711,15.3311,15.3821,16.0587
mrpl-54,17.5317,17.649,17.1058,17.6883,16.3058,15.9117,15.6538,16.1805
"F37H8,5",21.5452,21.5132,20.4268,21.6357,19.7338,19.7059,19.7551,19.7649
"CELE_F55B11,4",14.511,13.746,13.8957,14.3829,15.0879,13.9597,14.6448,15.6734
"CELE_F55B11,2",20.1323,19.8222,20.0248,20.1638,18.4843,18.0198,17.931,18.6044
xhd-1,17.1055,16.82,16.7278,17.4776,16.4806,16.4792,15.7994,15.0649
"CELE_F55B11,3",19.3908,20.5451,19.9766,21.8882,17.5396,17.0109,17.6102,17.5556
haf-3,14.4189,14.3514,14.4563,15.0246,14.3921,14.1205,13.4455,14.0577
copz-1,18.1079,18.5305,17.7768,18.7597,17.1218,16.929,16.687,17.4741
ctg-1,15.82,15.5321,15.7091,18.1031,14.5345,13.8029,13.724,14.4067
ran-1,20.408,19.9243,20.3888,20.8767,19.4085,19.4613,19.357,19.5814
"K01G5,5",15.9058,15.9388,16.0923,16.2694,15.1658,14.8253,15.122,15.2277
tbb-1,18.64,17.8122,17.073,17.2108,18.1691,18.5878,18.5288,19.0873
aipl-1,16.8822,16.88,16.3195,16.8629,15.008,15.5352,15.1943,15.0241
"CELE_K10C3,5",16.591,16.0347,16.6128,15.9801,14.2701,14.5761,14.6966,14.3608
dld-1,18.5748,19.6008,18.3386,19.3918,18.6723,18.7052,18.6978,18.8509
"CELE_LLC1,2",20.7995,19.5975,19.6402,21.0829,17.8094,17.4367,17.5801,18.3062
top-1,13.7907,14.4403,13.9444,14.7201,11.2854,10.0397,10.2577,11.7049
arrd-14,18.0345,18.1099,18.4304,18.099,14.5803,14.7708,14.439,14.9649
pes-9,18.8796,18.8817,19.0321,19.1154,19.2799,19.2102,19.2136,19.2009
"CELE_R11H6,4",14.1509,14.3895,13.7935,15.0512,15.0886,15.6137,14.6305,15.6927
pde-12,15.8755,15.7484,15.4158,15.3422,16.5725,13.6453,13.606,15.6356
grl-7,14.3624,14.2354,14.11,15.17,13.7002,13.0033,13.3187,13.4779
igdb-2,13.8609,13.852,15.374,15.1624,14.394,14.4893,13.6664,13.9702
dhs-4,16.2589,15.4568,15.6914,17.3429,14.0959,13.6479,13.5246,13.6965
pfd-3,18.075,18.6156,18.1299,19.0479,16.1022,15.9229,16.0974,16.5303
"CELE_T13F3,6",17.5273,18.2894,17.7765,17.6262,16.4883,16.4521,16.3645,16.4807
"CELE_T20F10,2",13.2632,14.1817,14.4638,14.9434,13.7468,13.6617,13.6886,14.1256
"CELE_T26E3,4",14.0231,14.4176,14.3021,14.5771,14.6525,14.4654,15.1729,14.0407
tba-7,14.3454,14.4809,15.0466,15.5782,19.3293,18.7195,19.0501,19.7084
"CELE_T28D6,3",14.1825,14.1904,14.3223,15.0485,11.9652,11.4513,11.0802,11.7183
ogt-1,13.5552,14.1319,14.2501,14.7894,11.4125,12.8042,12.6614,12.2649
pptr-1,16.8589,16.2225,17.2554,17.5043,15.2686,15.6652,15.65,15.4256
mrpl-12,17.5166,16.274,16.6921,15.7823,18.2423,16.9959,16.7717,17.6183
"CELE_W09D10,1",11.7265,13.3276,13.2564,14.322,14.3549,13.8597,14.2398,14.1348
"CELE_W09D10,5",15.5746,14.3861,15.2005,16.3085,16.0366,14.7021,13.9451,15.8321
mrpl-37,15.8206,16.0229,16.0095,16.1857,13.7412,14.0051,13.8211,13.4411
"mop-25,2",13.4866,14.3748,14.3558,15.1736,13.5203,13.9047,13.6891,13.6402
"CELE_Y53C12B,1",15.0817,15.5473,16.6959,16.2497,13.7034,14.1946,12.8927,14.5143
pno-1,15.2332,13.5846,14.5001,15.9602,12.3885,12.2206,11.5493,12.5131
nos-3,17.5084,16.9669,17.16,17.8042,16.5909,15.9686,16.0816,16.6727
"CELE_Y57G11A,4",14.4916,13.8579,14.2477,15.1745,13.3411,12.155,12.4618,12.7743
"CELE_Y57G11B,5",19.6851,19.651,19.5038,20.6855,18.4284,18.1161,18.3786,18.9483
"Y57G11C,3",16.4992,16.2384,17.3291,17.0892,16.2334,15.9664,16.2133,16.3017
coq-3,15.341,15.8151,16.1303,16.5456,14.03,14.6449,14.4738,14.2033
nuo-3,17.378,16.7092,16.8219,17.0917,16.2751,16.1395,15.8775,15.9772
rps-18,19.0494,19.5465,19.5922,20.0542,20.2969,20.0106,19.7027,19.7446
"CELE_Y7A9A,1",14.5058,14.2922,13.7446,14.3242,12.729,11.7576,11.897,12.5187
frg-1,16.3948,14.9752,14.7428,17.056,14.1018,13.5393,14.2004,14.0241
"CELE_ZK909,3",18.498,17.6708,18.7552,19.736,15.9319,15.1436,15.2954,15.7679
rps-19,19.928,20.1498,21.112,20.7078,18.6659,19.0873,18.8806,18.5551
"CELE_F26E4,2",14.3893,14.1042,14.2735,14.8486,12.052,12.0619,11.7314,11.471
"CELE_F26E4,6",14.5,14.3178,14.2293,14.9864,14.8572,13.8691,14.8238,14.7171
acs-2,13.6274,14.5213,14.5216,12.8915,13.5547,13.8788,14.2717,14.1123
lsm-5,11.9908,13.9778,13.5934,14.8266,15.1191,14.8709,15.1529,15.5584
"C24D10,6",14.7135,15.5571,15.11,16.5664,14.8781,15.1432,14.4142,15.1788
perm-4,22.2937,21.906,21.9616,22.6867,20.0996,20.2171,20.0666,20.3482
perm-2,22.9011,23.3929,23.2079,23.9092,20.5746,20.8057,20.9762,20.9754
pas-6,18.4683,17.6487,17.5851,17.9474,17.4412,16.9609,17.1713,17.5277
vps-37,15.3996,14.8933,14.704,15.7491,14.8727,15.6403,15.6248,15.4712
"CD4,3",15.6042,13.7205,18.365,17.0592,14.9767,14.9744,14.8797,15.9484
"CELE_F15B10,3",14.2938,14.0446,14.4551,14.7206,10.815,12.3379,11.9436,9.9062
rfc-2,14.485,14.4058,14.3286,14.9054,14.8501,14.0619,14.1021,15.0438
"CELE_ZC416,6",14.4266,14.1122,14.2625,14.5386,13.3764,13.3415,13.0899,12.3844
"F33D4,4",16.218,16.9963,16.4062,18.1212,15.1323,14.8889,15.7219,15.1561
rme-2,13.5116,14.6794,14.7574,15.0616,13.9652,12.8707,12.645,13.3798
"CELE_ZK185,3",14.4389,14.1916,14.2257,14.2425,14.6009,14.4902,15.1171,14.9465
"F37C4,5",20.3835,19.9422,20.2727,20.5564,19.6804,19.5061,19.2602,19.6415
kgb-1,17.3056,16.8916,16.5797,16.8542,14.7652,14.0139,13.9318,14.8241
"T07A9,8",18.2507,17.6985,16.655,17.7968,14.4244,11.4001,11.899,15.0371
nog-1,17.5705,17.666,17.7148,18.4347,15.3374,15.9365,15.6598,16.0963
"CELE_T07A9,10",14.4007,14.0223,13.9946,14.5746,13.5911,11.8441,12.575,12.3662
May-02,22.7019,22.5385,21.8244,22.0103,21.8204,21.5896,21.265,21.0321
"B0546,5;CELE_F16D3,6",13.9256,14.3151,14.2982,14.7581,11.3966,11.1382,11.2663,11.707
"C02B10,3",18.7516,18.0305,19.016,19.7923,15.3603,14.7126,14.6517,15.5616
"C02B10,4",17.1751,17.2407,17.2896,18.0659,16.0589,16.4306,15.7633,16.3333
snpn-1,16.6453,16.3087,16.9104,16.5973,16.7667,16.7576,16.4902,16.8916
pdhb-1,17.8141,18.0076,18.1226,17.4173,17.0642,17.2472,16.9711,16.6753
grd-10,17.6524,17.1377,17.7978,19.1758,15.4592,14.9073,14.8644,15.8685
hoe-1,16.7614,17.1378,16.4185,17.8532,16.3838,16.0762,16.075,16.7229
tim-17,14.4257,14.2379,14.476,15.0857,11.4621,11.1898,11.1135,11.2566
rpl-20,18.7338,19.0815,18.8556,19.46,17.7023,17.9331,17.7871,18.0275
set-9,14.3084,14.3986,14.0411,15.1004,11.6085,11.6024,12.4048,10.8723
fnta-1,17.1665,17.9186,17.5669,17.777,15.2092,15.8911,14.9343,14.7019
cogc-8,14.4579,14.3447,14.3882,14.2537,12.017,11.6894,12.05,10.9901
"CELE_R02D3,1",17.3043,17.4387,17.9752,19.0965,16.2729,16.6379,16.6867,16.5452
"CELE_F42G8,10",19.0677,19.6206,19.3935,19.3359,16.0315,15.8919,15.7416,15.8876
moc-3,13.9477,14.39,14.2491,15.1703,11.4373,11.2373,11.2601,11.3633
sph-1,16.3317,16.3773,16.7937,16.5774,13.5447,13.3019,13.9185,13.8169
isp-1,20.4215,19.7816,21.4363,20.8588,19.7536,20.0224,19.7868,20.0026
"CELE_F56A11,5",16.2435,16.7691,17.1259,16.1218,14.2444,15.0523,14.364,15.2913
gex-2,17.038,16.2533,17.0865,17.2929,13.9457,14.1877,13.098,14.0091
acdh-3,18.3865,17.9168,17.8723,19.0875,17.6703,17.9121,17.5968,18.0131
"CELE_K06A5,2",14.2971,14.4288,14.3605,14.577,12.4228,12.8282,12.8626,12.0032
alh-5,16.426,16.1753,15.413,17.0263,14.6198,14.8207,14.3616,14.6225
"CELE_T22B11,4",17.2206,17.1694,16.7901,18.148,13.9659,13.9866,14.2299,14.0345
lam-1,18.7258,18.5282,18.843,19.1897,17.1549,16.7168,16.7356,17.2775
"CELE_W03F8,4",19.2847,19.768,18.6246,18.8975,15.3421,15.7336,16.1635,15.2975
"W03F8,3",14.5043,14.0824,14.2611,14.9102,11.4003,9.52976,11.2701,11.6297
tni-4,17.5036,17.2197,17.5135,18.5363,14.3521,14.3975,14.7188,14.5436
"CELE_F48G7,5;CELE_F48G7,8",13.6132,14.4329,14.0656,15.0949,13.5991,13.4482,13.3248,13.679
hacd-1,14.3026,14.0607,14.4526,13.9755,14.0659,14.158,14.752,15.0605
"CELE_K11D12,7",18.285,18.0978,18.343,18.4852,17.0379,17.0541,16.6465,16.9207
pqn-51,14.3746,14.1686,14.4566,14.6563,13.9187,13.9456,13.7621,14.3453
cyp-35a5,13.9136,14.2754,14.146,14.5597,11.4853,11.2313,11.1935,11.5699
cyp-34a8,14.2783,14.0727,14.1512,14.8657,11.8145,12.7338,13.5867,13.0148
nlp-31;nlp-29;nlp-28,14.3037,14.1755,13.9915,15.1364,15.3975,14.4618,15.0976,15.449
"C14C6,6",13.9848,14.2149,14.046,14.6697,11.4735,11.201,10.5556,11.6994
"C14C6,2",16.7567,18.2178,18.514,18.9889,18.4282,17.9074,18.4408,18.672
cpn-4,17.3839,19.6296,19.6041,19.7217,16.7481,17.2969,17.1605,17.5421
prp-17,15.7022,15.6162,15.0561,15.8031,13.5751,12.8786,12.844,14.5616
zig-7,14.4281,14.4126,14.285,14.9236,15.1995,14.3308,14.1249,14.6343
"CELE_F54D7,2",17.4186,17.1949,18.296,16.9522,16.2463,16.8625,16.0978,16.161
"CELE_F57B10,8",14.5096,14.2593,13.7157,14.3289,12.7238,12.4999,12.863,12.5751
"CELE_F57B10,5",17.3109,17.6931,17.864,17.5597,14.7192,13.407,13.6365,14.2587
bag-1,17.6897,17.3668,17.3986,17.5942,16.159,15.6776,16.0224,16.4405
"CELE_F57B10,4",14.3847,14.3554,14.4111,15.1437,11.4314,11.1373,11.0226,11.7343
app-1,17.2505,16.8622,17.4066,17.7498,17.3229,17.1838,17.1533,17.424
"CELE_F33D11,10;CELE_Y65B4A,6",17.5808,17.6495,17.9482,18.0541,16.8148,16.9818,16.9658,17.2205
vpr-1,16.1275,16.9464,17.286,16.7134,16.279,15.9674,16.1862,16.1833
usp-39,17.1987,17.5622,17.4586,17.3255,15.2965,12.7751,14.3168,14.5468
bath-4,18.5629,18.854,18.154,18.5784,16.2424,15.6155,15.6906,16.8318
fgt-1,17.5601,17.2049,18.2462,17.4584,15.3211,15.1828,15.3576,15.7687
nep-2,16.3171,15.9328,18.271,17.5182,11.2018,11.889,10.9095,12.4033
clec-150,18.2007,18.3538,18.6807,18.3952,15.1781,15.0029,14.5067,15.2691
inx-13,18.5513,18.3986,18.5471,18.538,15.7602,15.6309,15.5085,14.8966
"CELE_ZK484,3",17.3571,17.0566,18.0329,18.6165,15.404,15.1606,14.7535,15.1765
haf-9,16.9988,17.2206,16.994,18.5772,14.842,14.7453,14.9002,15.3029
msrp-2,17.2256,17.6289,17.7671,17.8833,16.0358,15.6151,14.8825,16.0384
pck-1,19.5619,20.0027,19.698,19.4566,18.0058,18.3499,17.8975,17.7758
"CELE_W10G11,19",14.3157,14.4247,14.1826,15.0525,12.0588,12.9777,15.3716,13.3224
"C17F3,1",14.3986,14.1706,14.0816,13.6638,11.4789,11.0614,11.22,11.5672
"C34B2,5",16.472,16.6418,16.961,17.0526,15.2623,14.9712,14.882,15.7696
lonp-1,16.5053,16.7617,16.6367,17.718,15.1125,15.1083,14.9385,15.4201
"C34B2,10",17.7761,17.0978,16.9972,17.8949,14.7933,14.4463,13.9835,14.3654
sdha-2,17.0181,16.8619,16.7939,17.9772,16.3434,16.2629,16.0897,16.3365
"C34B2,8",18.6705,17.8334,17.5255,19.0842,14.8961,15.4171,15.4434,15.0819
riok-1,17.2187,16.3893,17.0942,14.1212,14.0751,14.1233,12.9431,12.693
"CELE_F56C11,3",14.3269,14.3779,14.3895,15.047,15.64,15.1505,15.0042,15.9514
"CELE_K02F2,5",16.5292,17.135,15.9296,17.4234,15.4,14.859,15.1649,15.5294
teg-4,16.4849,15.7052,15.5211,16.6289,15.4197,15.325,15.4415,15.7146
"CELE_K09H9,8",15.0294,15.3497,15.3044,15.5324,13.4098,13.0529,12.4923,13.381
lpd-6,15.7407,16.4089,16.4588,16.8704,14.2892,13.9571,14.1068,14.5972
"CELE_K09H9,2",13.3122,14.3542,14.7798,15.1138,11.9927,12.2461,12.3596,11.953
"CELE_K12C11,1",19.1598,19.4433,19.4273,20.1075,17.9314,18.0744,18.0931,17.9939
"CELE_W10C8,5",18.2098,17.943,18.0321,18.1717,17.5486,17.3038,17.3285,17.5913
nol-5,19.0166,18.909,19.1579,19.4727,17.0387,16.7471,16.5679,16.9693
"CELE_W01B11,6",13.6548,14.1308,14.4406,14.4286,15.4018,15.6422,14.9091,13.688
"C35B1,5",18.4475,18.5239,18.6854,19.6981,19.2747,19.1658,18.8203,19.0936
"C11D2,4",16.1899,15.5029,15.3195,16.4995,13.3182,12.4674,12.066,13.1957
"CELE_F53H1,3",18.9684,19.6021,18.7396,19.1317,14.1663,14.2879,13.6089,13.4572
"CELE_F53H1,4",14.5168,14.0704,13.7071,14.4439,14.2808,14.4123,14.0768,14.2875
"C17H12,8",14.2663,14.2799,13.9916,15.0485,15.3877,15.0379,15.4629,15.4855
"C17H12,11",18.1004,17.6605,17.9986,18.9928,14.2519,14.0826,14.3348,15.1407
"C17H12,4",15.4372,18.2196,15.9195,15.4272,12.9083,11.3104,12.1745,16.1902
"C17H12,2",14.4906,13.4287,14.2538,14.3364,8.57231,10.7134,10.9201,11.2973
dyci-1,16.9487,16.7495,16.3803,17.8665,15.1331,15.2501,14.8728,15.3589
faah-3,14.2579,14.0541,14.4861,14.5716,14.1879,11.8259,11.8517,13.8134
"CELE_F57H12,6",17.5757,16.5029,16.3529,16.1212,15.8195,16.1499,15.8661,15.9046
mec-17,15.5195,15.7071,16.0177,15.7241,13.4877,12.9555,13.0663,13.0283
ech-5,16.309,16.3707,16.2863,17.111,15.9681,16.42,16.8072,16.5622
mrpl-2,14.8145,16.0811,17.3388,14.5951,15.0998,14.799,14.6205,14.5881
"C05D2,8",14.2521,14.2658,14.2192,14.5316,14.3445,14.518,14.4074,14.8791
"C34H4,1",14.1314,13.5835,14.4328,14.9673,16.6992,16.2758,16.3328,16.7401
era-1,14.4422,14.4316,14.4344,13.9784,15.4253,15.0029,14.2248,14.0577
dlst-1,18.5836,19.664,20.1687,17.8906,19.2161,19.2155,18.128,18.5716
sna-1,13.6145,15.4325,15.2649,15.4613,15.4149,14.6348,14.6402,14.8832
fbxa-65,14.1542,14.3991,14.3906,14.4678,13.474,14.0869,13.9262,14.1619
folt-2,13.933,14.2713,13.4188,14.699,15.7168,13.7273,13.6493,14.2794
ifc-1,18.6616,18.808,18.7568,19.1562,15.2173,15.4599,15.6769,14.7487
"CELE_K07H8,10",18.7379,18.5994,18.0188,18.9774,16.4467,16.2746,15.9514,16.2883
ads-1,16.0456,17.3703,16.2572,18.469,14.576,14.8768,14.6367,15.3275
rpl-29,14.2625,13.776,14.1682,13.9392,12.5293,12.5477,12.1021,11.699
"B0513,4",20.0919,20.2547,18.7118,20.4564,19.0818,19.8116,19.6917,19.0307
"B0513,5",16.5735,16.7901,16.2634,18.5886,14.1098,14.1826,13.5868,14.5386
"C04H5,1",16.1685,16.1532,16.2947,16.9056,14.527,13.8797,13.7009,14.846
mog-4,14.4801,14.394,13.8039,14.9115,13.4924,12.6886,11.9305,13.3046
dlat-2,15.7045,16.9518,16.6276,17.0689,15.3494,15.4002,15.6008,15.3664
gly-8,14.6683,14.0236,16.4503,15.7917,14.1653,14.7538,14.9223,14.9322
ddo-1,13.8166,14.0969,14.3295,14.7441,12.6743,16.2042,15.5681,12.6156
"C49A1,10",18.1284,16.9738,17.8143,17.9471,15.316,14.9018,15.1716,15.6109
"C54E10,6",18.5768,18.1719,18.8085,18.9612,15.6069,16.1543,15.8012,15.6022
tin-13,19.6701,19.1158,18.9764,19.7987,18.2512,17.7338,18.0081,18.4196
osm-11,20.1106,19.1079,19.9198,20.3665,17.1854,16.5755,16.5177,16.9956
"CELE_F14H3,6",14.2015,13.629,15.6931,15.2343,14.5096,14.806,15.0061,14.4882
"CELE_F17B5,1",13.8405,13.7993,13.6473,14.6077,11.0461,12.705,13.3977,13.0189
tps-2,15.7885,16.2223,16.9795,17.9981,13.5864,13.5628,13.9135,14.4344
mltn-9,14.0638,14.3025,14.0393,14.7378,11.4353,11.0611,11.1995,11.74
"CELE_F21H7,5",16.8589,16.6041,17.1706,18.2815,13.1339,13.3803,13.3581,14.1709
"CELE_F22B8,7",16.3396,14.8912,15.4697,17.6741,15.6221,13.8466,14.8606,15.7252
"CELE_F22G12,4",16.1301,16.4627,17.0574,17.4339,11.4267,9.25202,11.1157,11.7385
exl-1,15.335,15.1915,14.9327,16.0882,12.5733,14.0889,13.2308,11.0732
kbp-3,14.4957,14.1462,13.7454,14.8818,14.5154,14.276,14.6594,14.4123
"CELE_F31D4,2",15.4519,14.6365,14.9704,16.8308,13.1449,12.3665,12.7008,13.36
fkb-6,18.5015,18.8323,18.8685,19.0014,17.4958,17.8309,17.827,17.6142
mccc-1,17.7383,17.7801,17.6838,18.7085,16.6805,16.338,16.4888,16.8852
"CELE_F32B6,3",15.5714,15.2221,13.8681,15.4979,13.8483,14.4775,14.5716,14.7989
clec-62,14.4371,14.2121,14.34,15.0759,14.0725,14.7985,14.0468,12.3559
clec-65,20.332,19.6094,19.6089,20.2628,19.4303,19.1116,18.942,19.4115
clec-63,22.1987,22.0134,21.6321,22.8675,19.1487,19.2063,18.7913,19.108
clec-66,14.1715,14.2202,14.3479,14.7983,15.5229,15.1468,14.7968,15.6227
gst-38,18.0016,18.0163,18.3184,19.6457,16.2615,15.9796,16.0366,16.3596
oac-20,14.3289,14.2689,14.5022,14.3097,13.2473,13.7412,13.5966,13.2784
uev-1,18.6853,18.8511,19.1006,19.5521,16.4054,16.8888,17.1022,17.0341
"CELE_F39B2,3",16.0722,16.555,15.6403,16.6267,15.1246,15.4628,15.5873,15.4644
rps-26,21.3916,22.4472,21.5512,22.6081,20.3487,20.4457,20.3246,20.1332
dnj-12,18.1489,17.8987,18.2147,18.3047,16.5493,16.2543,16.1353,16.4083
mtx-1,18.0306,18.4694,18.6507,18.5429,15.493,15.5611,15.7423,15.4436
argk-1,13.3629,19.1252,18.1295,16.7556,15.9441,12.9649,11.6422,16.6071
"CELE_F45H10,2",16.5779,16.2821,16.3423,17.0678,17.9123,18.3235,18.3462,18.4674
lsy-27,14.9879,15.5943,14.8342,16.0288,14.2669,14.1871,14.0991,14.3325
dro-1,14.2978,14.0798,14.1744,15.0465,15.1527,14.7974,14.4094,15.5776
ife-1,15.5954,16.43,15.5983,15.661,15.42,15.3141,15.1825,15.8537
acaa-2,18.4079,18.5713,18.8059,18.81,18.8869,19.0303,19.2533,18.8272
nep-17,17.8323,17.6928,17.2079,18.2775,17.4103,17.1482,17.0842,17.4487
cpf-2,14.4623,14.0922,14.1068,14.9601,15.1005,16.6389,15.5126,16.2807
pot-2,14.2222,14.168,14.0522,14.5951,11.3788,11.172,11.2687,11.6945
"CELE_F57C2,4",17.1199,16.5285,17.8008,17.5194,13.1566,13.1582,13.398,13.4235
cbd-1,18.0486,17.9538,18.2149,18.2549,17.0743,16.9029,16.9631,17.2272
erfa-3,17.8379,17.8962,18.0559,18.8908,17.3331,16.7412,16.8451,17.0217
"CELE_H40L08,1",13.7288,14.4109,14.2379,14.2934,15.0924,15.7243,14.7068,14.6685
"CELE_K10D6,2",14.3705,14.3507,14.3329,15.0508,11.4411,11.1629,11.1441,11.4546
cysl-2,18.3745,17.7088,18.0349,18.2183,18.1215,18.0328,18.083,18.6031
asah-1,14.1217,14.4225,13.2096,13.3881,12.5603,13.5598,13.4685,13.4005
"abhd-11,2",14.0727,13.8404,13.3454,15.0614,13.6593,13.6361,14.0691,14.5654
"CELE_R09B3,2",20.0629,19.4774,18.9112,21.0897,19.7065,18.3782,18.3783,19.3089
"CELE_R09B3,3",20.9243,20.2281,20.647,21.0406,21.5634,21.4944,21.8735,21.4366
nud-2,14.0951,14.0968,13.8823,13.772,15.5768,14.8043,14.7085,15.4486
"CELE_R11H6,2",16.2252,15.4135,15.5884,15.9867,13.2387,13.7177,13.4046,13.4901
"CELE_R74,8",15.9069,16.8443,17.0437,16.8999,13.2981,14.5661,10.8696,13.0002
pmp-4,13.9049,14.1018,13.9844,14.5495,11.463,10.9882,11.1341,11.7432
cpl-1,21.6804,21.5424,21.4837,22.0197,20.2369,19.4883,19.4478,19.6321
"CELE_T06E6,1",16.3957,15.9125,15.8976,16.9412,15.8189,15.5396,15.4262,15.72
"CELE_T06E6,10",14.3306,14.4318,14.2603,14.4006,11.1699,11.2053,11.1924,11.6899
"T10C6,5",16.7948,16.5548,16.1083,16.8485,16.1535,15.8793,15.9868,15.9625
drr-2,19.0494,19.1176,19.1927,19.5711,17.2577,16.9489,16.7867,16.6672
"CELE_T12D8,5",20.6035,20.3753,20.9299,20.9361,19.6487,19.3355,19.2796,19.2238
"CELE_T23G11,7",18.6324,16.8281,17.2891,18.9816,16.032,14.5312,14.3558,15.8203
act-5,21.1781,21.0664,20.5357,20.8184,19.951,19.9932,19.7893,20.1443
gyg-2,16.497,16.8032,15.8256,16.8139,16.5721,16.4025,16.5364,16.778
"CELE_T27E7,1",13.9128,14.1924,14.0908,14.5983,12.4753,14.0833,14.1138,13.4127
"CELE_T27E9,2",20.0562,19.6915,20.4349,21.2754,18.833,18.8092,19.064,19.0947
"ant-1,1",20.63,21.573,21.4302,21.5443,21.2642,21.4532,21.1667,21.0436
pars-2,14.1598,14.3554,14.355,14.0266,14.1619,13.7791,13.956,14.0585
"T27F6,6",14.101,14.2259,14.3858,14.7766,12.2745,12.9191,12.0496,13.0223
"W09H1,5",15.9427,16.3225,15.5464,15.1684,15.4555,15.6792,15.6142,16.3478
lec-1,14.3004,13.968,14.1321,14.8569,16.0982,16.6551,16.8555,16.9821
"Y39E4A,3;bckd-1a",17.758,17.2728,17.1632,18.2642,16.4551,16.1107,16.0241,16.3993
npp-18,16.2639,14.2548,16.1411,15.7843,14.5893,14.5891,14.0336,15.1503
"CELE_Y43F4B,5",17.5002,17.7509,17.8213,18.3636,17.9388,17.95,17.9218,17.8592
klp-19,16.8796,16.2176,16.6273,18.6935,13.3283,13.876,14.6666,14.1589
"CELE_Y43F4B,7",14.4512,13.622,13.648,15.0836,15.2232,13.9465,13.5376,15.1004
"Y45F10C,2;C08F11,12",17.9699,18.5465,18.7747,18.1565,17.6934,17.2132,17.4667,17.2506
"Y45F10C,4",16.5389,16.5079,17.0284,14.7575,17.9747,17.1985,17.2172,17.9874
"CELE_Y45F10D,2",14.0847,14.0454,13.4674,15.1332,14.775,14.7894,15.1589,14.9359
rpl-18,20.1362,19.7523,20.3321,20.0289,19.8093,20.0281,19.6886,19.8289
gly-10,14.3781,14.2706,14.2587,15.0679,11.7449,13.1351,12.6944,12.7196
"CELE_Y45F10D,4",17.2835,18.3189,18.445,17.9111,16.7528,17.1714,18.0846,17.443
csc-1,17.6026,17.3785,16.4282,17.8137,17.1268,16.7057,16.6191,16.8598
"CELE_Y6E2A,4",16.0968,15.331,15.962,17.6901,12.4017,11.8114,12.021,12.5607
"CELE_ZK228,3",14.7299,14.9833,14.1198,15.5837,12.6708,13.7012,13.9405,14.4127
tep-1,18.4881,18.1494,18.0026,19.4773,16.6241,16.7292,16.4789,16.7632
aqp-11,14.5077,14.4184,13.9712,14.949,17.4682,15.983,15.6765,17.1699
"CELE_F37C4,6",16.8463,16.4199,16.3283,17.6192,15.0961,15.1049,14.8805,15.1912
"CELE_F15E6,6",14.3568,14.9646,14.9499,14.5045,14.5447,14.5749,14.3987,15.6084
ogdh-1,18.4753,18.3825,18.5782,19.8256,18.7422,18.3937,18.8032,18.6981
gip-1,14.1845,14.0267,14.4026,14.9742,11.5763,11.1901,11.1851,11.7002
"CELE_H17B01,2;CELE_Y51H7C,1",15.3487,15.5668,16.1933,15.692,13.8921,16.1499,13.9441,14.4918
"CELE_K02D7,1",18.0544,17.3709,17.7271,17.9608,17.7012,17.7499,17.7742,17.748
daf-31,17.2899,17.5474,17.3154,16.3873,14.7977,14.8204,14.9108,14.9607
ctl-1,18.516,18.7334,18.5464,18.7837,17.8035,17.7719,18.065,18.4889
"CELE_F17E9,5",18.0159,17.5897,18.1219,18.4851,16.1088,15.9946,16.2196,16.4719
"CELE_F17E9,4",17.4286,15.6038,17.8024,16.1375,18.3552,18.4341,18.2834,18.8099
"CELE_F17E9,2",14.4257,14.2399,14.2702,15.1586,10.7292,11.2114,11.2522,11.6906
pqn-59,19.2759,18.7662,18.8411,18.6965,19.0744,18.5919,18.7004,18.9063
"CELE_R119,3",13.9334,14.4032,14.4811,13.6505,13.1305,14.0722,13.911,13.6195
"CELE_R119,2",14.0593,14.4436,14.3474,14.9729,12.5541,13.1087,13.0028,12.6621
rnp-8,13.9889,14.3097,14.4408,15.0199,14.8885,15.3398,13.738,15.6218
"B0205,6",17.4276,16.9918,17.4137,18.5689,16.2417,16.1569,15.9193,16.4647
rpn-10,18.8095,17.7417,18.4979,19.4035,16.8201,17.0718,16.5898,17.2559
"B0205,8",17.6079,17.5295,17.1828,17.6299,15.6937,15.4465,15.4455,15.4569
"B0205,10",14.4578,14.2459,14.409,14.9104,15.7607,15.4707,14.1882,13.8901
"F37F2,2",14.3832,13.7479,13.5898,14.9119,16.7852,16.5695,16.735,16.6271
inx-15,16.8198,17.4073,17.3106,17.6957,13.651,13.9766,13.7061,16.184
inx-16,16.0033,15.603,14.1,13.5386,13.4045,14.5162,14.3503,14.6723
inx-17,16.3093,15.9793,16.0879,17.6475,14.3288,14.0702,14.2533,14.625
"R12E2,11",15.9093,16.8484,16.0518,15.9372,15.7969,15.4771,15.6446,15.4745
mrps-6,15.9387,14.8258,14.927,16.2454,14.6372,13.9535,14.0315,14.4042
rpn-8,17.4899,17.3278,17.7843,17.8768,16.8052,16.6422,17.0424,16.8103
