geneName,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
"CELE_F40A3,2",17.2361,17.4142,17.6945,17.6455,14.1337,14.0468,13.9751,14.9576
"CELE_F40A3,6",16.6804,17.837,17.7621,18.0997,16.53,16.5249,16.5478,16.5503
ugt-61,14.9681,15.5524,15.0181,13.4342,13.5397,13.6535,13.4502,14.2562
"CELE_F59A7,2",14.5728,14.6728,14.2558,15.4437,12.5349,11.7892,11.5855,12.6175
cysl-4,14.8257,15.3111,14.6684,14.6269,17.0447,16.2536,16.2566,17.0513
"CELE_F32D1,7",14.5449,15.5066,14.8822,15.4961,12.9243,12.7313,15.0848,13.3988
"F32D1,5",17.7704,16.8974,16.9065,16.5237,16.2247,16.9417,18.1632,19.2354
mcm-7,18.1908,18.0043,17.6601,17.7655,16.4314,15.8515,16.1588,16.1589
hpo-18,19.4964,19.8482,19.8224,20.2275,19.4884,18.6924,18.6998,19.3191
dnj-19,18.2933,18.6533,18.5148,18.6854,16.1064,15.2889,15.9262,15.7661
cmd-1,21.4754,21.7796,21.4782,21.6043,19.4844,19.5854,19.7174,20.1031
fkb-3,15.795,15.7181,13.9591,15.1731,15.0752,15.2522,14.7267,15.1939
"C05C8,2",14.4422,14.8754,14.7379,15.5021,14.1019,13.7542,14.0172,14.443
"C05C8,1",15.0427,15.2393,15.0095,14.7486,15.8415,14.8062,15.1867,15.3916
"C05C8,7",14.7836,15.0363,14.4365,15.1867,12.4507,12.0681,12.3436,12.5278
"C10B5,3",17.9094,19.7659,18.6532,18.7072,16.7222,16.5337,16.3263,17.3533
irg-1,15.5351,16.6116,16.9043,17.7534,15.6246,15.4386,15.5509,15.9539
catp-3,16.7382,15.2592,15.285,16.8177,15.9563,15.1922,15.2171,15.688
asp-8,14.5431,15.2738,14.5897,14.8589,12.0434,11.7745,12.1484,12.4188
rpt-2,18.1637,18.5401,18.2435,18.1435,16.6841,16.4216,16.5472,16.6787
aps-1,14.7704,15.4735,14.7452,15.24,14.806,16.0113,15.1844,14.2703
"CELE_M03F8,6",14.8372,15.329,14.8788,14.9509,16.1624,16.0275,15.4949,17.3436
"C36C5,5",14.7945,14.9439,15.1971,15.3586,15.9694,15.3198,15.4367,16.113
"C36C5,12",15.03,15.5574,14.7646,14.82,17.2598,16.7946,16.8235,17.2503
phat-5,13.5773,14.1413,13.1251,14.3972,15.2261,15.1756,15.6109,15.0808
phat-4,17.7857,18.3491,17.2147,18.3752,16.1574,16.2926,16.5735,16.6078
ftn-1,14.7102,15.4413,15.3645,15.3572,14.6873,14.5652,16.1553,15.1605
tag-196,18.6841,19.1615,18.7404,19.6509,16.7485,16.1174,16.1336,16.5087
vps-60,18.5619,18.8071,19.2499,18.6183,17.0551,16.4944,16.2587,16.9549
grd-5,19.5377,19.8957,19.3583,19.6933,18.1256,18.1497,18.2677,18.5501
"CELE_F41E6,12",16.4335,15.9949,15.7925,16.5674,15.5322,14.3928,14.3228,15.4245
cyp-33c9,14.4942,15.4181,15.0157,15.2075,11.9958,12.1299,11.8656,12.3196
natc-2,15.7549,15.0553,16.2913,14.4144,13.763,13.4547,13.8155,13.1721
"B0238,11",17.1534,17.5926,17.0954,17.625,15.7441,16.7092,15.5532,16.0526
"B0238,1",19.9205,20.5881,17.9141,20.7564,16.6372,17.3273,17.6663,15.9797
atp-4,15.9137,18.8347,15.7593,18.9782,19.5467,19.7278,19.683,19.8481
alh-4,16.6024,17.6757,16.9948,17.5072,16.3248,16.0567,15.9079,16.3512
gad-1,14.3304,14.8284,15.0387,15.4009,15.136,13.2302,14.3068,14.7939
erfa-1,17.2618,17.7396,17.1033,17.8637,16.4232,16.3187,16.3298,16.5873
hpo-19,18.5375,19.2704,19.0066,20.3954,15.9288,16.3088,16.3937,16.0543
gba-1,14.8751,15.396,14.7315,15.0554,12.3316,13.841,15.4306,0
mtq-2,16.7912,17.5006,17.32,17.0351,13.6801,14.7068,14.2825,12.4846
"C33C12,10",14.9415,15.3223,13.5388,15.1474,12.5458,12.7843,13.2818,12.3639
dhs-13,20.0657,19.0398,19.8462,19.5166,15.3645,14.76,15.1995,15.006
"CELE_K02F6,7",14.597,14.7397,15.0546,14.5857,14.7469,13.9363,14.2801,14.3938
apd-3,14.7336,14.6959,14.4052,13.4228,12.9986,12.9245,14.1583,15.1428
"C03H5,3",17.59,17.4765,17.6782,18.3973,14.5937,15.8244,15.6911,14.7247
nstp-4,15.0176,15.2257,15.0078,14.9092,16.2169,16.2833,16.1101,16.1146
sdz-24,14.1637,15.2552,15.0125,15.1737,11.993,10.5292,12.1683,12.7
alg-2,14.4977,15.6593,14.9826,15.5793,15.4092,15.1894,15.4823,16.984
"CELE_T21D12,12",14.4428,15.2434,14.7048,14.6942,16.4749,15.5493,15.8119,16.0756
pat-6,18.1944,18.1751,18.8613,18.6977,16.7471,16.5712,16.2955,17.2026
"pqbp-1,1",14.5675,14.8203,14.4358,14.7117,14.5062,13.0663,13.6187,14.2408
cpg-4,14.7855,14.3735,13.9916,15.4802,15.9604,15.3819,14.2842,16.1415
"C29G2,6",16.1253,17.7421,16.9043,17.7194,14.7045,14.8149,14.8825,14.951
ugt-41,12.7888,15.2182,14.8066,14.9732,12.499,12.0748,12.3241,12.7788
"F25G6,8",17.6654,17.2204,17.6695,16.643,16.201,15.3717,14.3637,16.0005
"CELE_F25G6,9",16.3981,17.7442,16.9981,17.7715,13.1524,13.9882,14.1457,14.8
symk-1,14.9997,15.3604,14.2211,15.4599,12.621,13.0624,12.5583,12.6266
sftb-2,17.0553,18.3871,17.5903,17.6443,14.93,14.8447,15.4345,15.4575
"W03F9,1",16.5447,17.5286,16.9395,17.4569,16.4051,15.4,15.2199,16.5661
dnj-22,14.745,15.0398,15.0052,15.1854,15.3242,10.4836,12.9855,13.0781
natc-1,14.256,14.9142,14.4994,15.2124,16.4176,16.682,15.1827,15.8702
mrps-2,14.1356,15.3563,14.9333,15.3355,13.7043,14.9211,13.0629,14.919
mrpl-4,13.8413,15.5213,14.0828,14.4747,14.1526,12.1199,13.943,15.3417
col-143,22.083,22.8554,22.3746,22.7996,17.6211,17.7537,19.1341,17.8
hpo-8,14.4613,15.1703,14.2072,15.3051,15.9978,16.169,16.1804,15.5729
flp-24,14.7132,15.2471,14.5712,14.7074,12.3799,12.0057,12.3394,12.6856
"CELE_F23F1,4",13.5133,15.4152,14.9641,14.6357,13.9111,13.4213,12.7658,13.1467
"CELE_F23F1,5",15.0507,14.6875,14.5184,15.3114,15.0528,14.6873,14.7453,15.18
rpt-4,18.0543,18.4873,18.0816,18.0538,17.1166,16.8867,16.9793,17.2009
ugt-42,14.961,14.7414,15.0623,14.7417,12.5647,11.9612,12.2951,12.7789
"C24H12,4",15.4258,15.6101,15.7786,15.8545,14.9635,14.7118,14.9984,15.6719
fum-1,20.7663,21.2684,20.5529,21.2727,18.2918,18.2632,18.6167,18.78
rps-22,22.3368,22.6237,22.1746,22.9622,19.2128,19.7596,19.7727,19.8883
mnat-1,14.9249,15.4643,14.5807,14.8578,14.7359,14.6176,14.7844,15.4345
lmtr-5,14.3261,15.475,15.0636,15.1492,14.0056,12.6125,15.0235,14.6511
heh-1,18.4115,20.0199,19.7695,20.1685,18.2291,18.8012,19.1874,19.1681
lgc-34,19.7067,21.1979,19.823,21.1292,16.8323,17.2338,17.1014,18.0081
tomm-22,14.7405,15.0808,14.871,15.3043,16.6096,16.2445,16.6619,17.1188
mct-6,14.7911,16.5991,15.3832,16.0717,15.34,15.6575,15.6397,15.6181
ttr-6,21.0554,21.8814,21.0009,21.9373,19.9888,20.0441,20.0143,20.2738
aagr-4,15.313,15.079,15.2388,16.0325,14.4393,13.1078,14.2301,15.3213
srp-2,17.1255,17.8713,17.0925,17.5596,16.4581,16.3582,16.4866,16.4143
pho-14,20.1522,19.1928,20.9382,21.2227,17.7095,17.5393,17.7499,18.407
spp-13,14.7435,14.6158,14.507,14.5819,13.791,14.1118,13.7034,15.0067
tag-123,17.7273,17.7075,17.8029,18.2086,15.3428,15.5339,15.1251,16.3361
tth-1,20.5014,20.1578,19.85,19.7387,19.0977,18.8405,18.6514,19.2242
"F52H2,6",14.8411,14.6572,14.3141,15.437,12.539,11.7904,12.331,12.5551
"F09G2,8",14.1565,15.4999,14.996,14.8808,14.9701,13.5754,13.4694,14.335
attf-2,20.2573,21.1868,20.4581,20.9315,18.3519,18.0016,17.9063,18.2777
"CELE_F09G2,2",16.1492,16.535,16.7219,16.0653,12.4087,12.0476,12.3189,12.8026
"CELE_W02D7,5",14.4931,15.4803,14.9989,14.7855,14.2929,14.3381,14.2642,15.2834
sel-9,17.7755,18.3251,18.2568,19.038,16.702,17.5113,16.4972,17.373
hil-4,14.843,14.5955,14.4565,15.1054,15.8313,16.0005,15.898,15.943
clec-223,18.1405,18.1004,18.1885,18.2025,14.8633,14.741,15.0644,14.776
rpl-38,14.6295,14.9897,14.3636,15.0532,15.9083,17.7451,17.7555,15.3725
pro-2,14.9564,14.542,14.0817,15.1369,14.9238,15.5147,15.1571,15.0962
pas-1,17.6508,19.0575,17.7714,17.7375,16.6781,17.1199,17.2606,17.1137
"C16C2,4",16.726,17.0671,17.8483,17.9076,15.7602,14.2805,14.6516,15.2564
"C25A1,1",15.8669,15.6115,15.8353,15.7431,13.8731,13.0113,13.8672,12.6917
"C27H6,8",18.1209,18.8218,18.3716,18.5322,16.3009,15.8751,16.2346,16.122
ruvb-1,18.3629,18.0644,17.7309,17.9383,16.2029,16.1049,16.543,15.8081
"C29F3,7",16.096,15.5535,15.1911,14.9168,15.1675,15.5131,15.3773,15.2001
"C29F7,1",15.0322,15.5565,14.4967,14.0158,12.4422,11.8861,12.1579,12.578
"C29F7,2",17.101,17.821,17.2206,17.1869,15.928,15.6032,15.7418,15.8173
"C29F7,3",16.5131,17.8069,16.7125,17.8561,15.1956,15.5431,15.3099,15.8033
"C31C9,2",18.996,19.5984,19.5029,19.9228,18.6649,18.4063,18.1936,19.2083
ethe-1,14.692,14.7474,14.9433,15.2991,14.9061,15.6916,15.2676,14.9297
col-179,21.4071,21.2192,21.4046,21.4038,17.9691,18.5086,13.9494,18.9082
idh-2,16.5686,15.1508,16.8569,16.0217,15.9651,15.6916,16.0306,15.9437
aspm-1,14.1372,14.4866,14.678,15.2807,12.1732,12.972,13.1822,13.4426
sams-1,18.0555,17.9994,18.1051,18.1242,18.4576,18.6735,18.6237,18.9392
"C49F5,7",14.0396,14.9036,13.9232,15.0339,17.8266,17.3323,17.3437,18.2427
nasp-2,20.2572,20.5323,19.2577,20.6069,17.2626,17.835,17.4691,18.2335
ril-1,19.4313,20.5376,19.5853,20.2974,18.5038,18.1685,18.3255,18.4774
hda-1,18.5192,19.0631,18.3752,19.1033,15.7072,15.4009,15.482,15.938
"CELE_D1086,3",18.3531,18.2163,17.9487,18.4424,15.4721,16.1283,16.1603,15.9766
"CELE_D1086,1",17.9405,18.345,18.4442,18.9862,18.0342,17.5439,17.6085,17.8552
"CELE_D1086,6",17.9162,18.6399,18.4016,18.0805,17.7278,17.4082,17.3149,17.9114
mpst-1,16.6599,16.7368,16.4093,16.8731,16.1192,15.639,15.4355,15.653
"CELE_D2023,4",16.8232,17.7159,16.9653,17.9901,15.9925,15.6773,11.5779,16.0728
pyc-1,17.9635,17.8844,17.8449,17.6621,16.5359,16.5803,16.9779,17.2472
"CELE_D2023,6",14.5012,14.5072,14.4279,14.2856,15.3601,15.4172,13.3166,15.2167
clec-17,14.1489,15.1733,14.6038,15.3834,13.6286,13.834,14.2927,14.298
egl-21,15.9305,16.9332,16.4598,16.8677,14.8533,13.9228,14.6765,14.6056
tkt-1,20.7411,21.3578,21.0904,21.554,19.0294,19.1176,19.3112,19.3078
ech-8,14.9073,14.8407,14.9437,14.6927,13.7067,13.9421,14.4526,13.4481
lipl-7,14.7611,15.3005,14.7621,15.17,14.2675,13.8845,14.7543,15.1596
pes-7,15.0318,15.465,14.7745,15.4718,12.4141,9.77746,9.00913,12.4725
col-98,14.6008,15.3362,14.7236,15.4088,12.4498,11.8712,12.3026,12.7815
"CELE_F15A4,6",14.8111,15.2444,14.6964,14.7091,12.4806,12.0447,12.223,12.6749
"CELE_F21A3,3",14.6122,15.1437,14.7831,15.2002,12.4875,12.0356,12.3183,12.1551
pyk-1,16.5849,15.768,15.832,16.1872,15.7484,15.5224,15.9179,16.4632
mrpl-54,17.1066,17.119,17.0392,17.7645,15.6507,17.8965,16.9683,17.4887
"F37H8,5",21.6942,21.565,21.5244,21.533,19.1039,19.5801,19.5104,19.7727
"CELE_F55B11,4",14.5641,15.0746,14.8826,15.1819,16.8097,16.1301,16.2997,16.8055
"CELE_F55B11,2",20.4587,20.9022,20.1245,21.3913,20.3374,19.8587,19.6158,20.0138
xhd-1,17.5242,17.7635,18.1992,18.4477,14.9979,15.2229,15.227,15.446
"CELE_F55B11,3",17.9865,18.3241,18.6241,18.6913,18.7594,18.7359,18.8028,18.9283
haf-3,14.8894,15.3529,14.7027,14.997,14.7231,14.4495,14.1994,15.4785
copz-1,18.7916,19.0222,19.2001,19.1022,17.5846,16.834,17.2287,17.0865
ctg-1,14.8562,15.0025,14.9236,14.2018,15.2646,14.4066,14.3092,14.7991
ran-1,20.6544,21.6939,20.3224,21.0056,19.5354,19.5898,19.6413,19.7008
"K01G5,5",17.3122,17.5724,17.2587,17.8474,16.0147,15.8389,15.4971,15.8026
tbb-1,14.8387,14.3619,14.5797,14.9823,18.1612,18.1168,19.0912,18.1545
aipl-1,16.3703,17.1574,16.7837,17.7236,15.9858,16.0196,16.3255,16.3076
"CELE_K10C3,5",15.2697,16.9256,15.9329,17.202,15.2966,15.3708,15.6354,15.5301
dld-1,20.1269,20.3853,20.3728,20.6591,17.605,17.6208,17.7654,17.7313
"CELE_LLC1,2",20.9577,20.8114,20.8105,21.1255,18.2711,17.5239,17.4246,18.3225
top-1,14.8043,15.211,15.0713,14.5876,12.5221,13.6245,7.2904,12.5998
arrd-14,18.7193,18.4828,18.2083,18.6579,15.2677,15.2803,14.9122,15.0967
pes-9,18.4477,18.7397,18.656,19.4545,18.3405,17.929,18.0966,17.775
"CELE_R11H6,4",13.8905,15.478,14.7951,14.7154,14.1469,13.8407,14.0932,13.6037
pde-12,15.4953,17.2197,15.3089,17.4863,15.4764,14.9947,14.8461,15.6015
grl-7,14.9325,15.2308,14.2179,15.4401,12.395,12.0314,12.1417,12.5278
igdb-2,14.7085,14.2908,14.446,15.5029,14.934,14.2858,14.7261,14.1774
dhs-4,14.1772,14.992,14.5144,14.9452,15.0584,13.4428,14.2774,13.0483
pfd-3,17.8717,18.3807,17.9258,18.665,16.7012,16.2544,16.7331,16.8165
"CELE_T13F3,6",19.0897,17.6565,18.8334,18.8364,15.7913,15.4513,15.7359,15.59
"CELE_T20F10,2",14.6617,14.5661,14.9658,14.1276,15.2743,15.3063,15.047,15.1868
"CELE_T26E3,4",14.6171,15.1944,14.8474,14.9035,14.5582,15.2786,14.4105,15.3369
tba-7,14.4989,14.7419,13.9741,14.855,18.7313,19.2528,19.438,19.1597
"CELE_T28D6,3",14.0682,15.2183,14.9458,14.5773,12.0841,11.7377,12.3362,12.6452
ogt-1,16.1322,16.8196,15.5584,15.1578,12.3176,14.2284,14.3355,12.0418
pptr-1,17.2432,17.0872,17.2785,22.9611,16.1807,16.2658,16.2058,16.6401
mrpl-12,15.5615,22.1301,19.6285,21.9121,17.6841,16.6531,17.3071,16.2328
"CELE_W09D10,1",14.3357,14.8201,15.0552,14.5263,13.698,13.1166,13.9003,13.1624
"CELE_W09D10,5",14.3445,15.556,14.8685,14.7252,16.9549,15.4466,15.3696,15.4146
mrpl-37,15.6079,15.2302,15.0754,15.3989,13.7009,14.1347,13.6909,14.1895
"mop-25,2",14.6419,15.788,15.8535,14.7872,13.7254,14.7474,14.5199,14.5352
"CELE_Y53C12B,1",14.2874,14.6017,14.9341,14.0055,14.7188,14.933,14.7669,14.5607
pno-1,14.7864,15.3903,14.6773,14.8849,13.3993,13.5832,13.4776,13.5058
nos-3,18.3991,18.7761,18.32,18.7083,15.1399,15.2499,15.3987,15.9872
"CELE_Y57G11A,4",14.9087,14.964,14.6901,15.4215,12.4269,12.0334,12.2712,12.5309
"CELE_Y57G11B,5",19.6001,20.6116,19.9291,20.4264,19.5792,19.4504,19.5244,19.7725
"Y57G11C,3",16.8481,17.6692,17.4016,17.9397,15.6702,15.5841,15.5001,16.298
coq-3,14.5488,14.6444,15.0035,15.0261,14.7709,14.8165,15.0955,15.1949
nuo-3,15.9032,15.8651,16.4274,15.7818,15.9379,15.0914,15.5304,16.2509
rps-18,19.9149,19.973,20.5278,19.7894,18.8715,18.7914,18.8049,18.8291
"CELE_Y7A9A,1",14.2053,15.3351,13.8132,15.3793,14.3708,13.7159,14.232,13.9465
frg-1,15.044,15.5506,14.0686,15.4488,13.9036,13.9299,14.2404,14.388
"CELE_ZK909,3",17.5141,17.4329,17.7213,17.7554,15.2878,14.9159,14.9663,16.4964
rps-19,19.9995,20.2781,19.936,20.1433,18.5799,19.0235,18.661,18.8797
"CELE_F26E4,2",14.5453,14.7354,14.7586,15.4991,12.4112,11.8707,11.9723,12.4943
"CELE_F26E4,6",14.2467,13.9909,14.5836,15.168,16.1336,15.0665,16.7175,15.3728
acs-2,14.4139,15.3508,13.6126,15.499,14.5336,12.7133,13.9805,13.557
lsm-5,14.3584,15.3167,14.8441,15.1407,14.9479,13.5072,14.3745,15.6438
"C24D10,6",14.4645,13.7549,15.0098,15.1253,14.1146,19.194,14.7742,14.6674
perm-4,22.709,23.0951,22.7569,23.0238,22.6398,22.4081,22.1771,22.4185
perm-2,25.2152,25.8812,25.3049,25.2939,22.5899,22.7165,22.8451,22.4464
pas-6,16.5735,16.2646,16.5218,16.8714,17.333,16.5812,17.2381,17.1304
vps-37,15.0337,14.1743,14.1455,14.9634,14.6851,14.502,14.5327,14.4192
"CD4,3",16.5522,16.9633,17.1859,17.1371,14.9854,14.4099,14.627,14.808
"CELE_F15B10,3",14.538,14.8417,14.6828,14.8855,11.3027,11.7013,11.8441,12.7124
rfc-2,14.5153,14.9936,14.9091,15.4211,16.3067,15.5289,14.9496,17.6462
"CELE_ZC416,6",14.7703,15.4259,14.753,14.6342,12.3197,10.2687,11.9884,12.7246
"F33D4,4",14.5713,15.3924,15.0612,15.8218,13.0465,13.4387,13.8283,13.3305
rme-2,14.7662,16.5617,15.7622,16.4093,13.1961,12.4875,13.1537,14.6143
"CELE_ZK185,3",14.4826,15.1876,14.8983,14.2617,14.9619,15.9343,16.1605,15.1295
"F37C4,5",20.7587,21.48,20.859,21.4272,19.7499,19.7333,20.0929,20.0001
kgb-1,15.0126,16.4052,16.2311,16.1162,15.5417,14.7164,15.021,16.1237
"T07A9,8",16.9049,17.9315,17.3021,17.6845,15.6218,15.0079,14.5783,15.3919
nog-1,17.5807,17.8021,17.5619,17.8586,16.8335,16.8509,16.9048,17.1903
"CELE_T07A9,10",14.2728,14.8981,14.0787,14.8041,13.0728,13.0481,13.9794,12.3899
May-02,22.1211,22.4396,22.2759,22.4543,20.8675,20.6085,20.891,20.864
"B0546,5;CELE_F16D3,6",14.934,15.4869,14.8343,15.1926,15.0243,15.4644,14.7389,15.311
"C02B10,3",18.8652,19.0653,18.8469,19.3719,17.1673,17.0247,16.112,16.6981
"C02B10,4",16.7221,16.6838,16.6805,16.896,15.5904,15.5442,15.7036,15.4802
snpn-1,15.7396,14.2844,14.7821,14.6586,15.8411,20.4235,20.4775,16.5303
pdhb-1,20.7914,20.1791,19.6458,19.5106,17.0915,17.4847,17.2141,16.7039
grd-10,18.0708,17.6768,17.5853,18.5413,16.5033,15.5604,15.4971,16.3836
hoe-1,16.8396,16.7853,17.2768,16.6997,16.0249,15.8013,15.4902,16.0505
tim-17,14.6695,15.5422,14.429,15.3675,12.4791,11.6695,12.3268,12.7657
rpl-20,18.9378,19.9847,19.5649,20.1973,17.754,17.596,17.8874,17.3542
set-9,14.9838,14.9867,14.7518,14.7701,15.6722,14.9165,15.1425,15.4663
fnta-1,18.3531,18.5607,18.1102,18.9156,15.8644,15.906,15.9113,15.788
cogc-8,14.9905,15.3723,14.7863,14.9051,13.6564,12.0784,11.5575,12.7755
"CELE_R02D3,1",18.2048,18.8648,17.8929,18.9671,16.0567,16.8937,16.9382,17.3326
"CELE_F42G8,10",19.1191,19.2936,19.1832,19.1597,17.1777,17.4258,17.0576,17.8788
moc-3,14.3672,14.5286,14.3211,15.0998,14.1121,17.671,16.4686,16.4583
sph-1,17.9646,17.9318,17.8814,17.9075,15.168,15.1767,15.1694,15.3122
isp-1,20.8757,21.2383,21.1627,21.3255,19.0782,19.6732,19.999,19.7375
"CELE_F56A11,5",14.8815,14.4976,13.8597,13.9901,14.9722,14.4885,17.1393,14.8436
gex-2,16.9606,16.4224,16.2137,16.3557,14.8612,14.2253,14.6098,14.9176
acdh-3,17.2637,18.6289,17.444,18.0921,17.2942,17.4711,17.3941,17.7899
"CELE_K06A5,2",15.6439,16.0985,15.431,16.3032,14.4098,14.4823,13.617,15.2494
alh-5,14.8612,15.4136,14.8576,15.3314,12.1937,11.9527,12.5756,0
"CELE_T22B11,4",16.7523,15.8245,16.8717,15.7354,15.8332,14.7512,14.9324,15.175
lam-1,19.2616,19.3587,19.0708,19.3779,17.6584,17.3456,17.4148,17.9828
"CELE_W03F8,4",18.7074,18.4419,18.0768,18.1169,16.7582,17.076,16.7384,16.1856
"W03F8,3",14.8622,14.1901,14.7512,15.0812,12.1933,12.0893,12.2347,12.7287
tni-4,17.2998,18.5511,17.2087,18.0359,15.2067,14.7051,14.9101,15.127
"CELE_F48G7,5;CELE_F48G7,8",14.9984,15.4767,14.4215,15.1631,12.4816,12.0007,12.239,12.6867
hacd-1,14.6428,14.7175,14.9723,15.4403,12.5197,12.1546,12.3041,12.468
"CELE_K11D12,7",18.0887,18.3469,18.2268,18.834,17.2709,17.0604,16.8879,17.0768
pqn-51,14.8892,15.186,14.9198,15.4243,14.1516,14.4439,14.4683,14.5281
cyp-35a5,14.4871,15.2875,14.8082,15.0671,12.2862,11.9373,12.2304,11.848
cyp-34a8,14.9215,16.0726,15.7784,16.471,12.9076,12.4766,13.2481,14.2034
nlp-31;nlp-29;nlp-28,14.4706,15.0947,14.9096,14.3129,13.7544,15.9382,14.92,14.1656
"C14C6,6",14.9802,15.4871,14.3839,14.2429,16.2256,16.7077,16.0495,16.1628
"C14C6,2",18.1848,17.3744,17.3734,17.032,16.8666,17.0821,16.5831,16.2499
cpn-4,18.7997,19.8034,19.2634,19.9993,15.8313,17.4619,17.5387,17.6602
prp-17,16.1851,16.3688,16.398,16.6482,13.159,13.6013,13.8028,14.2823
zig-7,14.9723,15.059,14.8296,14.0882,15.7339,15.1968,16.2289,15.8534
"CELE_F54D7,2",15.0295,14.3034,14.9438,15.3966,17.238,17.1182,17.6245,17.3718
"CELE_F57B10,8",14.6164,14.9275,15.072,14.0203,14.2227,14.4268,13.7965,13.3657
"CELE_F57B10,5",14.6044,15.4917,14.1205,15.3313,16.8539,15.7248,14.4702,13.3464
bag-1,17.8025,18.2509,18.0266,18.2833,15.5638,15.808,16.0984,15.6839
"CELE_F57B10,4",14.9182,15.1272,15.0709,15.4086,12.1253,12.0468,12.2542,12.741
app-1,17.9195,18.1659,17.4893,18.2689,16.178,15.8801,16.0788,16.6605
"CELE_F33D11,10;CELE_Y65B4A,6",17.3695,17.9024,17.1301,17.7005,17.2481,17.1768,17.3601,17.5472
vpr-1,17.0512,17.6772,17.0148,17.6034,16.9788,16.59,16.6754,16.6777
usp-39,18.2055,18.3216,18.1379,17.8864,15.9185,14.679,14.8228,15.536
bath-4,18.3049,18.6554,18.5226,18.8501,15.1741,16.671,16.0877,15.6181
fgt-1,17.2557,17.8558,17.3512,17.6135,16.7352,15.8114,16.6196,16.481
nep-2,14.8384,14.5767,14.7785,15.2295,14.4426,11.0849,12.0973,13.6932
clec-150,17.1845,17.9226,17.2263,17.296,13.9932,14.1562,13.6844,13.6382
inx-13,19.5154,19.9651,19.6396,20.0419,17.2068,16.981,17.1804,17.2331
"CELE_ZK484,3",18.0337,18.2375,17.8483,18.2498,15.7035,14.9072,15.0268,15.2294
haf-9,19.1467,19.6195,20.0036,20.2396,16.1945,15.6826,15.8145,16.6059
msrp-2,19.7463,20.1519,19.9988,20.2907,17.5182,16.9462,18.2234,17.6954
pck-1,19.8038,19.2596,19.6528,19.4953,18.449,18.6884,18.626,18.4182
"CELE_W10G11,19",14.5185,15.2168,14.8155,14.7253,12.0831,11.9366,12.326,12.5193
"C17F3,1",18.7372,18.8623,18.1687,19.1059,15.4576,15.338,15.5208,16.656
"C34B2,5",17.297,19.3316,18.4817,19.3716,18.6213,17.8551,16.9877,14.6027
lonp-1,17.2182,17.5608,17.2654,17.3038,15.5258,15.6243,15.4568,15.6023
"C34B2,10",16.9109,17.7716,16.4758,17.8879,15.768,15.865,15.5307,16.0193
sdha-2,17.4995,18.3188,18.0552,17.7922,16.5843,16.3435,16.2102,16.6873
"C34B2,8",16.829,18.1901,17.7201,18.1094,16.1726,16.1374,15.7636,16.2968
riok-1,17.7086,17.343,17.3485,17.7296,14.9181,14.389,14.4705,14.1609
"CELE_F56C11,3",14.935,15.4406,14.8794,14.685,15.5342,15.3529,15.19,14.1497
"CELE_K02F2,5",14.6272,14.2686,14.5802,15.2656,15.3155,15.1911,16.0451,14.9219
teg-4,17.0056,17.3678,16.9863,17.7333,15.4521,15.2457,15.0899,16.0654
"CELE_K09H9,8",14.5414,14.0912,13.9557,14.9714,13.711,13.4742,13.7316,14.3687
lpd-6,16.8803,16.7648,17.0382,16.522,15.0696,14.8789,15.0894,15.3413
"CELE_K09H9,2",16.7314,15.5341,15.8782,15.0276,12.5107,12.7111,12.1197,12.5296
"CELE_K12C11,1",20.0439,20.8088,19.9891,20.6525,18.0203,18.2983,18.2942,18.5133
"CELE_W10C8,5",18.4073,18.929,17.5437,18.8226,16.2601,16.3117,16.9457,16.5813
nol-5,19.1249,19.5688,19.2268,19.5322,18.1846,17.8996,18.0945,18.2781
"CELE_W01B11,6",15.0294,15.4315,13.2691,15.407,13.5031,13.9867,14.0762,12.3805
"C35B1,5",17.6865,18.541,17.8395,18.9048,18.6026,18.4872,18.8623,18.9434
"C11D2,4",15.9057,16.3356,16.1302,16.8516,14.6615,12.6103,13.0866,13.9551
"CELE_F53H1,3",17.499,17.5345,17.065,17.9902,13.4557,13.8497,14.4577,13.6854
"CELE_F53H1,4",18.0272,17.488,16.1035,16.9568,13.6386,13.3602,13.8041,14.8792
"C17H12,8",14.494,14.9751,14.3895,15.0176,14.8842,14.9874,15.1198,15.3175
"C17H12,11",16.2907,16.7256,16.8838,16.2559,16.759,16.1165,16.2427,16.982
"C17H12,4",15.169,14.773,14.8512,15.3131,14.4934,15.4418,15.2813,16.0703
"C17H12,2",14.3325,15.423,14.4607,14.4073,12.5264,11.9615,12.219,12.5865
dyci-1,17.2959,17.6694,17.4979,17.7778,16.0175,15.5104,15.6159,15.7038
faah-3,14.3432,15.5009,14.501,14.7028,12.5519,12.1583,12.51,12.266
"CELE_F57H12,6",17.996,16.7837,16.7788,17.1468,15.3286,14.7962,14.8939,14.5814
mec-17,14.9812,15.9244,16.2486,16.3478,13.6145,14.208,14.2763,14.8208
ech-5,18.3921,18.2193,16.1394,18.4269,15.7703,16.2773,16.3098,15.9945
mrpl-2,14.7102,14.4616,14.7612,15.1038,16.3181,15.0942,15.8563,14.3835
"C05D2,8",15.0427,14.5695,14.7703,14.9434,14.5259,13.9437,14.6279,13.7748
