geneName;Leading.proteins,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04
spin-1;O01927,22.2401,22.3172,20.623,23.4141,23.6504,23.7521,25.7485,24.0073
;O01963,18.011,21.1803,20.4145,18.3026,20.1986,18.9987,17.3571,15.8193
cuti-1;O02051,21.2319,19.7869,19.9359,20.8425,19.3411,16.2305,19.2471,17.2718
rpl-4;O02056,16.1419,21.0412,18.9726,20.3598,17.6874,18.6252,17.7171,18.1578
rpl-4;O02056,20.0194,19.1184,20.3276,20.6165,19.9421,15.0442,19.2856,19.782
rpl-4;O02056,18.9397,21.1918,19.9178,19.5308,16.8616,19.1263,19.1,18.1903
rpl-4;O02056,19.7023,19.294,20.4795,19.2941,19.7486,16.049,17.3347,17.2681
;O02082,26.4457,26.063,26.5776,26.5183,25.1773,26.0703,26.3598,26.118
rpb-4;O02092,17.4809,20.6184,19.8565,21.7045,17.9424,18.0625,17.0056,17.5785
pcn-1;O02115,21.3046,18.434,18.8145,18.8499,17.9961,20.1441,16.4688,18.1518
pcn-1;O02115,16.5055,18.1895,21.1607,19.2483,19.7213,15.0436,18.8767,18.6706
;O02155,19.3298,19.9097,20.687,18.6188,17.8087,18.786,19.3911,14.7334
;O02155,19.4448,21.4821,19.0648,20.0372,17.4149,20.2072,19.3917,16.5935
pck-2;O02286,18.9854,19.4063,20.6988,19.7169,24.3827,25.3445,22.3125,24.9083
pck-2;O02286,20.9422,20.2468,20.0049,17.4381,18.1824,17.4306,18.2778,15.5597
eif-3.C;O02328,21.0759,20.3383,20.3416,20.9675,17.5586,16.8451,18.1399,19.1649
nstp-5;O02345,21.6313,20.273,21.0123,20.4078,18.6707,19.1001,18.212,18.1105
nstp-5;O02345,23.0711,22.1331,23.7743,23.1756,24.1829,22.3785,24.0844,24.4134
ifa-2;O02365,20.1227,19.1248,18.2637,20.4548,17.8581,17.5516,19.2406,18.4334
ifa-2;ifa-3;O02365;Q21065,18.9846,20.1474,17.6082,20.2869,16.8138,15.9149,17.1925,18.6738
ifa-2;O02365,24.6447,24.4468,25.4168,24.3801,18.1604,17.0269,18.9889,17.9341
snb-1;O02495,30.1509,30.3425,30.3851,30.4032,28.6253,30.4449,29.2032,29.5263
snb-1;O02495,27.5434,28.188,26.6856,27.888,16.7756,17.3538,15.8909,19.9417
snb-1;O02495,26.8872,26.8917,26.962,27.208,26.2178,25.5029,25.6609,26.529
snb-1;O02495,20.0518,18.7707,18.497,20.4744,18.3968,19.659,19.1099,20.452
snb-1;O02495,26.6339,26.6955,27.1692,25.2477,21.2955,24.0167,20.9994,20.3312
snb-1;O02495,21.024,19.0183,18.7798,19.5156,17.1198,18.8845,17.1332,19.8819
gpx-1;gpx-2;O02621;O62327,20.8918,20.5611,19.992,19.4997,18.4222,17.7215,19.7227,18.7539
cyp-35a2;O02628,20.601,19.0638,18.5208,21.6843,16.8573,17.3356,20.3534,16.4525
rpl-19;O02639,20.1684,19.503,19.1164,19.041,18.1722,18.4047,17.2732,16.5008
rpl-19;O02639,18.0606,19.1621,17.0019,18.5929,16.2968,17.6714,17.8192,19.4168
mdh-2;O02640,20.5835,19.1099,18.9996,20.728,16.7885,14.6204,16.8286,17.9718
mdh-2;O02640,17.2661,20.391,21.0737,19.1763,17.4967,16.8007,18.7371,18.4409
cyp-33c8;O02641,21.2041,21.1754,21.0257,21.1463,20.952,16.2983,20.3988,19.5429
cyp-33c8;O02641,20.3555,18.3014,21.0968,18.7483,16.4636,18.4616,19.7111,16.4217
unc-64;O16000,17.9311,18.8428,19.7398,19.062,17.659,16.1635,17.0212,18.9089
unc-64;O16000,20.3374,20.2511,18.7517,19.0895,17.2888,16.9955,18.0895,17.1453
;Q8MXK1,19.5592,18.3263,19.7226,20.7995,20.4397,22.8043,21.4307,20.112
mcm-7;O16297,20.7331,20.8693,19.5239,19.8586,17.3872,18.4393,15.9374,18.4489
dnj-19;O16303,20.0727,19.1938,21.3769,20.9016,13.8135,17.7644,18.7974,16.5657
dnj-19;O16303,20.7189,19.7314,20.5248,20.4122,18.4855,18.2925,18.7341,17.6797
dnj-19;O16303,19.6917,20.4397,18.9699,20.4635,18.627,20.221,19.6498,16.9458
cmd-1;O16305,19.2604,21.7612,20.4468,19.8345,16.0173,18.61,18.1393,20.5059
cmd-1;O16305,18.1409,18.4287,20.1475,17.9699,18.2513,19.3532,19.2967,18.6608
cmd-1;O16305,20.7742,21.5929,20.6371,22.3642,18.7724,14.2701,17.5071,18.041
cmd-1;O16305,23.0076,23.6194,24.8754,22.3642,17.4443,17.8506,19.6404,17.3268
cmd-1;O16305,26.069,26.1057,25.6222,25.7723,16.9399,18.6688,18.0478,18.9849
catp-3;O16331,20.1826,19.8139,21.2378,21.3608,18.1342,19.675,18.8583,17.4169
catp-3;O16331,23.9941,24.6384,26.6628,25.3999,24.1336,25.3787,26.1615,24.6021
rpt-2;O16368,18.6988,19.9742,20.2998,20.6077,19.0673,18.6414,18.7466,19.0422
rpt-2;O16368,20.552,19.9884,18.5712,20.8496,17.2834,19.0684,20.5149,18.4703
C36C5.12;O16406,20.052,19.7597,20.0601,18.4711,19.8658,18.6544,21.1782,20.3343
tag-196;O16454,20.372,19.9354,20.1566,21.4638,17.1972,17.9779,17.5756,19.9487
atp-4;O16517,20.7653,20.9529,19.6796,19.5867,18.1788,18.3902,18.733,17.4868
atp-4;O16517,18.1953,21.6506,19.291,18.0314,19.1674,18.437,18.4081,17.3271
atp-4;O16517,19.5266,20.195,19.3141,19.5231,17.9011,17.0492,19.4129,19.4034
alh-4;Q8MXJ7,20.2434,20.3291,21.3678,20.7513,19.4393,19.9072,16.6143,18.6956
fbxc-50;O16541,18.74,20.8107,20.5319,20.5845,18.7562,19.6217,18.708,20.6846
;O16547,22.9734,25.2993,25.7272,25.6892,27.4227,25.3101,23.4052,26.4476
;O16547,20.1665,19.2523,19.2767,20.0407,19.3552,16.4625,18.3467,14.8583
;O16547,21.0721,20.5746,18.9649,19.7862,16.5089,15.8253,18.6652,20.0486
;O16680,19.9632,21.3322,19.9363,18.9967,18.1521,21.3719,19.951,20.2583
;O16682,17.6601,19.1729,18.2727,20.1703,18.9281,17.4385,16.5922,20.2097
;O16682,19.7243,19.2145,20.9942,19.2672,16.1835,16.218,21.3306,18.329
;O16682,19.6737,19.9926,20.1142,18.5669,17.3432,18.3111,20.1748,19.5754
;O16682,19.0954,21.3648,21.152,21.2765,17.0909,17.752,16.7381,19.2523
;O16682,23.6871,23.0869,24.0422,22.9936,24.2381,25.7554,24.1942,24.9664
;O16682,19.7406,20.1115,20.6334,20.2159,20.2307,19.4921,17.8459,19.066
;O16682,24.4818,24.83,25.9184,25.2657,25.2463,23.7889,23.804,25.4361
;O16682,19.1985,21.1084,19.1959,17.6604,25.0398,26.7735,24.6983,24.5378
;O16682,21.2644,18.2671,19.0252,21.1201,18.0753,18.9174,18.6245,18.1453
;O16682,18.3094,19.8276,20.9413,19.8167,19.6886,16.3271,17.2624,16.2879
;O16682,18.7886,19.3907,20.8622,20.6913,15.9804,17.1464,19.0464,16.0766
;O16684,22.9146,24.3858,24.1628,23.3656,25.4695,26.1669,25.0106,24.5119
;O16697,18.5621,18.6458,20.7551,20.551,17.6561,18.8565,16.1478,19.8946
;O16697,19.5499,20.2424,19.7155,19.1271,17.1967,20.5767,18.0442,18.0993
pat-6;O16785,17.9645,18.8586,21.5763,18.6214,16.9694,13.6094,18.8671,18.3444
ugt-41;O16922,19.672,20.321,18.8882,18.246,19.3963,16.6361,16.376,19.5919
ugt-41;O16922,19.3431,20.2273,21.2573,21.2756,19.4161,20.2496,21.1742,18.2702
;O16997,19.532,19.7761,19.8558,20.9475,18.3882,18.0928,15.1579,18.7122
;O16997,19.3651,21.003,20.7189,17.6583,17.4089,19.8122,16.8792,18.9033
;O17069,23.8701,25.6519,24.9418,25.6689,20.1452,22.2017,21.0367,20.9867
;O17069,18.7696,18.5919,20.2701,21.6089,20.8509,21.0959,19.8422,21.1201
rpt-4;O17071,17.0351,19.6563,18.6349,20.754,18.8544,21.4139,19.4453,17.9834
rpt-4;O17071,23.3937,24.0351,24.1524,24.067,16.3646,19.338,18.3853,17.1791
;O17167,18.395,19.4551,18.3706,17.534,14.3585,19.2606,20.0668,19.3883
;O17168,20.2159,19.8119,18.8674,18.2378,16.6233,16.8826,19.9947,20.0002
fbxa-165;O17199,20.6523,19.444,20.2985,18.9213,17.26,20.1209,17.2328,17.9208
rps-22;O17218,24.4165,24.016,22.3976,23.4096,16.8267,17.7648,18.1735,18.4292
rps-22;O17218,22.0239,23.2006,23.3106,22.1742,22.4174,21.2021,20.2064,22.4512
rps-22;O17218,24.1803,25.6246,24.2003,25.5247,22.6014,24.7122,22.6895,21.8364
mct-6;O17328,18.3111,20.5212,18.8645,20.3424,16.5977,18.95,16.4996,18.9481
mct-6;O17328,21.9797,22.7403,23.0006,22.3851,23.1476,23.8551,25.1468,23.4052
mct-6;O17328,17.9252,19.5828,20.2805,19.6283,17.8949,17.812,16.7462,18.7412
mct-6;O17328,19.364,20.924,20.957,19.1381,19.2573,18.9159,17.7219,17.3157
mct-6;O17328,18.8608,18.2022,17.1171,19.925,17.861,18.6751,19.5956,17.1205
mct-6;O17328,21.0113,20.2682,20.3045,20.1584,16.8079,15.3162,17.2552,18.5763
tth-1;O17389,20.4476,19.2368,21.2798,18.5942,15.8482,19.0893,17.4124,19.5019
tth-1;O17389,18.1728,21.0345,19.8289,19.0566,19.8367,19.5504,18.9034,16.6749
tth-1;O17389,18.2296,19.3044,18.6079,19.9035,17.3057,17.1664,16.1331,18.1254
tth-1;O17389,21.2377,21.0443,20.7342,18.1033,16.3952,18.7592,18.2867,18.5677
tth-1;O17389,22.4271,21.8926,21.7501,22.083,20.1051,19.2429,19.519,18.1716
;O17390,18.5503,20.1222,18.5587,20.3535,17.1485,15.3356,20.1106,17.0712
F52H2.6;O17397,20.059,19.2754,19.8653,19.5728,23.7791,23.9288,25.4364,24.3346
F52H2.6;O17397,24.9729,25.2637,24.634,25.2861,24.5658,25.6661,27.326,23.3081
F52H2.6;O17397,21.0613,20.3341,20.2758,20.5469,17.8137,17.4111,20.4794,18.435
attf-2;O17406,20.1524,20.844,18.2617,20.5151,19.3486,20.7049,19.2101,16.2904
attf-2;O17406,19.455,18.6323,20.8041,18.295,15.5289,17.9264,20.0019,20.7368
attf-2;O17406,17.6511,18.9517,17.1408,20.0588,18.1664,17.4487,17.7406,19.4351
attf-2;O17406,18.1156,20.3902,19.8922,19.3309,18.7257,16.557,15.3884,16.0497
attf-2;O17406,20.0536,21.8363,19.6356,18.9483,14.4734,18.9619,20.5665,20.5588
attf-2;O17406,20.5102,18.9101,20.766,20.1203,15.4808,17.2566,20.4157,17.6792
attf-2;O17406,19.6074,18.4481,19.0182,19.4654,17.8906,17.8303,20.5053,19.221
attf-2;O17406,18.8816,20.6832,18.5153,20.7429,19.4254,19.8725,15.4738,16.4145
;O17524,17.4187,21.1043,19.1673,19.998,18.6259,20.789,17.5451,19.4596
rap-2;O17599,20.0853,21.3847,18.4939,19.7027,18.0549,17.4846,20.1389,18.6
ruvb-1;O17607,17.8791,20.4497,20.2563,17.9344,15.5531,17.0446,19.1812,18.2139
sams-1;O17680,19.2335,18.3784,19.2882,19.571,17.0622,16.7158,21.3092,19.5264
;O17682,20.8612,17.6995,18.207,19.5117,17.692,18.5812,17.4013,16.4052
nasp-2;O17687,19.5383,19.6743,20.3749,20.9576,20.063,18.341,17.9452,19.7721
nasp-2;O17687,20.0689,21.5999,19.6384,19.1014,17.8169,20.3948,19.5006,17.3714
nasp-2;O17687,17.4704,19.6041,20.32,20.1005,23.3478,24.5406,24.6776,23.4408
nasp-2;O17687,20.4616,18.9629,20.5025,19.4768,18.8884,19.5648,18.7698,15.1432
nasp-2;O17687,19.3051,17.7958,20.0277,21.279,19.3818,17.3074,19.1075,17.369
nasp-2;O17687,16.9687,20.7141,19.4099,20.5822,20.388,20.8163,18.8557,19.7312
nasp-2;O17687,25.317,26.4297,25.5968,26.0606,18.3661,14.9227,16.7918,18.1901
nasp-2;O17687,19.7607,21.1362,21.1552,18.356,18.0876,17.4911,16.0635,17.238
nasp-2;O17687,24.9043,24.8479,23.0489,25.7089,16.4374,16.7289,20.3152,18.5744
nasp-2;O17687,25.5884,24.8332,25.4655,24.77,22.1401,21.7247,23.7034,22.0815
nasp-2;O17687,19.0321,18.5487,19.3749,19.0137,16.8788,19.4073,20.6724,21.2012
nasp-2;O17687,19.3271,20.315,20.5129,21.2949,17.7564,19.0381,16.2001,20.4148
nasp-2;O17687,17.5015,20.4363,21.1629,17.654,17.4272,19.2845,17.7199,17.9533
nasp-2;O17687,20.4848,18.9536,19.9839,19.7864,15.0947,19.747,17.4366,17.2432
nasp-2;O17687,16.9044,18.5097,18.5503,17.3984,17.9388,18.5779,16.9041,14.2586
hda-1;O17695,19.8364,19.9961,19.2897,19.002,20.4798,17.8336,18.2133,16.2776
;O17742,21.2753,19.9312,17.8177,17.2843,16.5375,16.7445,19.0074,16.6764
tkt-1;O17759,22.263,24.2461,23.0439,23.5301,18.0934,21.1001,19.4749,19.6726
tkt-1;O17759,20.372,19.8083,19.1343,19.2318,17.3578,17.8116,20.7465,18.5774
;O17773,18.298,18.7706,20.3628,19.3535,17.6181,16.7491,19.3739,17.3363
;O17785,19.9502,19.3995,19.739,19.7076,23.4624,23.3007,21.8736,24.002
;O17785,19.4482,20.189,21.6151,17.692,19.566,18.2815,18.8702,18.5264
;O17893,26.0863,27.3865,27.2396,25.2319,27.559,27.1753,23.35,27.0685
ctg-1;O17907,26.0292,24.3302,25.7031,25.7475,16.2153,18.5091,18.6052,19.1453
ctg-1;O17907,17.237,20.64,18.0202,18.4397,17.037,20.9074,19.252,17.3816
ctg-1;O17907,20.6088,20.6435,20.1975,21.6811,16.2639,15.2885,18.5957,15.9869
ctg-1;O17907,23.1311,23.4397,23.0538,22.9784,19.3749,17.0098,18.8043,18.7396
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3;O17914,25.8665,25.0273,24.2854,24.533,24.6439,25.6952,25.8389,25.8114
ran-1;O17915,19.3978,19.9691,20.7532,19.1459,18.5791,21.0588,18.8469,18.6777
ran-1;O17915,21.2959,19.2299,18.7127,19.5089,20.5962,17.7352,17.3704,16.1345
ran-1;O17915,19.9873,20.4934,17.9266,19.8932,17.5511,18.599,16.2625,18.4725
K01G5.5;O17919,18.1891,20.1248,18.772,19.2444,18.7705,20.0392,18.0461,18.4256
tbb-1;O17921,19.8653,20.3722,18.9424,20.2796,20.7822,18.978,17.1395,18.3692
tbb-1;tbb-2;O17921;P52275,26.1359,25.4624,24.2012,24.4587,19.0964,16.9669,15.0914,16.7418
tbb-1;ben-1;O17921;Q18817,21.2667,19.126,19.4894,21.5036,18.1888,19.7224,18.9293,17.6465
arrd-11;O17981,24.0569,23.7229,22.4682,25.049,16.2805,18.3428,15.8166,17.9479
;O18131,20.2682,19.1247,21.5809,20.8164,16.2073,19.6038,17.2005,14.6884
ogt-1;O18158,19.4257,20.7299,20.1119,20.332,16.5133,16.8503,16.8558,16.6189
ogt-1;O18158,22.6379,21.911,23.5312,21.0888,18.2791,17.8542,19.4286,16.7895
maea-1;O18188,19.6528,19.6938,19.6933,20.9264,18.9118,17.9397,17.4988,16.2071
;O18224,23.8729,24.9399,23.8468,23.2824,18.8925,18.1763,14.8226,19.1626
;O18224,19.4108,19.4155,21.7869,18.7717,19.0882,15.7766,18.6001,18.7183
Y57G11C.3;O18229,19.4306,18.5574,21.8223,19.0847,18.6653,17.9895,16.2292,17.5086
rps-18;O18240,21.3947,19.894,18.5849,20.0041,16.9588,17.3392,19.1302,20.5772
rps-18;O18240,19.4202,18.6748,21.6287,19.867,22.418,24.6481,24.1557,24.9181
;O18307,23.5711,24.1843,22.8174,24.784,17.3112,19.164,19.7146,19.2634
;O18307,25.7723,24.9985,24.322,24.784,19.3519,16.3521,17.0238,17.7435
;O18307,19.8392,21.6552,17.555,19.6341,19.2185,20.9612,17.2796,21.4094
;O18307,17.2441,18.7726,20.2111,18.741,19.3147,18.7129,21.4601,15.8341
;O18307,19.0729,20.9299,17.9902,21.0474,17.6192,19.7114,19.485,19.0994
rps-19;O18650,20.329,19.489,21.2008,20.3988,18.1893,18.2803,16.2676,19.2439
rps-19;O18650,24.1212,23.497,22.4732,25.3725,24.8742,26.4219,24.8956,25.3042
rps-19;O18650,19.3381,19.4267,19.802,18.1266,16.0199,15.1544,19.1517,16.4555
rps-19;O18650,19.9786,20.7955,19.3079,19.4816,24.0125,23.7296,22.9839,23.6842
rps-19;O18650,20.5108,19.1407,18.7421,19.9776,18.8737,17.6836,16.9179,18.2881
rps-19;O18650,18.5338,21.6754,20.585,19.7135,17.9415,16.4368,18.3092,17.7543
;U4PF18,22.7826,22.2481,23.9553,23.5698,16.4825,19.1232,20.5475,18.0312
perm-4;O44144,23.3958,25.8512,25.3735,26.2425,15.9099,17.8074,17.6717,19.7271
perm-2;O44145,22.7731,23.9386,22.0715,23.1402,19.1273,18.2899,21.5563,19.0405
;O44154,20.0295,19.9393,17.8312,20.1871,23.231,24.5051,23.9707,24.1087
rfc-2;O44175,21.0125,19.248,20.5785,20.8313,17.1668,16.6379,17.2076,15.4829
rme-2;V6CIR8,20.1793,21.5411,19.4126,19.2752,19.3511,17.8544,19.3831,17.5375
F37C4.5;O44400,26.8723,24.6287,24.7833,24.8967,22.4301,23.7716,21.2973,22.9765
F37C4.5;O44400,25.0145,24.5895,24.7076,24.2571,18.6692,19.2617,17.7816,18.4291
F37C4.5;O44400,19.7887,21.8219,19.9191,20.5794,16.5077,15.7099,18.6382,19.4665
otub-4;U4PEY4,28.1065,27.6859,28.7975,28.3981,25.3312,26.7307,26.0251,27.5535
May-02;O44441,18.2394,20.2356,19.3877,19.9831,19.0403,18.2271,19.6784,19.3534
May-02;O44441,17.7939,20.6166,18.0707,18.9046,25.8784,24.4989,26.7794,24.914
;O44444,21.4653,18.1609,20.1025,20.3116,19.1392,16.5269,18.2026,17.7522
snpn-1;O44445,21.5285,19.9223,19.6782,19.1678,17.7734,17.4378,20.0989,17.1564
snpn-1;O44445,22.5691,23.651,23.4846,23.7325,22.4414,23.3233,23.0881,22.3654
rpl-20;O44480,19.7493,20.6843,19.1705,19.7894,18.6657,19.572,18.2533,18.3377
rpl-20;O44480,24.4342,23.4559,22.6057,24.0969,24.7901,26.821,25.9511,25.216
rpl-20;O44480,18.4393,21.5484,19.0062,19.8835,22.6735,23.7885,22.8679,22.6427
rpl-20;O44480,22.6538,22.9915,23.6272,22.7961,24.9371,24.7988,24.4332,23.9648
rpl-20;O44480,16.5724,18.593,17.7688,19.5004,17.6707,18.823,18.6762,17.2884
rpl-20;O44480,21.0119,22.4572,22.6852,24.5461,23.8425,24.7831,23.7857,21.5715
rpl-20;O44480,19.6131,16.3233,21.2299,19.8133,18.6595,20.5161,17.9343,17.3518
rpl-20;O44480,17.2642,19.0605,19.1835,19.9614,18.8267,18.2658,14.2647,16.6495
fnta-1;O44501,19.1609,21.0839,21.2565,18.9178,19.6939,17.4359,19.6029,20.2187
;O44557,24.8394,25.6717,24.4984,24.753,17.5215,18.6833,20.5836,16.8397
acs-3;O44560,16.1723,17.5304,19.7091,18.6565,16.8412,16.4909,17.2118,16.1892
tni-4;tni-3;O44572;Q9XUN9,22.023,21.6766,22.2011,21.872,18.7692,18.6519,19.3071,18.3371
hacd-1;O44608,19.8334,19.5625,19.0602,19.6204,25.5787,26.9527,25.9749,25.0743
;O44735,23.7959,25.2882,24.9757,25.6348,22.59,24.1409,25.114,22.7455
;O44735,23.0161,22.3151,21.8448,23.7187,22.2555,22.2735,22.9557,20.8565
;O44735,25.7338,24.9609,25.124,25.6424,22.8827,22.4403,22.3168,23.0972
bag-1;O44739,19.9223,18.6092,17.1508,17.9674,18.6259,17.9913,18.0401,17.5089
snf-1;O44752,25.3206,26.0109,23.9152,25.5264,24.678,25.1016,24.6363,25.0611
;Q9BL61,19.0788,20.902,19.9107,18.6934,18.1165,17.235,17.4034,18.9136
;Q9BL61,18.5117,17.1642,17.4564,20.0711,18.3477,17.1191,20.908,18.2303
;Q9BL61,20.1383,19.095,18.1576,19.9174,22.3583,22.1499,22.6507,23.2012
vpr-1;O44782,17.4075,19.4989,20.2152,20.2485,18.68,19.572,18.3179,17.1274
fgt-1;O44827,24.3039,23.4042,22.6434,23.8852,18.8539,18.0492,19.4224,16.8313
arrd-1;O44847,18.6472,19.3083,19.7923,20.4429,20.757,18.555,18.4614,17.4953
arrd-1;O44847,19.4997,20.4854,21.1624,18.6851,24.1552,22.3636,22.2673,23.5399
arrd-1;O44847,19.9411,19.8336,19.5166,18.1267,17.8099,17.3156,20.1966,19.2153
arrd-1;O44847,19.2477,19.6728,20.9433,18.5816,19.1355,17.5146,17.9685,18.947
arrd-1;O44847,21.255,19.9831,21.0868,19.5952,20.6023,17.3973,19.8922,19.2722
;O44885,17.8366,20.3802,19.8063,19.3265,19.3138,16.1578,17.5067,17.1383
inx-13;O44887,24.4377,25.5516,24.4117,25.922,19.4084,18.3164,18.4105,17.0183
haf-9;O44897,19.225,18.1565,20.4071,19.2727,18.3028,18.0802,17.5406,17.3789
haf-9;O44897,24.5657,24.9216,24.7376,23.8189,17.9912,18.4218,16.7566,17.8343
haf-9;O44897,23.3432,24.942,24.0552,24.7616,17.7826,17.5865,17.739,17.8743
;O44951,20.3313,20.5716,20.0011,19.7376,16.879,15.9453,19.6847,16.343
;O44990,20.6752,21.4729,16.9252,20.3483,19.1918,17.9103,18.1087,16.9054
;O44990,19.3426,19.3237,19.084,17.7698,16.2746,17.1042,16.8465,16.8065
;O44995,23.0998,23.1453,22.8239,22.9106,18.2636,17.3235,18.46,18.824
nol-5;O45012,21.0354,20.0038,19.5092,18.8869,18.5401,16.8995,18.4559,20.5199
;O45060,16.947,18.1697,19.0108,20.7135,22.7406,23.281,25.2081,23.223
;O45060,26.3109,26.5399,25.8671,25.7485,24.2052,26.0271,24.6926,24.5478
;O45083,25.3231,25.9954,26.4401,26.7373,18.4588,20.5673,18.8464,18.3604
swt-1;O45102,18.6571,21.0956,18.4501,19.0371,17.6027,15.7645,19.534,19.3692
swt-1;O45102,22.7027,21.7223,21.0962,22.7804,18.1421,17.6613,18.4395,18.8448
folt-2;O45166,21.5988,21.6483,21.7773,21.3711,22.3717,23.935,23.3333,23.8818
folt-2;O45166,20.604,19.2441,20.2424,18.8784,17.8961,16.9438,17.8526,16.9989
tin-13;O45319,20.8296,20.6589,20.4394,20.3973,14.8047,18.9108,20.2821,18.7931
fkb-6;O45418,18.7474,21.4151,17.2954,20.6122,16.1445,19.9812,17.7131,18.8366
clec-66;O45445,29.0681,29.1954,26.8604,29.2642,28.2639,28.6799,27.3956,27.1365
gst-38;O45451,20.2949,20.9444,19.4377,19.6327,16.8339,17.5969,19.0158,19.3731
oac-20;O45470,20.0649,19.2227,19.1368,19.3631,18.0965,16.6571,19.3639,17.5119
oac-20;O45470,24.2529,24.0907,24.4703,24.0386,20.244,21.2273,21.6376,20.812
oac-20;O45470,19.1969,20.4693,19.8988,19.2056,18.1919,17.8874,19.0564,16.096
oac-20;O45470,16.7229,18.7262,18.6752,19.6399,17.6325,18.6627,19.264,19.5138
uev-1;O45495,21.1436,20.8975,21.0304,18.9644,17.1829,18.0048,17.5103,19.6882
rps-26;O45499,21.3375,21.2059,20.8033,17.7089,16.4437,16.9746,18.4154,18.2324
dnj-12;O45502,18.3322,20.4998,20.9043,20.9665,16.4836,20.0145,17.0915,19.6688
;O45562,19.5236,19.0837,19.7943,20.7545,17.7581,17.715,18.4135,16.7196
cpf-2;O45577,18.29,20.4548,19.8077,18.7484,16.079,19.5137,19.1364,17.2874
cpf-2;O45577,18.1456,18.9543,19.9901,20.3878,19.7378,18.7807,18.1154,16.1772
btb-20;O45593,20.9225,20.8375,18.2688,17.2217,16.9032,16.6821,18.5057,15.4509
btb-20;O45593,19.465,19.2542,19.1275,19.1043,20.7145,18.5847,18.9035,19.5625
;O45665,19.4462,18.2709,19.9296,17.8779,19.6167,19.7018,20.2163,15.3051
;O45719,18.4843,19.2069,19.9914,19.6486,18.0224,14.1073,17.9316,16.1115
;Q6BEV8,20.8074,20.7105,18.7056,20.2476,15.854,20.1793,17.4939,18.4424
;O45723,20.2872,21.6438,18.2171,19.3654,18.3238,18.1421,17.8518,18.292
;O45723,15.555,19.2165,20.849,18.0769,15.8366,16.0093,21.107,18.8983
cpl-1;O45734,19.1435,21.1236,19.6206,20.7082,17.5848,17.688,18.8717,15.9718
;O45783,22.1991,23.6271,22.8346,24.3326,16.9298,17.3053,18.0258,18.3368
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.8023,25.7806,25.0406,25.9602,26.4593,25.9191,27.1677,26.2707
act-5;O45815,19.1086,18.6835,20.0968,17.3018,24.3645,25.8339,27.2539,23.2722
act-5;O45815,23.3584,23.5075,24.8353,23.8483,23.2283,23.6071,23.6182,23.0457
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.9716,25.2153,24.5608,25.601,23.0499,24.1444,21.2434,23.6107
act-5;O45815,19.5389,19.444,19.7028,20.7417,19.3813,19.544,16.4672,15.9037
;O45841,19.0722,20.6519,17.9992,18.0068,16.605,15.971,20.5282,17.099
ant-1.1;O45865,20.9334,20.0932,18.7631,18.6209,23.5279,26.5793,23.9034,24.7895
;O45871,18.7325,19.3895,18.7705,20.566,19.8405,20.0498,17.2581,19.4071
lec-1;O45904;P36573,19.4769,19.1844,19.4301,20.7874,21.5787,23.447,21.8192,20.8825
lec-1;O45904;P36573,20.447,21.6849,18.7555,19.5963,23.7689,24.455,24.9912,25.7693
lec-1;O45904;P36573,19.4952,18.9422,19.4656,20.5182,17.534,19.0001,19.7977,18.2204
lec-1;O45904;P36573,19.0188,20.2651,20.1554,20.3575,17.8373,18.9996,18.7364,19.2946
lec-1;O45904;P36573,23.8705,25.9498,25.631,25.2195,23.5293,26.6503,25.7086,25.8577
lec-1;O45904;P36573,18.8351,20.8036,18.2662,20.781,21.5553,16.0006,17.2673,17.5555
rpl-18;O45946,23.1397,25.5439,25.365,24.7852,16.728,18.2302,18.8364,18.4017
rpl-18;O45946,17.9764,19.3926,19.8811,19.8593,21.2898,19.2761,16.3364,19.3121
rpl-18;O45946,26.2105,25.3578,24.3655,25.3146,23.6156,24.1829,22.3377,24.995
rpl-18;O45946,19.7522,21.2267,18.8824,21.8167,15.9625,18.7635,20.0348,17.1032
rpl-18;O45946,26.3306,25.7375,25.5059,23.9158,25.2435,26.9638,25.8214,25.4175
rpl-18;O45946,19.6614,19.8561,20.4142,20.9009,19.1323,18.5605,17.376,18.8206
;O45951,18.7907,20.7514,18.7743,19.5063,20.1003,17.1221,17.7494,17.6589
lgc-30;O61216,21.4257,18.6692,20.8477,17.3688,16.5872,19.4123,19.1996,17.0315
;O61217,20.0429,18.558,20.1597,18.9996,17.3344,18.1195,19.7412,17.1682
pqn-59;O61708,19.777,19.0321,18.1981,19.8348,18.8688,17.4739,17.8057,17.7936
pqn-59;O61708,20.4071,19.2462,20.9176,20.0084,18.5155,16.2576,19.7596,18.8927
rpn-10;O61742,23.378,25.1624,24.4126,24.28,24.2816,25.4506,23.3013,24.3569
inx-15;O61786,21.3171,19.5035,18.4023,19.9701,17.3061,19.5459,18.4983,19.6095
rpn-8;O61792,24.5282,23.6303,21.8226,23.8242,17.7731,16.6388,13.8843,17.6881
eif-3.E;O61820,19.6278,19.5723,19.3628,19.3056,18.6002,18.9633,17.3537,16.2831
