geneName,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04
coq-3,14.5488,14.6444,15.0035,15.0261,15.9177,15.2789,15.5264,15.6899
nuo-3,15.9032,15.8651,16.4274,15.7818,16.8493,16.7494,16.3886,16.4599
rps-18,19.9149,19.973,20.5278,19.7894,19.2546,19.1416,19.0179,19.0483
"CELE_Y7A9A,1",14.2053,15.3351,13.8132,15.3793,12.8779,13.1529,12.9955,13.3227
frg-1,15.044,15.5506,14.0686,15.4488,14.324,14.3968,14.2301,14.6841
"CELE_ZK909,3",17.5141,17.4329,17.7213,17.7554,16.4764,16.2928,15.5395,16.6274
rps-19,19.9995,20.2781,19.936,20.1433,19.7999,19.3363,19.2815,19.0416
"CELE_F26E4,2",14.5453,14.7354,14.7586,15.4991,12.8078,13.2243,12.9309,13.0389
"CELE_F26E4,6",14.2467,13.9909,14.5836,15.168,13.8961,15.0339,13.9562,14.6115
acs-2,14.4139,15.3508,13.6126,15.499,13.7845,13.8527,13.9151,14.62
lsm-5,14.3584,15.3167,14.8441,15.1407,13.2938,13.2975,12.8751,13.3183
"C24D10,6",14.4645,13.7549,15.0098,15.1253,15.695,15.6307,15.6673,16.2205
perm-4,22.709,23.0951,22.7569,23.0238,21.8054,21.9229,21.7426,21.5879
perm-2,25.2152,25.8812,25.3049,25.2939,22.5004,22.465,22.7118,22.6518
pas-6,16.5735,16.2646,16.5218,16.8714,18.0495,18.7414,17.8107,17.43
vps-37,15.0337,14.1743,14.1455,14.9634,15.0505,14.845,14.9276,15.2152
"CD4,3",16.5522,16.9633,17.1859,17.1371,14.9252,14.4687,12.1957,15.2755
"CELE_F15B10,3",14.538,14.8417,14.6828,14.8855,13.0862,13.3435,12.8545,12.8502
rfc-2,14.5153,14.9936,14.9091,15.4211,16.2633,16.2663,15.8294,16.5836
"CELE_ZC416,6",14.7703,15.4259,14.753,14.6342,13.0822,12.5366,12.9178,13.2746
"F33D4,4",14.5713,15.3924,15.0612,15.8218,15.6025,15.086,16.3368,15.6404
rme-2,14.7662,16.5617,15.7622,16.4093,13.5439,14.2771,13.7697,13.6944
"CELE_ZK185,3",14.4826,15.1876,14.8983,14.2617,15.8129,16.485,15.4014,15.7638
"F37C4,5",20.7587,21.48,20.859,21.4272,19.9526,19.8343,20.3219,20.0645
kgb-1,15.0126,16.4052,16.2311,16.1162,15.453,15.8379,15.052,16.2467
"T07A9,8",16.9049,17.9315,17.3021,17.6845,13.3103,13.2057,12.7479,12.9081
nog-1,17.5807,17.8021,17.5619,17.8586,16.6707,16.0348,16.7063,16.8042
"CELE_T07A9,10",14.2728,14.8981,14.0787,14.8041,13.2113,12.9234,12.5479,13.0214
May-02,22.1211,22.4396,22.2759,22.4543,21.2775,20.9768,20.7681,21.1946
"B0546,5;CELE_F16D3,6",14.934,15.4869,14.8343,15.1926,13.1374,12.9232,12.8742,13.2866
"C02B10,3",18.8652,19.0653,18.8469,19.3719,17.8857,18.1933,16.9124,17.0262
"C02B10,4",16.7221,16.6838,16.6805,16.896,17.0156,17.0404,15.6985,16.5039
snpn-1,15.7396,14.2844,14.7821,14.6586,18.8293,16.255,19.198,16.6581
pdhb-1,20.7914,20.1791,19.6458,19.5106,17.2854,17.5053,16.7686,16.7101
grd-10,18.0708,17.6768,17.5853,18.5413,16.3209,16.7649,15.7861,16.0223
hoe-1,16.8396,16.7853,17.2768,16.6997,16.4366,16.6652,15.8774,16.0154
tim-17,14.6695,15.5422,14.429,15.3675,13.1451,13.3392,12.8738,12.9236
rpl-20,18.9378,19.9847,19.5649,20.1973,19.8064,19.202,18.1704,18.1549
set-9,14.9838,14.9867,14.7518,14.7701,12.7791,13.2151,13.002,13.3544
fnta-1,18.3531,18.5607,18.1102,18.9156,16.5784,16.2908,16.4813,16.0707
cogc-8,14.9905,15.3723,14.7863,14.9051,15.0557,14.9887,15.6134,15.7588
"CELE_R02D3,1",18.2048,18.8648,17.8929,18.9671,17.5461,17.2616,17.7505,17.8892
"CELE_F42G8,10",19.1191,19.2936,19.1832,19.1597,17.9534,17.8502,17.9375,18.1527
moc-3,14.3672,14.5286,14.3211,15.0998,13.3302,12.9269,12.6324,13.3043
sph-1,17.9646,17.9318,17.8814,17.9075,13.2807,13.0316,13.227,13.0645
isp-1,20.8757,21.2383,21.1627,21.3255,19.3563,19.3132,20.6762,20.8198
"CELE_F56A11,5",14.8815,14.4976,13.8597,13.9901,15.3942,15.4598,15.4737,16.5837
gex-2,16.9606,16.4224,16.2137,16.3557,16.9431,16.9955,15.7156,15.8628
acdh-3,17.2637,18.6289,17.444,18.0921,17.9252,17.8505,17.8587,17.8541
"CELE_K06A5,2",15.6439,16.0985,15.431,16.3032,13.1122,13.0595,12.8679,13.3371
alh-5,14.8612,15.4136,14.8576,15.3314,14.9666,16.6795,15.2787,15.1229
"CELE_T22B11,4",16.7523,15.8245,16.8717,15.7354,16.4007,16.4499,15.2825,15.8799
lam-1,19.2616,19.3587,19.0708,19.3779,18.6168,18.6135,18.0381,18.3109
"CELE_W03F8,4",18.7074,18.4419,18.0768,18.1169,16.2023,16.6472,16.5725,16.31
"W03F8,3",14.8622,14.1901,14.7512,15.0812,13.0592,13.2281,11.4856,13.3473
tni-4,17.2998,18.5511,17.2087,18.0359,16.5081,16.8326,16.3193,16.3767
"CELE_F48G7,5;CELE_F48G7,8",14.9984,15.4767,14.4215,15.1631,13.1762,13.2591,12.6506,13.2878
hacd-1,14.6428,14.7175,14.9723,15.4403,14.824,14.9203,13.7821,14.5763
"CELE_K11D12,7",18.0887,18.3469,18.2268,18.834,18.0961,17.6825,17.1261,17.2026
pqn-51,14.8892,15.186,14.9198,15.4243,13.1349,13.3223,12.885,13.3108
cyp-35a5,14.4871,15.2875,14.8082,15.0671,13.3418,13.2793,12.9292,13.307
cyp-34a8,14.9215,16.0726,15.7784,16.471,16.2448,15.5945,16.664,15.0633
nlp-31;nlp-29;nlp-28,14.4706,15.0947,14.9096,14.3129,16.396,16.211,16.0937,15.9632
"C14C6,6",14.9802,15.4871,14.3839,14.2429,13.2942,13.3517,13.0024,13.3026
"C14C6,2",18.1848,17.3744,17.3734,17.032,19.2744,19.2104,18.8447,18.9739
cpn-4,18.7997,19.8034,19.2634,19.9993,16.7516,16.8687,17.7397,17.75
prp-17,16.1851,16.3688,16.398,16.6482,13.9303,13.6496,14.2529,14.3477
zig-7,14.9723,15.059,14.8296,14.0882,17.6626,16.7954,15.5618,15.5966
"CELE_F54D7,2",15.0295,14.3034,14.9438,15.3966,17.2348,17.5886,17.1806,17.4104
"CELE_F57B10,8",14.6164,14.9275,15.072,14.0203,13.3584,13.112,12.2858,13.7588
"CELE_F57B10,5",14.6044,15.4917,14.1205,15.3313,15.2403,15.5549,15.5033,14.6676
bag-1,17.8025,18.2509,18.0266,18.2833,17.2209,16.7129,17.0959,17.0353
"CELE_F57B10,4",14.9182,15.1272,15.0709,15.4086,13.2987,13.301,12.6431,13.2018
app-1,17.9195,18.1659,17.4893,18.2689,17.4523,17.5755,17.1699,17.2621
"CELE_F33D11,10;CELE_Y65B4A,6",17.3695,17.9024,17.1301,17.7005,17.8457,17.6317,17.9056,18.1384
vpr-1,17.0512,17.6772,17.0148,17.6034,17.7308,17.8262,17.417,17.7585
usp-39,18.2055,18.3216,18.1379,17.8864,15.9616,16.5469,15.7126,15.6241
bath-4,18.3049,18.6554,18.5226,18.8501,18.4021,18.269,17.6944,17.3312
fgt-1,17.2557,17.8558,17.3512,17.6135,16.9429,17.4205,16.8258,17.5931
nep-2,14.8384,14.5767,14.7785,15.2295,13.084,12.8439,12.8308,13.3615
clec-150,17.1845,17.9226,17.2263,17.296,16.6762,16.4482,16.2064,15.8083
inx-13,19.5154,19.9651,19.6396,20.0419,17.8069,17.3396,17.326,17.1845
"CELE_ZK484,3",18.0337,18.2375,17.8483,18.2498,17.3053,16.0613,16.9238,15.802
haf-9,19.1467,19.6195,20.0036,20.2396,16.1527,16.2187,15.7584,15.5641
msrp-2,19.7463,20.1519,19.9988,20.2907,16.3541,17.3125,16.7885,16.5461
pck-1,19.8038,19.2596,19.6528,19.4953,19.9131,19.4932,20.2093,19.8992
"CELE_W10G11,19",14.5185,15.2168,14.8155,14.7253,13.2814,13.3489,12.6981,12.9439
"C17F3,1",18.7372,18.8623,18.1687,19.1059,16.3443,16.1227,15.2901,15.5355
"C34B2,5",17.297,19.3316,18.4817,19.3716,17.5859,15.8618,15.2434,15.6071
lonp-1,17.2182,17.5608,17.2654,17.3038,16.6772,16.4906,16.1705,16.6013
"C34B2,10",16.9109,17.7716,16.4758,17.8879,16.1721,16.7139,16.282,16.184
sdha-2,17.4995,18.3188,18.0552,17.7922,16.9918,16.9975,16.6303,16.6313
"C34B2,8",16.829,18.1901,17.7201,18.1094,17.0155,16.9252,16.9745,17.0651
riok-1,17.7086,17.343,17.3485,17.7296,15.0725,14.3471,14.7966,14.7366
"CELE_F56C11,3",14.935,15.4406,14.8794,14.685,14.3256,13.9368,15.0146,14.5257
"CELE_K02F2,5",14.6272,14.2686,14.5802,15.2656,15.0888,15.4713,15.0562,15.4455
teg-4,17.0056,17.3678,16.9863,17.7333,15.8173,15.6616,15.722,15.7537
"CELE_K09H9,8",14.5414,14.0912,13.9557,14.9714,13.1075,13.319,12.8065,13.176
lpd-6,16.8803,16.7648,17.0382,16.522,14.9185,14.3999,14.7481,15.3004
"CELE_K09H9,2",16.7314,15.5341,15.8782,15.0276,12.1384,11.0831,12.2313,13.0829
"CELE_K12C11,1",20.0439,20.8088,19.9891,20.6525,19.0368,18.7236,19.1793,19.1858
"CELE_W10C8,5",18.4073,18.929,17.5437,18.8226,17.5575,17.4476,17.615,17.6035
nol-5,19.1249,19.5688,19.2268,19.5322,18.4959,18.433,18.1674,18.1931
"CELE_W01B11,6",15.0294,15.4315,13.2691,15.407,14.5042,14.2149,14.9262,15.309
"C35B1,5",17.6865,18.541,17.8395,18.9048,20.2713,20.1696,20.0372,20.1398
"C11D2,4",15.9057,16.3356,16.1302,16.8516,14.8192,14.7064,14.0386,14.8972
"CELE_F53H1,3",17.499,17.5345,17.065,17.9902,13.0159,13.1809,12.4986,13.2939
"CELE_F53H1,4",18.0272,17.488,16.1035,16.9568,14.8772,15.4749,14.5954,14.9836
"C17H12,8",14.494,14.9751,14.3895,15.0176,15.2198,13.8448,14.6373,15.075
"C17H12,11",16.2907,16.7256,16.8838,16.2559,17.0755,17.4175,16.5195,16.995
"C17H12,4",15.169,14.773,14.8512,15.3131,14.6132,14.1206,14.3721,14.7678
"C17H12,2",14.3325,15.423,14.4607,14.4073,13.171,13.3605,12.9455,13.3191
dyci-1,17.2959,17.6694,17.4979,17.7778,16.6391,16.4124,16.3556,16.1936
faah-3,14.3432,15.5009,14.501,14.7028,12.9617,13.3571,13.0136,12.8767
"CELE_F57H12,6",17.996,16.7837,16.7788,17.1468,13.4834,15.1215,14.4605,15.0519
mec-17,14.9812,15.9244,16.2486,16.3478,14.5535,14.2891,14.9866,14.4783
ech-5,18.3921,18.2193,16.1394,18.4269,16.9968,16.9954,17.1393,17.5612
mrpl-2,14.7102,14.4616,14.7612,15.1038,14.7177,15.6117,16.0837,16.1359
"C05D2,8",15.0427,14.5695,14.7703,14.9434,15.4712,13.2007,14.4534,14.6733
"C34H4,1",14.1242,15.4543,13.4764,15.3358,12.9402,13.3468,11.3927,13.0802
era-1,14.9095,15.2887,14.6521,15.4677,14.7523,16.3595,14.7814,12.9042
dlst-1,21.2717,21.4775,19.0497,19.0377,18.6913,18.8436,18.1989,18.2312
sna-1,14.7581,14.2859,13.4039,15.3447,16.0018,14.1416,13.9599,15.3433
fbxa-65,14.9601,15.0456,14.1837,15.4729,14.2911,13.9585,14.2564,14.4483
folt-2,14.9601,15.4995,14.5359,14.1375,13.7503,14.1365,13.7417,13.2578
ifc-1,20.1891,20.1374,20.2592,20.0823,18.1157,18.1744,18.1621,18.5331
"CELE_K07H8,10",19.3999,20.108,19.438,19.804,18.1715,17.9387,18.1973,18.2987
ads-1,17.6872,17.6179,17.968,18.3549,16.2756,15.8293,16.6565,16.2235
rpl-29,14.8772,15.0254,14.929,14.4204,13.3305,13.3093,12.7901,13.1902
"B0513,4",18.0685,18.8902,17.8798,19.2752,20.9792,19.8432,19.6779,20.2169
"B0513,5",16.2623,17.0314,20.2312,15.909,16.2074,16.1001,15.3893,16.0636
"C04H5,1",15.9324,15.3693,15.7387,15.1407,14.4901,14.8626,14.6337,14.6063
mog-4,14.6103,15.5286,13.5031,15.1089,15.2228,16.1575,14.6201,15.6796
dlat-2,14.8685,15.116,14.6355,14.9593,16.5469,15.1888,15.9359,16.4182
gly-8,15.3088,15.6763,15.6881,15.5621,15.0437,14.9823,15.0608,15.6716
ddo-1,14.273,15.2421,13.54,14.6034,14.3938,13.7193,14.5222,16.3402
"C49A1,10",15.5356,15.6474,15.7828,15.3419,17.0293,17.5142,16.3931,16.9523
"C54E10,6",19.477,20.2092,19.769,19.9028,16.5335,16.7995,18.2224,17.4511
tin-13,17.5916,18.3438,17.8449,17.8603,18.2715,18.4974,17.7268,17.7699
osm-11,20.7044,20.2582,20.516,20.7159,19.4258,19.1575,18.5936,18.9762
"CELE_F14H3,6",14.6826,15.142,13.9404,15.3718,15.4117,15.5479,15.3322,15.2607
"CELE_F17B5,1",14.8754,15.047,15.0294,14.7031,12.8662,12.8761,12.5876,12.5827
tps-2,17.0441,16.9621,16.4157,17.2069,16.3589,16.0346,15.6368,17.9856
mltn-9,15.0054,13.1908,14.8456,15.3667,14.5775,13.4507,13.941,14.2545
"CELE_F21H7,5",13.7656,15.0082,14.8719,15.3897,16.5008,16.8232,16.1747,16.3574
"CELE_F22B8,7",14.5297,14.6818,14.3697,14.798,16.1138,16.7221,15.7325,16.531
"CELE_F22G12,4",16.2246,16.494,16.006,16.6704,15.6296,13.5691,15.6566,15.7996
exl-1,13.6709,15.4181,14.2917,15.0873,16.3778,15.7942,15.6503,16.4779
kbp-3,16.7245,16.3944,16.3958,17.2545,13.2364,12.7108,12.34,13.0703
"CELE_F31D4,2",14.7502,15.1773,14.2535,15.0768,14.0642,14.3983,14.3942,14.6256
fkb-6,19.7493,20.1928,19.7098,20.1975,17.5354,17.3356,17.2094,17.3541
mccc-1,17.6612,18.2488,17.5708,18.411,17.1894,17.4682,17.3561,17.6933
"CELE_F32B6,3",15.2101,16.7023,16.061,15.5893,15.4578,14.7118,14.5484,15.1872
clec-62,13.7953,14.773,14.9208,15.072,14.8853,14.1096,14.2815,14.5837
clec-65,20.6214,20.7298,20.4604,20.7007,19.2726,19.1882,18.49,18.8718
clec-63,22.6595,22.8864,22.8024,23.281,20.953,20.6015,20.3014,20.8088
clec-66,14.2975,15.3449,15.0508,15.425,15.6166,15.6398,16.0751,14.7256
gst-38,18.6627,19.0277,18.4151,18.6125,15.837,15.8812,15.9882,16.0751
oac-20,14.817,14.6168,13.2744,14.874,14.2739,13.3279,13.9692,14.7144
uev-1,18.6581,19.4303,18.6939,18.994,17.2092,17.159,17.5443,17.558
"CELE_F39B2,3",14.4381,14.6324,14.3916,15.4702,16.2155,16.1856,16.1318,16.487
rps-26,22.8681,23.6399,23.113,23.7936,19.597,18.8996,19.6141,19.7492
dnj-12,16.6306,17.9849,18.2372,17.2524,16.961,16.7849,16.8702,16.7297
mtx-1,17.8212,18.2321,17.9048,18.2791,16.984,17.0356,17.0943,17.0111
argk-1,17.4018,17.4202,16.3525,17.541,18.0411,17.4281,18.8524,17.6398
"CELE_F45H10,2",17.9725,19.8749,17.856,19.5262,19.3087,19.2243,19.3501,18.9441
lsy-27,15.4892,17.0352,15.7337,16.8839,14.6618,14.8411,14.7091,14.6917
dro-1,13.3206,15.308,14.6632,14.6888,15.2431,15.3477,14.3655,14.1672
ife-1,16.909,16.5661,17.2287,17.704,15.6172,16.2698,15.6181,16.3063
acaa-2,19.7349,19.7289,19.528,19.5848,18.4352,18.2582,18.6028,18.3209
nep-17,17.3129,18.2761,17.6191,17.9704,17.5382,17.4474,17.5188,17.5529
cpf-2,14.9566,15.0369,14.8816,13.1933,16.5232,15.941,15.3993,15.4325
pot-2,14.6924,14.1511,13.3507,15.2859,13.1197,13.1515,12.8081,13.2996
"CELE_F57C2,4",16.9205,17.292,16.2688,17.0114,17.528,17.0418,17.2156,17.221
cbd-1,17.785,17.8939,17.6335,18.2489,17.8013,17.5409,17.2748,17.6637
erfa-3,18.0393,18.7702,18.2564,18.984,17.1008,17.0183,17.7545,17.8334
"CELE_H40L08,1",14.6464,15.3815,14.1842,13.8887,15.6784,15.8129,15.8753,15.9585
"CELE_K10D6,2",13.9477,15.2765,14.3045,15.4914,12.9742,13.2877,12.9958,13.1072
cysl-2,16.792,17.8692,17.3785,16.9936,18.2389,17.8332,18.103,18.3094
asah-1,14.3833,15.1002,14.7495,14.9219,13.3335,12.994,12.627,13.2856
"abhd-11,2",14.924,15.4672,14.3131,15.3601,15.8714,14.6697,15.8732,16.1961
"CELE_R09B3,2",19.0594,19.5061,17.4632,19.6947,19.9343,19.1691,18.6296,19.3583
"CELE_R09B3,3",16.732,18.0182,17.004,17.5397,22.2218,21.4009,21.1867,21.2779
nud-2,14.8406,15.2002,14.6258,14.9268,15.3073,14.4389,14.1152,15.0684
"CELE_R11H6,2",15.2575,16.4645,16.4168,15.437,15.0614,15.0794,14.4064,14.6952
"CELE_R74,8",14.2062,15.543,14.8759,15.3244,13.3154,13.353,12.7754,13.3537
pmp-4,14.6036,14.7754,13.8673,15.0721,13.3258,13.3142,12.9851,13.3555
cpl-1,21.8703,22.2332,21.6951,22.3482,21.1913,21.1174,20.482,20.4972
"CELE_T06E6,1",15.6725,15.7693,15.4606,15.6473,16.522,16.8336,14.7153,16.2612
"CELE_T06E6,10",14.2423,14.668,15.0454,14.1236,13.3228,13.2986,12.7703,13.1329
"T10C6,5",15.564,16.0542,15.1929,15.3752,15.956,15.7843,15.4497,15.4903
drr-2,18.9818,18.5119,19.1069,18.6538,17.8317,17.3648,16.9545,17.0589
"CELE_T12D8,5",19.5944,19.7138,19.3646,19.6511,21.0875,21.1025,20.9032,20.99
"CELE_T23G11,7",16.8572,17.1018,16.9225,17.4333,16.2742,16.7558,15.601,16.4916
act-5,19.6477,20.6331,20.1547,20.7662,20.5042,20.7691,20.028,20.087
gyg-2,15.0163,14.856,14.1555,15.3998,17.3544,16.7289,17.0972,16.4232
"CELE_T27E7,1",14.7495,15.1604,14.871,14.3002,16.0484,16.3142,14.6335,15.3431
"CELE_T27E9,2",20.2864,21.5863,20.4055,21.3788,19.1106,19.0297,18.7946,19.0147
"ant-1,1",21.2578,21.2438,21.0317,21.2351,21.5679,21.0632,22.1224,22.0996
pars-2,14.916,15.2904,14.1238,14.9637,12.922,12.8547,12.9689,13.1445
"T27F6,6",14.9545,14.371,14.7262,15.2028,13.3062,13.2104,12.6381,13.0422
"W09H1,5",15.5684,16.9304,16.9377,16.7928,16.1389,17.6029,16.4305,16.9684
lec-1,14.5299,15.3424,14.5155,14.3102,18.7603,18.8428,18.7119,18.9718
"Y39E4A,3;bckd-1a",18.673,19.1596,17.8479,19.2755,17.3268,17.6568,17.0997,17.3299
npp-18,14.6001,15.4395,14.8861,15.0512,16.0205,16.5849,16.2572,16.683
"CELE_Y43F4B,5",18.2134,18.211,18.0329,18.2846,17.6817,17.8933,18.1017,18.1323
klp-19,16.8415,16.5287,17.0654,16.6564,16.9097,15.9904,15.5808,15.494
"CELE_Y43F4B,7",17.8653,18.3549,17.0489,18.1344,17.0964,16.745,16.1814,16.769
"Y45F10C,2;C08F11,12",19.8779,18.9895,18.909,19.1741,18.8653,19.1419,18.1191,18.0697
"Y45F10C,4",15.4181,15.2516,15.6826,15.8722,19.5867,19.801,19.236,19.8993
"CELE_Y45F10D,2",13.8053,15.2757,14.925,14.4325,13.3241,13.2358,12.9971,13.3029
rpl-18,19.301,21.1737,19.9931,20.2716,18.6606,18.3792,19.1945,19.2485
gly-10,14.4619,15.3226,14.8771,15.1736,13.0353,12.9701,12.789,13.3434
"CELE_Y45F10D,4",18.6702,19.3268,18.934,18.5449,16.4857,17.0074,17.0146,17.05
csc-1,15.7306,15.7107,15.3461,15.5099,16.5907,16.9211,16.129,16.2142
"CELE_Y6E2A,4",14.5085,14.8052,14.9079,15.324,13.851,13.9672,12.5412,13.2229
"CELE_ZK228,3",14.7723,14.6674,14.5859,15.3084,16.2028,15.2526,15.1623,16.2053
tep-1,18.5958,19.3263,18.9745,19.076,18.9824,18.8944,18.4745,18.9077
aqp-11,14.9715,15.4529,14.8353,14.8591,13.1306,13.1577,12.7389,13.1264
"CELE_F37C4,6",15.6341,15.4273,15.3686,16.3127,16.7252,16.5772,16.0005,16.0593
"CELE_F15E6,6",17.0128,16.7844,15.9675,16.0149,13.6397,14.2789,15.4511,12.8641
ogdh-1,19.0085,19.7224,19.3959,20.1063,18.6249,18.4275,18.0984,18.1673
gip-1,15.4412,15.8445,15.684,15.8738,12.8341,13.3191,12.8037,13.006
"CELE_H17B01,2;CELE_Y51H7C,1",16.9071,17.2794,17.6011,17.0486,16.4109,16.3656,16.0685,16.4509
"CELE_K02D7,1",16.7152,17.7738,17.7343,17.5939,17.4636,17.4785,17.3731,17.6193
daf-31,16.9465,17.8753,17.7822,18.3255,15.8707,16.1854,15.4172,15.4806
ctl-1,19.1126,19.1917,19.1982,19.572,18.5496,18.4439,18.585,18.6472
"CELE_F17E9,5",20.4497,20.5717,20.2406,20.853,18.616,18.5911,18.3172,18.4044
"CELE_F17E9,4",18.476,18.0905,18.2557,17.7637,19.3922,19.3009,19.1264,19.2978
"CELE_F17E9,2",16.6294,17.2505,16.868,17.5662,14.9159,15.6143,15.409,14.5643
pqn-59,18.5088,19.2118,18.9768,19.2115,17.9078,17.9328,17.4855,17.7062
"CELE_R119,3",14.9437,15.3673,14.806,14.3949,12.7403,13.2336,12.9472,13.0897
"CELE_R119,2",15.0303,15.1013,14.1689,14.8388,13.3073,13.166,12.9334,13.2361
rnp-8,14.8882,15.4753,14.1477,15.2496,13.3055,13.3344,12.9347,13.2345
"B0205,6",17.0948,18.4924,17.7552,18.0292,16.5105,16.3261,16.8765,16.4821
rpn-10,19.2931,19.7012,19.1882,19.7757,16.603,16.7514,16.9327,17.2371
"B0205,8",16.3778,16.4235,16.2728,15.9196,16.5017,16.2958,16.2738,16.5476
"B0205,10",13.7741,15.2007,15.0249,15.4164,15.0532,14.9473,16.1945,15.8155
"F37F2,2",14.6494,14.4172,14.8577,15.3623,15.2729,15.0062,15.4928,15.6176
inx-15,18.0575,19.0507,17.8874,18.5004,16.5788,16.683,15.9991,16.4354
inx-16,14.5172,15.1036,13.9582,15.4914,16.5697,16.5438,16.5536,16.8908
inx-17,16.7642,18.109,17.2358,18.3647,16.6334,16.6932,15.6016,15.7495
"R12E2,11",18.8064,18.5324,17.9976,18.1096,16.4187,16.6031,16.0203,16.1344
mrps-6,14.8118,15.5146,15.0277,14.2262,13.161,13.2743,12.5739,13.3324
rpn-8,15.9377,16.714,14.872,15.7629,16.9,17.3008,16.6284,16.7336
"CELE_R12E2,13",14.916,15.7993,15.5713,16.4704,17.4569,17.4411,17.227,17.6881
"CELE_H11E01,3",16.7001,17.5584,16.2505,17.1329,16.4338,15.9704,13.8993,15.9431
"B0511,6",18.201,21.5619,18.372,21.6547,21.6092,19.4417,20.4411,20.7544
mrps-30,14.0064,15.4382,14.9968,15.174,14.0118,14.3505,13.7221,13.7216
"eif-3,E",17.1015,18.2955,17.1881,18.1325,17.4893,17.4269,17.244,17.1779
grl-20,14.9971,15.4293,14.8247,15.1678,13.2933,13.2941,12.8301,13.2219
prmt-6,14.4937,14.5548,14.8566,15.4803,15.7354,15.1418,14.9404,16.1122
chd-7,18.1647,17.9759,18.7397,17.488,15.4838,14.2172,14.3717,14.764
"CELE_K03E5,2",20.6029,21.3355,21.4591,21.2523,19.6988,19.917,19.3845,19.0873
"T26C12,1",14.6817,15.1069,14.2897,14.8047,15.4899,15.7099,14.8904,15.2979
arx-7,17.8213,15.9366,16.0329,15.6355,17.3991,18.2731,16.5703,17.0369
dod-19,17.8224,17.9604,17.8151,18.3261,16.7025,17.1975,17.4344,17.3643
"CELE_F59B1,2",18.4994,19.0223,18.4585,19.8968,20.0303,19.5879,19.2056,19.4986
"CELE_F59B1,8",14.3286,14.9024,14.381,14.5521,14.6145,15.7643,14.6174,14.7386
"CELE_K10C9,3",15.7619,17.476,16.9218,16.0461,15.7882,15.3344,15.6658,15.2599
lin-40,16.5025,16.8952,16.9447,16.399,15.9921,15.5015,16.1769,15.6543
ergo-1,15.4831,15.7252,15.3385,15.5941,14.9638,14.7706,14.6013,14.1151
ife-3,16.487,19.2472,18.586,18.4904,18.6527,18.1914,17.8119,18.4678
let-413,14.7018,15.3038,14.8525,14.3517,16.9897,14.2633,15.972,14.4326
ttr-47,14.0343,15.3768,15.0308,14.6894,19.2419,19.6013,18.6272,18.7916
unc-23,17.558,17.5178,17.6677,17.4963,15.3031,14.4938,15.3855,15.4162
mut-16,15.0345,15.4517,14.9107,15.3908,13.1267,13.2855,12.6672,13.3104
clec-222,14.4021,15.1473,14.6649,15.2886,13.2512,14.6098,14.0128,14.2069
ule-4,21.7054,21.0466,20.8272,21.0138,21.0218,21.5973,21.1694,21.052
"C09F9,2",14.7927,14.8387,14.2278,15.4286,13.0186,13.0507,12.4706,12.7779
"C25F9,4",13.915,15.2862,13.822,15.345,13.082,13.3062,12.578,13.0059
fipr-22,14.4588,14.863,13.6912,14.2011,14.578,14.8536,14.6166,13.8646
pbs-2,18.6224,18.3803,17.8739,18.4137,18.8609,18.7592,18.8268,18.7535
prx-11,14.7456,15.1181,14.8659,15.3879,12.6786,13.2977,12.9645,13.2477
eif-6,21.4359,21.6582,20.7901,21.9099,20.2317,20.2261,19.9895,20.0469
gale-1,21.0817,21.7896,21.3688,22.0097,18.134,17.8853,19.8321,19.3363
gcsh-1,16.4435,16.9879,16.8934,17.0939,17.0046,16.4077,16.3807,17.0009
"CELE_D1086,7",16.6354,16.9235,16.8401,16.5009,15.5235,15.689,14.8008,15.0418
inx-14,14.7929,15.4726,14.2728,14.8167,13.249,13.1794,12.7241,13.2653
"acox-1,2",14.9587,14.8968,15.0367,15.1741,13.9899,14.7463,13.7197,13.9486
"acox-1,1",17.8547,18.6267,18.3832,18.5378,16.6125,17.0984,15.5067,15.6493
"F09B12,3",17.9479,18.2258,18.9084,19.3088,17.3092,17.1837,17.1768,17.0858
aly-2,18.3004,18.8146,17.6803,19.0109,16.5284,15.906,16.0985,16.1932
psf-2,14.5871,15.4823,14.5177,15.3934,15.7352,15.4766,13.4991,14.8612
"CELE_F32A11,1",18.6848,19.2572,18.4066,19.3511,17.5986,17.2086,18.222,18.2772
"CELE_F32H5,3",15.503,15.2072,14.2756,16.0414,15.3157,15.9001,15.4679,15.866
cey-1,19.6794,20.1305,19.793,19.4973,18.1254,18.5065,16.7024,17.4665
sdhd-1,14.0227,15.7248,14.2555,15.0298,19.0255,18.8268,18.7603,17.7691
"CELE_F33H2,6",16.0238,17.1825,13.1087,17.4352,13.757,14.3427,13.8572,13.6215
"CELE_F33H2,2",14.3235,15.3954,13.7229,14.4675,13.0324,13.2124,12.9777,13.2324
"F33H2,3",17.7242,18.5594,18.2999,18.7101,16.6835,17.4297,16.1107,15.8925
syx-7,14.4136,14.5276,14.8422,15.4793,15.2731,14.8176,13.6115,14.0821
myo-6,18.2555,18.6196,17.8108,18.1898,16.2412,16.2344,16.002,16.3772
cope-1,15.5412,16.2634,16.2278,15.4066,18.2418,17.3519,15.8854,16.3541
