geneName,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04
"CELE_Y62E10A,13",14.6929,14.6219,15.0714,15.0036,13.6624,14.6705,13.0161,13.1788
cars-1,17.3614,18.3607,17.4468,18.4773,16.9482,16.9907,16.7258,16.8047
eps-8,14.2241,15.3397,14.695,14.718,13.2868,13.2943,13.4311,13.5574
"CELE_T14G10,5;CELE_T14G10,5;T14G10,5;CELE_T14G10,5",17.278,17.2816,17.5184,17.6879,16.7278,16.9222,16.7445,16.861
pezo-1,16.0356,16.4429,16.43,16.6367,14.9797,14.1831,14.1785,14.1505
twk-9,14.6643,14.6084,14.1804,15.4371,16.7245,16.8547,16.5382,17.0434
epi-1,19.3013,19.958,19.5637,20.0334,17.3778,17.2611,17.2211,17.2552
kdin-1,14.9805,15.0657,14.7737,14.3285,14.5667,14.1245,13.5735,13.8609
tag-273,17.8152,18.0893,17.9604,18.4654,16.9522,16.8906,16.8216,16.896
"CELE_F13H10,3;CELE_F13H10,3;F13H10,3;CELE_F13H10,3",14.5301,15.4822,14.9562,14.7982,13.204,12.8146,12.8455,12.807
pps-1,16.3486,16.9502,17.2291,16.4725,14.6654,14.5446,14.8951,14.5906
cka-1,17.0288,16.4714,17.191,17.2637,15.2113,15.2708,15.2935,14.6747
"CELE_R11A8,7;CELE_R11A8,7;R11A8,7",14.7691,14.5101,14.4768,15.3084,13.5273,13.4948,13.3414,13.3991
spp-18,14.6074,14.9306,14.7396,14.9846,16.4987,16.7147,17.2833,16.7405
lin-66,13.3425,15.221,14.9797,15.4351,11.9923,11.9933,11.806,11.4557
"CELE_F09E10,7",14.9222,15.0741,14.3462,14.5228,13.584,13.4527,12.8148,13.6212
"CELE_F10C1,9",14.4955,13.7579,14.6724,15.255,13.1674,12.9395,13.0649,12.9296
itx-1,16.3116,16.5902,16.4232,16.4513,15.392,15.4007,15.3164,15.3035
"CELE_Y41E3,7",15.1169,15.2052,14.8207,15.8897,14.8861,15.2158,14.6431,15.0318
"CELE_Y105C5B,15",14.8389,15.4545,15.0084,15.3403,14.4415,14.4753,14.7231,14.8048
lim-9,14.9571,15.1334,14.5622,14.6738,13.5294,15.0585,14.5216,13.7324
"CELE_Y105E8A,25",14.9662,15.3609,14.9144,15.1615,13.9565,14.6444,14.1362,14.1668
pgp-2,16.263,15.942,16.5103,18.9858,14.7406,14.5345,14.7663,14.542
lpd-3,14.7356,14.4461,14.7467,15.4556,19.8249,18.7062,20.3346,16.7774
tln-1,14.9324,15.4181,14.2691,14.7208,15.2793,14.4381,15.0734,14.2001
max-2,14.9873,14.8484,14.0506,15.3082,15.0382,14.7899,13.6586,14.2145
egl-27,14.4995,14.7387,12.7065,15.4268,14.4324,13.7939,13.9669,14.1113
cdc-14,14.9576,15.4854,13.9322,14.2619,11.9383,11.9019,11.7932,11.7711
daf-16,13.9248,15.4823,13.9326,13.6722,14.4295,14.2156,13.8791,13.6415
"CELE_T16H12,3;T16H12,3",14.5306,14.5676,14.7485,15.431,15.5488,15.0549,14.68,14.8117
lev-11,17.5938,17.7435,17.6884,17.0757,15.4347,15.3798,15.0622,15.2719
gld-2,14.9741,15.5163,13.4171,15.0916,13.6346,14.8193,13.2643,14.2192
ncl-1,15.0217,15.2217,14.819,15.1931,13.1435,13.1674,13.0787,13.801
"CELE_D1069,3",14.5316,15.1375,15.0211,15.0412,12.2505,12.6677,13.2142,12.9798
lin-23,14.7922,15.1266,14.8369,14.9976,14.6408,14.4002,14.6111,13.9143
"CELE_Y50D4B,1",14.8821,15.0305,14.947,15.4674,12.0247,11.927,11.8877,11.8275
"CELE_Y39A1A,21",14.8786,14.5327,14.0664,14.8981,11.9399,12.0333,11.7241,11.8611
dre-1,19.0011,20.0038,19.1395,20.0611,20.2126,19.6131,18.8943,19.4377
gck-1,14.9316,14.6014,14.6561,14.423,14.3773,14.2831,14.0127,14.5954
gly-7,14.1129,14.3868,14.857,15.1964,11.2755,15.1297,15.0505,14.4373
"CELE_F40A3,3;F40A3,3",19.443,19.5954,19.7306,19.5887,18.3487,18.515,18.2594,18.3426
"CELE_Y50D4B,4",12.8441,15.5238,13.2333,14.9485,15.3412,15.5574,15.5704,15.3773
cdf-1,14.6911,14.6039,14.2977,14.9354,12.0563,11.899,12.0896,11.7262
unc-34,17.5071,18.1994,18.1953,18.0443,11.9426,11.8636,11.7552,11.6065
tbh-1,18.8977,19.9425,19.2313,19.9725,16.7275,16.8248,16.8399,16.8284
lev-11,22.9724,24.6822,24.2346,24.7799,21.4624,21.8729,21.9365,22.0176
imp-3,16.4129,17.053,16.6976,16.9933,13.9553,13.9725,13.8905,14.0618
prdx-2,22.4809,23.0663,22.5501,22.7704,21.8293,21.9154,21.7058,21.7695
jhdm-1,14.7536,15.4294,14.4854,14.7113,14.1711,14.1869,13.9833,14.0792
mrck-1,14.904,14.5921,14.4733,15.3829,11.8907,12.17,11.9556,13.6651
nhr-86,14.3599,14.1527,14.3449,15.146,11.994,11.7847,11.651,11.8729
aat-3,13.5977,15.3824,14.9495,15.245,13.2901,13.4854,12.9914,13.0669
"CELE_M02H5,8",17.6104,18.1733,17.6761,18.3232,19.4784,19.5861,19.6017,19.5462
"CELE_T08B1,1",18.8259,19.1867,18.758,18.8376,14.2144,13.8772,13.9616,14.0191
lipl-5,14.3911,15.2,14.2999,15.2366,13.6179,13.7515,13.3196,13.5035
fln-2,18.6103,18.663,18.4095,18.5762,16.3692,16.3087,16.2015,16.2124
"C14C6,5",18.1679,16.9759,18.0635,17.7752,17.0053,17.1095,16.9841,17.0243
"CELE_T08B1,1",14.5274,14.9106,14.1329,14.1151,11.842,12.1194,12.1122,11.8781
zig-11,17.0251,16.7949,16.5392,16.7802,13.6489,13.9017,13.8618,13.8864
ilys-5,18.2089,18.0073,17.8211,18.1223,16.3945,16.3511,16.3527,16.3028
irg-3,14.2564,13.9323,14.303,14.672,16.071,16.0031,15.8602,15.8577
tns-1,16.6829,16.1602,16.4987,17.0321,15.1657,14.8884,14.9202,14.9698
ubr-4,14.9076,14.8515,14.3097,14.7577,13.7513,13.275,18.4954,13.2745
ccar-1,16.9135,18.0429,17.0148,18.1154,14.6417,14.5149,14.456,14.3481
ulp-2,14.5088,15.3408,14.8214,15.0466,13.9047,13.6471,12.912,13.352
"CELE_T23F4,2",14.4437,14.7402,14.5769,15.2609,14.3993,13.9547,13.198,13.7822
sago-1,14.2698,14.6345,14.9513,14.3684,14.1281,13.7752,14.015,13.6909
sago-2,14.7205,15.3466,14.1093,15.1959,15.757,16.1672,15.8732,16.0161
"CELE_K02C4,3;CELE_K02C4,3;CELE_K02C4,3;K02C4,3",15.0152,15.4174,14.0271,14.1608,13.6991,13.832,13.4278,14.0084
daf-4,16.7812,17.1397,16.4086,17.1083,14.0073,13.9238,13.733,13.9805
hpo-3,14.2153,15.2885,14.9233,15.5025,12.0557,11.692,11.8544,11.8086
acs-22,17.4286,17.1168,17.8944,17.1989,15.5221,15.5952,15.4355,15.4668
tag-10,15.4904,16.1751,15.6821,17.814,15.3715,15.1153,15.1104,15.1775
imb-2,17.0963,17.2883,17.1651,17.6089,14.56,14.623,14.18,14.2704
brf-1,13.5014,14.8787,14.9912,14.9658,12.0288,12.0353,11.8507,11.8149
"CELE_W09B6,4",15.1018,15.8048,14.7287,16.1082,13.9942,12.6971,13.2133,13.2552
irg-7,18.486,19.0949,18.6693,19.0721,19.0294,19.0553,18.9044,18.959
"CELE_F27B10,1",14.9512,15.1653,14.7827,14.5216,13.448,13.2788,12.8441,12.9414
"CELE_T22F3,3",14.8386,15.4973,14.6679,15.2853,14.4729,13.7536,14.4411,14.5207
die-1,14.7368,15.4125,14.7582,15.2962,12.576,13.2845,12.6689,12.931
dhs-11,14.8537,13.8747,14.1222,14.9647,15.1269,14.7252,14.7219,14.9904
tbc-14,16.0663,16.2508,15.9408,16.1495,15.3428,15.0569,14.6554,15.0507
cyp-34a6,14.3041,15.4268,14.617,15.3927,14.0835,13.9058,14.4655,13.9734
fipp-1,15.029,15.2687,14.1828,14.5604,13.4667,13.6388,13.8091,13.5684
unc-132,17.5211,17.356,17.34,16.814,14.4148,14.4258,14.2715,13.9988
cdh-4,14.5094,15.4919,14.6169,14.9703,13.3504,13.1353,13.0658,12.8024
ajm-1,14.2628,14.8545,15.0037,14.8676,11.8713,12.009,11.8276,11.8538
"CELE_ZC412,3",18.4237,18.5668,18.2106,18.6,17.3815,17.4424,17.573,17.3302
farl-11,14.6816,15.437,14.9032,15.1038,12.854,13.1664,12.6039,12.9723
let-711,15.8234,15.3592,16.4145,14.9125,15.0757,14.9147,14.7872,14.9327
"C40H1,7",14.9823,14.6351,14.665,15.3349,14.8673,14.7142,15.055,15.2103
spat-2,15.9712,16.3456,16.4401,16.5278,15.2126,15.1118,15.1529,15.2583
aakg-1,14.8144,15.4542,15.0403,14.6875,14.5098,14.3517,14.0566,14.3917
grl-23,16.6746,17.4854,16.6199,18.2509,11.9143,11.9663,11.7497,11.5434
spat-2,14.5589,15.4747,14.7881,14.9943,12.9068,14.0977,13.3469,13.3409
"CELE_Y55F3BR,6",14.8097,14.4842,14.6116,15.4395,12.0709,11.8597,11.8302,11.7828
vab-10,20.7031,21.3275,20.7838,21.3111,19.2772,19.2947,18.8533,19.1476
"eif-3,l;eif-3,L",19.6491,18.0783,17.8849,20.1577,18.8992,18.485,18.6725,18.5558
"npp-25;npp-25;npp-25;Y37D8A,17",14.5257,15.4335,14.6882,14.9133,16.1403,16.7812,16.8121,16.7729
cnt-1,14.0825,15.3217,14.0565,14.8301,12.1153,11.9476,9.87085,11.5245
"C26G2,2",17.2878,17.3288,17.0572,17.7547,14.1511,14.121,13.4449,13.8114
"CELE_F43B10,1",14.0703,15.0618,15.034,15.124,13.6242,13.0234,13.1848,12.9121
ubc-15,13.7413,14.6593,15.0532,15.3199,13.1848,13.219,13.572,13.253
"CELE_Y55F3BR,10",14.062,14.6214,13.781,15.1548,12.8284,13.0734,12.57,13.2446
"CELE_Y38F2AR,12",14.9567,14.8565,15.0333,15.1966,13.8951,14.335,14.0047,14.3626
ttr-42,19.7982,20.5462,20.1392,20.5977,17.5578,17.4002,17.6601,17.6665
"CELE_H29C22,1",19.5576,19.7935,19.4083,19.8309,17.2318,17.8005,17.7423,17.385
"CELE_F07G6,10",14.7525,15.1287,15.0067,15.0204,14.1786,14.2982,13.8313,13.851
ttr-34,14.7474,14.6052,13.9862,15.4864,13.064,14.0912,14.3274,13.5116
"CELE_Y49E10,29",14.7712,14.7025,14.572,15.1692,11.8505,11.8016,11.394,11.5255
cnnm-1,14.9991,15.1938,13.8776,14.742,11.4726,12.0016,11.7959,11.6274
col-138,16.99,16.2425,15.7647,16.7174,13.1775,13.2852,12.1847,13.8049
oac-59,14.2221,15.157,14.7275,15.3156,11.8727,11.9365,11.7087,11.8609
"C42C1,8",16.7035,16.8553,16.3854,16.0278,14.4975,14.5514,13.902,14.1441
"C42C1,11;AP-1",15.8529,16.3428,16.3156,17.1644,14.8473,14.8097,14.7818,14.875
rpl-34,14.3029,15.2179,13.6977,15.4859,18.0362,18.0713,18.2124,18.1066
erl-1,14.968,15.4456,14.9555,15.0266,15.6087,15.3811,15.3577,15.4373
tag-335,14.7459,15.2314,15.0486,14.7146,14.7018,14.1614,14.2552,14.1314
fbxa-6,13.1855,14.7881,13.2804,15.2455,12.0549,11.6341,11.6141,11.5366
"CELE_cTel55X,1",14.832,15.4162,14.3882,14.3906,14.3296,13.5019,13.8903,13.4537
"C44C10,9",16.9422,18.8453,16.1912,18.3191,14.3263,14.5836,14.7116,14.557
"CELE_F14D7,12",15.0067,15.4976,14.0725,14.9913,11.8775,11.8065,11.7869,11.6451
"CELE_D1086,17",14.4222,15.0016,14.8909,15.2818,11.9725,11.7754,11.7179,11.7717
"CELE_W06G6,15;CELE_Y70C5B,2",14.7898,15.0756,14.5281,14.6389,13.1758,13.2071,13.1618,12.9562
"CELE_Y71F9AR,4",14.4764,14.9598,14.6973,14.9592,14.5184,13.0382,12.3358,12.8706
"CELE_Y47G6A,33",14.3879,15.2903,13.8855,14.6774,15.6234,15.4406,15.7842,15.6588
"CELE_ZK813,7",21.7595,22.3501,21.9872,22.2117,19.165,19.5531,19.0118,19.3298
"CELE_T28A11,2",18.8885,19.2838,19.0265,19.4784,16.0979,15.9674,16.2595,16.0879
guk-1,17.8259,17.438,18.0347,17.1486,16.8004,16.7195,16.5835,16.6208
"CELE_Y53C10A,6",14.7941,14.6765,14.2597,14.4428,11.9464,12.0106,11.7582,11.861
"CELE_Y48C3A,18",14.1563,14.7917,14.6092,13.757,12.055,11.9376,11.8898,11.8659
"CELE_Y39B6A,3",14.9775,15.2683,14.2817,15.1995,13.717,13.542,13.2362,13.3423
dab-1,14.1811,14.6769,14.8414,14.5232,14.2548,14.2129,14.0809,14.2306
"CELE_F25H8,1",14.5139,15.1227,14.4295,15.4503,13.8347,13.7362,12.9506,13.6441
swsn-9,14.9356,14.1599,13.9732,15.4948,14.0427,13.9116,14.0567,13.8405
"CELE_ZC434,7",14.3757,14.7684,14.4657,15.1673,13.0121,12.4457,12.1367,13.0362
rad-50,14.5377,14.6946,13.3789,15.4091,12.5573,11.7242,11.1369,11.676
"C25F9,11",16.9136,17.5095,16.7911,16.8524,11.989,11.807,11.8602,11.7597
sin-3,18.2632,18.495,18.3579,18.7011,14.7803,14.1006,13.8095,13.6259
hmp-1,15.0417,15.481,14.469,14.2981,13.8512,14.1158,14.0597,13.8836
dhs-3,16.882,16.9376,16.7771,17.6717,17.0545,17.096,16.9443,17.0743
nra-2,14.6014,15.0606,13.5442,15.4152,14.7967,14.7982,14.7732,14.7436
"CELE_Y37H2A,14",15.224,15.494,15.0439,15.4732,14.5683,14.7351,14.5568,14.6544
"CELE_F27E5,7",15.0448,15.0833,15.0428,15.3635,14.4553,13.7139,14.8068,14.8396
saps-1,14.9982,15.343,14.9369,15.3594,14.9202,14.7388,14.6021,14.6935
"CELE_ZK809,8",14.3328,14.9222,14.9536,15.4288,12.0242,11.9553,11.8826,11.844
"CELE_D1081,7",14.4219,15.3128,14.6311,15.456,13.6721,13.808,13.0792,13.606
aph-2,14.8476,15.5506,14.0281,14.9462,11.9073,11.4325,12.0816,12.1571
"CELE_F15B9,10",15.752,16.646,16.5761,16.4877,14.9448,15.1828,14.8623,15.0668
"C27A7,5",14.976,15.5309,14.0684,15.0651,13.4097,13.3996,13.61,13.6954
"CELE_F30A10,13",13.8843,15.2561,14.4971,14.3596,14.0585,13.1099,14.1931,13.1684
"CELE_F30A10,14",18.7434,19.297,18.7806,19.4055,15.3433,15.7875,15.4132,15.6728
"C04H5,7",14.6542,15.1207,15.0478,15.4889,13.8955,13.8098,13.9576,14.0295
"C13B4,1",14.4622,14.1809,14.7376,14.2143,13.5797,13.5562,13.3513,13.4732
"CELE_F02E9,10",15.0543,14.9438,14.5349,15.4154,14.6209,14.1904,14.3967,14.3862
"CELE_R13H4,2",14.1236,15.1019,14.7599,15.1637,11.8747,12.6002,12.4895,12.7454
"CELE_ZK228,4",14.8309,14.7663,14.5387,15.3263,14.0829,14.316,14.2413,14.3417
"CELE_K02B7,3",19.3269,19.5563,18.8695,19.0644,16.524,16.5371,16.5994,16.4552
nuo-3,14.6928,15.5357,14.993,15.0193,13.425,13.2845,13.0729,13.2832
"C44E4,5",14.9522,14.0762,14.9164,14.6683,11.8236,13.7417,13.3041,13.5715
"CELE_F49E2,2",15.0867,16.3946,15.5429,16.7642,15.3451,14.8587,14.6492,15.1869
"T07A5,7",17.6397,18.4758,18.4772,18.0022,13.503,13.9512,13.635,13.2363
"CELE_T04F8,7",13.9724,14.9411,14.9308,14.6761,13.3989,13.9466,13.9333,13.5914
"gpb5;CELE_T23B12,8",14.7946,14.935,13.9673,15.405,12.6798,12.9893,13.2089,12.6161
"CELE_F49D11,10",14.4212,15.5512,14.7071,14.7319,15.4817,14.8397,14.9766,15.0976
oxy-5,14.2446,14.2293,14.4945,15.507,17.273,17.1142,17.4623,17.3327
mrg-1,16.6786,14.3018,17.2016,16.1517,15.8933,15.9318,15.7827,15.8439
obr-1,14.6995,15.4452,15.0334,14.9991,11.9664,11.6905,11.827,11.8041
igcm-3,14.4757,14.1401,14.4937,15.1601,12.1083,12.0281,12.516,12.0292
unc-16,14.6848,15.0214,14.1118,15.2189,12.9342,13.1892,13.2369,13.4493
gpdh-2,19.6233,20.4551,19.5614,20.6663,18.0988,18.2111,18.004,18.2519
sly-1,16.2432,16.0816,16.1206,15.7111,15.279,15.3364,15.1856,15.166
"B0393,9",15.038,14.9672,14.4019,14.174,15.1198,14.5703,14.7407,14.698
cisd-1,19.4625,21.6777,19.5835,21.4465,19.0858,19.1754,18.3427,19.1544
"CELE_F09E8,2",16.6134,16.5889,16.4383,16.7906,15.1932,14.9186,14.3732,14.4034
lsy-22,13.9078,14.8434,14.6176,15.3325,14.5916,14.6465,14.4427,14.6005
"C24H11,5",14.9052,14.8763,14.9957,14.6754,11.2901,11.8498,11.8332,12.5758
"CELE_F10A3,17",18.9285,19.1877,19.1551,18.9992,16.264,16.0456,15.9413,15.9067
pnc-1,14.5175,14.7298,14.8358,15.4713,15.5559,14.7556,14.9006,14.8459
"CELE_Y94H6A,12",14.4519,15.3854,14.6902,15.5107,12.0386,11.9782,11.8785,11.7587
"CELE_F56C9,6",14.7877,14.7951,14.8405,14.0604,13.699,14.0036,14.3679,14.2865
"CELE_T28D9,4;T28D9,4",15.8891,15.2633,16.0932,15.5059,15.5581,15.5726,15.2549,15.2456
"C28G1,5",14.7955,14.707,14.3759,14.764,13.9807,14.3091,13.6301,14.1869
gpx-7,17.5841,16.9092,16.5502,16.4934,13.3483,12.6666,12.7571,12.7712
"CELE_F41D9,2",14.6225,14.9535,14.0126,15.2519,13.7838,16.6043,14.4704,17.2714
"CELE_T04F8,8",14.218,15.3352,14.5615,14.6291,15.982,15.9085,15.2966,15.8466
"CELE_ZK856,16",14.4504,14.8734,14.9851,14.9652,14.3797,14.2616,13.9677,14.0697
"CELE_F23B12,4",14.0469,14.6311,14.2773,13.9423,13.8596,14.0729,14.4281,14.3117
"CELE_K09A9,6",14.3091,15.1863,14.4891,14.7059,11.9962,12.0261,11.4419,11.829
"CELE_H14N18,4",14.8063,15.0393,14.5079,15.1609,11.667,11.2961,12.0674,11.7281
"CELE_T12B5,15",14.8109,15.5414,13.3514,13.8669,12.0705,11.9855,11.7865,11.8757
"CELE_Y17G7B,20",14.7184,14.8622,14.5253,14.1913,11.9571,11.982,11.6044,11.7946
"CELE_E01A2,1",14.9249,14.4406,14.7667,15.3111,13.8986,14.3004,14.115,14.4558
"CELE_T02H6,1",15.1008,15.6495,15.0623,14.7642,14.7109,14.7223,14.6918,14.6643
"CELE_Y37E3,11",17.48,16.9874,17.6836,17.0912,16.0928,15.8344,15.4486,15.3572
"CELE_M03F8,3",16.0075,16.9219,16.6293,16.3096,14.0585,13.6087,13.714,13.8667
"CELE_F55B12,10",14.8927,15.3413,14.1751,14.4255,11.9712,11.9564,11.8647,11.6653
pptr-2,16.5952,16.3914,16.2982,16.6937,15.0902,14.6783,14.6458,14.6199
"maph-1,2",17.8579,18.2199,17.8032,17.788,16.143,15.3811,15.2568,15.9234
"CELE_K09G1,1",14.708,15.2566,14.8628,14.8993,14.3218,14.6248,14.1772,14.5382
"B0303,7",14.9251,15.1912,15.037,14.5508,13.5602,13.8117,14.2773,14.3017
"C23H3,3",14.2365,15.2152,14.9493,14.9987,14.0318,14.0303,14.0805,13.9875
"C17C3,1",14.9903,15.3629,14.5287,14.4826,14.1555,14.0812,14.3297,14.2761
glna-1,13.9504,14.9346,14.2388,13.3785,15.4211,14.4159,14.1459,14.1257
"CELE_Y61A9LA,11",14.7313,15.514,14.9426,14.3934,11.9736,14.1109,13.107,12.4325
"CELE_F41E6,5",14.5776,15.0198,14.6069,14.923,13.4433,13.2559,13.1863,13.2767
"CELE_T25B2,2",16.9741,17.321,16.1014,16.6465,14.671,13.8562,14.2327,13.9572
trpp-1,14.7963,14.6621,14.9774,14.3701,11.9988,11.9847,11.8618,11.6257
tsp-10,14.9913,15.2612,14.9342,15.4788,11.5724,11.9757,11.8623,11.8363
ugt-26,18.0699,18.1958,17.4791,18.2811,17.1543,17.1762,17.0734,17.2
"C14H10,3",16.693,17.3416,16.52,17.1721,14.7489,14.6143,14.6491,14.5112
"CELE_D1086,10",18.7074,18.076,18.1411,18.2092,19.1658,19.0757,19.298,19.1183
poml-3,14.86,15.2344,14.1178,15.4095,14.2787,14.2731,14.2929,14.3547
unc-57,17.7561,17.6988,17.675,17.4706,15.9245,15.8795,15.7757,15.8044
szy-20,15.0405,15.1033,14.9562,14.4606,14.0703,13.1425,14.4363,14.4823
"CELE_T06E4,14",15.0454,14.1054,14.7059,15.1988,11.9412,11.9504,11.6794,11.8052
"CELE_F13G3,10",17.4085,18.9534,18.8462,19.2329,11.606,11.93,11.8337,11.8601
rmd-2,17.0642,17.673,17.2134,17.6937,17.5095,17.2275,17.2661,17.0657
smc-3,16.1521,16.9569,16.4016,16.5737,14.5261,14.5001,14.4458,14.7379
ntl-2,14.3777,14.5764,14.5429,14.7363,14.4823,14.215,14.622,14.463
gcn-1,18.3538,17.9968,18.1898,18.3469,16.9191,16.7214,16.7089,16.6994
urm-1,17.1371,17.2383,16.854,17.5778,17.5134,17.5942,17.4573,17.4538
nono-1,18.2295,18.3985,18.3702,19.384,15.6522,15.6497,15.3708,15.5637
atf-7,14.3542,13.2081,14.1275,15.3629,12.0592,11.6421,11.8857,11.8206
vps-26,15.1977,15.3966,15.4195,15.3296,15.1388,15.0842,14.7662,14.8535
ndx-9,14.9628,15.3467,14.0072,15.4094,14.8026,13.7556,13.762,14.3679
"C14F11,4",19.3452,19.5339,19.3795,20.0034,16.7639,16.7119,16.7007,16.6954
abts-1,16.7694,17.6623,17.1598,17.8204,15.2848,15.4407,15.0253,15.1531
"CELE_ZK858,6",18.7459,17.6976,17.6105,17.6557,15.9892,15.7392,15.8044,15.8304
"C41G7,9",14.814,15.5012,14.9587,15.342,17.7286,17.8963,17.6788,17.8288
lin-10,15.0438,14.0448,15.0102,15.2284,14.3357,14.1475,13.6711,13.4067
"CELE_M04C9,3",15.0133,14.8799,15.0106,14.6399,13.1192,13.4799,13.8366,13.5099
"C31H5,6",15.0183,14.4117,14.5813,15.5043,14.5786,14.2188,14.3934,14.3756
"CELE_ZK355,8",15.0209,15.3277,14.688,14.9431,13.1145,12.7423,12.9276,13.4448
spds-1,17.4041,17.2087,17.4926,17.7071,16.2033,15.7788,16.384,15.5748
nxf-1,17.1638,17.4569,17.2677,17.8124,15.2021,15.3723,14.8895,15.0364
"CELE_F38A6,5",16.8589,16.2899,15.2576,17.7686,15.5084,14.8211,14.8371,15.2232
"CELE_T03D8,6",15.9131,15.9575,16.1638,15.9911,14.6119,14.5514,14.5963,14.3425
ret-1,17.8121,19.2062,18.0993,18.4257,16.794,16.4523,16.724,16.7871
"CELE_D1086,12",17.5666,18.2112,17.5171,17.1478,16.5751,14.7759,14.7471,15.0082
"CELE_F52C12,6",15.0188,15.4504,14.286,15.4112,12.7404,13.5468,13.9611,13.9331
"CELE_Y40B1A,3",15.3422,14.8271,15.5171,15.3044,13.4158,13.6806,12.6321,13.1169
pals-37,19.2692,19.5765,18.9774,19.3505,17.6498,17.2595,17.1701,17.3171
"CELE_F59A2,2",15.9753,16.4807,16.1163,16.3585,14.5209,14.2993,14.496,14.0834
ptr-24,14.1455,14.5124,14.0538,14.8893,15.4629,16.4512,16.341,16.3425
"CELE_F11C1,5",14.9617,15.4115,14.7471,14.2688,13.5874,13.9264,15.2209,13.6923
"CELE_Y43F8B,1",19.3143,20.0965,19.1204,19.3221,17.7249,17.976,18.1973,17.8196
sam-10,14.9509,14.0493,14.7701,14.7757,12.7483,13.254,12.888,12.6761
dic-1,20.3405,19.3799,19.8186,19.52,19.2854,18.1001,18.8418,18.0055
unc-68,14.8391,14.9151,14.4326,15.3129,13.6454,12.5409,12.5556,12.3182
"CELE_T05H10,4;T05H10,4",18.081,18.191,17.5332,17.8319,13.7105,13.2104,14.7102,12.7757
"CELE_M05D6,5",18.0991,18.5648,18.3212,18.4801,15.8471,15.9103,15.8764,15.7764
ctg-2,13.9646,15.4276,13.8358,14.7217,14.7175,14.1174,14.6755,14.2301
rpl-32,19.9946,21.7055,21.2478,22.0431,18.7956,18.7595,18.9379,18.8961
"CELE_F37H8,3",14.2048,13.9595,14.0725,14.7635,14.6056,14.0712,14.1397,14.8763
clec-146,14.834,15.462,14.7622,15.161,14.965,14.2793,15.2098,14.8038
tnt-3,15.1794,18.2925,18.2519,17.6898,15.9467,15.5132,15.5642,15.3732
mlt-11,14.6081,15.5482,15.0377,15.195,13.1269,13.2678,13.1013,13.2727
hrpu-1,18.7607,18.9436,18.7178,19.0249,12.8373,12.4413,12.7039,13.2272
kcc-2,14.0591,15.0025,14.3927,15.2432,14.176,14.4414,14.4773,12.0315
ced-7,14.158,15.4711,14.3533,15.2469,14.1153,14.2428,14.0783,15.3812
"CELE_F17C8,9",17.171,17.5428,17.1708,17.2215,14.8044,15.0879,14.8674,15.0173
unc-119,14.7836,14.8304,14.9887,14.6216,12.65,12.9321,12.9717,12.8347
mrpl-46,13.7016,14.3463,15.0171,14.883,14.2658,15.2795,15.0645,15.1756
"CELE_F40G9,5",14.7594,15.0188,15.0358,14.8912,14.2378,14.1272,14.2086,14.3004
"CELE_F40G9,17",16.9312,17.6087,16.9431,16.626,14.6424,14.9723,14.7765,14.8952
"CELE_Y54G11A,17",13.7622,14.7277,14.3263,14.9447,13.7111,13.266,13.3009,13.5431
let-767,19.4069,19.2477,18.0882,19.2584,17.2605,17.1823,17.5792,17.3614
dnj-16,16.7393,16.0806,16.7163,15.8833,17.9715,15.8858,16.646,16.9745
cfim-2,14.8936,14.8481,14.553,14.9648,14.6719,14.5511,14.1675,14.0939
magi-1,14.6208,15.4447,14.3032,14.4607,15.9363,16.3424,17.0841,16.8551
"CELE_F55D12,2",14.8446,15.519,14.8858,15.4906,14.6737,12.2823,12.911,13.1237
"C39B5,5",16.6753,17.0135,16.9535,17.4548,15.1427,15.2744,14.9165,14.5922
"CELE_Y32H12A,2",14.2415,15.1263,14.2931,15.1412,13.6282,15.9214,13.4285,12.9876
smg-3,15.6862,17.0267,16.0143,17.1948,14.6856,14.391,14.656,14.5563
"CELE_F56B3,4",14.3531,14.8201,14.4034,14.671,14.2167,14.2935,14.1046,14.4887
"CELE_Y34B4A,8",14.6901,15.5502,14.9616,15.4782,12.0574,11.8511,11.8539,11.695
csn-6,14.8595,14.6522,14.8518,15.1137,14.2817,14.747,14.6551,14.1695
marg-1,17.1741,17.3366,17.7882,17.4874,15.5866,15.7553,15.7875,15.7618
grsp-2,16.6935,16.3801,16.5733,15.727,16.598,16.8051,16.4955,16.6106
"CELE_T28C6,7",18.194,12.7469,16.962,13.8538,14.9293,15.4033,14.8465,15.4711
"CELE_T20D3,3",16.4785,17.3668,15.5827,17.8382,14.9783,15.1369,14.97,15.016
"CELE_R102,4;R102,4",17.8536,17.7654,17.6086,17.7609,17.1077,17.2108,17.0221,17.0059
sao-1,17.7513,17.7343,17.6434,17.9103,14.5251,14.4702,14.4371,14.4944
"CELE_D1086,11",19.9114,20.0802,20.1684,20.5886,18.4738,18.3159,18.2383,18.1997
sqrd-1,17.0276,16.9434,16.435,17.748,15.3627,14.9893,14.8511,14.8781
nid-1,16.612,18.2073,17.1833,17.6362,16.0893,16.0769,15.9943,16.031
"C41G7,9",16.0598,16.7135,16.6776,17.0282,16.4394,16.543,16.113,16.4341
