geneName,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
"T05H10,3",12.5793,13.1264,12.869,12.619,13.3923,11.8903,12.3587,12.4521
ufd-2,15.3291,15.5075,13.2199,14.0962,14.181,13.9987,13.5437,13.903
"T09B9,4",15.5353,15.6956,15.5655,15.7958,14.9631,14.6355,14.7791,14.7772
ulp-1,14.5082,14.7955,14.0517,13.6852,12.6112,13.9183,13.652,12.9207
"ZK1307,1",17.5618,17.9293,17.4048,17.9528,16.8234,16.6522,16.4422,16.8595
"ZK1320,2",16.2772,16.4474,16.5062,16.136,16.6129,16.0877,15.9372,16.3397
"ZK1320,3",17.096,16.3365,17.5043,16.3464,18.1849,18.8113,18.2884,17.8752
"ZK177,4",14.1155,13.5338,13.7677,13.9432,12.7741,13.8392,12.9904,14.3398
fzy-1,15.4775,14.1528,15.1753,15.3713,14.8522,15.638,15.4351,13.8468
"ZK177,8",14.8759,13.8447,14.6064,14.1937,13.1096,14.0093,13.867,12.895
syf-2,14.0562,15.0635,13.4169,13.1007,15.4525,14.3959,14.3278,16.8999
"hmg-1,2",16.3533,16.9301,16.494,16.936,15.7557,15.9094,15.664,16.074
"CELE_F42G10,1",14.6452,14.5549,14.5903,14.9607,13.8579,14.2267,14.4805,14.3956
"CELE_F48E8,2",14.0138,15.461,14.8855,14.8073,11.3414,11.5194,11.4523,12.4758
cid-1,14.4172,15.3006,14.5442,14.7783,12.8727,13.8022,13.9732,10.9643
"K10D2,5",15.645,15.8825,15.2328,15.7081,14.5985,13.8861,13.6927,14.9308
"K10D2,7",15.3439,15.8052,15.3798,14.9381,14.1671,13.3094,13.9228,14.5004
pgam-5,18.3351,18.5754,18.5449,18.5785,18.072,18.2633,18.1522,18.1772
mex-6,17.2602,17.6017,16.6645,16.756,15.9347,15.5765,15.3083,15.8639
"B0228,7",14.485,13.7803,15.117,13.0197,15.6869,16.0072,15.6912,15.0497
"C08B11,3",12.5721,13.3994,13.0518,12.7023,11.4303,11.5731,12.01,11.2705
sap-49,16.3968,16.5792,16.5632,16.6502,16.2498,16.8162,15.6856,16.2286
ubh-4,16.548,16.488,16.4586,16.5412,16.8263,16.9202,16.8634,17.063
"C05C10,3",16.372,15.8806,15.6698,16.777,16.0311,16.0618,16.1695,16.3848
pho-11,13.0299,13.3965,12.5308,12.9758,12.6188,12.9921,12.3306,13.3279
dph-2,14.9358,14.9691,14.4845,15.0441,15.0774,13.9017,14.2219,15.0814
col-39,12.8189,13.2429,12.9483,12.6695,11.2002,11.207,11.2359,11.73
col-80,12.9653,13.212,12.9145,12.4201,11.1131,11.2136,11.1953,11.4979
"C16C10,2",13.9994,14.7483,13.447,13.6501,13.6978,13.7129,13.4503,13.9106
"C16C10,8",14.6659,14.9801,14.7217,15.6079,14.2964,14.6864,14.5246,15.7325
tdo-2,15.7514,15.567,15.4416,15.3901,15.4565,15.2901,15.5086,15.2086
"C28H8,3",17.2766,17.4457,17.1649,17.5602,16.3729,16.201,16.1221,16.663
pxl-1,17.1696,17.5985,17.0786,16.9225,15.4825,15.5618,15.2143,15.2409
dpff-1,13.1421,13.4113,12.9442,12.731,11.4442,11.1821,11.2737,11.6686
"C30G12,2",16.5562,16.6949,15.823,16.2733,13.7768,13.6805,14.7484,13.9824
"C32D5,8",18.7724,18.4743,18.5131,19.0646,18.0429,18.3109,18.0045,17.9447
lgg-1,15.4204,14.5374,15.4219,16.1433,15.7118,15.2383,16.1944,14.3179
pph-6,14.723,15.1344,14.6323,15.2035,15.0808,14.9731,15.0272,15.5175
rsu-1,14.3335,14.4116,15.1787,14.8343,15.7705,15.7692,15.2798,15.1386
ire-1,12.8699,13.4255,12.8627,12.6228,13.544,13.1416,13.7048,14.181
ctns-1,14.6044,15.8202,15.5794,13.1522,15.484,15.6186,15.1594,15.1879
ifp-1,12.1231,13.1069,13.0733,13.0236,11.4027,11.3382,11.3175,11.7014
sdha-1,18.2391,18.5736,18.2992,18.4756,17.733,17.8057,17.7156,17.8867
"F25B5,6",14.7228,14.9613,14.6072,15.0062,12.327,12.216,12.5012,13.2223
mlc-4,18.7349,18.9917,18.6096,19.0067,18.2375,18.0536,18.0081,18.5776
rsp-4,14.5312,14.9916,13.0673,15.6409,14.4648,14.2036,14.6122,15.0088
ttll-12,15.1382,15.9321,15.5607,15.7477,15.4474,15.2351,14.5279,15.1981
"E02H1,1",12.9028,13.2412,12.9377,13.071,14.1756,13.6899,13.6108,14.4837
"E02H1,6",15.2611,15.1734,15.4609,15.0273,15.093,15.5276,15.4664,15.442
mog-5,13.0512,13.363,12.9001,12.8704,12.9997,13.3946,12.9183,13.7072
"F07F6,4",15.4846,16.239,15.5532,16.1985,15.9639,15.4595,15.3315,15.8277
rpl-10,18.6473,18.676,18.9342,19.0913,19.5179,19.362,19.495,19.6589
tpp-2,15.9737,16.0714,15.985,16.2694,15.8456,15.5713,15.7241,16.3079
paa-1,16.369,16.1383,16.27,16.7208,16.3067,16.2338,16.4871,16.6578
"F58F12,1",21.5896,21.8111,22.1341,21.9466,21.4652,21.9008,21.0504,21.2081
sdhb-1,16.6572,16.5221,17.0379,16.9146,17.7059,17.8811,17.7918,17.8982
asah-2,13.1223,13.1448,12.8998,12.887,11.4156,11.2084,11.0226,11.6819
"F33H1,3",15.3832,14.1573,14.1496,14.3501,14.5627,14.0532,14.2465,14.3814
"CELE_F48E8,3",17.7507,17.8318,17.8596,18.0762,17.8603,18.0921,17.8583,17.8196
"F48E8,6",13.9648,14.2016,14.0307,12.7251,12.823,13.3347,13.206,13.0268
gmps-1,16.2269,16.7246,16.1005,16.2129,16.809,17.2206,16.9648,15.9659
metr-1,15.3951,15.9042,14.8997,17.034,13.6372,13.8987,13.9168,13.6469
pas-7,17.1433,17.3244,17.353,17.3734,17.4844,17.43,17.5784,17.8986
rnp-7,16.897,17.907,16.7199,16.8558,15.5311,15.7155,15.8449,15.6491
emb-8,15.0902,15.5226,15.4301,15.5326,15.0713,14.8798,14.9484,15.4779
mix-1,14.8032,15.2349,14.222,14.5828,14.0548,13.5186,13.0665,13.9363
gst-5,16.7967,16.9744,16.698,16.8214,15.7727,16.2897,16.1299,16.0124
cdl-1,17.6325,17.8462,17.5018,17.976,16.8366,16.4856,16.5191,16.8613
vps-11,12.9127,12.6918,13.0457,12.565,11.2931,11.0665,10.9992,11.528
npp-19,13.8258,14.8741,15.5023,15.4568,15.1147,15.1461,15.4758,14.6356
ech-4,18.1734,16.4183,16.5285,18.218,16.1219,16.4409,15.6477,16.5066
gst-36,17.4868,17.6191,17.4315,17.409,17.0244,16.9207,17.0178,16.9872
lec-8,19.115,18.9991,19.4639,19.6417,20.1063,20.521,20.3143,19.9943
ptc-1,12.7619,13.0129,13.0111,12.9578,13.7903,12.7789,13.5278,14.1797
puf-12,16.1194,16.6204,16.1158,16.3678,16.1636,17.0027,16.4475,16.4205
"ZK673,2",17.1625,17.0828,17.4662,17.3743,16.9313,16.8587,16.76,17.0207
pssy-1,12.9644,13.3603,12.6777,13.0484,11.3703,10.901,11.1549,11.5512
"ZK1128,1",14.7029,13.1367,15.7779,15.8685,12.6396,13.2884,13.8514,14.0631
ham-3,13.0993,13.176,13.0646,12.8081,12.2928,12.5009,12.4993,12.0971
gstk-1,16.696,17.0206,17.6765,15.7243,15.6691,15.3217,15.0853,15.1133
"CELE_ZK1320,9",16.8104,16.2619,16.2759,17.4333,17.0793,16.2854,17.1313,16.707
tnc-2,18.8619,19.1782,18.9591,18.8622,18.4044,18.2941,18.3193,18.6413
"C53C9,2",18.1213,18.5636,18.0981,18.3934,17.3605,17.1692,17.394,17.7182
"C18A3,3",14.9898,15.0142,13.7971,13.9067,14.4283,14.74,15.2678,14.9358
egg-1,15.4898,15.3472,15.7178,15.4454,15.61,15.7819,15.4263,15.1084
sfxn-2,13.006,12.3996,12.9761,12.5546,14.0955,12.6743,12.741,13.2784
"C17G10,1",15.8997,16.0199,16.0753,16.1627,13.3323,13.8349,14.226,14.1268
"C17G10,2",14.5429,15.1707,14.8284,15.2605,13.8997,13.9281,13.6101,12.6304
lys-8,16.0641,16.6119,16.5036,16.8369,15.9924,15.6873,15.9527,16.1357
dhs-6,17.5222,17.8285,17.6932,18.0586,16.9888,17.0896,17.0726,17.1677
"CELE_F45E1,1",12.9919,13.2095,12.5323,12.8227,14.849,14.0816,14.1421,14.6813
"CELE_F45E1,2",16.2979,16.3108,15.849,14.9724,15.0973,15.0078,15.3101,15.3756
ctsa-1,12.1174,13.5071,13.1027,12.8118,11.4818,11.2199,11.146,11.6405
lrs-1,16.6712,16.8382,16.7183,16.7721,16.5521,16.6329,16.8289,16.7528
nsf-1,15.2628,15.0418,15.2781,15.4343,15.0994,14.969,15.3047,15.5942
che-10,17.8413,19.0191,17.7239,18.7406,18.555,18.239,18.1632,17.9504
tax-6,15.6112,16.0693,16.3422,15.9711,16.2839,15.9995,16.6785,16.088
"CELE_F53C11,9",16.6032,17.3803,17.455,17.4083,15.66,15.5781,15.7909,15.8037
"CELE_M106,3",16.2458,17.9341,17.7144,15.8039,14.7862,14.8152,18.0192,15.5297
mdt-9,16.9006,17.1702,16.7438,17.0863,16.0947,16.0909,15.9183,16.6496
"T19C3,3",17.8094,18.5385,17.2403,17.4756,17.2581,16.8905,16.4984,17.0119
"T19C3,4",13.6794,14.0856,12.4942,13.0886,13.0118,12.0774,12.6017,12.6104
"T19C3,5",10.7591,13.3494,14.0869,13.6404,13.8498,14.3296,13.9746,14.2243
snr-3,16.8407,16.9627,17.8215,17.9913,17.6228,17.6021,18.0242,17.7401
"T25E4,1",12.8499,13.4264,12.6798,12.8123,11.4167,10.8669,11.2785,11.733
"T28D9,1",19.0322,19.6692,19.0321,19.1033,18.0417,17.6902,17.0012,18.0267
"F15G9,1",19.0277,19.3787,19.1387,19.2789,18.2622,18.2875,17.9349,18.0402
"R10H1,1",16.1194,16.3532,16.7137,16.5307,16.9998,16.712,16.2384,16.6978
unc-50,13.1372,13.4174,13.0714,12.8611,15.3426,14.0585,14.2738,15.0507
"CELE_T10F2,2",14.8924,10.4618,13.9466,13.0912,13.9804,14.578,14.5986,13.9038
prp-19,14.9013,15.3823,14.7528,15.2296,15.8228,15.9915,15.7477,15.9481
"C23G10,2",19.4266,19.6346,19.2701,19.4504,18.7187,18.5579,17.9288,18.6157
"F52C9,3",12.4915,12.7504,13.0529,12.6763,13.2116,12.6468,12.6621,12.4642
mrps-16,15.261,15.83,15.7997,15.6381,15.0607,14.9067,14.6075,14.8949
cex-1,12.9384,13.5049,13.7681,12.1468,14.7214,15.2897,15.0893,14.945
his-71;his-72,18.3573,17.1128,18.4949,17.2376,18.1336,17.9495,17.8859,17.9854
"F46H5,3",21.3358,21.3047,21.7172,21.9542,20.4439,20.9005,20.6966,20.811
"B0286,3",16.4751,17.0159,16.8243,17.6767,15.1831,15.3524,15.6292,16.358
cah-5,13.0641,13.3295,12.2151,12.6441,12.4795,13.2455,13.0551,12.9427
dpy-18,16.1213,16.301,15.7948,16.289,15.9031,15.4452,16.833,16.3418
rpb-2,14.7966,15.8805,15.5935,16.2839,15.5051,15.364,15.3206,15.6748
cyb-1,13.105,12.9305,12.7868,12.93,14.6386,13.7159,13.4583,14.2723
tpi-1,19.9453,20.1425,19.6763,19.879,20.3393,20.2368,20.1721,20.0667
dpy-30,20.0305,20.1072,19.9666,19.5751,18.3082,18.6678,18.5854,18.9315
icl-1,18.949,19.0949,19.1037,19.3589,18.9027,19.1726,19.1422,19.1682
mek-2,14.8071,15.1931,15.0467,15.0441,14.8384,14.7267,14.6905,15.2985
rnp-1,13.0337,13.3382,12.546,12.9119,16.3471,15.4439,15.845,17.2058
glt-1,16.6491,16.6589,16.9485,16.5763,16.4671,16.6956,17.1527,16.2299
psmd-9,17.0739,17.4478,17.3331,17.7779,15.9521,15.4467,15.5688,16.2466
sid-3,13.0727,13.105,13.0075,12.769,11.4578,11.1528,11.0912,11.2812
abi-1,14.9351,14.8461,15.57,15.8065,14.437,14.8479,14.6135,14.5546
lgg-3,12.996,13.1577,12.6874,12.8413,14.9402,14.2085,14.6501,14.1919
"B0310,1",12.8419,12.7868,12.7118,12.7133,11.4542,11.1382,11.0079,11.612
ugt-46,21.8085,21.4163,21.9074,22.4343,21.0745,20.4538,20.7886,21.1921
"arf-1,2",17.9437,18.8045,18.1519,18.2781,17.9465,17.8743,18.2993,18.1247
pho-5,15.9081,15.8418,16.1124,15.5092,11.3788,10.8807,11.2454,11.6884
psd-1,12.76,13.3839,12.9437,13.0365,14.4527,13.4123,13.5038,13.4491
"B0361,6",13.096,13.2722,12.7678,8.45405,14.6471,12.2729,14.1182,13.8137
"B0336,3",14.8612,14.6441,14.669,14.5404,14.3104,14.3965,14.5962,14.5346
tag-320,17.0788,16.9857,17.6075,17.7454,17.4859,17.3447,17.1082,17.1788
"B0403,3",16.3302,15.6659,14.4289,15.7747,12.0285,12.3902,12.2296,12.5699
"C02F12,5",17.6833,17.2285,17.5688,17.5751,15.9978,15.9672,15.2454,13.8774
lmp-1,18.5824,18.6678,18.5767,19.0294,18.7244,18.6328,18.4226,18.4291
"C03F11,3",14.9142,15.2028,14.2525,13.9749,13.4592,12.9143,13.7226,14.2041
cht-1,18.4647,18.381,18.4414,18.2715,17.2532,17.3759,17.5838,17.4973
unc-78,17.8723,17.9029,17.8354,18.2257,17.0793,17.0803,17.157,17.4467
vps-16,12.7463,13.2987,12.8677,13.0405,11.4273,9.71369,11.2034,11.7336
txdc-9,15.1816,15.8071,11.1383,12.6471,12.9582,12.9274,12.3942,12.7126
"C05D11,5",12.9561,13.1923,12.895,12.8855,13.0683,15.9694,15.5491,12.99
mrps-17,15.1963,15.2511,15.1698,16.1457,14.9826,15.2929,15.2363,15.1756
let-721,17.0231,17.4939,16.8225,17.1957,16.159,15.6423,15.493,16.1012
sodh-1,18.2692,18.7656,18.764,18.8808,19.4368,19.6408,19.4184,19.3316
"H24K24,3",18.4005,18.2821,17.8119,17.905,16.9903,17.0241,17.0505,17.1778
let-858,12.6876,13.2827,12.5352,12.9332,12.8424,11.9593,12.874,12.563
gld-1,15.5436,15.7976,15.9798,15.6624,16.2119,16.2658,16.236,16.5805
ccf-1,13.2243,13.3471,14.6522,13.9135,14.2154,14.3565,14.1154,14.4089
snr-1,17.8842,17.4539,16.602,16.2105,17.1824,17.5342,16.9837,17.0033
usp-14,17.1724,17.1755,17.2233,17.222,16.6422,16.7462,16.8378,16.7515
cul-1,16.097,16.336,16.1589,16.4838,15.48,16.7496,16.472,17.2393
cul-2,13.0968,13.1807,12.944,12.9004,14.1365,13.5718,13.8725,14.7652
cul-3,12.7889,12.9832,11.8671,12.9469,13.0913,12.6853,13.4119,13.4505
cul-4,16.4288,17.2614,14.5952,17.9895,13.844,16.5853,17.5641,17.8941
ugt-49,18.2735,18.2776,17.6153,18.9662,16.6275,16.5985,15.6816,17.7378
ugt-1,14.5918,15.2678,15.438,15.8323,14.0668,13.4672,14.1229,13.0221
ugt-2,12.8608,13.0197,12.1224,12.8109,12.236,13.4551,13.3426,11.9045
"AC3,5",17.472,17.7494,17.3089,17.7475,17.1337,16.5707,16.4639,17.0673
lin-24,13.7854,11.9117,14.9242,15.8876,14.212,14.2776,14.8167,13.3502
"B0001,4",14.6612,15.0367,15.0218,14.9714,14.5817,15.0762,14.8638,15.0378
"B0024,10",12.8723,13.2718,12.7402,12.7327,13.5375,14.614,14.3692,14.7839
"B0024,11",14.6941,15.3336,15.7098,14.7743,14.7527,14.2491,14.9549,15.0519
gna-1,12.9751,12.9657,12.3704,13.0124,14.835,14.43,14.3133,14.425
"B0024,13",13.2002,13.7812,13.903,13.8683,13.3496,12.6203,12.8799,12.9581
sart-3,17.4803,18.8302,15.2781,15.0047,14.5232,14.7035,14.5341,14.8971
leo-1,12.9184,13.3705,12.9452,13.0606,13.6649,12.7278,13.3409,13.9808
"B0035,3",14.763,14.6,15.0275,15.1266,14.8963,14.6352,14.9823,15.0721
dnj-2,13.9129,14.0893,14.0689,13.9091,13.856,14.1498,13.8167,13.9507
pfd-4,17.7905,17.9627,17.6052,17.9074,17.4373,17.1234,16.916,17.2935
"B0035,6",13.0755,13.4168,12.3355,12.6424,11.4844,11.0499,11.2476,11.7145
"B0035,13",16.1701,15.4751,16.4102,16.6859,15.2951,16.1835,16.1616,16.3467
dnj-1,13.4437,14.4776,13.5167,13.9195,14.3341,13.8516,13.7253,13.9958
"B0035,15",15.5513,15.673,14.9153,16.049,15.1529,14.4816,14.4487,14.6098
pmk-1,12.8473,12.7509,13.0275,12.8747,13.3774,13.3182,13.3534,14.0955
faah-2,14.3628,15.9026,16.2013,15.1427,12.3005,11.7154,11.733,14.1796
faah-1,13.1844,12.3559,14.3051,14.9044,14.1113,13.6982,12.9717,14.1179
clec-51,12.8117,13.3449,12.9587,12.6359,11.2256,10.7653,11.2469,11.6814
clec-52,16.2731,16.5521,15.7532,15.8461,16.2601,16.2072,16.5169,16.5546
pitr-3,13.0861,13.095,12.8404,12.6929,11.3518,11.129,10.9616,11.7051
"B0222,5",15.8674,16.5289,17.2431,17.2854,14.8183,14.5726,14.6235,15.9873
ttr-18,18.5356,18.8596,18.6487,18.8439,18.0418,18.1547,17.9021,18.3714
"B0334,3",17.2939,17.338,17.0868,17.8276,17.1025,17.1677,17.269,17.2791
"B0334,3",13.9388,12.9921,14.0056,13.9962,13.0511,14.3461,13.5345,13.7456
unc-44,19.5735,19.2976,18.1442,18.9539,17.8672,17.4957,17.4065,17.802
unc-44,16.7985,17.3469,16.5132,16.4506,15.3228,15.8062,16.2674,16.418
"B0395,3",14.8734,15.4998,15.5271,14.6196,14.8945,15.0146,15.0845,14.646
"B0491,5",17.4736,17.8873,17.7038,18.6172,17.4997,17.2597,17.2466,17.6995
valv-1,13.8297,14.4093,14.1963,14.7418,13.9113,14.1407,13.632,13.7238
tes-1,12.8239,13.4276,12.3821,12.737,12.5971,12.2031,12.7632,12.5738
"B0564,2",12.9835,13.1171,11.6624,12.6295,14.242,14.0671,14.3234,15.1598
"B0564,7",12.5409,13.3068,12.9931,12.904,11.1083,10.9056,11.1625,11.711
"exos-4,1",14.5703,14.2006,14.7315,14.7252,14.8413,15.3698,15.7167,15.2067
"C01B10,8",14.8592,15.3154,14.6482,14.3607,13.9448,14.1591,14.137,14.3196
"C01B10,10",12.8351,13.1881,12.6714,12.4214,13.5068,12.1131,12.7832,11.9949
"C01B10,3",15.2894,15.4042,15.5486,15.3483,15.3344,14.6857,14.7084,14.7696
"C01F1,3",15.2861,15.2719,15.967,15.6883,15.2627,16.5116,14.6974,14.7257
sco-1,16.5278,16.6026,15.7542,16.8802,15.4769,15.6505,15.7508,16.0699
"C01F1,1",13.0667,12.9536,12.3395,12.1137,12.3668,12.6567,11.917,12.1541
aly-1,15.6179,15.417,15.5576,16.2793,15.2043,15.0007,14.688,15.831
"C01G5,5",15.9025,15.5783,16.3391,16.9443,14.2358,13.7275,13.3221,14.0561
ddi-1,15.4505,13.6109,15.0695,15.2156,14.4058,14.1179,13.6466,14.6867
aqp-2,12.3384,13.1073,12.7904,12.8997,16.1596,16.155,16.5075,16.3224
"C01G6,3",19.2827,19.4671,19.1888,19.5614,18.1044,17.7142,17.8554,18.2751
tag-165,15.3938,16.0705,15.2886,15.4976,14.8774,15.0253,15.112,15.2358
acs-7,12.9845,13.2879,12.9048,13.0602,11.4173,11.163,11.2511,11.6683
"C01H6,4",15.5285,14.821,14.6926,14.8032,13.736,13.2406,12.655,13.4272
"C02G6,1",19.6217,20.4308,19.6085,20.5441,17.7252,17.4872,17.9578,16.5806
"C02G6,2",14.8325,15.791,15.2563,15.8102,15.6339,15.7917,15.4512,15.1812
"C03A3,2",13.1073,13.226,13.0634,12.9378,13.9265,14.2291,14.3483,13.3325
npp-14,14.5368,14.9899,14.8993,15.1677,14.1598,13.8403,14.0317,14.3791
asfl-1,13.6977,13.4549,14.3613,14.1367,14.7471,13.7997,13.6685,14.8027
"rpl-24,2",16.0453,16.1825,15.4098,15.5272,15.5191,15.0816,14.9881,15.9201
arrd-25,16.3619,16.3593,16.129,16.4718,15.0856,15.5833,15.5337,16.1931
"C04C11,1",12.8744,13.549,13.1657,13.1383,15.063,15.228,14.5272,14.0717
spch-1,12.9174,13.1923,12.9217,12.5488,13.9261,13.7136,13.5793,13.4985
"C04G2,2;CELE_W01B6,2",12.9987,13.0043,12.9648,12.7984,11.4685,4.75557,11.1687,11.6266
dis-3,14.0082,13.5177,12.8148,13.4875,13.5637,13.4873,12.7375,14.438
"C04G2,9",14.4568,14.2758,14.8959,13.8994,15.4542,15.5624,15.4102,16.2256
ndc-80,14.1059,14.2701,14.3128,15.0637,13.3319,13.8412,13.5434,14.0357
"C04G6,4",12.7152,13.3766,13.025,12.6446,12.3247,13.4136,12.6561,13.2591
"C05C12,5",12.7554,13.4291,13.0289,12.4297,11.2966,11.0214,11.2476,11.4758
amt-4,15.266,15.2978,15.2391,15.5587,14.629,14.4833,14.649,14.7715
lnp-1,14.1696,14.8196,13.8614,14.3627,12.41,13.0656,13.4538,14.5577
"C05G5,2",14.4528,14.7671,15.1629,14.6895,14.3653,13.8541,13.7021,15.5501
rpb-6,13.0929,13.4273,10.8154,12.5333,15.0928,15.3961,16.0328,14.9893
mvb-12,16.0456,15.8146,15.6722,15.5098,14.8018,14.8813,15.0586,15.1904
"C06A6,5",15.2985,15.5215,15.3016,15.3727,14.9898,15.4667,14.9607,14.8591
mthf-1,20.3231,19.9282,19.371,19.1838,18.2087,18.5163,17.5197,18.4758
"C06A8,3",22.8323,22.796,22.2615,22.3135,21.7052,21.5616,21.7183,21.7631
stdh-1,14.721,15.6053,14.0715,14.3339,14.1639,14.1083,13.3771,14.1398
"C06B3,6",13.0185,12.7562,12.8998,12.9074,13.0886,12.4908,12.7576,12.7445
ain-1,15.4574,15.7121,15.2812,15.3572,15.9663,15.4837,15.7699,15.5943
trxr-1,15.3609,14.9343,14.1734,14.9227,14.3801,14.0154,14.7675,14.1824
ufl-1,14.3686,15.7934,14.75,15.3445,13.4223,13.7397,14.0015,13.9958
"tin-9,1",17.4914,17.6769,18.111,17.896,16.9671,16.8978,14.6931,17.6306
pept-2,12.6245,14.2383,11.1176,13.0324,12.5229,12.9039,13.0413,12.6757
"T25B9,9",17.6154,17.7569,17.7627,18.1908,17.072,17.379,17.3504,17.8301
atp-5,20.1502,20.1046,20.1558,20.1044,20.6802,20.7264,20.7533,20.4732
"C06H2,2",12.9022,13.376,12.9366,12.4244,12.4909,13.6883,12.7979,12.9617
jmjd-5,12.7898,12.9472,12.9031,12.9913,15.4241,15.3339,15.0121,14.2146
pdi-2,20.7283,20.6821,21.3378,21.205,20.8915,21.0791,20.9512,20.7859
nuc-1,15.0119,15.2427,15.1923,15.2942,17.6865,15.2164,16.002,15.427
"C07D10,5",13.4369,12.8257,14.4069,14.0186,11.2417,12.2108,12.4205,11.5618
stip-1,13.0373,13.4203,12.895,13.0533,16.7612,16.6792,15.2213,17.2128
wsp-1,14.877,15.645,15.1357,15.6402,14.0377,11.0011,15.1503,15.3393
hgrs-1,14.6879,14.7864,13.551,14.7238,14.6046,14.6844,14.5776,14.3723
cpg-1,15.5179,15.3319,16.601,16.3846,16.6534,16.8205,17.2898,17.3246
"C08B6,8",14.4007,14.3197,14.3515,14.32,14.5449,14.0738,14.4939,14.8049
aos-1,15.8047,16.6584,16.5655,16.2443,15.4435,15.855,15.8172,16.0954
pfd-1,18.8226,18.6824,18.4767,19.3663,17.5807,17.9372,17.8009,17.3435
"C08F8,2",18.1803,18.2965,17.6187,18.088,16.2083,15.3147,15.6748,16.3805
"C08F8,3",12.9036,13.2962,13.0017,12.5638,15.0381,14.4406,14.47,12.011
vgln-1,18.406,18.472,19.128,19.0502,18.3894,18.8176,18.2944,18.5935
ipp-5,14.9334,15.2198,14.6893,13.7898,14.2688,14.2089,13.9875,15.1264
hsp-25,19.2522,19.1389,19.6177,19.6032,17.2864,17.4584,17.7024,17.2665
pak-1,13.1245,13.4241,12.5336,13.0389,12.9488,11.6477,9.60291,13.0268
cks-1,15.5188,16.6704,15.9539,16.5784,16.0643,14.9475,17.0436,16.0186
npp-23,14.9518,15.8362,15.3588,15.9695,14.5498,14.3239,14.4509,14.7633
nuo-1,15.2539,14.7801,15.361,15.7228,16.1787,16.0173,16.3898,15.9534
nasp-1,17.3658,17.2582,17.4245,17.6864,16.4702,17.062,16.4957,16.3985
"C10C5,2",16.1146,16.1935,18.8387,18.3737,17.1485,17.4632,18.2499,16.25
"C10C5,4",16.5111,16.0061,16.5871,16.4732,15.7965,16.1977,15.7805,15.4896
egal-1,13.0623,12.5865,12.908,13.0111,14.1127,13.3298,13.4442,12.6771
"C12D8,1",17.4109,17.4849,17.934,18.4324,17.1996,17.3045,17.1332,17.4872
daf-36,13.0989,12.5191,12.8998,12.8301,13.7529,13.3031,13.6236,13.5361
akt-1,15.5404,14.8696,14.6159,16.1825,13.6847,14.2194,13.8415,14.1848
dohh-1,16.9241,17.1046,16.8953,16.9798,15.7308,15.8659,15.4371,16.019
"wdr-5,1",16.0936,16.7208,15.7926,16.4795,15.4828,15.0908,15.2773,15.7017
"C14B1,8",12.895,13.3024,12.7566,12.9865,13.3076,12.5747,13.0436,13.1545
pdi-1,19.2069,19.4549,19.5754,20.0111,18.6698,19.1495,18.9049,18.8051
mma-1,12.5985,14.055,13.5547,14.2731,13.5484,13.4036,13.3794,13.8021
"C14F11,6",17.7734,17.8898,17.6338,18.3072,16.6983,17.2512,16.6498,16.4513
"got-2,2",17.4846,17.3445,17.7307,17.7189,19.0779,18.967,18.9366,19.0738
"C15B12,1",12.9701,13.3306,12.8725,12.5245,10.8869,10.6928,11.1902,11.4103
"C15C7,4",13.0613,12.9522,12.9973,12.2565,13.172,13.8186,13.1191,14.4168
"C15C7,5",16.5328,16.6094,16.331,16.8724,15.5811,15.1459,15.239,15.8482
gcc-1,13.3533,14.4007,13.5657,13.2218,11.2953,11.1274,11.1262,11.3637
"C15C7,7",13.12,13.4185,12.3851,12.8622,11.3239,10.9908,11.1312,11.6548
asp-10,15.5277,16.9972,15.0346,17.9132,15.9661,15.9173,16.226,16.4709
"C15H9,4",14.9701,16.1794,15.4469,15.5433,13.9497,14.0771,15.2913,14.3372
flu-2,18.1985,18.1153,17.8513,18.031,17.0843,17.233,17.1175,17.0872
prx-3,12.5279,12.3822,12.7844,13.0007,11.3206,11.2229,11.8968,11.2837
nnt-1,13.613,15.5059,14.5412,15.2031,13.133,14.2768,14.0294,13.3656
"C15H9,9",19.6868,19.9516,19.4242,19.6318,18.2038,18.1017,17.7244,18.9817
thoc-2,13.0324,13.3161,13.0194,12.6296,13.8481,12.6603,14.1386,14.7439
nfx-1,14.9994,15.0775,15.9131,15.9989,15.5982,14.5199,15.7982,15.4952
"C16A3,6",12.8672,13.1576,11.8236,12.5386,13.1704,12.3952,12.4108,11.9048
"C16A3,5",17.2027,17.0172,16.5886,16.6599,16.6181,16.3522,16.5617,16.8818
"C16A3,4",16.3837,16.6893,16.5403,16.8259,16.133,16.3921,15.5191,16.5877
let-716,19.1825,13.541,18.9041,14.433,13.8461,13.7939,13.8404,14.1198
oatr-1,19.0984,19.1286,18.966,19.0787,18.5975,18.7292,18.4702,18.4984
"C16E9,1",13.0569,13.0935,12.8674,12.9255,16.9438,17.1514,16.7992,17.5342
dim-1,19.5996,19.7543,19.7721,19.9605,19.9106,19.7394,19.8894,20.02
"C18B2,3",16.2205,15.5984,15.3414,15.6178,15.421,15.4576,15.4619,15.4488
"C18B2,4",13.1327,13.2624,12.98,12.9904,13.2534,14.335,15.6556,11.9911
