geneName,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04
"CELE_Y119D3B,12",15.0953,15.2526,15.3678,15.6194,13.764,14.0028,13.9842,14.1917
cyld-1,12.8069,12.9039,12.5858,12.9719,12.698,13.0442,12.4548,13.1407
"CELE_F40F8,11",15.4719,15.9613,15.5604,15.7167,14.9016,14.6128,14.7787,14.2718
"CELE_F40F8,5",16.9875,17.1249,17.471,17.739,16.0555,15.932,15.7974,15.7635
"CELE_F19B6,1",14.7621,14.5394,14.2623,14.8161,13.5334,13.3441,13.3243,13.5121
atn-1,13.0576,13.254,13.0632,12.8957,10.8086,10.7951,10.6057,12.0066
tba-1,19.3623,20.692,19.6287,19.798,20.582,20.3199,20.2022,20.0497
hmp-2,13.8144,13.6997,14.0188,15.4494,15.8112,13.034,13.1451,13.5782
"CELE_R05A10,1",14.2751,14.6158,14.8099,13.9849,15.2525,15.1837,14.9302,14.7893
sms-1,13.0993,13.4052,13,12.9326,11.055,10.663,10.8014,10.7616
"CELE_Y11D7A,10",13.0587,13.0345,12.9766,12.9386,16.0355,16.5417,17.0291,15.7628
"CELE_Y59A8B,19",12.3829,11.7209,13.9823,12.6904,16.7557,15.6574,15.2213,15.0266
"frm-5,1;frm-5,1;frm-5,2",12.424,13.3739,12.5359,13.0327,12.6879,12.7162,12.6725,12.1225
"CELE_F08B12,4",16.4203,16.7298,15.8773,16.4838,10.6604,10.726,10.684,10.5759
idh-1,18.7407,18.836,19.3412,18.6847,19.2013,19.1357,19.1909,19.1046
dur-1,12.521,13.1476,14.6387,13.8888,13.7339,13.7416,13.7466,13.9362
kin-20,12.8571,12.9909,12.8974,12.451,11.0042,10.654,10.757,10.3804
mdt-28,15.2204,14.5899,14.9446,16.183,13.3437,13.0597,14.3207,13.2653
"CELE_R13H4,2",17.4282,18.4797,17.7122,17.8266,18.333,18.0702,17.7305,18.041
mpst-3,16.6548,17.9848,16.2474,17.1014,15.6915,15.4306,15.698,15.5747
"CELE_F54B8,4",17.4137,17.921,18.0858,17.9912,15.2965,15.2212,14.937,14.8078
acl-2,17.6597,18.3204,20.1308,20.1897,15.5906,15.5091,15.3682,15.2903
"CELE_F28C6,8",15.9085,15.6961,16.108,16.287,14.0476,13.9515,14.2453,14.6253
col-184,15.7637,16.2365,15.8496,15.8549,14.926,14.8632,14.7533,14.6155
pah-1,16.8172,17.0736,16.9324,17.2263,16.1652,16.3155,16.1455,15.9959
"CELE_F01G4,4",13.0226,13.2054,12.9798,12.8987,12.6254,12.7953,12.9168,13.7416
brp-1,17.3755,17.6415,17.4259,17.812,16.0198,15.7885,16.0239,15.5652
lec-3,17.2346,19.6558,17.6664,20.2083,17.7628,17.7845,17.909,18.003
"C23H5,15",13.0265,13.3794,12.9725,12.7733,12.6035,12.6726,13.4384,13.5129
"CELE_K07F5,15",14.136,16.251,15.2045,12.481,13.9642,15.1603,13.8099,13.2812
"CELE_F54D11,4",15.8234,16.191,15.7596,15.9584,14.4018,14.4517,14.0417,14.2164
his-57;his-57;his-3;his-35,17.2372,16.7252,19.6598,19.4451,20.935,20.9445,20.9477,20.7573
let-526,13.0883,12.7229,13.0408,12.8548,11.6185,11.3949,12.1603,12.274
"CELE_Y9C9A,16",16.0991,16.4257,14.3868,15.47,14.1636,13.8391,13.8686,14.0798
his-40,13.0089,13.1071,12.2814,12.7704,10.3291,10.6631,9.96431,10.7967
hpo-27,14.4286,15.7404,14.9054,15.364,13.4563,13.9175,13.4288,13.5289
"CELE_F42A6,6",13.0193,13.3825,12.5425,12.5618,13.6394,13.7641,13.7457,13.7056
tnt-4,17.7472,17.8481,17.0106,18.0856,17.2876,17.0668,17.0725,16.7704
"CELE_F13E9,11",13.1226,12.615,12.9467,13.0276,13.256,12.768,13.2339,13.3173
"CELE_Y105E8A,1",15.6953,15.3867,15.4357,15.4198,12.8333,13.1258,13.5182,14.0506
lev-11,23.5098,23.3577,23.3738,23.2927,23.3132,23.0832,23.2075,22.8355
"atg-4,1",13.2902,14.2803,14.43,14.7122,14.3971,13.6071,13.6667,14.0729
cth-1,16.6218,16.852,17.46,18.4305,17.7722,16.8221,17.2467,17.2499
"CELE_F13D2,1",19.8286,20.1414,20.2881,20.1814,17.8405,20.5538,16.8267,20.3533
"CELE_Y16B4A,2",15.2685,15.32,15.7037,16.3389,15.8442,15.8244,15.7518,15.6211
"CELE_W07E11,1",15.1497,14.8847,13.426,13.5123,13.4085,13.6364,13.8892,13.406
"CELE_Y73F8A,24",11.7124,13.3811,12.4587,12.3274,12.7113,12.9522,13.3075,11.9451
"CELE_Y69H2,7",14.6109,15.0031,14.3163,14.2859,11.8057,13.4812,12.9349,12.798
hpo-34,18.1516,18.5357,18.2028,18.5188,16.5372,16.1296,16.3417,16.239
"C07E3,3",13.8807,15.2093,14.8729,15.7539,10.817,10.4274,10.6623,10.8363
zbp-1,15.6552,15.5606,15.6074,15.7958,15.7464,15.5323,15.4193,15.5682
"CELE_T16G12,7",14.9615,14.3519,15.1889,14.6136,12.6743,13.0971,12.9327,13.2346
"CELE_Y54G2A,75",12.7798,13.4347,13.0467,13.0147,13.2508,13.3406,13.5015,13.2622
"CELE_T23E7,2",13.1331,13.308,12.9756,12.8355,14.375,13.7833,14.7548,13.3946
"CELE_Y69H2,3",19.5354,19.9487,19.5257,19.6762,17.5533,17.2784,17.2941,17.1765
"C09G9,1",12.9413,13.1948,11.7282,12.3294,14.3063,14.1613,14.1704,14.2025
"CELE_F55F10,1",13.1042,13.3993,12.7135,12.865,12.4686,12.7367,12.617,13.0232
"C34D10,2",15.3122,15.2371,14.4764,14.9137,15.1918,14.4667,14.2109,14.6146
"C54F6,18",14.209,14.3284,14.2048,14.0026,10.8858,10.6418,10.7658,10.9375
"CELE_W05H9,1",16.7073,16.6603,16.5768,16.4138,14.0245,14.5059,13.6775,13.8385
"CELE_F42H10,3;F42H10,3",15.4732,15.0269,16.1363,15.8478,15.0716,15.2584,15.087,15.1306
"CELE_ZK688,5;ZK688,5",13.1218,13.116,12.7767,12.7648,13.519,13.1299,13.5855,12.9901
ifb-2,16.1999,15.9809,16.272,16.1886,17.8974,17.6372,17.6667,17.2411
npp-8,13.0218,13.3572,12.6804,13.0591,13.9866,14.0209,13.6244,14.2926
pud-4,16.6833,16.4865,16.5402,17.0559,16.6796,16.556,16.63,16.4328
"CELE_Y69A2AR,16",13.0245,12.7779,13.0727,12.8671,14.4117,14.6016,14.1403,13.4788
spk-1,13.3481,13.4152,13.366,14.0362,13.7779,13.6751,13.856,13.4552
afd-1,12.7731,13.0637,13.0374,12.9636,13.8428,13.0408,13.6151,13.6916
glo-2,13.6292,13.7753,14.0441,13.9442,11.9021,11.8398,11.6988,8.79746
"CELE_Y24F12A,1",12.3117,13.3452,12.9661,12.4148,11.0333,10.2329,10.6001,10.6663
"C14C10,5",20.3704,20.5767,20.3794,20.4756,17.9051,17.6166,17.8644,17.476
"CELE_F08H9,4",12.915,13.3493,12.7475,12.8836,19.0484,18.4558,18.6051,18.326
"CELE_F17C11,4",13.1317,13.3398,12.995,12.5105,13.1162,12.6813,12.6979,12.6276
lst-4,13.8321,14.7326,14.3958,13.6398,15.7236,15.9081,16.4093,15.3225
rsp-7,16.343,15.9345,17.437,17.9732,10.8105,10.6658,10.4773,10.8074
"CELE_T20D3,2",18.138,17.8333,17.6775,17.5704,16.976,17.2313,17.0927,17.5455
"CELE_T20D3,6",16.0708,15.8891,15.2943,15.9708,15.9941,16.3018,16.1908,15.9294
"hsp-12,1",15.2931,14.9622,15.4301,15.3437,15.7013,15.3389,15.7351,15.4147
"CELE_F09C8,1",15.2129,16.5721,15.6428,16.286,14.9462,14.7978,14.4469,14.3157
cest-1,15.5813,14.9117,15.1251,16.3849,14.8876,14.6809,14.6989,14.7366
"CELE_F02E9,1",14.5076,14.2718,13.8799,14.8455,14.445,14.5796,14.7391,14.8867
csn-2,14.1744,14.8891,15.2166,15.0692,14.24,13.9755,13.8991,13.9829
"B0207,6",12.8162,13.4202,13.0135,12.613,14.9198,14.2186,14.2812,14.8767
air-2,13.9958,12.932,13.8991,13.1213,12.479,11.9887,11.4059,12.2565
"B0261,7",12.8931,13.2616,13,12.9544,11.0468,10.6955,10.634,10.839
"C03G6,5",16.469,17.2217,17.9788,17.6827,15.4194,15.6287,15.7623,15.3543
"C03G6,17",15.0271,14.8915,14.5761,14.9768,14.904,14.8469,14.7153,15.0133
unc-94,15.2477,14.533,15.1316,15.634,14.4577,14.5398,14.4751,14.603
tyr-4,17.041,17.4395,16.1953,16.6925,15.1729,15.1941,15.343,15.3043
stam-1,15.6251,16.5358,15.512,15.7804,14.416,14.239,14.5939,14.4203
rpa-2,22.5114,21.9358,21.5287,21.5281,21.4639,21.3695,21.5252,20.9393
"C48B6,2",15.2911,15.4148,14.4942,14.9412,14.1487,14.4216,14.3947,13.9817
"CELE_F19F10,3",16.9426,17.1462,16.9753,17.1595,15.6729,15.3122,15.5125,15.4386
ttr-10,12.9369,13.0249,12.5913,13.0706,13.2716,13.0418,13.5503,12.1591
"CELE_F19F10,9",16.5553,17.4127,16.3426,17.1563,14.0227,13.5588,14.0473,14.1772
asp-6,17.445,19.6797,17.2921,19.2473,18.9867,18.8774,18.9769,18.8906
asp-12,12.7811,13.3795,12.8698,12.9842,13.0915,12.6314,12.3885,12.85
asp-5,20.0815,20.0184,20.1642,20.8166,18.8302,18.4589,18.4769,18.3886
aars-2,18.6013,18.9568,18.6106,18.7875,17.7269,17.7129,17.6709,17.6704
cpn-3,21.0233,20.9339,21.1075,21.1888,21.3568,21.2824,21.2466,21.0419
mage-1,12.7515,13.2329,12.5244,12.3031,12.8099,12.8324,12.8661,12.6924
"CELE_F48C1,5",12.9394,13.2707,13.0284,13.0667,11.5678,11.9393,11.7009,12.3391
"CELE_F48C1,6",15.3023,15.6018,16.1444,16.1042,15.7974,15.7762,15.7552,15.7664
npp-11,17.1118,17.3145,17.8708,17.715,15.7574,15.6518,15.6474,15.7272
unc-108,19.5021,19.8867,19.1021,19.7381,16.56,16.5802,16.4683,16.443
"F53F10,3",14.0441,15.2623,15.5562,13.4295,16.1065,15.49,15.2253,15.3511
"CELE_K09H11,1",13.9261,14.0382,14.9069,15.3601,13.7232,13.6531,13.7546,13.796
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",12.6138,13.3836,12.7093,12.8212,12.675,12.8931,13.1996,13.2493
cysl-3,17.6012,17.4596,17.7167,17.5507,17.3644,16.5871,16.5813,16.7642
"CELE_R08E5,3",17.4245,17.8872,17.7614,17.6699,16.1704,16.3253,16.7637,16.6212
nuo-2,17.9874,18.1714,18.2235,18.1067,17.3634,17.054,17.0429,17.3782
"CELE_T10E9,3",13.0996,13.1176,12.9235,12.686,13.6411,14.2653,13.4928,13.8637
ugt-12,13.7068,15.4386,14.7959,14.7389,13.607,13.6687,12.9838,13.8697
"T19H12,2",18.7266,19.0649,19.5949,19.8262,19.1112,18.9463,18.9543,18.8102
inx-12,11.8614,14.2058,13.8799,13.5142,15.4745,15.3709,15.3886,15.27
jmjc-1,20.7379,20.4144,20.2603,19.9792,12.5578,11.3365,11.8113,11.1173
hmg-3,15.0434,15.1109,14.5723,13.4092,14.2063,14.0102,14.0869,13.3262
"C32F10,8",16.3193,16.2643,16.4516,16.277,17.6874,17.5154,17.5506,17.4281
obr-4,13.0446,13.1974,12.9897,12.9991,13.8262,13.3295,12.9878,13.8936
rps-17,18.9306,19.5967,19.1342,19.688,19.3038,19.1338,19.0725,18.6283
ddo-3,16.3202,16.5609,15.5972,16.184,14.8025,14.4973,14.3143,14.762
apm-1,13.3731,13.1364,14.3331,14.5163,14.5332,14.5195,14.7277,14.1856
"CELE_F55A12,5",15.5735,15.7706,14.6259,15.5001,13.2298,13.2568,12.4071,13.0548
nath-10,12.9553,13.2397,13.0704,12.7888,13.8152,12.9386,13.7168,13.1992
dhs-2,10.067,0.563658,14.2413,13.0583,13.9764,14.1279,14.2818,12.8243
ppk-1,14.2547,14.779,14.7218,12.8864,13.5178,13.7348,13.5015,13.4294
unc-89,16.6409,16.8806,16.7848,17.0451,16.564,16.5785,16.5855,16.4149
ncbp-1,15.0191,15.5584,14.841,15.7887,14.3418,14.3451,14.2725,14.4309
ule-1,18.0606,18.2212,17.5419,17.605,16.113,16.1845,16.0522,15.9252
him-1,14.9982,15.4488,14.8966,15.3498,13.943,13.9901,13.8589,13.9186
rpl-7,18.5362,18.7556,19.0009,19.1678,19.7019,19.766,19.6433,19.5105
"rab-11,1",19.1612,19.0638,19.0662,19.202,18.0483,17.8716,17.7054,17.621
"got-2,1",16.0653,16.297,16.2773,16.7704,14.8859,15.2347,15.3111,15.2109
acbp-1,21.5076,21.2034,21.4137,21.2474,21.0647,20.8479,20.9303,20.8637
"C44E4,4",19.8624,20.2364,19.9954,20.0221,18.9415,18.7099,18.8427,18.5172
lbp-6,20.6634,20.1046,20.7962,20.6074,20.7039,20.5262,20.6574,20.5732
"ant-1,2",22.1507,21.3591,22.913,22.9955,23.7283,23.5024,23.6185,22.54
lbp-5,17.1306,17.6052,17.2725,17.6195,16.8474,16.748,16.7113,16.9922
dhod-1,14.7741,15.1224,15.1816,15.345,14.6897,14.5264,14.4837,14.9185
"cytb-5,2",17.0228,17.3026,16.5889,16.4381,16.5793,16.3132,16.5019,16.2107
htp-3,12.8641,13.3329,12.8128,12.8634,12.4838,12.5352,12.9892,12.9225
"C53H9,2",15.6063,15.3205,15.83,15.9755,13.9064,14.8779,15.0904,13.8228
hil-5,13.7022,14.2432,12.6916,13.7624,15.188,14.5442,14.5352,14.6137
"CELE_T05E7,1",13.0383,13.358,13.0591,12.8457,11.0655,10.5941,10.8021,10.8117
nrd-1,18.3889,18.4781,19.9426,20.8253,15.5904,15.4078,15.0946,15.0551
"rpl-24,1",17.8283,17.9704,18.191,17.6041,19.146,19.0058,19.0805,18.94
rps-10,21.6558,21.3356,21.0079,21.2397,20.2673,20.1793,20.1854,20.143
"CELE_D1007,5",12.6946,13.2108,12.9885,12.8906,10.9714,10.7317,10.8022,10.5749
pqn-24,17.9005,18.1325,17.3216,18.178,15.423,15.4052,15.5331,15.3218
acl-14,17.4241,17.7759,15.258,16.1526,14.5385,14.5524,14.2797,14.679
coq-6,14.2413,13.3761,13.9568,14.4295,14.2154,14.4707,14.0419,13.9159
"CELE_R08F11,4",13.0888,13.345,12.6963,12.7075,13.0318,12.6525,12.6797,12.519
"CELE_R08F11,1",14.7471,15.9704,14.2414,15.0547,13.674,13.6017,13.4434,13.5437
bra-2,12.7333,13.0953,12.8714,12.7368,11.8592,11.7982,11.8094,12.531
mboa-6,17.5293,18.0543,17.7893,17.9829,15.3592,14.3685,15.007,15.1552
tag-96,13.1205,12.1062,11.9804,13.0423,13.0847,12.5762,13.069,12.9221
emr-1,17.0812,17.1112,17.0731,17.0077,15.2083,14.9828,15.209,15.1665
"eif-3,H",16.6892,16.9936,16.1655,16.5042,17.2675,17.1566,17.6012,16.7981
"CELE_T23C6,4",15.3016,15.6852,15.2191,15.5674,13.6869,12.5816,12.4431,12.3239
san-1,16.0281,16.6059,15.2592,15.217,14.0396,13.8064,13.0234,13.1928
rpl-4,17.4179,17.8493,17.8096,18.2883,19.2959,19.2013,19.0194,18.7154
ptps-1,15.5509,16.2155,15.7548,15.7647,9.92363,15.6518,14.6379,10.732
smz-2,17.1441,16.9411,17.5387,16.3817,14.7352,14.9435,15.6428,15.604
"CELE_F19B10,10",13.1135,13.1477,12.5094,12.9853,12.5786,12.4373,11.499,12.4995
"C48E7,1",18.1962,18.2704,18.5021,17.6051,18.3677,18.4559,18.0227,17.8862
haf-2,13.3563,13.8501,12.7594,13.0024,12.5603,13.2304,12.6903,13.5411
msra-1,16.2025,16.3699,15.6855,16.0037,14.8864,14.6671,14.5711,14.8154
rpb-4,17.4101,18.1599,17.337,18.0403,15.0476,17.0299,17.1732,14.6721
"C18E3,5",12.4728,13.1442,12.7483,12.9509,11.0256,10.5186,10.5717,10.1956
"swsn-2,2",14.4697,14.7052,14.8567,15.2242,13.8785,13.5798,13.5546,13.6877
mlt-8,12.7313,12.8151,13.7626,13.7421,12.7555,14.1643,13.1888,12.8391
cdc-37,17.6491,17.8375,18.2957,18.2216,19.2281,19.0541,19.1934,18.9306
"CELE_W08F4,3",16.3675,16.6028,15.2272,14.6066,15.9369,15.8462,15.9102,15.8041
pcn-1,18.1269,18.1578,18.5127,18.4701,18.1708,18.0196,18.0709,17.9576
"CELE_E03H12,7",13.1222,13.206,12.3748,12.9903,10.8671,10.7438,10.7125,10.7445
"C46G7,2",15.5433,15.6939,15.3843,16.3576,15.2511,15.1515,15.2144,15.5397
grd-14,16.1069,16.7195,15.699,15.8816,15.515,14.2534,14.3457,14.7191
grd-4,13.0213,12.5646,12.8912,12.9077,15.1553,15.1782,15.1475,15.3538
"CELE_T09B4,5",17.4692,17.3438,16.6452,17.0949,16.4695,15.9477,16.182,16.2389
"CELE_T09B4,8",18.7845,18.736,19.2227,19.3108,17.3647,17.3527,17.1392,17.1105
tin-44,15.028,15.4106,15.5055,15.3187,15.7193,15.3852,15.5148,15.3876
pigv-1,14.6446,14.8191,13.2368,12.3321,13.1258,12.5459,12.6118,12.7264
aakg-2,14.3128,14.7321,15.158,15.3572,13.7744,13.5163,13.4469,13.4672
oxa-1,12.6865,13.1195,13.0205,12.1218,14.9599,15.8037,14.4734,13.5301
"C01A2,4",16.5987,17.1145,16.3969,16.4182,14.9605,14.7222,14.8092,14.7275
tads-1,12.0635,13.1565,12.9845,12.9626,12.7881,11.8759,12.3387,12.2572
cbl-1,17.3168,17.7782,16.7271,17.1812,15.7169,15.3249,15.5752,15.1923
mrpl-34,16.6023,17.263,16.9569,16.7941,14.0535,13.4955,14.5266,13.5761
gln-6,14.9338,14.9119,14.3069,13.5146,16.0001,16.029,16.007,15.85
"C54C8,3;CELE_E03H4,11",13.0471,13.3735,13.0497,12.8782,11.0062,10.6495,10.6734,10.8387
pqn-27,16.3571,16.6901,16.2633,16.0051,15.9003,15.6855,15.5317,15.5074
pcp-3,15.5687,15.8137,15.8277,16.3072,14.9105,15.2819,15.2699,15.2436
alh-7,15.8467,16.4888,15.6419,15.8536,16.6457,16.4347,16.5044,15.9189
"CELE_F45H10,3",19.3897,19.4357,18.8682,19.5503,18.8848,18.5208,18.9674,18.5268
drr-1,15.1356,15.5655,15.278,15.4931,16.2628,15.8152,15.9808,15.9681
pck-2,19.8329,19.7641,19.8531,19.8046,19.7942,19.8513,19.8127,19.5156
lbp-7,17.0686,17.1268,17.0465,17.3347,17.3324,16.8734,16.8117,16.9573
prmt-9,15.4486,14.8554,15.693,16.9219,13.3858,13.1982,13.0209,14.9349
"T23D8,3",16.2031,16.3579,15.8022,15.5768,14.77,14.5968,14.5936,14.5949
"eif-3,C",16.6436,17.0942,16.4349,16.3016,15.7003,15.5512,15.6445,15.5378
lron-9,12.8723,13.3359,13.0649,12.9715,14.3286,14.1991,13.8065,14.2806
pri-2,11.5659,11.396,13.4973,12.604,14.3834,13.0374,12.6232,12.9965
clec-186,15.4169,14.1359,14.5582,15.4684,11.0653,10.7357,10.6767,10.7364
nstp-5,15.8556,16.6745,15.81,16.3819,15.2563,15.09,15.1912,15.2785
irg-5,12.8193,13.2858,12.8476,12.8309,11.034,10.548,10.7443,10.731
"CELE_F35E12,6",16.0461,16.6614,16.8287,16.9007,14.4382,14.2109,14.1399,14.3962
dct-17,16.0216,16.4042,15.9082,16.4736,13.7774,13.3007,13.4437,13.6471
"CELE_F35E12,10",16.5177,16.9554,16.6328,16.6787,14.8834,14.8872,15.0119,14.7398
ifa-2,19.8998,19.5276,20.237,20.4144,18.5892,18.2048,18.111,17.6697
unc-37,14.1644,14.5786,14.9928,15.7269,14.0693,14.0957,14.1088,14.3189
"ZK1073,1",15.87,16.018,16.2875,16.4162,15.7614,15.6121,15.6727,15.4929
snb-1,18.3734,18.5424,17.719,17.6329,16.7987,16.6997,16.9394,16.6332
gpx-1,16.2054,17.3235,16.0752,16.8677,16.2105,14.7827,15.6498,15.6034
aex-3,15.7,14.1967,17.3236,17.2942,16.6571,16.7203,16.9188,15.7902
cyp-35a2,13.1383,12.9478,12.8598,12.8535,10.9808,10.7191,10.6997,10.8434
cah-6,13.0746,12.8438,12.9473,13.0694,14.66,14.9027,14.8052,14.623
rpl-19,18.1994,17.9354,18.5824,18.4808,19.7154,19.7665,19.6822,19.6011
mdh-2,20.2218,20.1435,20.4642,20.3856,21.1003,20.9541,20.9767,20.7754
cyp-33c8,12.6754,13.3646,12.8392,12.8747,11.0044,10.7415,10.735,10.6219
sucl-2,17.7385,17.9307,17.2056,17.833,17.1893,16.9742,17.0309,17.1726
gsp-3;gsp-4,12.2884,13.1968,13.0687,12.9052,13.6918,13.4461,13.5733,13.4525
unc-64,16.0844,16.1139,14.3616,13.2968,14.0081,13.68,13.5138,13.8867
gst-33,13.1275,13.2059,12.8795,12.6638,10.6387,10.6214,10.7599,10.8274
lys-7,18.7809,18.8802,18.7245,18.7866,16.1489,16.0323,16.2127,15.7098
"CELE_F17A9,4",13.1316,13.3359,12.6851,12.9761,14.1657,13.9718,13.6953,14.1252
"CELE_F17A9,5",15.2786,16.8917,15.7726,16.7144,14.6829,14.081,14.1895,13.9159
"F17A9,2",18.9032,18.7143,19.0213,18.8158,18.1231,17.2494,17.9201,17.3259
phat-3,18.2321,18.6807,17.7177,18.3466,16.9746,16.878,16.3645,16.5657
"C49G7,3",18.5205,18.9429,18.0714,18.9209,17.7862,17.4547,17.4681,16.9498
"djr-1,2",13.5658,14.3935,14.0782,14.4141,15.6835,15.7625,15.6812,15.3651
"CELE_F44E7,4",16.8975,17.2805,16.7222,17.2148,16.664,16.5526,16.5392,16.0411
"CELE_F44E7,9",17.597,17.5912,17.221,18.2857,14.9627,15.2859,15.5487,14.8629
sti-1,18.0833,18.5583,17.6967,18.0687,17.4568,17.3915,17.2831,17.3887
"CELE_F40A3,2",15.1781,15.1924,14.4818,16.4286,15.2797,14.7823,14.9077,14.8335
"CELE_F40A3,6",17.7608,17.4193,17.8244,17.8262,16.8241,16.6618,16.7093,16.8382
ugt-61,10.1912,13.4015,12.8877,13.0386,12.7503,12.7167,13.734,13.2358
"CELE_F59A7,2",16.6092,17.3935,16.7155,16.6388,12.6167,12.0221,12.0035,13.3468
cysl-4,18.0328,18.3808,17.6487,18.2657,15.0216,14.7105,14.9529,15.548
"CELE_F32D1,7",16.2178,16.3806,16.8316,16.9817,14.4747,14.214,14.4407,14.544
"F32D1,5",16.4999,17.3355,18.2893,18.7644,17.6038,17.458,17.45,17.1357
mcm-7,16.5861,16.9608,16.2516,16.7672,15.9093,15.5317,15.5551,15.3284
hpo-18,20.498,20.6515,21.3665,20.9374,20.1058,20.0353,20.0839,20.0885
dnj-19,15.6797,15.9853,16.7279,16.5026,15.5567,15.6132,15.5969,15.5574
cmd-1,20.2342,20.4978,20.4177,20.5106,19.2049,19.0956,19.0829,18.8986
fkb-3,17.1908,17.5587,17.0219,17.1719,15.072,15.009,15.3561,15.4559
"C05C8,2",12.8213,13.297,12.9944,13.0596,13.5193,13.2894,13.4328,13.6594
"C05C8,1",16.1284,14.994,14.9476,14.5851,14.4907,14.2863,14.2782,14.6572
"C05C8,7",12.9904,13.3624,12.9406,12.9564,13.3069,13.2562,13.1136,13.22
"C10B5,3",17.2098,17.2389,16.6336,16.8552,15.7443,15.0622,15.4282,15.1304
irg-1,15.505,15.2128,15.1991,14.9455,10.9686,10.7425,10.6943,10.7407
catp-3,14.9916,15.1123,14.6034,15.6176,14.6455,14.5646,14.5149,14.4111
asp-8,12.8709,13.0896,13.0653,13.0608,14.5656,14.2541,14.6174,14.5316
rpt-2,16.4644,16.2456,16.8601,17.0166,16.511,16.3158,16.4343,15.9824
aps-1,12.811,12.5274,11.6442,13.0128,15.5173,14.8639,14.9833,14.5529
"CELE_M03F8,6",15.4726,15.9461,15.2572,15.4321,17.2211,17.0099,16.5519,16.2687
"C36C5,5",14.4721,15.1006,13.7809,13.2828,12.6565,13.0199,13.7795,13.394
"C36C5,12",16.7791,16.6867,15.9779,16.0798,13.7243,13.5056,13.7622,13.1292
phat-5,14.7657,14.3899,13.4475,14.7004,15.3412,15.1448,15.2804,15.3269
phat-4,13.3508,14.576,13.7538,13.9446,15.9839,15.5438,15.6044,15.4877
ftn-1,13.0471,13.3819,12.8114,12.6191,10.9284,10.264,10.7991,10.5635
tag-196,16.2028,16.1226,15.6088,15.8187,15.7961,15.2929,15.2942,15.9049
vps-60,17.1996,18.1751,17.1506,17.9736,15.3184,14.7775,14.9237,14.775
grd-5,20.2264,20.3689,19.9962,20.4987,19.5802,18.9652,19.0767,18.991
"CELE_F41E6,12",16.8063,17.0113,15.7852,16.7207,15.0038,16.0778,15.6401,14.4768
cyp-33c9,12.5902,12.8577,13.0269,12.8371,11.5617,13.07,13.561,12.8804
natc-2,13.5392,13.6862,13.1139,14.1976,14.1553,14.3881,14.144,13.9646
"B0238,11",15.8453,16.9097,15.9494,16.0439,14.3017,14.8873,15.4889,15.1476
"B0238,1",18.1941,18.4784,18.9457,19.9047,16.2923,16.3067,16.4281,16.2307
atp-4,20.809,20.7326,20.7471,20.7523,21.2785,21.1462,21.2739,21.0769
alh-4,16.7543,17.0428,16.8069,16.9058,16.9505,16.9114,16.6893,16.804
gad-1,16.2327,17.0739,14.1082,14.0315,13.5139,13.3617,13.6047,13.3245
erfa-1,16.8363,16.6964,16.6068,16.688,16.1778,16.0179,16.0736,15.9998
hpo-19,16.1075,15.9201,16.1774,16.3585,17.4979,17.4594,17.3257,17.2889
gba-1,14.2619,13.2634,15.2952,14.6149,14.8666,14.6864,14.7508,14.7881
mtq-2,12.0428,13.1927,12.0755,12.1709,13.1457,13.3436,13.6523,13.9109
"C33C12,10",13.4796,13.6155,14.8776,14.4557,13.4408,13.6279,13.0686,12.9918
dhs-13,17.6024,18.2783,16.9768,17.1666,15.6234,15.4448,15.4834,15.2109
"CELE_K02F6,7",13.1073,13.1497,12.5436,12.0203,12.2053,12.2124,12.8705,12.3548
apd-3,13.2328,13.9899,13.2725,13.6186,12.5875,12.4772,12.7634,12.7902
"C03H5,3",15.7527,14.7003,15.6419,15.3506,14.6546,14.5741,14.5015,14.3967
nstp-4,14.9552,15.8922,16.293,15.0519,15.3533,15.2612,15.4305,14.6957
sdz-24,12.3184,13.275,12.6442,13.0473,15.535,15.4246,15.4582,16.348
alg-2,14.6845,15.8354,16.6838,17.2429,14.9784,14.8785,15.5634,15.3535
"CELE_T21D12,12",17.8872,18.2658,17.1469,17.25,15.694,15.6883,15.8218,15.6894
pat-6,16.056,15.5609,15.9724,16.0293,16.1291,15.9681,15.7834,15.7223
"pqbp-1,1",13.5372,13.5113,12.2537,13.61,13.1623,13.1096,12.1267,12.9274
cpg-4,15.9731,16.6828,16.097,16.2898,14.3646,14.5125,14.4588,13.6129
"C29G2,6",16.5363,16.4553,16.581,16.5876,14.9996,14.5642,14.5708,14.7631
ugt-41,15.3572,15.1488,15.2297,15.5435,14.5978,14.39,14.3561,14.3514
"F25G6,8",17.3062,17.6192,15.9114,17.5985,14.4487,14.2319,15.1221,13.9683
"CELE_F25G6,9",14.1258,14.6659,14.437,12.1149,13.505,13.0983,13.76,13.4065
symk-1,12.9964,13.2863,12.8583,12.6779,14.6644,13.8234,13.2258,13.2615
sftb-2,15.3052,15.9842,15.3238,15.7342,14.5375,14.2684,14.2385,14.8824
"W03F9,1",16.0115,16.6094,15.6721,16.2475,15.3412,14.7757,14.7226,14.7067
dnj-22,14.8276,14.2017,14.0388,15.1532,14.0867,13.9119,13.8982,13.3825
